Wavelength (nm),BLANK1,L470JUNE2022,L377JUNE2422,L375JUNE1722,L222JUNE2822,BLANK2,L378JUNE2722,L373JUNE1022,L373JUNE2722,L442JUNE822,L114JUNE1022,L114JULY122,L224JUNE2922,L626JUNE622,BLANK3,L239JUNE322
454.9315186,-5.18E-07,0.019011188,0.005012171,0.005203899,0.018144391,-0.001833871,0.005913369,0.002046778,0.000692743,0.005147995,0.006242633,0.002520881,0.000532568,0.001963352,-0.000134897,0.008687602
454.0126953,-0.000117041,0.019238554,0.005021782,0.005303593,0.018303772,-0.001763494,0.005807055,0.001950533,0.00069754,0.005248621,0.006203664,0.002403498,0.000521579,0.001851006,-8.10E-05,0.008841674
452.9405212,-9.87E-05,0.019490596,0.005073949,0.005322224,0.018577317,-0.001909752,0.005818703,0.001770737,0.000483923,0.005036106,0.006206316,0.002251512,0.00032354,0.001769177,0.000116839,0.009038588
452.0213318,-7.93E-05,0.02006839,0.005372568,0.005591828,0.019031769,-0.001770662,0.006183262,0.002122547,0.000821258,0.005241835,0.006632123,0.002652022,0.00050507,0.002134357,3.98E-05,0.009177396
450.948761,-0.000174333,0.020327723,0.0055606,0.005629641,0.019109938,-0.001866091,0.00621317,0.002131209,0.000868073,0.005378753,0.006775186,0.002665201,0.000585028,0.002169321,6.67E-05,0.00926021
450.0292664,-5.99E-05,0.020606644,0.005523474,0.005614616,0.019148108,-0.001932121,0.006324864,0.002155038,0.0009144,0.005466534,0.006650838,0.002764158,0.000566107,0.002148561,0.000146824,0.009474008
448.9562988,-3.06E-05,0.020923367,0.005649493,0.005935727,0.019616401,-0.001875473,0.006587521,0.002167968,0.001088262,0.005669162,0.0069517,0.002917679,0.000828312,0.002237253,-7.06E-05,0.009579848
448.036438,-8.65E-05,0.020867983,0.00554264,0.005676558,0.019665394,-0.001949594,0.006506135,0.002206837,0.000995005,0.005690668,0.006988501,0.002970507,0.000710348,0.00230811,-4.54E-05,0.00971208
446.9631042,-0.00016626,0.021683689,0.005900564,0.005980158,0.020003928,-0.001958871,0.00678665,0.002230956,0.001039633,0.005746798,0.007027382,0.003002879,0.000683902,0.002336321,1.20E-05,0.009948878
446.0429077,-9.64E-05,0.022010157,0.006177774,0.006287226,0.020305263,-0.001949955,0.006646475,0.002229525,0.000970124,0.00576697,0.007079108,0.002999334,0.000764153,0.002259422,-9.64E-05,0.010036449
444.9691467,-9.69E-05,0.022104988,0.006227245,0.006393396,0.020757699,-0.001969385,0.0067958,0.002270325,0.000894245,0.005823688,0.007222686,0.002965372,0.000758759,0.002247088,-3.87E-05,0.010204965
444.048645,-9.61E-05,0.022466581,0.006048951,0.006212566,0.020690391,-0.001912896,0.007056322,0.00237471,0.001042773,0.005970552,0.007401015,0.003228092,0.000798954,0.002355112,0.000109227,0.010375562
442.9744873,-8.34E-05,0.023070354,0.006156428,0.006363029,0.021218626,-0.001816136,0.007208789,0.002399932,0.001095633,0.006279032,0.007633184,0.00334862,0.000973886,0.002540722,7.88E-05,0.010644396
442.0536499,-0.000128427,0.023694074,0.006305375,0.006483826,0.021538569,-0.001706721,0.007471667,0.002452515,0.001253991,0.006306084,0.007713359,0.003624832,0.001099629,0.002644235,9.76E-05,0.010683022
440.979126,-3.90E-05,0.023947321,0.006152201,0.006355438,0.021732591,-0.001796338,0.007552497,0.002543326,0.001128047,0.006327569,0.007774864,0.003501252,0.0010086,0.002544471,-7.99E-05,0.010782444
440.0579224,-8.71E-05,0.024532586,0.006164304,0.006558008,0.022006016,-0.001945831,0.007481016,0.002587905,0.001139181,0.006484431,0.007794603,0.003609249,0.000998689,0.00258629,-0.00017868,0.010940817
438.9830322,-4.04E-05,0.024776045,0.006007742,0.00655467,0.022093711,-0.001997936,0.007693861,0.002465036,0.001127632,0.006555301,0.007991254,0.003610058,0.000973263,0.002589441,-0.000150009,0.010965267
438.0614929,-0.000346734,0.025395554,0.006514885,0.006758017,0.022747453,-0.002000203,0.007893998,0.002584337,0.001194466,0.006679595,0.008161431,0.003717351,0.001015113,0.002794717,7.66E-05,0.011430103
436.9862061,-0.000150837,0.025702301,0.006390926,0.006738903,0.023008663,-0.001844543,0.008076717,0.002680073,0.001334477,0.00683285,0.008289142,0.003816365,0.001138143,0.002835388,0.00015278,0.011535731
436.0643616,-0.00019436,0.02626406,0.006650707,0.006959775,0.023289068,-0.001802216,0.008217671,0.002712345,0.00140607,0.007079844,0.008599247,0.004108553,0.001475545,0.00297585,-0.00014178,0.011557928
434.988678,-7.82E-05,0.026666541,0.006731279,0.007198025,0.023653973,-0.001865421,0.008287216,0.002633452,0.00135029,0.007055901,0.008595471,0.004063426,0.001271566,0.003109579,6.90E-05,0.011872506
434.0664978,-6.14E-05,0.026893187,0.006634594,0.007122103,0.023805626,-0.001865215,0.008516612,0.002724197,0.001439312,0.007275909,0.008790742,0.004187244,0.001398253,0.003216383,-8.52E-05,0.012059728
432.990448,-0.000148198,0.027314609,0.006880186,0.007361441,0.024303334,-0.001953408,0.008618628,0.002845237,0.001460896,0.007346408,0.00885697,0.004295255,0.00134289,0.003154164,7.85E-05,0.012247429
432.0679626,-0.000241604,0.027762573,0.007064058,0.007422291,0.024621887,-0.00191336,0.008916523,0.002875672,0.001503857,0.007530055,0.009088835,0.004424683,0.00143578,0.003283253,-1.79E-05,0.012376666
430.9915161,-0.000139244,0.027888313,0.006939022,0.007658607,0.024950461,-0.001935987,0.008973839,0.002940483,0.001527184,0.007641193,0.00911096,0.004434699,0.001307681,0.003387308,3.03E-05,0.012727101
430.0686951,-0.00018401,0.028318744,0.007021095,0.007636977,0.025625985,-0.001811135,0.009187495,0.002936678,0.001681412,0.007927398,0.009406602,0.004641477,0.001654309,0.00339336,0.000107854,0.012812168
428.9918823,-0.000130911,0.028579263,0.007161681,0.007841412,0.025710212,-0.001902948,0.009302231,0.002834163,0.001729593,0.007883586,0.009487211,0.004791711,0.00158096,0.00352132,0.00012717,0.013211281
428.0687256,-0.000155754,0.029075142,0.007495342,0.007885247,0.026347585,-0.001800669,0.009591387,0.003047167,0.001726709,0.008221681,0.009688309,0.004965693,0.001720601,0.003636761,-9.37E-05,0.013330261
426.9915466,2.25E-05,0.029540027,0.007616666,0.008110422,0.026973858,-0.001789584,0.009916487,0.003047923,0.001752881,0.008390788,0.009960452,0.00513165,0.001955083,0.003731502,4.60E-05,0.013500835
426.0680542,-5.86E-05,0.02976219,0.007658528,0.008207014,0.027297933,-0.001808609,0.010105861,0.003172104,0.001874664,0.008579418,0.010056953,0.005186975,0.001922295,0.003824121,-5.17E-05,0.013739869
424.990509,-4.05E-05,0.029882465,0.00776282,0.008375429,0.027694475,-0.001839851,0.010365116,0.003223685,0.001902535,0.008762928,0.010269104,0.005361849,0.001964002,0.003938337,-5.89E-05,0.014027236
424.0667114,-6.14E-05,0.030343411,0.007953209,0.008463052,0.028030271,-0.001972529,0.010372089,0.003274672,0.001918317,0.008815705,0.010402711,0.005266149,0.001929523,0.003937344,3.62E-05,0.014132534
422.9887695,-9.72E-05,0.03059379,0.008109735,0.008631302,0.028278599,-0.001939028,0.010509521,0.003317396,0.001854334,0.008956952,0.010595003,0.005358704,0.001817732,0.004008218,-9.65E-05,0.014354872
422.0646667,-2.48E-05,0.031103486,0.008114773,0.008698457,0.028830865,-0.001800205,0.010927146,0.003429991,0.001971413,0.009254605,0.010849905,0.005719073,0.002083035,0.004254029,0.000105524,0.014600427
420.9863586,-0.000130239,0.03174457,0.008161801,0.008801467,0.029171363,-0.00174684,0.011069056,0.0035018,0.002040589,0.009381446,0.011008675,0.005827623,0.002118541,0.00427055,4.90E-05,0.015049743
420.0619507,-0.000142194,0.032372657,0.008302888,0.009105118,0.029633744,-0.001935523,0.011138287,0.003445855,0.002060615,0.009574556,0.011194754,0.00582925,0.00211542,0.00425531,1.40E-05,0.015156388
418.9832458,-2.65E-05,0.032776374,0.008393374,0.00924884,0.030198172,-0.001810568,0.011432655,0.003498381,0.002138467,0.009775986,0.011475153,0.006107254,0.00222622,0.004376385,-0.000141418,0.015154887
418.0585327,-0.000233273,0.033353429,0.008624331,0.00944287,0.030794345,-0.001783345,0.01168906,0.003499843,0.002116564,0.00986858,0.011606367,0.006130987,0.00223041,0.004559748,-4.82E-05,0.01558103
416.9794617,-3.98E-05,0.033650272,0.008515529,0.009339919,0.031202411,-0.001834799,0.011954026,0.00365245,0.002260281,0.010228924,0.01197699,0.006388536,0.002347174,0.004689229,0.000117279,0.015873298
416.0544128,-0.000198759,0.034316476,0.008764301,0.009555186,0.03159048,-0.001805155,0.012164283,0.003718421,0.002337804,0.010453805,0.012131673,0.006563737,0.00253278,0.00485249,7.65E-05,0.016134059
414.9750061,-0.000286981,0.034910589,0.009119605,0.009844033,0.032340836,-0.001770816,0.012522487,0.003878966,0.002501433,0.010485414,0.012355146,0.006752837,0.00266356,0.004961268,-1.58E-05,0.016510341
414.0496521,-8.19E-05,0.035601094,0.009109348,0.010002833,0.032829303,-0.001728946,0.012819127,0.003941315,0.002642985,0.010805903,0.012677019,0.006983345,0.002771557,0.005111744,2.80E-05,0.016734654
412.9698792,-7.90E-05,0.036023743,0.009293663,0.010181273,0.033325057,-0.001762721,0.013012359,0.003926922,0.002621629,0.011112765,0.012805156,0.007000234,0.002684527,0.005144774,-1.30E-05,0.017030498
412.0441895,-0.000205796,0.036524907,0.009583766,0.010508301,0.033836324,-0.001644576,0.013359677,0.004038787,0.002737456,0.011318604,0.013116584,0.007306445,0.002767545,0.005316276,2.32E-05,0.017397508
410.9640808,-0.000263439,0.037201036,0.009575191,0.010715364,0.034276556,-0.001782984,0.013543536,0.004037219,0.002622749,0.011366883,0.013370008,0.007496343,0.002797297,0.005443388,0.00012686,0.017725272
410.0380859,-0.000133344,0.037949573,0.009836407,0.010844783,0.035265069,-0.001838356,0.013745453,0.004078477,0.002688382,0.011665581,0.013485774,0.007543541,0.002915516,0.005593323,0.000121189,0.018059596
408.9575806,-3.40E-05,0.038389646,0.009892573,0.011057477,0.035448216,-0.001833046,0.014069961,0.004093763,0.002735607,0.011798661,0.013766,0.007721132,0.002976788,0.005662553,-3.62E-05,0.018173784
408.031311,-9.06E-06,0.03929371,0.010162697,0.011218395,0.036077719,-0.00189403,0.014383234,0.004206586,0.002837316,0.012139659,0.014049668,0.007940976,0.003194686,0.005773161,-2.04E-05,0.018585611
406.9504395,-4.30E-05,0.039716452,0.01023743,0.011359151,0.036435235,-0.001844646,0.014596384,0.004338472,0.002925445,0.012330698,0.014215871,0.008053405,0.003119981,0.005771561,8.54E-05,0.018819351
406.0238342,-0.000144989,0.04051549,0.01069406,0.011564176,0.036932506,-0.001888566,0.014805487,0.004219158,0.002882473,0.012467845,0.014452515,0.008270382,0.003229266,0.005930374,-7.39E-05,0.0191058
404.942627,-0.000133396,0.041403778,0.010589034,0.011696666,0.037677784,-0.001759473,0.015290677,0.004430096,0.00315552,0.012804917,0.014797452,0.008557742,0.003350316,0.006188067,4.52E-05,0.019576158
404.0157471,-1.80E-05,0.041954581,0.010646571,0.011828878,0.038205706,-0.001802113,0.015577757,0.004543896,0.003105355,0.01309364,0.015041864,0.008621955,0.003411336,0.006267976,1.77E-05,0.019915544
402.9341736,-0.000169727,0.043063894,0.011057558,0.012056773,0.039184228,-0.001712136,0.015909949,0.004656391,0.00323855,0.013302715,0.015398668,0.008997967,0.003546869,0.006442182,-7.45E-05,0.020178825
402.006958,-0.000167657,0.043674,0.011271924,0.012444882,0.0398749,-0.001660358,0.016376186,0.004781765,0.003409823,0.013612282,0.015716577,0.009381314,0.003777665,0.006587679,-1.89E-05,0.020501122
400.9250488,-1.37E-05,0.044725679,0.011593605,0.01288272,0.04072028,-0.001649682,0.016733039,0.004804772,0.003427617,0.013877809,0.015920689,0.009496603,0.003775707,0.006722288,4.38E-05,0.020862469
399.9975281,-4.34E-05,0.045465808,0.01150681,0.012854135,0.041577768,-0.00165912,0.017038682,0.004957052,0.003528236,0.01426533,0.016262952,0.009868183,0.003937605,0.006972612,7.44E-05,0.021374054
399.0698853,-0.000141107,0.046170466,0.011690896,0.013102657,0.042123176,-0.001649115,0.017433291,0.005063709,0.003703095,0.014486718,0.016778938,0.010128701,0.004130766,0.007148654,1.43E-05,0.021696478
397.9874573,-0.00023079,0.047091901,0.012070666,0.013549705,0.04303031,-0.00164045,0.017767688,0.005176994,0.003838406,0.014837709,0.016961694,0.010170144,0.004185885,0.007242742,0.000138512,0.022096517
397.0595093,-0.000114918,0.047742739,0.012073487,0.013668377,0.043468408,-0.001711465,0.018094191,0.005271468,0.003865568,0.015000784,0.017163375,0.010439116,0.004181912,0.007394037,-2.84E-05,0.022601513
395.9767456,-0.000149388,0.048529137,0.012360074,0.013776206,0.04399053,-0.001692952,0.018595446,0.005361193,0.004001138,0.015509879,0.017759463,0.010937048,0.004334759,0.007681134,-0.000135725,0.022911889
395.0484924,-8.14E-05,0.049260736,0.012642877,0.014165134,0.044719823,-0.001641997,0.018913029,0.005335039,0.004040145,0.01562458,0.017931085,0.010996595,0.004421937,0.00780786,-4.04E-06,0.023389615
393.9653625,-0.000223442,0.049933102,0.012775671,0.014459955,0.045330077,-0.001689084,0.019166991,0.005626258,0.004142056,0.015930034,0.018269833,0.011071684,0.004477616,0.007941582,-0.00012025,0.023719745
393.0368347,-8.43E-05,0.050882239,0.01305077,0.014632232,0.046286616,-0.001438996,0.019810677,0.005637692,0.004452901,0.016460197,0.018770291,0.011757354,0.004777159,0.00820741,8.00E-05,0.024360335
391.9533691,-0.000123251,0.051738262,0.013396357,0.014960297,0.047045223,-0.001818147,0.019961616,0.005642176,0.004208023,0.016442856,0.018814566,0.011543653,0.004670102,0.008166285,7.34E-05,0.024773853
391.0245361,1.68E-06,0.052501317,0.013356234,0.015403576,0.047892727,-0.001662988,0.020374166,0.005985538,0.00445447,0.016871369,0.019366371,0.011955862,0.004879112,0.008382554,1.85E-05,0.025057318
389.9407043,-0.00020057,0.053487707,0.013794216,0.015569439,0.048911978,-0.001607182,0.020729732,0.005951893,0.004499874,0.017234771,0.019645704,0.012151425,0.005045796,0.008558007,-9.37E-05,0.025543176
389.0115967,-3.36E-05,0.054161377,0.014043304,0.015729221,0.049818903,-0.001678305,0.021319918,0.00602097,0.004565529,0.017563354,0.020123076,0.012591844,0.005121749,0.008753789,0.000163216,0.026127821
387.9274292,-5.40E-05,0.055324964,0.014286784,0.015992016,0.050784897,-0.00166763,0.021748619,0.006229162,0.004907726,0.018063914,0.020653497,0.013011052,0.005305742,0.009116247,-5.22E-05,0.026530119
386.9980164,-5.37E-05,0.056115177,0.014603933,0.016422208,0.051642418,-0.001561943,0.022306375,0.006408055,0.004903118,0.018412894,0.021042984,0.013318009,0.005342979,0.009243921,-0.000277202,0.02686529
386.0684509,-0.00034363,0.05715913,0.014734624,0.016662184,0.052791666,-0.001647413,0.022690037,0.006554775,0.004964043,0.018834326,0.021439999,0.013640462,0.005563248,0.009406522,-4.71E-05,0.027464706
384.9837952,6.79E-05,0.058207165,0.014907116,0.016924819,0.053548642,-0.001500138,0.023031155,0.006562896,0.005095478,0.019046888,0.021778993,0.01376779,0.005623085,0.009578076,1.57E-05,0.028138272
384.0539551,-5.70E-05,0.059305418,0.015147543,0.017218368,0.054423381,-0.001512314,0.023441168,0.006823778,0.005240499,0.019479902,0.022240598,0.014307624,0.005804195,0.009899352,-0.000123614,0.028655022
382.9689636,-0.000177127,0.060272668,0.015511462,0.017580254,0.055493888,-0.001704916,0.023937419,0.006947492,0.005243145,0.019944839,0.022645937,0.014439188,0.005906862,0.009973325,-9.10E-05,0.029279068
382.0388489,3.05E-06,0.061707716,0.016103083,0.018100372,0.056638874,-0.001632094,0.024597369,0.006949202,0.005486195,0.020385126,0.02305291,0.01471545,0.006068244,0.010291448,-1.98E-05,0.02973932
380.9535217,3.49E-05,0.062831081,0.016236752,0.018204639,0.057350714,-0.001699811,0.02513241,0.00705356,0.005620988,0.020785233,0.023489993,0.015064536,0.006376006,0.010464731,-0.000222718,0.029899048
380.0231018,-9.62E-05,0.064000942,0.016561944,0.018611306,0.058329929,-0.001558693,0.025494145,0.007478646,0.005691245,0.021235915,0.023965949,0.015398856,0.006262881,0.010638108,-8.97E-05,0.030693181
378.937439,1.08E-05,0.06522426,0.017012272,0.019153653,0.059420004,-0.001652209,0.025958069,0.007360362,0.005743966,0.021383788,0.024262164,0.015765134,0.006394999,0.010832894,-1.28E-05,0.031249754
378.0067444,0.000125177,0.06616319,0.017447224,0.019487049,0.060442336,-0.00164437,0.026595145,0.007523734,0.005840032,0.021928469,0.024822308,0.01603969,0.006701808,0.01116668,-7.71E-05,0.031809796
377.0758972,-0.000172315,0.067246474,0.017612008,0.019619353,0.061388414,-0.001819797,0.02678117,0.007622857,0.005966668,0.022243541,0.025124099,0.016127422,0.006450905,0.011222991,-0.000197362,0.032319114
375.9897461,-0.000260076,0.068329498,0.017855097,0.020053644,0.062341403,-0.001802732,0.027296197,0.00769199,0.005985721,0.022748791,0.025677172,0.016423283,0.00666519,0.011270622,-3.44E-05,0.032850634
375.0586548,-0.000144213,0.069427408,0.018310495,0.020403005,0.06355723,-0.001669126,0.028001692,0.007924393,0.006262644,0.023242475,0.026426971,0.01690509,0.007233715,0.011602299,-0.000106637,0.033543658
373.972168,-0.000188461,0.070741311,0.018733423,0.020957865,0.064654872,-0.001720438,0.028540781,0.008142098,0.006194185,0.023799993,0.026698526,0.017390693,0.007145944,0.012093023,8.08E-06,0.034088891
373.0407715,-0.000189754,0.07207261,0.018907432,0.021204002,0.066013061,-0.001719407,0.028904151,0.008254025,0.006316012,0.02412365,0.02724931,0.017718881,0.007149286,0.012176556,6.84E-05,0.035189413
371.9539795,-5.95E-05,0.07344982,0.019101039,0.021524968,0.067349873,-0.002171366,0.02911118,0.008097525,0.006394867,0.024462473,0.027746733,0.017856203,0.007163496,0.012154486,4.18E-05,0.035666734
371.0222778,-8.52E-05,0.074860655,0.019855954,0.022343164,0.068788826,-0.001915679,0.030020414,0.008369227,0.006651837,0.024836451,0.028335404,0.018352132,0.007379319,0.012548652,7.91E-05,0.036209941
369.9351807,-0.000253091,0.076215245,0.019999266,0.022587471,0.0698893,-0.001831603,0.030495171,0.008649153,0.006775528,0.025575792,0.028979745,0.018858874,0.007655815,0.012812248,4.24E-05,0.03687118
369.0032043,-4.04E-05,0.077619076,0.020120716,0.023147233,0.071559981,-0.001917947,0.03130094,0.008960255,0.006916875,0.026028315,0.029441979,0.019155249,0.007780372,0.013182702,4.19E-05,0.03750357
368.0711365,-0.000142971,0.079064041,0.020394703,0.023413273,0.072912015,-0.001838769,0.031982187,0.008973205,0.007202894,0.026671991,0.030193537,0.019897684,0.00802954,0.013640997,-3.70E-05,0.038120177
366.9835205,-0.000352889,0.080260865,0.02089088,0.023838058,0.073942676,-0.002042459,0.032565918,0.009038694,0.007188998,0.027059421,0.030704377,0.020028433,0.0081004,0.013679944,0.000110418,0.038779836
366.051178,-0.000125167,0.082001641,0.021199029,0.024238732,0.075080335,-0.002189859,0.03283944,0.009107603,0.007188814,0.027329607,0.031025743,0.020138612,0.008051638,0.013766695,0.000172461,0.039504137
364.9632568,-5.78E-05,0.082767762,0.021615257,0.024787309,0.07655827,-0.001944234,0.033615392,0.00939528,0.007612872,0.02821238,0.031741228,0.020848673,0.008391948,0.014280203,0.000255311,0.040327124
364.0306091,-0.000109898,0.084579304,0.022466771,0.025430629,0.077932857,-0.002235959,0.034093678,0.00934923,0.007412153,0.028416621,0.031960204,0.020985493,0.008263127,0.014076432,2.23E-05,0.0411167
362.9423828,-0.000107413,0.086052068,0.022278907,0.02576627,0.0789648,-0.002104805,0.035019729,0.009660225,0.007651573,0.029010739,0.032838155,0.021723311,0.008687127,0.014657024,-0.000342647,0.041432597
362.0094604,-0.00030783,0.087493241,0.022772523,0.0260906,0.080171183,-0.002268613,0.035495378,0.010276764,0.008167499,0.029928416,0.033959102,0.021695852,0.009084368,0.015330791,1.84E-05,0.04250212
361.076416,-0.000127858,0.088853031,0.023331895,0.026637778,0.081439011,-0.002385661,0.035845272,0.009944746,0.007653075,0.029867491,0.03379127,0.0219869,0.008666,0.01493522,8.66E-05,0.043182567
359.9877319,-0.000172832,0.090506822,0.023672588,0.027059283,0.082697667,-0.002381491,0.036837958,0.010087579,0.008202819,0.030640872,0.034780387,0.0226482,0.008930475,0.015503334,-0.000205693,0.043544777
359.0544128,-8.95E-05,0.092360996,0.024050647,0.027600318,0.084339298,-0.002506179,0.037484776,0.010152045,0.008168131,0.031077571,0.035178605,0.023096014,0.009015621,0.015695697,6.01E-05,0.044728577
357.9653931,-0.000209212,0.093958288,0.024365153,0.027908159,0.085505411,-0.002210463,0.038607754,0.01028074,0.008343234,0.031643491,0.035806339,0.023681281,0.009486469,0.016051454,-3.21E-06,0.045280945
357.0318298,-0.00016362,0.096116647,0.024897469,0.028823396,0.08746247,-0.002319082,0.038891394,0.010556914,0.008407651,0.032238252,0.036455672,0.023956511,0.009374515,0.016352935,-8.36E-05,0.046269685
355.9425049,-0.00016745,0.097795889,0.025411608,0.029005924,0.088703997,-0.002603763,0.039225366,0.010453089,0.008439455,0.032890283,0.037012752,0.024386866,0.009520998,0.016469983,0.000115415,0.047187351
355.0086365,-0.000272442,0.099583015,0.025876487,0.029622465,0.090507776,-0.002367022,0.040709194,0.011043325,0.009009595,0.033769529,0.03791042,0.025227211,0.010195876,0.017170323,-4.61E-06,0.047909807
354.0746765,-0.000182561,0.101299465,0.026403837,0.030105192,0.092014387,-0.002229315,0.041459791,0.011287147,0.009202275,0.034481201,0.038500678,0.025851402,0.010241168,0.017525969,0.000139574,0.048770588
352.9848938,-0.000276529,0.10283047,0.026662273,0.030456185,0.093432561,-0.002457533,0.042132843,0.011388833,0.00909058,0.034870815,0.039248601,0.026089253,0.010373441,0.017680647,0.000191288,0.049884956
352.0506592,-0.000166104,0.104461007,0.027337877,0.031018348,0.094833098,-0.002460879,0.042793229,0.011599507,0.009323839,0.035470717,0.039948229,0.026652997,0.010458685,0.017904783,-0.000123303,0.05048085
350.9605713,-0.000199794,0.105961852,0.027943909,0.031657413,0.096351162,-0.002242191,0.043633498,0.012028589,0.009769765,0.036352675,0.040723495,0.02751589,0.011017543,0.018585179,8.02E-07,0.051355284
350.026062,-0.000137381,0.107108161,0.027993659,0.032239005,0.097826168,-0.002523319,0.044340719,0.012173068,0.009981192,0.036973346,0.041559707,0.027706614,0.011144795,0.018766019,-0.000150889,0.051883768
348.9356689,-4.50E-05,0.109085888,0.028588027,0.033159398,0.099750459,-0.002318155,0.045267556,0.012436464,0.010219408,0.037549119,0.042255968,0.028370636,0.011351445,0.01922443,8.01E-05,0.053015817
348.0009155,-0.000207763,0.11109212,0.028957386,0.03328101,0.101434581,-0.002055341,0.046322271,0.012790601,0.010453858,0.038424313,0.043068439,0.029148661,0.011849494,0.019825146,0.000224567,0.054281887
347.06604,-0.000112486,0.11275699,0.029325314,0.033914544,0.102784053,-0.00221855,0.047240566,0.012857362,0.010753016,0.039189585,0.043916889,0.029695384,0.011818025,0.020005988,0.000162128,0.055122983
345.9751892,-9.34E-05,0.114539489,0.02983308,0.034434319,0.104108952,-0.00236177,0.047724105,0.012942294,0.01083852,0.039702017,0.044514485,0.030034535,0.011959773,0.020282045,-2.82E-05,0.055988535
345.0400391,-0.000113676,0.116352342,0.030295892,0.034826271,0.105706632,-0.002367898,0.048759524,0.013340191,0.01114915,0.040651258,0.045400165,0.030692069,0.01217967,0.020766607,-7.44E-05,0.057010662
343.9488831,-1.48E-05,0.118366905,0.030929139,0.035743572,0.107535504,-0.002591154,0.049174976,0.013502651,0.011502743,0.04112421,0.045841351,0.030897314,0.01215816,0.021075455,-0.00018903,0.057674244
343.0134888,-0.000202278,0.120785564,0.031645831,0.036253389,0.109340303,-0.002562025,0.050357059,0.013749246,0.011478954,0.041993901,0.046797581,0.031864226,0.01264373,0.021590419,-0.000212679,0.05900988
341.9220276,-0.000237568,0.122873917,0.032188013,0.037284829,0.110885233,-0.002422474,0.051388178,0.014031166,0.011883892,0.042815968,0.04773416,0.032560781,0.012871893,0.02194366,-0.000210505,0.059892192
340.9863892,-0.000132671,0.124608591,0.032764204,0.03753769,0.112875812,-0.002333398,0.052278016,0.014206911,0.012293868,0.043573052,0.048749473,0.033208519,0.013151696,0.022492616,0.00010555,0.061429176
340.0505981,-0.000274925,0.126197755,0.033387616,0.038271796,0.114682593,-0.002363057,0.05341645,0.014534039,0.012570927,0.044577271,0.049707897,0.033907685,0.013431973,0.022692464,0.00034815,0.062130459
338.9587097,-0.000130394,0.128192619,0.034058709,0.039149612,0.116349466,-0.002509216,0.054123666,0.014721261,0.012799744,0.04518551,0.050237954,0.03439739,0.01353483,0.023021383,8.60E-05,0.063315831
338.0226746,-0.000125477,0.130321443,0.034273028,0.039611798,0.118480712,-0.002393797,0.055185027,0.014972811,0.01276674,0.046020899,0.051249623,0.035082839,0.013962647,0.023501005,0.000208303,0.064481057
336.9305115,-0.000157203,0.132529289,0.035055056,0.040471472,0.120032005,-0.002199028,0.056232519,0.01533704,0.01311581,0.047287408,0.052326605,0.035721932,0.014130849,0.02416987,-0.000190324,0.06498272
335.9942322,-6.08E-05,0.134563431,0.03572803,0.041010343,0.122293703,-0.002419231,0.057335678,0.015650529,0.013249656,0.048075207,0.053218719,0.036657859,0.014442158,0.024636736,0.000169664,0.066797048
335.0578308,-6.04E-05,0.136462152,0.036273085,0.04191136,0.124037772,-0.002461137,0.05835918,0.015893515,0.013333064,0.048819132,0.054162171,0.037237868,0.014643476,0.025141954,0.000111583,0.067577429
333.96521,-5.31E-05,0.138494864,0.036799189,0.042438064,0.125504449,-0.002415627,0.059103981,0.016067088,0.013597565,0.049496528,0.054694466,0.037818063,0.014806237,0.025444325,-4.65E-05,0.068574823
333.0285339,-0.00023524,0.140890598,0.037664797,0.043346971,0.127820969,-0.002420929,0.060113885,0.016331917,0.013734845,0.050523624,0.055748101,0.038312506,0.014926218,0.025707876,7.33E-05,0.069989532
331.9356384,-0.000270321,0.143194154,0.038139369,0.044012159,0.129681408,-0.0024982,0.061413046,0.016687684,0.014153367,0.051454645,0.056827869,0.039393723,0.015452956,0.026276106,-0.000146852,0.070973247
330.9987488,-0.000102496,0.145615891,0.038859714,0.044853728,0.131836236,-0.002360277,0.062468719,0.016991841,0.014453158,0.052540548,0.057859521,0.040209714,0.015743768,0.026875617,9.00E-05,0.072291777
330.0617065,-1.04E-06,0.147530645,0.039152075,0.045264423,0.133299068,-0.002536599,0.063717932,0.01741028,0.014685647,0.053498454,0.05892431,0.040899176,0.01602822,0.027312459,-0.000170245,0.073164105
328.9683838,-0.000239897,0.150136128,0.040051401,0.046255633,0.135786712,-0.002434778,0.064762041,0.017704995,0.014985591,0.054316033,0.059638631,0.041570105,0.016445812,0.027801925,-3.70E-05,0.074351765
328.0311279,-0.00013412,0.153851569,0.040863995,0.047198258,0.137748286,-0.002293024,0.066026077,0.017954312,0.01542836,0.055197552,0.060711458,0.042653132,0.01678222,0.028565966,-0.000193998,0.075653121
326.9375,2.59E-05,0.15710634,0.041353378,0.047728151,0.139462039,-0.002499539,0.066803113,0.017999019,0.015492737,0.056124426,0.061457235,0.043225512,0.016759593,0.028706817,-4.55E-05,0.077003419
326,-9.11E-05,0.160736442,0.042234883,0.048697233,0.142007113,-0.00258539,0.06786409,0.018697318,0.015700663,0.05682731,0.062559806,0.043604247,0.016966026,0.029036365,-0.000188823,0.078122579
325.0623779,-0.000108604,0.163822249,0.042933971,0.04944852,0.143693849,-0.002384992,0.0692899,0.019053189,0.016161893,0.058138441,0.063794412,0.044923853,0.017570956,0.030208163,8.41E-05,0.079666175
