Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_CTL3-L224_EM_270.00,ELA_CTL3-L224_EM_272.00,ELA_CTL3-L224_EM_274.00,ELA_CTL3-L224_EM_276.00,ELA_CTL3-L224_EM_278.00,ELA_CTL3-L224_EM_280.00,ELA_CTL3-L224_EM_282.00,ELA_CTL3-L224_EM_284.00,ELA_CTL3-L224_EM_286.00,ELA_CTL3-L224_EM_288.00,ELA_CTL3-L224_EM_290.00,ELA_CTL3-L224_EM_292.00,ELA_CTL3-L224_EM_294.00,ELA_CTL3-L224_EM_296.00,ELA_CTL3-L224_EM_298.00,ELA_CTL3-L224_EM_300.00,ELA_CTL3-L224_EM_302.00,ELA_CTL3-L224_EM_304.00,ELA_CTL3-L224_EM_306.00,ELA_CTL3-L224_EM_308.00,ELA_CTL3-L224_EM_310.00,ELA_CTL3-L224_EM_312.00,ELA_CTL3-L224_EM_314.00,ELA_CTL3-L224_EM_316.00,ELA_CTL3-L224_EM_318.00,ELA_CTL3-L224_EM_320.00,ELA_CTL3-L224_EM_322.00,ELA_CTL3-L224_EM_324.00,ELA_CTL3-L224_EM_326.00,ELA_CTL3-L224_EM_328.00,ELA_CTL3-L224_EM_330.00,ELA_CTL3-L224_EM_332.00,ELA_CTL3-L224_EM_334.00,ELA_CTL3-L224_EM_336.00,ELA_CTL3-L224_EM_338.00,ELA_CTL3-L224_EM_340.00,ELA_CTL3-L224_EM_342.00,ELA_CTL3-L224_EM_344.00,ELA_CTL3-L224_EM_346.00,ELA_CTL3-L224_EM_348.00,ELA_CTL3-L224_EM_350.00,ELA_CTL3-L224_EM_352.00,ELA_CTL3-L224_EM_354.00,ELA_CTL3-L224_EM_356.00,ELA_CTL3-L224_EM_358.00,ELA_CTL3-L224_EM_360.00,ELA_CTL3-L224_EM_362.00,ELA_CTL3-L224_EM_364.00,ELA_CTL3-L224_EM_366.00,ELA_CTL3-L224_EM_368.00,ELA_CTL3-L224_EM_370.00,ELA_CTL3-L224_EM_372.00,ELA_CTL3-L224_EM_374.00,ELA_CTL3-L224_EM_376.00,ELA_CTL3-L224_EM_378.00,ELA_CTL3-L224_EM_380.00,ELA_CTL3-L224_EM_382.00,ELA_CTL3-L224_EM_384.00,ELA_CTL3-L224_EM_386.00,ELA_CTL3-L224_EM_388.00,ELA_CTL3-L224_EM_390.00,ELA_CTL3-L224_EM_392.00,ELA_CTL3-L224_EM_394.00,ELA_CTL3-L224_EM_396.00,ELA_CTL3-L224_EM_398.00,ELA_CTL3-L224_EM_400.00,ELA_CTL3-L224_EM_402.00,ELA_CTL3-L224_EM_404.00,ELA_CTL3-L224_EM_406.00,ELA_CTL3-L224_EM_408.00,ELA_CTL3-L224_EM_410.00,ELA_CTL3-L224_EM_412.00,ELA_CTL3-L224_EM_414.00,ELA_CTL3-L224_EM_416.00,ELA_CTL3-L224_EM_418.00,ELA_CTL3-L224_EM_420.00,ELA_CTL3-L224_EM_422.00,ELA_CTL3-L224_EM_424.00,ELA_CTL3-L224_EM_426.00,ELA_CTL3-L224_EM_428.00,ELA_CTL3-L224_EM_430.00,ELA_CTL3-L224_EM_432.00,ELA_CTL3-L224_EM_434.00,ELA_CTL3-L224_EM_436.00,ELA_CTL3-L224_EM_438.00,ELA_CTL3-L224_EM_440.00,ELA_CTL3-L224_EM_442.00,ELA_CTL3-L224_EM_444.00,ELA_CTL3-L224_EM_446.00,ELA_CTL3-L224_EM_448.00,ELA_CTL3-L224_EM_450.00,ELA_CTL3-L224_EM_452.00,ELA_CTL3-L224_EM_454.00,ELA_CTL3-L224_EM_456.00,ELA_CTL3-L224_EM_458.00,ELA_CTL3-L224_EM_460.00,ELA_CTL3-L224_EM_462.00,ELA_CTL3-L224_EM_464.00,ELA_CTL3-L224_EM_466.00,ELA_CTL3-L224_EM_468.00,ELA_CTL3-L224_EM_470.00,ELA_CTL3-L224_EM_472.00,ELA_CTL3-L224_EM_474.00,ELA_CTL3-L224_EM_476.00,ELA_CTL3-L224_EM_478.00,ELA_CTL3-L224_EM_480.00,ELA_CTL3-L224_EM_482.00,ELA_CTL3-L224_EM_484.00,ELA_CTL3-L224_EM_486.00,ELA_CTL3-L224_EM_488.00,ELA_CTL3-L224_EM_490.00,ELA_CTL3-L224_EM_492.00,ELA_CTL3-L224_EM_494.00,ELA_CTL3-L224_EM_496.00,ELA_CTL3-L224_EM_498.00,ELA_CTL3-L224_EM_500.00,ELA_CTL3-L224_EM_502.00,ELA_CTL3-L224_EM_504.00,ELA_CTL3-L224_EM_506.00,ELA_CTL3-L224_EM_508.00,ELA_CTL3-L224_EM_510.00,ELA_CTL3-L224_EM_512.00,ELA_CTL3-L224_EM_514.00,ELA_CTL3-L224_EM_516.00,ELA_CTL3-L224_EM_518.00,ELA_CTL3-L224_EM_520.00,ELA_CTL3-L224_EM_522.00,ELA_CTL3-L224_EM_524.00,ELA_CTL3-L224_EM_526.00,ELA_CTL3-L224_EM_528.00,ELA_CTL3-L224_EM_530.00,ELA_CTL3-L224_EM_532.00,ELA_CTL3-L224_EM_534.00,ELA_CTL3-L224_EM_536.00,ELA_CTL3-L224_EM_538.00,ELA_CTL3-L224_EM_540.00,ELA_CTL3-L224_EM_542.00,ELA_CTL3-L224_EM_544.00,ELA_CTL3-L224_EM_546.00,ELA_CTL3-L224_EM_548.00,ELA_CTL3-L224_EM_550.00,ELA_CTL3-L224_EM_552.00,ELA_CTL3-L224_EM_554.00,ELA_CTL3-L224_EM_556.00,ELA_CTL3-L224_EM_558.00,ELA_CTL3-L224_EM_560.00,ELA_CTL3-L224_EM_562.00,ELA_CTL3-L224_EM_564.00,ELA_CTL3-L224_EM_566.00,ELA_CTL3-L224_EM_568.00,ELA_CTL3-L224_EM_570.00,ELA_CTL3-L224_EM_572.00,ELA_CTL3-L224_EM_574.00,ELA_CTL3-L224_EM_576.00,ELA_CTL3-L224_EM_578.00,ELA_CTL3-L224_EM_580.00,ELA_CTL3-L224_EM_582.00,ELA_CTL3-L224_EM_584.00,ELA_CTL3-L224_EM_586.00,ELA_CTL3-L224_EM_588.00,ELA_CTL3-L224_EM_590.00,ELA_CTL3-L224_EM_592.00,ELA_CTL3-L224_EM_594.00,ELA_CTL3-L224_EM_596.00,ELA_CTL3-L224_EM_598.00,ELA_CTL3-L224_EM_600.00
375.0700073,-0.030191362,0.025182404,-0.019065538,-0.002869603,0.013491868,-0.01907333,0.007847409,0.051150572,0.055453639,0.013004798,0.034860209,-0.008287783,-0.051097546,0.007674309,0.028652541,-0.061492268,-0.018996146,-0.045763709,0.002340949,-0.003071805,0.044692162,0.00782025,0.007687869,0.097990006,0.002096266,0.070018522,0.059478257,0.04405034,-0.055864867,0.159648702,0.034464698,0.017999455,0.130075425,0.065931417,0.118099213,0.086378299,0.091000669,0.188130066,0.141403273,0.120795116,0.156808749,0.296966881,0.237373233,0.243212551,0.391926974,0.440174639,0.588690817,0.812970042,0.879814923,2.304096699,14.6102581,53.89589691,123.1073608,150.0404205,109.1063919,41.0814209,10.37770176,2.700298071,2.112924337,2.128614426,1.905626416,2.125090837,2.317587852,2.763521671,2.698082209,3.16816783,3.546373606,4.150797367,4.277049065,4.911662579,5.009843349,5.947035789,6.030344486,6.59584856,7.401391029,7.978963852,9.265173912,11.29141521,13.77492905,15.49532413,15.75650978,14.989501,14.14669132,12.38796425,11.48980808,11.20268726,10.99769115,11.76998901,11.74727726,11.84722137,12.25181389,12.42589283,12.26198387,12.776968,12.3204298,12.35850239,12.04035091,12.48506737,12.61725998,12.11944675,12.55033875,12.04609776,12.49241447,12.13238525,12.45256138,11.70611095,11.66732979,11.71434116,11.44484329,11.49983406,11.06233215,11.51836109,10.96289444,10.26148129,10.02488136,9.941810608,9.964938164,9.685286522,9.382806778,9.538038254,9.055509567,8.481923103,8.729081154,8.30520916,7.74574852,7.816166878,7.164425373,7.235858917,6.869976997,6.801478386,6.701586723,6.324255466,6.197479725,5.587434292,5.875413895,5.753973007,4.999608517,4.927601337,5.057952881,4.717001438,4.63619709,4.441980839,4.456535816,4.141664982,4.032489777,3.694110632,3.372857571,3.492225647,3.450996637,2.932326794,2.947477102,2.729956627,2.646347761,2.454186678,2.339147806,2.53484416,2.268551111,2.193721056,2.083127022,1.802316904,1.74198842,1.844043374,1.739637733,1.595157385,1.687590122,1.46745801
380,0.04277863,-0.004120952,-0.004336892,0.000313289,-0.01366699,-0.023004364,-0.008982183,0.009472589,5.90E-05,-0.045749858,0.03725823,0.000290718,0.032430191,0.049710963,-0.059341189,0.05003133,-0.036436386,0.009287006,0.018621426,0.009215782,0.074514389,0.02356413,-0.009058526,0.040948719,-0.01366699,0.017292622,0.035932831,0.082702637,0.040865079,0.086700723,0.037162218,0.133575886,-0.004507217,0.041743625,0.151953816,0.041541722,0.068910912,0.046424717,0.197489411,0.133526444,0.151192322,0.151083678,0.152276754,0.257353157,0.181211784,0.289898545,0.368733466,0.372098267,0.470503807,0.644483864,0.73320055,1.28537178,6.797421932,40.19614792,110.8187485,159.0666962,125.808197,54.68664169,16.71507072,3.777533531,2.102869511,1.915961027,1.877790332,2.029359818,2.263727903,2.392699242,2.765872955,3.160587549,3.330245256,3.565732718,4.058027744,4.339270115,4.845468521,5.582835197,5.723947525,6.122428417,6.635573864,6.855695724,8.239706039,8.774019241,10.92751217,12.30890942,14.12350464,15.07240009,14.22732067,12.92065048,12.27125549,10.53455448,10.50266075,10.4700613,10.5535574,10.5892868,10.87395859,11.09177876,11.35671997,10.76250458,10.73271275,10.8202076,10.97463799,11.00542545,10.92625141,11.22898769,11.25936508,11.37645721,10.97197247,10.73142338,10.80974293,10.9028101,10.83799744,10.56898117,10.57801628,9.950493813,9.957527161,9.897693634,9.293000221,9.429358482,9.541201591,8.880482674,8.995259285,8.639110565,8.332561493,8.061076164,7.96693182,7.67356205,7.334872723,7.217910767,7.127111435,6.974162102,6.715820313,6.49388504,6.356670856,6.141602993,5.979759693,5.657056332,5.752456665,5.165706635,4.944949627,4.930155277,4.865719795,4.355942726,4.32057476,4.21146965,3.941449881,3.836988688,3.445453644,3.727125168,3.173539639,3.118404865,2.93201232,3.063327789,2.657283068,2.62145853,2.464699268,2.397985935,2.345506907,2.119364977,2.215853214,2.200430632,1.850309134,1.874266386,1.741653323,1.54849875,1.511745811,1.720174432,1.557877421,1.454084516
385.0700073,-0.041978892,-0.018530993,0.014245438,0.042926636,0.023423105,-0.05129227,-0.027807396,0.023757108,0.018848047,0.000154201,0.027516156,-0.036970168,0.037182663,0.036330964,-1.35E-05,0.004797843,-0.01366699,-0.01366699,0.004664899,0.027425896,-0.055070285,-0.022867765,0.018633198,0.00901389,0.02253161,0.031623274,0.069305263,0.018008076,0.049885888,0.027527086,0.068576239,0.031831399,0.009052123,0.023302954,0.079092659,0.069943503,0.004561559,0.08751826,0.078269705,0.100133874,0.095142998,0.123741582,0.153454632,0.132342383,0.119443566,0.202552214,0.313849479,0.339788854,0.416806877,0.33379814,0.297318697,0.533444345,0.560702324,0.930424392,2.68669796,14.96574974,58.36984634,128.5567627,156.7056885,107.8661041,33.4605217,8.469426155,2.544679165,2.014934301,2.074487209,2.010465622,2.176107168,2.259687901,2.627429247,3.086166859,3.222653389,3.385550976,3.715781689,3.815391064,4.741390705,4.42486763,5.298809528,5.514876366,5.651648521,6.187689304,6.154903889,6.82442379,7.970197201,9.028540611,10.53223038,12.09655476,13.12854099,13.74055862,12.68367958,11.12196255,9.952805519,9.578009605,9.353253365,9.311182022,10.05031395,9.168193817,9.496809959,9.409047127,9.451398849,9.774837494,9.609334946,9.951300621,9.862718582,9.866611481,9.467903137,9.708087921,9.50030899,9.730106354,9.47943306,9.356215477,9.502819061,8.924207687,9.091433525,9.071357727,8.823154449,8.275940895,8.313061714,8.108041763,7.811689854,7.98567009,7.53519249,7.747360229,7.281861782,7.001990318,6.899563789,6.869842052,6.637972355,6.270094872,5.954900742,5.669303417,5.904067516,5.665782928,5.485494614,5.39514637,5.196466923,4.666723728,4.611920357,4.5335536,4.357184887,4.30636692,4.197693825,3.830640554,3.905083179,3.627716064,3.331044197,3.311843395,3.229372501,2.961146355,3.075047493,2.876137018,2.42722559,2.397704363,2.320966721,2.28386569,2.265639782,2.144325733,1.91932869,1.973417044,1.800234079,1.887508869,1.562510371,1.627521753,1.523718715,1.332959175,1.420468092,1.392945528
390,-0.009529578,0.045775943,-0.017793015,0.048680261,0.027306877,-0.034455802,0.002940719,-0.025894968,-0.005398734,-0.06717176,0.026482686,0.014983608,-0.021772623,0.034896147,0.075146899,0.002620981,-0.04194342,0.047754548,0.022570875,0.010851226,-0.050876908,-0.01366699,0.022908859,0.058881182,0.026778884,-0.02174212,0.039477311,-0.033961751,0.030807283,0.052087877,-0.001468893,0.080150828,0.059375767,0.077028856,0.055960339,0.043598108,0.088598818,0.104371294,0.106381029,0.104208648,0.035479903,0.043253526,0.089069925,0.092681617,0.146787882,0.088498935,0.232864112,0.179380834,0.201507807,0.188910291,0.274519801,0.278769195,0.362165362,0.56313169,0.618558407,0.757649779,1.262536287,6.126341343,33.77264786,91.73308563,129.7047577,118.9463348,64.19042969,17.77054596,4.088947773,2.020063162,1.984793186,2.092075348,2.143057585,2.218719959,2.362803936,2.657270908,3.004573345,3.366651297,3.735683203,3.835720539,4.011999607,4.391422272,4.544897079,4.715390682,4.764442444,5.051568031,5.388965607,5.996277332,6.436551571,6.754460812,7.819242001,9.206161499,10.51578236,12.54945564,12.30042744,11.5768137,10.3585844,9.602783203,8.942008972,8.116513252,7.892573357,8.434794426,8.347279549,8.32653141,8.746376991,8.317810059,8.36928463,8.942935944,8.652091026,8.33648777,8.538165092,8.428021431,8.443533897,8.29536438,8.430304527,8.369797707,8.158454895,7.668271065,7.693153858,7.502020836,7.557759762,7.520112991,6.999078274,7.01401329,6.794012547,6.801788807,6.787851334,6.604261875,6.268921852,6.103732109,5.797837257,5.636998177,5.592678547,5.593381882,5.255290508,4.978334427,4.677033424,4.61678648,4.618382931,4.559062004,4.580758095,4.140621185,4.106544018,3.939871788,3.922988176,3.511178732,3.455001116,3.432274103,3.348002434,3.03723979,3.170536757,2.891661167,2.740091085,2.649785995,2.472668171,2.187112331,2.468908072,2.239064932,2.035638094,1.857124805,1.941526532,1.794549108,1.839063406,1.575010657,1.686448932,1.53108418,1.406828046,1.442882061,1.253729105,1.209101796
395.0700073,0.007971085,0.037969898,0.004328202,0.037001103,-0.020831084,-0.042593807,-0.017281352,-0.01011748,-0.031592764,0.004221394,-0.038550835,-0.017246511,-0.002991062,0.046794225,-0.003006957,-0.006518108,0.00051057,0.029661816,0.003974735,-0.002874614,0.022444654,0.022038367,0.040122282,0.007414932,-0.031453181,0.043304544,0.050036747,0.040403038,0.022023205,0.053120364,0.045487929,0.07228674,0.065212637,0.047198806,0.025751762,0.036572363,0.108891748,0.0323481,0.097546965,0.01859986,0.025178794,0.075650945,0.064384557,0.072706819,0.130213767,0.123230487,0.169074342,0.126337245,0.162848532,0.162999362,0.188007623,0.229800284,0.181430295,0.330733806,0.337025642,0.369408935,0.518181026,0.640986979,0.935341775,2.102716208,13.83471107,58.83110809,128.6456757,137.1217041,89.5324707,31.47483826,7.226551056,2.160097837,1.822311759,1.922793984,2.047711372,2.199850559,2.314332724,2.774037123,2.873980761,3.152616024,3.248025656,3.445281267,3.606908083,3.585600138,4.079135895,4.230575085,4.527965069,4.595739841,4.914483547,5.108624458,5.194666386,5.617883682,6.263414383,7.245472908,8.048027039,9.911247253,11.46829605,11.19234753,11.06625938,9.500328064,8.400280952,7.825496674,7.369184017,7.2186656,7.538142681,7.28370142,7.425064564,7.511341572,7.549324989,7.377693176,7.36721611,7.462141514,7.651637554,7.532721519,7.175671101,7.096122742,7.362499237,7.008949757,6.857056618,6.803179264,6.477120876,6.736316681,6.498740196,6.429380417,6.286015511,6.080780506,6.023855209,5.921952248,5.723206997,5.607050896,5.464401245,5.54633522,5.157739162,5.020252705,4.814843178,4.703799248,4.663365841,4.492286205,4.0597682,4.403262615,3.981128454,3.900818586,3.944993973,3.604167223,3.49353838,3.35406518,3.285205126,2.97413969,2.865794659,2.882774591,2.708887577,2.695893764,2.636522055,2.525835276,2.405540466,2.057269573,1.973047733,2.044790268,1.987952828,1.839341998,1.729266405,1.645149589,1.594739199,1.626878977,1.487845302,1.458055615,1.326938868,1.333243608,1.258872747,1.223342657
400,0.018235896,0.011208941,-0.025800066,-0.001542006,0.014523123,0.014668043,-0.029688459,-0.025590062,0.00238328,-0.021660915,0.00617806,-0.01366699,-0.005751152,-0.057015721,-0.009719103,-0.001824822,-0.03354913,0.014165127,0.017814573,0.009888749,0.002539349,-0.001788625,-0.033310577,-0.001879727,0.03776174,0.006095934,0.013724801,0.068977311,0.041543063,0.009984574,0.017724641,0.010160594,0.038093463,0.04643181,0.037937101,0.094172552,0.058020454,0.108305827,0.049576614,0.105920203,0.07786037,0.041945722,0.092937343,0.077622779,0.077275172,0.159981802,0.133500636,0.169251591,0.10621313,0.159570232,0.108947463,0.113303021,0.253631622,0.231784239,0.281021059,0.304502904,0.280359507,0.44974342,0.427469134,0.643734932,0.695817113,1.401492596,8.628686905,39.35333252,95.06806946,136.222641,113.1248169,52.76519394,13.81963158,3.070581913,2.046881199,2.169263124,2.092285156,2.517270088,2.307244301,2.445804596,2.490078688,2.620808125,2.608932257,2.961357594,3.063097954,3.053391695,3.362603664,3.721031904,3.720000505,4.035940647,3.924509525,4.47424078,4.600586891,4.943378448,4.902750015,5.535081387,6.452573299,7.272644997,9.169291496,9.138348579,9.668922424,9.258605003,8.748568535,7.970753193,7.273779392,6.871713161,6.441958904,6.543034554,6.383756638,6.655889988,6.649425983,6.38170433,6.25313282,6.559203148,6.208404064,6.629065037,6.269055367,6.329045296,6.096749306,5.950311184,6.133849144,6.037692547,5.65098238,5.688049316,5.307210922,5.593074799,5.316786289,5.320075512,5.218216419,5.115427017,4.953869343,4.931544304,4.455203533,4.614314556,4.398543835,4.253200531,3.817404032,3.972060204,3.902064323,3.788180351,3.691243172,3.547772646,3.52011013,3.377695322,3.231738806,3.235675812,2.941799879,2.957907915,2.595688105,2.704312801,2.807157516,2.404451132,2.482741117,2.395774841,2.098839521,1.96567893,1.992854238,1.882983327,1.863510847,1.554201484,1.744098067,1.708676934,1.532085299,1.381373882,1.430002213,1.217319369,1.320508122,1.222446322,1.140526056,1.046154022
405,0.007420936,0.034021407,-0.002873837,-0.01366699,0.011543245,0.057837676,0.007695205,-0.041908499,-0.017206876,0.025412716,0.014737057,-0.00657371,0.014608056,0.021550972,0.014549813,-0.020786176,0.007466392,0.000481284,-0.038318001,0.046773799,-0.01366699,-0.024354137,-0.01366699,-0.017192623,-0.041913483,0.063550375,0.007299568,0.007402423,0.014593373,-0.006659576,0.049524825,0.028516125,0.028965723,-0.006513889,0.049449492,0.060489219,0.046652205,0.046248071,0.042636346,0.036375009,0.0534073,0.060624849,0.071133271,0.039677534,0.082410216,0.075614266,0.074780375,0.082167074,0.139300212,0.089389898,0.12461862,0.114193439,0.137614042,0.198627695,0.185777411,0.196160033,0.207142517,0.30123955,0.251238346,0.335820019,0.337196529,0.528789997,0.675249696,0.892233074,2.454899549,14.15514851,60.16272354,123.4126205,142.6791687,89.07621765,31.51516724,7.132615089,2.222438574,2.200078011,2.094191551,1.992884517,1.840350509,2.084405422,2.153364182,2.184553146,2.5325737,2.365771294,2.599773407,2.819363117,3.013780355,3.228806973,3.18275857,3.504164219,3.7913692,3.713504076,3.983239174,4.17826128,4.373793602,4.602581501,5.027881622,5.311877251,6.141657352,6.919613361,7.966999054,9.04240799,8.941714287,8.516750336,7.777224541,6.742466927,6.083594799,6.036873817,5.709770679,5.623690605,5.704901218,5.666847229,5.646763325,5.641780853,5.686225891,5.646910191,5.587916851,5.361636639,5.532336235,5.088983536,5.308562756,5.291400433,4.935542107,4.863701344,4.868542194,4.752787113,4.717846394,4.678801537,4.409585953,4.400611877,4.245900154,4.291079521,3.990706444,3.982175112,3.713619709,3.700695515,3.690798044,3.4745121,3.53891778,3.113603354,3.165172338,2.983987093,2.896177053,2.937442541,2.714237452,2.835015535,2.6563797,2.365258217,2.423017979,2.290206671,2.166635036,2.269405842,1.745431662,1.919649363,1.776667356,1.752866268,1.718282223,1.564372301,1.395647168,1.366037607,1.428620458,1.328272462,1.322214842,1.317361593,1.171058178,1.092527747,1.147760987,1.119371414
410,0.032266971,0.01928556,-0.017282438,-0.024339274,0.007514064,-0.052670624,-0.042147789,-0.003125065,-0.063306749,0.025716338,-0.027700946,0.02159046,-0.041504309,0.000316774,-0.044992257,-0.020657968,-0.031100255,-0.045408208,-0.020735526,0.029571891,0.060360078,-0.017170623,0.020772424,0.020784758,-0.020643653,0.048955429,0.034516655,0.024601065,-0.010183386,0.010702875,0.049373228,0.078429371,-0.003094414,0.035488069,0.063444555,0.053013947,0.028329525,0.042568862,0.024819709,0.085352719,0.052825395,0.056675296,0.088070616,0.060037132,0.046419818,0.106475629,0.053054925,0.032369446,0.081712075,0.087485455,0.060309488,0.123496622,0.099312998,0.12788634,0.147547036,0.129686654,0.19403854,0.17368564,0.239452183,0.247799546,0.308381796,0.362558395,0.41708976,0.52100718,0.543318987,0.849866509,1.354465008,6.935329437,38.16058731,101.4323196,146.0419617,124.3380966,54.24301529,15.34062672,3.412104845,2.168013811,1.968610764,1.770650506,1.82859087,1.857679605,1.865157485,1.829766393,2.04372406,2.145746708,2.2364254,2.497565985,2.590734959,2.688440084,2.975641966,3.100473166,3.198182583,3.324403524,3.50192523,3.600485563,4.023693562,3.721804142,4.042538643,4.273895264,4.541212559,5.529634953,6.419878006,7.23573637,7.924582958,8.06874752,7.826714993,7.097845078,6.069274902,5.615680695,5.110052109,5.215584278,4.953656673,4.938939095,5.228444099,4.915315628,4.886820793,4.916296959,4.850064754,4.803948879,4.72436285,4.607096672,4.578707695,4.606799603,4.326928616,4.231246471,4.336390972,4.285366058,4.232558727,4.142724037,3.711377144,3.819334745,3.634628773,3.6637218,3.476329803,3.383630276,3.456101894,3.202641964,3.227628231,2.965496063,2.844212532,2.77875495,2.710201979,2.69090271,2.508904219,2.346482754,2.225497723,2.229918003,2.238106251,2.033806324,1.975658536,1.992302537,1.786973834,1.64624536,1.600733757,1.662734985,1.557829142,1.487194419,1.417409182,1.283583879,1.300645471,1.33205533,1.184453487,1.212906718,1.073931575,1.084603906,0.950663209,0.957277477
415.0700073,-0.017008331,0.053814176,0.016588874,0.00296143,-0.000507018,-0.023618989,-0.04653848,-0.020159654,-0.020245679,0.026012007,-0.016880864,-0.039560895,0.01197568,-0.01366699,-0.01366699,-0.016926464,-0.00393223,-0.01366699,0.0095132,0.002783139,0.025469653,-0.007131939,0.002344127,-0.029821087,-0.02660561,0.005797352,0.070611238,0.012536916,0.101855733,0.057132203,0.048449684,0.094556347,0.065112196,0.051961433,0.05145159,0.048396118,0.074757285,0.002460274,0.068246782,0.062169518,0.083915256,0.117131472,0.100262336,0.038540743,0.084603451,0.100007758,0.109853208,0.055446286,0.077403247,0.077599764,0.126998857,0.071686089,0.114191383,0.127515197,0.117150709,0.139566734,0.081796527,0.169165671,0.210842147,0.300226718,0.383777618,0.515773833,0.562788188,0.604155719,0.641780615,0.745896816,0.896405637,1.069277406,1.176263452,3.353336096,15.63461208,58.77396774,116.9863205,134.1140289,89.23934937,38.5982666,9.301974297,2.852235794,2.309991837,2.14305687,1.973970532,1.883078814,1.956985712,1.874171734,1.791323304,2.12707448,2.027928352,2.352883101,2.4861238,2.347366333,2.600078106,2.54344058,2.808787823,2.926349401,3.142896652,2.977666616,3.212542772,3.419525385,3.358783722,3.568870306,3.734764338,4.075647831,4.447632313,5.255768776,6.524502277,6.803011894,7.093934059,7.153904915,6.573867798,6.154240131,5.436063766,4.862157345,4.537958622,4.560610771,4.360006809,4.385477543,4.174058914,4.329581261,4.156563282,4.191375732,4.06114912,4.047956467,3.95492053,3.804072142,3.673586845,3.499496698,3.693706274,3.388955355,3.43843174,3.45650959,3.350226641,3.359194517,3.301541328,3.057235003,2.967715502,2.761256218,2.814561844,2.76201272,2.771092415,2.527261257,2.441575527,2.417635679,2.537467718,2.185233355,2.026540279,2.091037273,1.846017838,1.906056046,2.019751072,1.880510807,1.64414084,1.509932756,1.457727909,1.429974437,1.327224135,1.307174444,1.38613081,1.387136817,1.180422783,1.117383838,1.150642157,1.016857862,1.024885297,0.979072213,0.927558362,0.954086423
420,-0.007142386,0.034637414,0.00379233,-0.002847548,-0.007194499,-0.007189369,-0.011505421,-0.032887615,-0.0179526,0.007976814,-0.026355814,-0.028716903,-0.026429445,-0.015805973,-0.0093868,0.012204167,-0.039270323,-0.005074318,-0.017971527,0.009826089,0.005602689,-0.002913307,-0.01366699,-0.037015658,-0.039359014,0.033403814,0.014000413,0.076188348,0.035278864,0.057440523,0.003663656,0.044988874,0.055474807,0.053146664,0.03175462,0.036182914,0.029074442,0.029390521,0.079309203,0.04677384,0.0318035,0.072709307,0.110741541,0.06978225,0.100417987,0.083531745,0.059300799,0.095989212,0.070749871,0.065557897,0.050957676,0.081443474,0.031750888,0.077017352,0.068528593,0.113305464,0.072889872,0.061541494,0.078881562,0.112592667,0.113053411,0.174291164,0.282128394,0.316833705,0.305876344,0.347465634,0.398417115,0.400405467,0.506903112,0.685698211,0.885259092,1.29805398,4.928769588,24.36613274,84.7445755,139.7993774,129.113739,67.03543854,17.36025429,2.907074213,1.737482071,1.593746424,1.433209181,1.40126574,1.481044412,1.429173827,1.501957417,1.628066063,1.887086987,1.885958195,1.999675632,2.268032312,2.307594538,2.311121464,2.484945297,2.50027132,2.730234623,2.832160711,2.855947495,3.021715879,3.235048532,3.4669981,3.374222755,3.441399097,3.731611252,3.953082561,4.826880932,5.237682819,6.233818054,6.648944855,6.846726418,6.791833401,5.988373756,5.087440491,4.504635811,4.087229729,4.000830173,4.002620697,3.667896986,3.852993727,3.742251396,3.703449011,3.687549114,3.467369556,3.593675852,3.318874836,3.376112461,3.306759357,3.239064217,3.190356255,3.153630733,2.955510855,2.92253089,2.879840374,2.827948809,2.795333624,2.622819901,2.620414257,2.581209421,2.417304516,2.435469866,2.248936176,2.262298584,2.202800751,2.073196888,2.017683029,1.869112372,1.820112824,1.784359097,1.657402277,1.442138791,1.579769373,1.556922674,1.463153005,1.361488342,1.262237787,1.286397815,1.205717206,1.118366838,1.136162758,1.099725604,1.020927906,1.007700801,0.907591939,0.893582225,0.872364342
