Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MILLIQBLANK220920_EM_270.00,MILLIQBLANK220920_EM_272.00,MILLIQBLANK220920_EM_274.00,MILLIQBLANK220920_EM_276.00,MILLIQBLANK220920_EM_278.00,MILLIQBLANK220920_EM_280.00,MILLIQBLANK220920_EM_282.00,MILLIQBLANK220920_EM_284.00,MILLIQBLANK220920_EM_286.00,MILLIQBLANK220920_EM_288.00,MILLIQBLANK220920_EM_290.00,MILLIQBLANK220920_EM_292.00,MILLIQBLANK220920_EM_294.00,MILLIQBLANK220920_EM_296.00,MILLIQBLANK220920_EM_298.00,MILLIQBLANK220920_EM_300.00,MILLIQBLANK220920_EM_302.00,MILLIQBLANK220920_EM_304.00,MILLIQBLANK220920_EM_306.00,MILLIQBLANK220920_EM_308.00,MILLIQBLANK220920_EM_310.00,MILLIQBLANK220920_EM_312.00,MILLIQBLANK220920_EM_314.00,MILLIQBLANK220920_EM_316.00,MILLIQBLANK220920_EM_318.00,MILLIQBLANK220920_EM_320.00,MILLIQBLANK220920_EM_322.00,MILLIQBLANK220920_EM_324.00,MILLIQBLANK220920_EM_326.00,MILLIQBLANK220920_EM_328.00,MILLIQBLANK220920_EM_330.00,MILLIQBLANK220920_EM_332.00,MILLIQBLANK220920_EM_334.00,MILLIQBLANK220920_EM_336.00,MILLIQBLANK220920_EM_338.00,MILLIQBLANK220920_EM_340.00,MILLIQBLANK220920_EM_342.00,MILLIQBLANK220920_EM_344.00,MILLIQBLANK220920_EM_346.00,MILLIQBLANK220920_EM_348.00,MILLIQBLANK220920_EM_350.00,MILLIQBLANK220920_EM_352.00,MILLIQBLANK220920_EM_354.00,MILLIQBLANK220920_EM_356.00,MILLIQBLANK220920_EM_358.00,MILLIQBLANK220920_EM_360.00,MILLIQBLANK220920_EM_362.00,MILLIQBLANK220920_EM_364.00,MILLIQBLANK220920_EM_366.00,MILLIQBLANK220920_EM_368.00,MILLIQBLANK220920_EM_370.00,MILLIQBLANK220920_EM_372.00,MILLIQBLANK220920_EM_374.00,MILLIQBLANK220920_EM_376.00,MILLIQBLANK220920_EM_378.00,MILLIQBLANK220920_EM_380.00,MILLIQBLANK220920_EM_382.00,MILLIQBLANK220920_EM_384.00,MILLIQBLANK220920_EM_386.00,MILLIQBLANK220920_EM_388.00,MILLIQBLANK220920_EM_390.00,MILLIQBLANK220920_EM_392.00,MILLIQBLANK220920_EM_394.00,MILLIQBLANK220920_EM_396.00,MILLIQBLANK220920_EM_398.00,MILLIQBLANK220920_EM_400.00,MILLIQBLANK220920_EM_402.00,MILLIQBLANK220920_EM_404.00,MILLIQBLANK220920_EM_406.00,MILLIQBLANK220920_EM_408.00,MILLIQBLANK220920_EM_410.00,MILLIQBLANK220920_EM_412.00,MILLIQBLANK220920_EM_414.00,MILLIQBLANK220920_EM_416.00,MILLIQBLANK220920_EM_418.00,MILLIQBLANK220920_EM_420.00,MILLIQBLANK220920_EM_422.00,MILLIQBLANK220920_EM_424.00,MILLIQBLANK220920_EM_426.00,MILLIQBLANK220920_EM_428.00,MILLIQBLANK220920_EM_430.00,MILLIQBLANK220920_EM_432.00,MILLIQBLANK220920_EM_434.00,MILLIQBLANK220920_EM_436.00,MILLIQBLANK220920_EM_438.00,MILLIQBLANK220920_EM_440.00,MILLIQBLANK220920_EM_442.00,MILLIQBLANK220920_EM_444.00,MILLIQBLANK220920_EM_446.00,MILLIQBLANK220920_EM_448.00,MILLIQBLANK220920_EM_450.00,MILLIQBLANK220920_EM_452.00,MILLIQBLANK220920_EM_454.00,MILLIQBLANK220920_EM_456.00,MILLIQBLANK220920_EM_458.00,MILLIQBLANK220920_EM_460.00,MILLIQBLANK220920_EM_462.00,MILLIQBLANK220920_EM_464.00,MILLIQBLANK220920_EM_466.00,MILLIQBLANK220920_EM_468.00,MILLIQBLANK220920_EM_470.00,MILLIQBLANK220920_EM_472.00,MILLIQBLANK220920_EM_474.00,MILLIQBLANK220920_EM_476.00,MILLIQBLANK220920_EM_478.00,MILLIQBLANK220920_EM_480.00,MILLIQBLANK220920_EM_482.00,MILLIQBLANK220920_EM_484.00,MILLIQBLANK220920_EM_486.00,MILLIQBLANK220920_EM_488.00,MILLIQBLANK220920_EM_490.00,MILLIQBLANK220920_EM_492.00,MILLIQBLANK220920_EM_494.00,MILLIQBLANK220920_EM_496.00,MILLIQBLANK220920_EM_498.00,MILLIQBLANK220920_EM_500.00,MILLIQBLANK220920_EM_502.00,MILLIQBLANK220920_EM_504.00,MILLIQBLANK220920_EM_506.00,MILLIQBLANK220920_EM_508.00,MILLIQBLANK220920_EM_510.00,MILLIQBLANK220920_EM_512.00,MILLIQBLANK220920_EM_514.00,MILLIQBLANK220920_EM_516.00,MILLIQBLANK220920_EM_518.00,MILLIQBLANK220920_EM_520.00,MILLIQBLANK220920_EM_522.00,MILLIQBLANK220920_EM_524.00,MILLIQBLANK220920_EM_526.00,MILLIQBLANK220920_EM_528.00,MILLIQBLANK220920_EM_530.00,MILLIQBLANK220920_EM_532.00,MILLIQBLANK220920_EM_534.00,MILLIQBLANK220920_EM_536.00,MILLIQBLANK220920_EM_538.00,MILLIQBLANK220920_EM_540.00,MILLIQBLANK220920_EM_542.00,MILLIQBLANK220920_EM_544.00,MILLIQBLANK220920_EM_546.00,MILLIQBLANK220920_EM_548.00,MILLIQBLANK220920_EM_550.00,MILLIQBLANK220920_EM_552.00,MILLIQBLANK220920_EM_554.00,MILLIQBLANK220920_EM_556.00,MILLIQBLANK220920_EM_558.00,MILLIQBLANK220920_EM_560.00,MILLIQBLANK220920_EM_562.00,MILLIQBLANK220920_EM_564.00,MILLIQBLANK220920_EM_566.00,MILLIQBLANK220920_EM_568.00,MILLIQBLANK220920_EM_570.00,MILLIQBLANK220920_EM_572.00,MILLIQBLANK220920_EM_574.00,MILLIQBLANK220920_EM_576.00,MILLIQBLANK220920_EM_578.00,MILLIQBLANK220920_EM_580.00,MILLIQBLANK220920_EM_582.00,MILLIQBLANK220920_EM_584.00,MILLIQBLANK220920_EM_586.00,MILLIQBLANK220920_EM_588.00,MILLIQBLANK220920_EM_590.00,MILLIQBLANK220920_EM_592.00,MILLIQBLANK220920_EM_594.00,MILLIQBLANK220920_EM_596.00,MILLIQBLANK220920_EM_598.00,MILLIQBLANK220920_EM_600.00
425,0.03193685,0.043056406,0.03379073,0.01916622,0.050438479,0.011697503,0.020975618,0.015449731,0.039336693,0.017473772,0.04111442,0.030136656,0.031939484,0.013844526,0.03190548,0.022884885,0.022903735,0.037358314,0.026521487,0.031924423,0.019260973,0.017568246,0.001275672,0.017409611,0.015656304,0.035582304,0.053718634,0.042792406,0.046372712,0.044602253,0.062602237,0.077285826,0.024694733,0.048176005,0.042777628,0.042619135,0.033660054,0.040869616,0.03555106,0.042654987,0.062697962,0.04079099,0.051795051,0.042674694,0.022904642,0.060808856,0.037414208,0.068315089,0.066323027,0.050165921,0.050160833,0.053720523,0.055528827,0.062769264,0.066435464,0.066777378,0.068510413,0.069997028,0.030117448,0.064543903,0.051790051,0.064425409,0.082563713,0.109500445,0.080022767,0.11123015,0.071336277,0.126131207,0.107573725,0.13400507,0.202230677,0.261365771,0.358319432,0.453829676,1.490608454,8.51680088,33.94459152,60.25887299,63.15593338,34.07019424,11.67424965,2.282320499,0.644046426,0.446367502,0.428029329,0.362086058,0.273293406,0.226929039,0.222114563,0.218858033,0.171944246,0.168429911,0.201319605,0.179760739,0.133321047,0.121528178,0.071956061,0.132148832,0.13171038,0.086418644,0.087983266,0.106697775,0.079051308,0.104971409,0.077714577,0.124871291,0.18757616,0.259085417,0.650255799,1.092969179,1.73077631,2.340754986,2.722170591,2.8248384,2.595035076,2.080119371,1.244911909,0.705376446,0.351715058,0.194584042,0.091550946,0.100766338,0.117236674,0.079122558,0.066044673,0.064388804,0.066093668,0.073674992,0.071354166,0.053486716,0.048166368,0.030118255,0.033723883,0.024732098,0.01396819,0.049919575,0.030130453,0.049931753,0.010334073,0.046241403,0.022904009,0.024691591,0.039121356,0.046458416,0.049938299,0.040850338,0.01572025,0.035458725,-0.002124779,0.02472616,0.017564122,0.012168828,0.01392717,0.026519496,0.026535712,0.008435857,0.048408259,0.035573438,0.001253178,0.03192148,-0.009388469,0.040973015,0.006717084,0.017520031,0.022895336,0.04640808
430,0.040264904,0.040474214,0.009262072,0.035422035,0.040290788,0.052066702,0.030697944,0.033135887,0.021160746,0.05878517,0.047464807,0.044930313,0.040015366,0.012007499,0.042428363,0.023601804,0.03301309,0.016535774,0.05181212,0.037637446,0.030647827,0.032950196,0.023661779,0.023602359,0.037669796,0.032991033,0.025981992,0.051874377,0.040100422,0.03301093,0.030651418,0.023608623,0.018956581,0.059051152,0.051549438,0.069858417,0.032958914,0.026010927,0.035257295,0.051436923,0.060826525,0.062965818,0.056277707,0.030616373,0.065597504,0.068104766,0.061032839,0.108199231,0.084692605,0.042362474,0.073135301,0.066315755,0.061206829,0.040115237,0.049440436,0.063755788,0.056545909,0.058705978,0.08209686,0.056281224,0.046954051,0.060961597,0.074450329,0.118075483,0.082670517,0.07272584,0.074790008,0.128793627,0.120442465,0.128685027,0.145417333,0.240007088,0.301047981,0.290054262,0.265675783,0.323099554,0.803470552,4.433377266,20.92376328,48.44697189,61.55849457,46.52240372,20.35517693,4.734244823,0.926270247,0.540534258,0.445338666,0.305728704,0.318653286,0.258205265,0.24149175,0.217774421,0.176346987,0.174621955,0.181453615,0.159974873,0.135886192,0.122328945,0.128933504,0.103944212,0.124180622,0.122019321,0.125189185,0.09897349,0.132060856,0.15309228,0.08216951,0.108750641,0.141041741,0.153451398,0.243176863,0.474008441,0.865225732,1.392804861,1.980456829,2.278275251,2.602074146,2.298540831,2.031928778,1.377097607,0.765731931,0.369886726,0.212870866,0.145538136,0.119236149,0.132698357,0.08925318,0.068232089,0.090781286,0.067617945,0.07460963,0.079005972,0.051650196,0.016679877,0.039928671,0.026002889,0.081684463,0.039925139,0.051521033,0.032959707,0.046937481,0.049184714,0.053856209,0.067594975,0.018954631,0.046823226,0.056283899,0.037587736,0.044525627,0.063164137,0.028318584,0.044583052,0.042314939,0.046893343,0.030643046,0.065311432,0.070242323,0.016788123,0.044508573,0.072613105,0.060640398,0.053888086,0.042263769,0.042214647,0.053690515,0.035288714
435.0700073,0.018292442,0.06231511,0.038448296,0.023340464,0.023213327,0.008197403,0.025805281,-0.002160702,0.035888359,0.033241056,0.018266918,0.035827294,0.025835963,0.0557498,0.043188728,0.05106993,0.03828932,0.008367663,0.023391007,0.015923969,0.030800626,0.04071369,0.038248282,-0.001338873,0.033263192,0.038175292,0.035766635,0.048245549,0.040880516,0.073084123,0.077839717,0.045693398,0.08054167,0.050610542,0.091947071,0.074175306,0.052718051,0.052983329,0.057760149,0.042940997,0.070374057,0.047973588,0.050520524,0.040673658,0.050532687,0.048142843,0.058014572,0.040766489,0.065879241,0.053151332,0.053301036,0.035823949,0.03331374,0.058415644,0.048255086,0.095979951,0.070884243,0.063288771,0.072596416,0.04795786,0.058172598,0.073136732,0.075546786,0.085263513,0.045579523,0.050495084,0.090213254,0.122714683,0.07532315,0.087529749,0.117758684,0.137959778,0.187670037,0.188596338,0.18729201,0.167234004,0.231662348,0.293609083,0.459684104,1.415174484,7.874585152,28.67285538,56.12284851,56.70967484,33.30702591,11.4745388,2.224867344,0.637820899,0.52124989,0.417671889,0.384118229,0.256230354,0.210927233,0.181155205,0.197125122,0.149820745,0.117828965,0.115445025,0.168383703,0.13266848,0.13840583,0.165245548,0.105791666,0.105741747,0.063374579,0.133689493,0.127991915,0.073401876,0.114040792,0.088977031,0.100384749,0.123066552,0.12847808,0.168159515,0.324022174,0.603672504,1.056724072,1.636869907,2.020635366,2.21513772,2.438755512,2.053565979,1.681453466,1.108450174,0.587574899,0.300860345,0.149498031,0.114856713,0.144356221,0.099483535,0.09875942,0.062693477,0.079712331,0.055504452,0.079745814,0.045523986,0.04552906,0.079973251,0.04563199,0.015942041,0.065196633,0.048035108,0.023400748,0.05058793,0.085266754,0.030773101,0.035686839,0.033267695,0.063071147,0.055521794,0.038256299,0.062549502,0.047971174,0.050611317,0.033229537,0.013530534,0.035718847,0.048260901,0.055713795,0.048044346,0.035612743,0.033264499,0.025839582,0.048114046,0.043106306,0.050648153
440,0.025978873,0.021153413,0.030685617,0.032979708,0.049833417,0.025964862,0.072535276,0.040080108,0.009597559,0.00770154,0.039965425,0.009717047,0.009808205,0.05141034,0.037590355,0.049330469,0.026008241,0.023666382,0.023731332,0.042141493,0.026009414,0.032942176,0.030638861,0.026025442,0.032959525,0.030639518,0.0515448,0.065510847,0.067554273,0.030644242,0.025996637,0.028318584,0.046853274,0.049127977,0.046712432,0.010083968,0.032891467,0.019249544,0.073974118,0.062377445,0.032899458,0.051399626,0.035200533,0.051126461,0.01456806,0.03290876,0.076521091,0.063009568,0.051612806,0.025988694,0.037600316,0.060696237,0.049360387,0.053856507,0.063269034,0.065609492,0.007489156,0.042213067,0.04918747,0.026019469,0.074378297,0.055881411,0.078522369,0.10211762,0.049083278,0.058070682,0.056063991,0.064941749,0.069933236,0.107305691,0.123734884,0.111606993,0.106993333,0.072607115,0.104666471,0.155559465,0.147076786,0.19336386,0.226756006,0.251869321,0.334581763,0.587362349,3.209441185,16.92032623,42.4748764,58.25379181,48.7211113,21.68297386,4.578488827,0.871539652,0.51899004,0.404096246,0.34012568,0.23792313,0.254144728,0.195846945,0.180778712,0.133035257,0.176888019,0.139828503,0.167810649,0.148502275,0.126303136,0.168461293,0.13771148,0.121867239,0.136192188,0.126717493,0.088830277,0.088742524,0.102938145,0.110703126,0.070368767,0.096035406,0.100069702,0.102363005,0.142831326,0.31081301,0.455292284,0.791059494,1.285931587,1.57199502,2.063225269,2.143635511,1.985365152,1.634223223,1.239896059,0.731935084,0.39075461,0.22540988,0.156576559,0.159848332,0.114920378,0.086259633,0.087996095,0.076579019,0.076686516,0.053702749,0.026002746,0.049152881,0.037559234,0.062772438,0.016814627,0.048984107,0.037559554,0.076595783,0.021467626,0.02599835,0.04904994,0.053609721,0.023702024,0.046768047,0.037584215,0.042019058,0.037529998,0.030601496,0.037534367,0.012191188,0.03292606,0.044371754,0.023720123,0.028318584,0.032915883,0.035254553,0.039787367,0.032910183
445,0.032725513,0.037322503,0.021756575,0.026148563,0.026106551,0.067958653,-0.001801055,0.037120763,0.008655006,0.019712344,0.030479195,0.028318584,0.049875651,0.032640263,0.011094613,0.034829114,0.056360543,0.017543163,0.011027269,0.011032686,0.028318584,0.036888923,0.047831751,0.026177334,0.043404043,0.02400277,0.03917557,0.047827102,0.04778482,0.060909282,0.052006897,0.052031204,0.013163953,0.019707434,0.021931963,0.032580942,0.032584861,0.04113365,0.045461096,0.028318584,0.051833563,0.017555827,0.047656622,0.034750156,0.019687906,0.028318584,0.064811565,0.039154064,0.060846101,0.056615807,0.043492928,0.015252923,0.023947239,0.010948427,0.058695387,0.039178118,0.037038632,0.047834292,0.041235059,0.032666024,0.055929929,0.064837359,0.043386541,0.05830995,0.039051261,0.060587749,0.041322459,0.051996801,0.02615124,0.075741984,0.078348279,0.069564745,0.084511355,0.102340728,0.062836826,0.117152587,0.099557959,0.130262673,0.128044993,0.101925835,0.1879417,0.24154377,0.239171639,0.367970437,1.350371599,7.356617928,26.65347862,48.30279541,53.07797623,32.34601212,11.90134144,2.022390842,0.546580195,0.440057516,0.330586672,0.303512961,0.27881521,0.218630403,0.145601526,0.168042228,0.111855447,0.145838395,0.160384938,0.130534261,0.13723278,0.150336772,0.119803719,0.093344152,0.130343452,0.124243312,0.091409929,0.085098177,0.052180737,0.089386746,0.07815899,0.084849298,0.073967382,0.086490065,0.10827364,0.150761247,0.189036161,0.33429572,0.54173696,0.921743333,1.280118227,1.761172295,1.866514444,1.873036623,1.61002636,1.296097279,0.850818038,0.555328369,0.321162641,0.179445758,0.082071036,0.105467334,0.109722503,0.118334524,0.060648888,0.056195959,0.058284402,0.034750856,0.051906273,0.049852952,0.071395949,0.041180044,0.077521816,0.039009906,0.067232959,0.062618241,0.058539458,0.053872518,0.030454095,0.039045043,0.02403887,0.02616179,0.045546003,0.04344466,0.05620379,0.054084532,0.015417439,0.032633476,0.054231752,0.034820803,0.021827186,0.043396831
450,0.037440464,0.02376157,0.001251262,0.032735039,0.046386495,0.043961216,0.028318584,0.030562794,0.053005785,0.008567795,0.048301443,0.023875758,0.065790594,0.034937784,0.034933433,0.023902657,0.032735944,0.056981988,0.021724584,0.050364099,0.041539568,0.030498078,0.034944553,0.045869142,0.032734405,0.045851562,0.04389276,0.028318584,0.02391915,0.021724597,0.032769874,0.00848986,0.052514933,0.034908831,0.037011381,0.00443612,0.015320599,0.045842998,0.023940243,0.026151849,0.026143892,0.045831602,0.037043542,0.045701236,0.021780243,0.04585883,0.008693939,0.023906903,0.032729585,0.048093546,0.057019576,0.023885213,0.063742518,0.032741934,0.032735076,0.06353721,0.063727394,0.050429612,0.041458383,0.052435942,0.082680121,0.03489368,0.074184731,0.069810547,0.067888416,0.030510418,0.058987182,0.078463897,0.045910589,0.048214376,0.063511342,0.076564088,0.043633457,0.050331924,0.083607644,0.109505229,0.111396126,0.107608326,0.121055722,0.125252604,0.13635543,0.087548725,0.170577914,0.184608489,0.214269444,0.251596034,0.55620414,2.725408554,18.19844627,43.3645134,57.81414795,40.40099716,17.89092827,4.10129261,0.733551264,0.43634066,0.312672496,0.267871141,0.248162255,0.17629756,0.162574247,0.152004689,0.16297017,0.090470783,0.10367687,0.117373317,0.161004111,0.114904821,0.147437096,0.172329083,0.110359229,0.081753328,0.078854151,0.145611033,0.098557487,0.101618521,0.087834522,0.082967453,0.043562155,0.072424874,0.083191641,0.094211668,0.115911298,0.120080948,0.273080766,0.495365709,0.778622329,1.098570108,1.445261717,1.609791756,1.808300495,1.618701696,1.259071827,1.015366316,0.626203179,0.325845808,0.23807779,0.123859018,0.102001607,0.071484268,0.089255311,0.080186479,0.071998723,0.069665715,0.067660779,0.058826253,0.072395518,0.063330293,0.05881004,0.039289657,0.063404843,0.052157469,0.060941815,0.041468836,0.037027072,0.04145591,0.04805534,0.041478641,0.045865178,0.021766607,0.021791425,0.034880523,0.054345228,0.045698214,0.017409414,0.037057914
455,0.017105559,0.014238598,0.009010743,0.063549131,0.025583467,0.014732439,0.044622399,0.061137568,0.022852147,0.055110637,0.012034148,0.066145688,0.033759695,0.041710019,0.022958752,0.025611527,0.020216521,0.06062267,0.017728113,0.004299561,0.041721433,0.014845236,0.047048133,0.020375203,0.05793561,0.028318584,0.006845936,0.028318584,0.041703388,0.006843055,0.047252137,0.057733417,0.014816675,0.025645638,0.03895909,0.054583848,0.073276073,0.065194555,0.044263478,0.065116338,0.004482387,0.041522238,0.031004719,0.025660431,0.076320246,0.036322936,0.052309945,0.052416131,0.063204139,0.044385552,0.030995715,0.033679679,0.044387273,0.031006619,0.041697584,0.055248227,0.041614652,0.014887292,0.060229234,0.052281011,0.041552749,0.059994895,0.070946604,0.020333489,0.076230682,0.065653414,0.046983905,0.070816845,0.095151171,0.090068862,0.076543123,0.101081923,0.068456016,0.05758667,0.039042644,0.097549461,0.104963951,0.068478048,0.114012979,0.065886542,0.079147771,0.103384398,0.132654399,0.10365849,0.132567391,0.164598763,0.28621465,0.261090159,0.463807136,1.450835705,8.817512512,30.74584007,51.44187927,50.09748459,28.19763374,8.500767708,1.535744429,0.517902851,0.395984381,0.290801942,0.258840173,0.186744854,0.141202092,0.138943419,0.166189969,0.085059546,0.128527403,0.136852324,0.152086288,0.106264256,0.092707492,0.12584731,0.108637929,0.114565909,0.055019714,0.066380158,0.062956244,0.062791735,0.113005809,0.068383329,0.076762587,0.049585056,0.078596435,0.096922338,0.070655033,0.083751246,0.131484449,0.213517979,0.379980654,0.577145636,0.906524122,1.130363703,1.390527964,1.608420849,1.436732054,1.423107386,1.100520611,0.64204371,0.452114046,0.221640766,0.167543128,0.099760763,0.068094462,0.099442154,0.062770821,0.052233003,0.025657827,0.065593272,0.057272431,0.036228515,0.03367123,0.049327981,0.052074,0.033635512,0.017708674,0.033628751,0.01774681,0.03627646,0.03897519,0.036279056,0.041568041,0.070832878,0.023047227,0.060127392,0.046951167,0.036268026
460,0.043562524,0.020671453,0.018263204,0.038082898,0.025792299,0.033329923,0.033313587,0.003431447,0.02331841,0.065240204,0.030780856,0.057872251,0.02587207,0.030776776,0.035708036,0.033257637,0.020942394,0.045483105,0.028318584,0.016141489,0.006258029,0.025875658,0.020921441,0.023450688,0.016033541,0.065002546,0.072349578,0.062968962,0.06757535,0.079873204,0.043059766,0.016115962,0.033221737,0.042996764,0.030739458,0.037958439,0.045334935,0.035631001,0.045360912,0.023488808,0.052591726,0.023423631,0.033190776,0.016226042,0.030752171,0.040498082,0.098991342,0.083069466,0.033214208,0.055395041,0.050473519,0.043070965,0.047937199,0.069989443,0.043014381,0.040632673,0.045540072,0.045445979,0.042880561,0.067606494,0.05260611,0.040498734,0.084024981,0.033196073,0.069870271,0.069984742,0.042954981,0.084610417,0.06743294,0.065172449,0.064801797,0.09196125,0.062494181,0.06006097,0.055160619,0.09683235,0.096655436,0.125936463,0.06272313,0.086854741,0.047941528,0.082450442,0.127817214,0.094559677,0.109605782,0.09921959,0.13417542,0.156362087,0.192521796,0.239438727,0.294521183,0.568844557,2.717606783,15.25648308,40.13436127,51.73131561,41.73113251,20.47558022,4.101968288,0.717800558,0.473195851,0.342786312,0.290551633,0.234504148,0.195925161,0.217106089,0.156913042,0.205113292,0.156160295,0.154239535,0.137007251,0.14950043,0.104549907,0.117166892,0.124858975,0.080259696,0.112545796,0.098505065,0.067220956,0.116104618,0.120481804,0.103612289,0.098397359,0.04294952,0.089017645,0.05021714,0.055018649,0.091451891,0.069559902,0.125491112,0.173747748,0.290399432,0.431972891,0.643964231,0.889972329,1.26740694,1.405511856,1.43266654,1.332775354,1.207157612,0.841623843,0.591174483,0.343325347,0.225044191,0.133114338,0.038008951,0.110958993,0.081842661,0.079472095,0.033204079,0.040454183,0.06466689,0.04298611,0.021061568,0.033198584,0.023434484,0.038076561,0.052550726,0.047684826,0.040490728,0.047772229,0.074451774,0.052475683,0.047670022,0.02102641,0.077178672
465,0.00073001,0.012946267,0.028318584,0.03124775,0.055753842,0.031373821,0.043274,0.028318584,0.019287037,0.001675837,0.037294116,0.066768974,0.052015897,0.019445969,0.043153048,0.043194801,0.028318584,0.01948664,0.042891044,0.031262904,0.019511607,0.054777108,0.045878105,0.02537475,0.013637142,0.040085264,0.066444099,0.010712124,0.051844191,0.083746269,0.034214236,0.037163809,0.043011978,0.037122305,-0.00079816,0.048592515,0.031228658,0.028318584,0.04572038,0.045714829,0.028318584,0.045756236,0.039972782,0.057549037,0.022488445,0.08634948,0.051776931,0.010697335,0.028318584,0.034227423,0.034196924,0.0518509,0.037155136,0.069485977,0.057902105,0.07260491,0.045836065,0.054597337,-0.027297955,0.057443298,0.077787086,0.039983112,0.051711835,0.048681982,0.040032096,0.040015757,0.05170732,0.080928624,0.104423642,0.098812483,0.145457119,0.072263941,0.10726618,0.048848309,0.089998022,0.104240306,0.07823813,0.051605061,0.095355213,0.116015315,0.078010201,0.078252345,0.072624788,0.130941331,0.148512304,0.098538578,0.129083514,0.131233126,0.172026247,0.194596276,0.166938335,0.208163559,0.243593037,0.356096417,1.756483316,8.370234489,30.27471733,49.73957825,45.73986816,26.02293205,8.553991318,1.48487401,0.40956369,0.386592925,0.317481756,0.29054451,0.252983212,0.210621119,0.199759483,0.110952482,0.179192767,0.087735586,0.12542139,0.099039733,0.125477418,0.134517044,0.127553612,0.118050374,0.104057401,0.083606914,0.086737819,0.123217888,0.068973243,0.086194649,0.097742334,0.086322889,0.071881823,0.147949427,0.013838715,0.068885595,0.071569681,0.083237752,0.127312332,0.109501302,0.182042032,0.349976599,0.535403311,0.676832676,1.019587755,1.198984861,1.241418839,1.171179056,1.091444492,0.915043175,0.579494357,0.343265563,0.223311067,0.162210003,0.127370894,0.103989512,0.068881951,0.083700225,0.057100862,0.100791171,0.072076902,0.074900225,0.057447284,0.063244537,0.080863662,0.034156945,0.034141779,0.071899548,0.048638888,0.037100449,0.007736946,0.039957419
470,0.043211892,0.043177921,0.024646299,0.024730161,0.101358734,0.046709388,0.057181634,0.013653516,0.068218037,0.071259923,0.002944313,0.024730535,0.04615999,0.021181947,0.035434276,0.024721125,0.02474889,-0.003510192,0.017624348,0.060154226,0.049686562,0.038917154,-7.66E-05,0.04589729,0.031886991,0.024788357,0.003534034,0.110267103,0.045992114,0.042381845,0.028318584,0.038924836,0.060055435,0.106059298,0.000458192,0.03527363,0.024803769,0.042437691,-0.003436409,0.014389212,0.05303156,-0.014001548,0.066890448,0.038872339,0.01777951,0.02480012,0.059878152,0.028318584,0.042474568,0.003633756,0.042465158,0.060201932,0.067221522,0.053233959,0.049525015,0.053006634,0.056464113,0.0353566,0.045857091,0.01784566,0.007362498,0.066554978,0.056203738,0.066899642,0.021304831,0.028318584,0.09206225,0.122832902,0.085051551,0.053054355,0.116236851,0.133169323,0.119696386,0.084588259,0.017799761,0.070624992,0.070786983,0.074330419,0.078008205,0.074270248,0.074430138,0.049449511,0.102469295,0.092031561,0.0995254,0.049499266,0.095745638,0.056565177,0.120302863,0.127884403,0.137508512,0.192400962,0.184061974,0.184770823,0.247843564,0.287184745,0.682213664,3.317075014,15.10112572,37.58044052,50.33447266,38.02674103,18.18998718,3.63662982,0.72327286,0.329303712,0.349561274,0.325031132,0.244788766,0.212732092,0.148930013,0.194492042,0.16578047,0.142192319,0.134505749,0.09901794,0.112317204,0.108143382,0.094953924,0.134015292,0.098789014,0.070133924,0.080559731,0.101448037,0.101494923,0.063123465,0.115926914,0.077215947,0.077218339,0.024827013,0.077097543,0.140017271,0.080131873,0.067156278,0.024803041,0.116016649,0.112196244,0.115365639,0.175251365,0.370247841,0.592617035,0.778921843,1.02364707,1.107112169,1.117921829,1.015357018,0.956050396,0.775626719,0.519881248,0.342549026,0.175438702,0.137619376,0.083788052,0.052938297,0.07697548,0.04227785,0.07376121,0.094834246,0.038824368,0.017825589,0.028318584,0.045922544,0.038839586,0.035332903,0.031818047,0.088056579
