Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_930_2_EM_270.00,ELA_930_2_EM_272.00,ELA_930_2_EM_274.00,ELA_930_2_EM_276.00,ELA_930_2_EM_278.00,ELA_930_2_EM_280.00,ELA_930_2_EM_282.00,ELA_930_2_EM_284.00,ELA_930_2_EM_286.00,ELA_930_2_EM_288.00,ELA_930_2_EM_290.00,ELA_930_2_EM_292.00,ELA_930_2_EM_294.00,ELA_930_2_EM_296.00,ELA_930_2_EM_298.00,ELA_930_2_EM_300.00,ELA_930_2_EM_302.00,ELA_930_2_EM_304.00,ELA_930_2_EM_306.00,ELA_930_2_EM_308.00,ELA_930_2_EM_310.00,ELA_930_2_EM_312.00,ELA_930_2_EM_314.00,ELA_930_2_EM_316.00,ELA_930_2_EM_318.00,ELA_930_2_EM_320.00,ELA_930_2_EM_322.00,ELA_930_2_EM_324.00,ELA_930_2_EM_326.00,ELA_930_2_EM_328.00,ELA_930_2_EM_330.00,ELA_930_2_EM_332.00,ELA_930_2_EM_334.00,ELA_930_2_EM_336.00,ELA_930_2_EM_338.00,ELA_930_2_EM_340.00,ELA_930_2_EM_342.00,ELA_930_2_EM_344.00,ELA_930_2_EM_346.00,ELA_930_2_EM_348.00,ELA_930_2_EM_350.00,ELA_930_2_EM_352.00,ELA_930_2_EM_354.00,ELA_930_2_EM_356.00,ELA_930_2_EM_358.00,ELA_930_2_EM_360.00,ELA_930_2_EM_362.00,ELA_930_2_EM_364.00,ELA_930_2_EM_366.00,ELA_930_2_EM_368.00,ELA_930_2_EM_370.00,ELA_930_2_EM_372.00,ELA_930_2_EM_374.00,ELA_930_2_EM_376.00,ELA_930_2_EM_378.00,ELA_930_2_EM_380.00,ELA_930_2_EM_382.00,ELA_930_2_EM_384.00,ELA_930_2_EM_386.00,ELA_930_2_EM_388.00,ELA_930_2_EM_390.00,ELA_930_2_EM_392.00,ELA_930_2_EM_394.00,ELA_930_2_EM_396.00,ELA_930_2_EM_398.00,ELA_930_2_EM_400.00,ELA_930_2_EM_402.00,ELA_930_2_EM_404.00,ELA_930_2_EM_406.00,ELA_930_2_EM_408.00,ELA_930_2_EM_410.00,ELA_930_2_EM_412.00,ELA_930_2_EM_414.00,ELA_930_2_EM_416.00,ELA_930_2_EM_418.00,ELA_930_2_EM_420.00,ELA_930_2_EM_422.00,ELA_930_2_EM_424.00,ELA_930_2_EM_426.00,ELA_930_2_EM_428.00,ELA_930_2_EM_430.00,ELA_930_2_EM_432.00,ELA_930_2_EM_434.00,ELA_930_2_EM_436.00,ELA_930_2_EM_438.00,ELA_930_2_EM_440.00,ELA_930_2_EM_442.00,ELA_930_2_EM_444.00,ELA_930_2_EM_446.00,ELA_930_2_EM_448.00,ELA_930_2_EM_450.00,ELA_930_2_EM_452.00,ELA_930_2_EM_454.00,ELA_930_2_EM_456.00,ELA_930_2_EM_458.00,ELA_930_2_EM_460.00,ELA_930_2_EM_462.00,ELA_930_2_EM_464.00,ELA_930_2_EM_466.00,ELA_930_2_EM_468.00,ELA_930_2_EM_470.00,ELA_930_2_EM_472.00,ELA_930_2_EM_474.00,ELA_930_2_EM_476.00,ELA_930_2_EM_478.00,ELA_930_2_EM_480.00,ELA_930_2_EM_482.00,ELA_930_2_EM_484.00,ELA_930_2_EM_486.00,ELA_930_2_EM_488.00,ELA_930_2_EM_490.00,ELA_930_2_EM_492.00,ELA_930_2_EM_494.00,ELA_930_2_EM_496.00,ELA_930_2_EM_498.00,ELA_930_2_EM_500.00,ELA_930_2_EM_502.00,ELA_930_2_EM_504.00,ELA_930_2_EM_506.00,ELA_930_2_EM_508.00,ELA_930_2_EM_510.00,ELA_930_2_EM_512.00,ELA_930_2_EM_514.00,ELA_930_2_EM_516.00,ELA_930_2_EM_518.00,ELA_930_2_EM_520.00,ELA_930_2_EM_522.00,ELA_930_2_EM_524.00,ELA_930_2_EM_526.00,ELA_930_2_EM_528.00,ELA_930_2_EM_530.00,ELA_930_2_EM_532.00,ELA_930_2_EM_534.00,ELA_930_2_EM_536.00,ELA_930_2_EM_538.00,ELA_930_2_EM_540.00,ELA_930_2_EM_542.00,ELA_930_2_EM_544.00,ELA_930_2_EM_546.00,ELA_930_2_EM_548.00,ELA_930_2_EM_550.00,ELA_930_2_EM_552.00,ELA_930_2_EM_554.00,ELA_930_2_EM_556.00,ELA_930_2_EM_558.00,ELA_930_2_EM_560.00,ELA_930_2_EM_562.00,ELA_930_2_EM_564.00,ELA_930_2_EM_566.00,ELA_930_2_EM_568.00,ELA_930_2_EM_570.00,ELA_930_2_EM_572.00,ELA_930_2_EM_574.00,ELA_930_2_EM_576.00,ELA_930_2_EM_578.00,ELA_930_2_EM_580.00,ELA_930_2_EM_582.00,ELA_930_2_EM_584.00,ELA_930_2_EM_586.00,ELA_930_2_EM_588.00,ELA_930_2_EM_590.00,ELA_930_2_EM_592.00,ELA_930_2_EM_594.00,ELA_930_2_EM_596.00,ELA_930_2_EM_598.00,ELA_930_2_EM_600.00
440,0.032746971,0.07369376,0.030281203,0.075322703,0.04464744,0.058617361,0.051773936,0.030510027,0.035352249,0.063240483,0.030759512,0.026004028,0.02374626,0.037646942,0.026169544,0.056139681,0.035385583,0.021392936,0.042299394,0.042299394,0.067789614,0.042299394,0.035323542,0.067905441,0.028335284,0.060759582,0.062775344,0.046862021,0.053724729,0.035378244,0.049203515,0.028470144,0.060544819,0.058475465,0.093430318,0.039959989,0.056197032,0.058569081,0.065444544,0.076649651,0.081478924,0.072253726,0.077095151,0.058398493,0.090640932,0.083516493,0.111419991,0.081733763,0.083686128,0.074623153,0.095682368,0.10701324,0.106947646,0.104557566,0.088686317,0.084482208,0.130617872,0.122365698,0.098354645,0.163892448,0.125921533,0.145931587,0.151251048,0.159074068,0.128703579,0.13755165,0.194202974,0.14915885,0.156371459,0.231332257,0.218674824,0.225557819,0.326140523,0.291090578,0.30376938,0.389303774,0.475393295,0.487255126,0.605210483,0.671353936,0.834143817,1.426283002,7.387371063,38.17301178,103.1874695,143.7026062,122.5812759,58.21391296,13.32233238,2.397289276,1.433011889,1.359197259,1.198223233,1.274352193,1.243895173,1.203080177,1.219471931,1.220794082,1.296209335,1.371143579,1.479917765,1.529172182,1.679051638,1.673272729,1.873023868,1.88079989,1.919312239,2.010104418,2.137788773,2.170070887,2.119399071,2.258409023,2.156805277,2.196817636,2.465286493,2.395100117,2.564402103,2.715169191,2.883007288,3.084300041,3.54375267,3.924474001,4.329714298,4.515738487,4.480270863,4.063735008,3.579416275,3.279228926,2.713007927,2.53580451,2.47790122,2.423935652,2.217759132,2.228428841,2.11838913,2.140403748,2.057667732,1.930091023,2.014532089,1.919881105,1.912186623,1.846420169,1.65700388,1.698242426,1.714171529,1.53522861,1.434049726,1.507280111,1.391373515,1.30449605,1.215354919,1.269545197,1.18294096,1.115167022,1.187910676,0.966181278,1.108847857,0.988061965,0.983175635,0.872226238,0.869614482,0.855974615,0.816021264,0.797735095,0.758541346,0.810930014
445,0.053450972,0.060030874,0.031043937,0.057663951,0.077464774,0.037945528,0.026949931,0.053324509,0.03365837,0.051020376,0.042299394,0.022568133,0.066203192,0.08562845,0.085696518,0.057449959,0.033699423,0.02492282,0.040145274,0.04012708,0.029359352,0.040119708,0.035801921,0.059696935,0.055274863,0.053058907,0.046562858,0.055071682,0.05302956,0.048728194,0.089475676,0.048716862,0.04653433,0.05963188,0.050971199,0.048804276,0.046647757,0.094288632,0.0488405,0.035842184,0.072580397,0.06602326,0.078721382,0.063666187,0.057315826,0.057314955,0.079094894,0.104980409,0.068145923,0.090198994,0.070423067,0.100672849,0.087940753,0.085446641,0.083382875,0.083325297,0.079185911,0.107359797,0.094517574,0.116323158,0.139991477,0.085936263,0.101099096,0.140795901,0.094303161,0.10980399,0.151116878,0.200346366,0.148032948,0.178071737,0.150205448,0.203900054,0.287963122,0.263211876,0.257341594,0.321813971,0.279200882,0.347206891,0.357690036,0.333526343,0.472507268,0.531205118,0.69714874,0.84233886,2.873445272,16.40985489,61.07898331,121.0043793,136.1448669,83.49956512,29.29189491,5.81874609,1.645201206,1.305557251,1.275421739,1.088657498,1.071767092,1.096390724,1.132165074,1.182093382,1.243916631,1.381941557,1.371019125,1.447592258,1.562445045,1.620374441,1.712116599,1.734996557,1.681083798,1.936882377,1.918987632,1.967545033,1.989333272,2.064787149,2.036981583,2.091756582,2.068112612,2.262346745,2.266218185,2.227860689,2.316341639,2.485893726,2.800531626,3.004731417,3.505935669,3.802125692,3.936863661,3.936385393,3.869482994,3.441606998,3.056619167,2.448675632,2.229056835,1.982957959,2.021650076,1.936377048,1.960549474,1.831082344,1.875413299,1.773364425,1.715219021,1.666647553,1.646279335,1.39768374,1.51024878,1.470062971,1.478463173,1.374395251,1.337952852,1.333981872,1.174204946,1.091514349,1.097279787,1.098168373,1.090425611,0.946633756,1.010258436,0.998266876,0.942134798,0.869818389,0.859196007,0.802554786,0.823386312,0.730543971,0.651406825,0.674172878
450,0.064851172,0.04909632,0.046878107,0.064408317,0.053500663,0.024582129,0.037843987,0.026754616,0.040074013,0.01789508,0.029099844,0.077642344,0.029072318,0.008919552,0.068771809,0.079660058,0.064198963,0.035692964,0.053332463,0.053278416,0.04890155,0.057735987,0.037882101,0.05999209,0.044500083,0.042299394,0.059645936,0.048767783,0.068372741,0.044479977,0.066268764,0.070836388,0.07493405,0.053205401,0.064339519,0.071106024,0.081919655,0.064450338,0.086296342,0.053285025,0.073107287,0.068609878,0.06849575,0.06854634,0.070738502,0.072951339,0.066457801,0.083812475,0.068606012,0.099397324,0.084105968,0.077419847,0.068537563,0.083910212,0.093095228,0.088754021,0.101862863,0.081901178,0.120092556,0.113563806,0.079893708,0.115656689,0.088559791,0.095434949,0.09952198,0.128863335,0.121969029,0.146418527,0.129542872,0.170984641,0.181284785,0.153799653,0.209569603,0.199210688,0.204178944,0.17417331,0.25059709,0.287537485,0.307207614,0.315178901,0.374374598,0.337961853,0.366542965,0.427307695,0.534975767,0.709420919,1.130194306,6.135557652,41.18677521,105.8953705,138.2825775,107.19664,50.01985168,10.55932999,2.282508135,1.315589309,1.141607165,1.031810522,1.138247013,1.010980248,1.103622913,1.116530538,1.195591569,1.228126049,1.271131516,1.447893858,1.491467595,1.507333398,1.658617854,1.600609779,1.515564561,1.766182184,1.712722659,1.729045868,1.839485884,1.905669689,1.885976553,1.930610657,1.893719196,2.008413315,2.023845911,1.913028121,2.0497365,2.083941221,2.316692352,2.547465324,2.651070595,2.96241188,3.243330956,3.805601835,3.596008062,3.647868156,3.235664845,2.856217861,2.469308853,2.017380714,1.852913499,1.696649075,1.638740778,1.680808663,1.64649725,1.625847936,1.528634191,1.545448899,1.48625648,1.349303842,1.43315053,1.329144835,1.223576665,1.184322119,1.056068778,1.149615288,1.058590531,1.00131619,1.023416162,0.938030243,0.911127925,0.925624311,0.895383894,0.838605225,0.812843204,0.819539368,0.730833948,0.708468258,0.723812282,0.656155646
455,0.047886174,0.05052549,0.03949606,0.023145083,0.034042459,0.069392398,0.025979169,0.077879667,0.031420812,0.026045309,0.034226369,0.039607596,0.039596166,0.082710952,0.080038294,0.023430705,0.044996671,0.055765484,0.058502868,0.058390617,0.050412148,0.042299394,0.077129155,0.061107546,0.063661322,0.039624073,0.042299394,0.052816629,0.034385037,0.034297131,0.068690047,0.069222219,0.069039717,0.010234322,0.055705369,0.04496365,0.023543548,0.053058125,0.050307296,0.026215803,0.069011793,0.058251452,0.050211497,0.069090441,0.076746702,0.103771076,0.103805929,0.087606505,0.084510744,0.077068329,0.071402386,0.0476427,0.112028226,0.069069639,0.052992553,0.095868856,0.106505707,0.134139657,0.101595223,0.152675256,0.112115487,0.114862874,0.12597236,0.117665261,0.095977843,0.101269878,0.104619712,0.125194848,0.140377596,0.18829447,0.148337185,0.187607139,0.190179169,0.195039093,0.168937773,0.203331262,0.263641536,0.269569725,0.269515097,0.264361829,0.25348261,0.289470226,0.311439335,0.32904765,0.387343884,0.497050345,0.49018997,0.675717354,1.038737774,3.54596591,18.84002686,70.56297302,126.5308762,122.8916092,73.13457489,25.42259598,4.088273048,1.41800046,1.245448828,1.151438713,1.070236444,1.076644421,1.130309105,1.112727761,1.064878464,1.21036005,1.230260372,1.294043064,1.351379514,1.50477016,1.489885688,1.515888691,1.515100598,1.471433043,1.511719942,1.723540306,1.561763525,1.732647777,1.647683382,1.770782351,1.735526681,1.784172416,1.75819397,1.813488245,1.790672064,1.946970582,1.766267538,1.980715513,2.062688828,2.212665319,2.662980556,2.788218975,3.16238308,3.24614954,3.264780521,3.01776123,2.526508808,2.200654745,1.922156572,1.652125955,1.521530509,1.456752777,1.345203519,1.362096906,1.37476027,1.328017831,1.356454015,1.28504014,1.120684028,1.157610893,0.942007065,0.930164158,1.012390018,0.926728725,0.976799607,0.905444682,0.822732985,0.854531765,0.753473282,0.917166829,0.720759451,0.69746834,0.640080631,0.71457988,0.727961659,0.629457891
460,0.059919432,0.070181027,0.022018503,0.05222749,0.05234278,0.029804047,0.057287928,0.022391714,0.057103973,0.05962681,0.059526943,0.064287886,0.047276683,0.052185602,0.034930322,0.039851826,0.06189312,0.049665224,0.064357623,0.066745326,0.047222216,0.064414151,0.074093409,0.027545271,0.044744741,0.049691178,0.076115251,0.061584726,0.047163881,0.05200481,0.085769989,0.044744357,0.012939153,0.061888993,0.054611359,0.064320162,0.061818063,0.062094759,0.057084017,0.044748735,0.042299394,0.061696202,0.056911409,0.076520771,0.076258712,0.103564143,0.083892867,0.07654421,0.088615328,0.076519519,0.074012741,0.071688831,0.069350153,0.095898584,0.025099151,0.069256477,0.076715946,0.088866428,0.145146802,0.128406182,0.099202618,0.123484999,0.083725728,0.081685081,0.137709439,0.116382614,0.139078394,0.161326766,0.185841233,0.185826913,0.136967629,0.188995004,0.165329695,0.165419996,0.138799578,0.168033227,0.187690854,0.202574864,0.205113202,0.195247278,0.21156919,0.188156679,0.229541168,0.255206406,0.295059711,0.296518207,0.325503916,0.375050813,0.510664284,0.583244622,0.748885334,1.233829379,5.82199955,33.5025444,97.39453888,136.6664886,105.4442902,50.85432053,11.76876926,2.051338911,1.22212863,1.049765348,1.0058074,1.032829762,1.098914504,0.993852675,1.043166041,1.091464043,1.235118389,1.206756592,1.237623096,1.194485068,1.28888762,1.424139857,1.369644403,1.492759824,1.468801856,1.556195378,1.562244177,1.547759414,1.600749731,1.758669734,1.596968293,1.756506562,1.676567554,1.734852195,1.714605093,1.71165967,1.607437968,1.631965876,1.683251381,1.799628258,1.848942637,2.217154026,2.32986784,2.668232679,2.703365564,2.900439739,2.676624537,2.670056343,2.238779306,1.866251588,1.520219207,1.399506688,1.246931076,1.251065731,1.180214643,1.228037477,1.13549161,1.127451181,1.001174927,0.97218591,0.957056224,0.851443231,0.877619267,0.894952655,0.836902857,0.766293168,0.848811328,0.772907495,0.748464525,0.698481679,0.630166054,0.619182348,0.633245826,0.618875265
465,0.075859614,0.054231394,0.079245657,0.033289112,0.07275869,0.078762032,0.084181704,0.033254668,0.069355913,0.03037625,0.066101909,0.057162344,0.095525801,0.03638535,0.066050105,0.054113299,0.039347049,0.05410542,0.056982562,0.0511906,0.042299394,0.080662981,0.089155905,0.0305332,0.045248561,0.051109526,0.077164158,0.088780351,0.074224353,0.071364686,0.045218915,0.065776743,0.074215457,0.077568099,0.05391781,0.057116095,0.04521659,0.062842309,0.097784214,0.074900001,0.05976288,0.117687941,0.09233854,0.042299394,0.095076188,0.098254323,0.077523582,0.065684915,0.080172658,0.068638213,0.071694732,0.06580247,0.097697496,0.074619919,0.098275915,0.068706989,0.095229045,0.109936312,0.113502279,0.098355852,0.098015413,0.098536871,0.071898155,0.124945238,0.086458996,0.107016504,0.122027487,0.196089298,0.196359307,0.245929822,0.255574942,0.259357244,0.216584757,0.181252614,0.146727741,0.164523527,0.178457856,0.221953809,0.203169376,0.179247767,0.201078117,0.181352034,0.291594982,0.204524189,0.232346117,0.291807652,0.290742308,0.302477002,0.311204582,0.414723814,0.488811344,0.544166148,0.57814765,0.792340279,3.654539347,18.25615311,67.40216064,109.4452896,117.9440842,67.525177,22.93667221,3.901655197,1.317846298,1.10335958,1.075315118,0.976718307,1.018307567,1.049092412,1.147032142,1.011221409,1.118344665,1.099755526,1.102692723,1.176510453,1.229702473,1.131968141,1.346635699,1.373032928,1.326519966,1.303476572,1.413500667,1.461967826,1.361506939,1.537656903,1.553095937,1.531965733,1.430525422,1.45657897,1.431007862,1.422280312,1.500232339,1.491142154,1.611976504,1.391783714,1.63572824,1.68108356,1.804899216,1.984678388,2.242439985,2.420777798,2.522798538,2.525037289,2.31677413,1.875031471,1.714423656,1.410936713,1.220420957,1.159458518,0.996915936,1.043792963,0.906945825,0.811801493,0.849050581,0.843546689,0.745945275,0.826969683,0.812093377,0.745298326,0.692300081,0.731317699,0.631569445,0.629165828,0.577887177,0.610423267,0.557057202,0.54832077
470,0.038575485,0.035055906,0.076023802,0.042299394,0.093892321,0.071510971,0.016990077,0.060368851,0.081950605,0.070950329,0.067420423,0.095908731,0.085216008,0.028021175,0.045886517,0.063591242,0.049405906,0.031653963,0.049417667,0.063795984,0.042299394,0.063624769,0.028208189,0.099268094,0.060024738,0.063400522,0.010985024,0.052802052,0.045780692,0.052825674,0.014232567,0.07408601,0.045794759,0.049425047,0.038771383,0.084935889,0.070791453,0.056524549,-0.006952506,0.070564851,0.077649198,0.063406162,0.059900131,0.073885217,0.063505076,0.042299394,0.077574253,0.059935458,0.063305959,0.116439104,0.070376463,0.07750769,0.098811336,0.063669577,0.077869877,0.056501217,0.155507609,0.120458812,0.127461642,0.077790841,0.130783379,0.102262214,0.162862062,0.123348087,0.131648287,0.148079202,0.149327576,0.14849709,0.206556946,0.283868968,0.213445544,0.291698724,0.290370733,0.3110331,0.143997401,0.177509487,0.206281871,0.252124101,0.192463174,0.2271384,0.244840935,0.23514922,0.242344305,0.223013699,0.196532741,0.241628662,0.233670965,0.275844902,0.307257324,0.349282205,0.401447207,0.421049088,0.442254484,0.481045216,0.593171418,0.689224422,1.402056932,5.872468472,34.93572235,88.47270203,120.6905823,93.60316467,44.9038353,9.892568588,1.996985555,1.118976116,1.120198607,1.122613192,1.082380891,1.018136144,1.006599307,0.952995121,1.00703907,1.001506925,1.01172936,1.184370279,1.089397907,1.201245546,1.214866161,1.189776301,1.26297605,1.171557546,1.159676313,1.356787086,1.274768114,1.347723603,1.228986144,1.375156879,1.381858468,1.354548097,1.302446246,1.2716887,1.277230144,1.237302065,1.259533405,1.310085058,1.192959189,1.218375325,1.325911641,1.510452986,1.69526124,1.814109683,1.88924861,2.156265259,2.153995752,1.970165014,1.935512424,1.657111049,1.428081751,1.126564264,0.927248955,0.952791989,0.892772317,0.860734999,0.717507064,0.740955949,0.653843224,0.697182834,0.684327126,0.621702194,0.661210775,0.607787848,0.670733988,0.660851777,0.558250308,0.611674011
475.0700073,0.029866118,0.013952769,0.079820655,0.071006387,0.029959656,0.062622286,0.066315532,0.042299394,0.070413426,0.085859612,0.038298048,0.074249044,0.042299394,0.058106169,0.074251086,0.069958739,0.050266538,0.073902458,0.042299394,0.09386991,0.030435683,0.058140289,0.054213043,0.046296787,0.054064561,0.054184113,0.065418109,0.073266692,0.061816998,0.046199776,0.046206728,0.050231025,0.015048997,0.120335072,0.061959043,0.050215639,0.073806122,0.129160821,0.097470507,0.046217367,0.065924972,0.100967169,0.073751375,0.046186149,0.077667162,0.108823881,0.108657181,0.121188328,0.057873294,0.077465124,0.141298711,0.038356751,0.073910952,0.077481069,0.085532099,0.089528054,0.144682556,0.097488776,0.145109266,0.148830116,0.165063411,0.139796451,0.085777484,0.108841583,0.121436805,0.140569448,0.144939616,0.155606762,0.194209963,0.158682212,0.232265308,0.236722559,0.282719433,0.322182685,0.225258499,0.231726289,0.209716842,0.269479364,0.185541451,0.177765071,0.127244428,0.182576984,0.252503633,0.182086214,0.173990458,0.231836185,0.198003814,0.265321553,0.270220518,0.258426309,0.329398185,0.322697252,0.372278601,0.363626182,0.362218231,0.46714434,0.498646677,0.555357337,0.804918587,1.948506236,10.63454247,48.9444809,97.74266815,114.2750015,74.32759094,27.18225479,5.54101181,1.686344147,1.269412756,1.200998545,1.077761054,0.952663243,1.052601337,0.92967242,0.885743737,0.97948122,0.868378758,0.984718382,0.978589118,1.017516494,0.901768446,1.048425436,1.085731745,1.113839388,1.161267638,1.188428998,1.045354605,1.178210855,1.153625607,1.194615245,1.096351624,1.273798108,1.09090817,1.209069729,1.108359933,1.114470363,1.043993354,1.04171443,1.189216852,1.093361497,1.058894634,1.176463723,1.211674809,1.27563107,1.610460401,1.629939914,1.784729481,1.760372758,1.826286077,1.671178579,1.47427845,1.285232425,1.284893513,0.891367733,0.802372277,0.804202676,0.79579109,0.677652955,0.661005974,0.653035998,0.578836024,0.532518208,0.593590677,0.613060117,0.565720558,0.567025661
480,0.038534701,0.06505347,0.042299394,0.030803818,0.064990737,0.015910987,0.012655821,0.057302751,0.042299394,0.038611412,0.083122537,0.064305633,0.034851935,0.038613696,0.082792826,0.027789712,0.038636792,0.016925767,0.005666405,0.034922343,0.005652577,0.035015941,0.089604802,0.082596272,0.020474704,0.049561162,0.074552029,0.07794328,0.027838547,0.038699239,0.096212983,0.060352474,0.074754402,0.049593393,0.053175304,0.097400665,0.045924827,0.078678906,0.086449668,0.103670567,0.053245462,0.093524218,0.042299394,0.042299394,0.053169787,0.00947053,0.056884944,0.035019729,0.100069255,0.056689281,0.085944965,0.089671515,0.144608662,0.133529276,0.071650945,0.107928395,0.100962684,0.093567356,0.064194568,0.093544275,0.067992464,0.129939571,0.07878989,0.107543021,0.108267292,0.085907534,0.090372585,0.107504964,0.135589004,0.117472291,0.143649891,0.149619713,0.121058434,0.171488151,0.111351386,0.160080403,0.215761185,0.224965453,0.146738783,0.153332502,0.178227276,0.183406889,0.21169439,0.174486145,0.214730516,0.17538622,0.185571507,0.25516209,0.207659945,0.246010497,0.1936142,0.221814558,0.233187899,0.245770752,0.25823471,0.282384247,0.340462625,0.357322037,0.364366323,0.43156153,0.643172324,1.040991783,4.373193741,27.74664307,75.30810547,108.9188843,94.89019775,54.07697678,13.12774086,2.783232927,1.109869003,1.057259202,0.906830907,0.923255265,0.888678074,0.867602885,0.910880566,0.90141207,0.905050159,0.940947115,1.003198981,0.977237046,0.894538403,1.04199481,0.975297987,1.148964643,1.04934144,0.909853876,1.059604287,0.97349149,1.084170341,1.095025182,1.018341422,1.074020267,0.903916478,1.096706033,1.005521536,0.947916746,1.058879614,1.037153363,0.964954913,1.036324501,0.903874218,0.991229057,1.020635724,0.919338465,1.073086023,1.239444852,1.392772198,1.38300848,1.460130095,1.513527751,1.530189395,1.32074666,1.172736645,1.143271089,0.946445465,0.870630443,0.746665776,0.656026185,0.516435444,0.541350126,0.570915222,0.575567842,0.550884008,0.444025397
485,0.052837268,0.065450221,0.048719484,0.059119262,0.042299394,0.031837985,0.038135424,0.059122801,0.027629048,0.058866829,0.04438303,0.025691649,0.067278214,0.06093907,0.036077727,0.052544348,0.056805693,0.040239453,0.071369402,0.031871386,0.029910712,0.034017134,0.056741703,0.036098175,0.03401142,0.027838554,0.064572096,0.03820572,0.050446913,0.052516446,0.019842852,0.052583501,0.054627165,0.054514326,0.08591409,0.052611478,0.052605506,0.046419673,0.054752719,0.046360876,0.040246002,0.060922526,0.064785041,0.050528187,0.04641341,0.056745995,0.087601468,0.07525748,0.066701636,0.050569974,0.058811534,0.056811437,0.036039352,0.036075674,0.06495855,0.063025251,0.06306614,0.050619364,0.091630138,0.073427409,0.073411912,0.087769724,0.058923289,0.071251154,0.056750201,0.077184573,0.121869713,0.083558545,0.091474578,0.089055344,0.093507074,0.085129879,0.089271918,0.087335765,0.110047147,0.105634242,0.142407671,0.130540535,0.113806486,0.144946873,0.119500324,0.138297692,0.115816638,0.147995174,0.133963645,0.142149001,0.148339391,0.142524183,0.129996508,0.154406324,0.103843786,0.150630236,0.167384237,0.197460011,0.17189461,0.188780785,0.203100547,0.186882511,0.251660287,0.265798837,0.277801663,0.343306839,0.430522591,0.579491854,1.334107161,8.381001472,45.37734985,101.7485809,121.2619019,75.30778503,24.29681015,4.676651478,1.303902149,1.025458932,0.856948435,0.908846974,0.808839798,0.793868184,0.78653717,0.779564261,0.777714849,0.854675174,0.844291449,0.874487638,0.854662001,0.940790355,0.86955595,0.862704813,0.905670404,0.976792812,0.984218419,0.925028622,0.908682287,0.92534852,0.863891542,0.960787177,0.918269038,0.951197147,0.964247286,0.906013429,0.800350368,0.917365313,0.763747036,0.825470984,0.800339818,0.768414795,0.775134265,0.795518398,0.75524652,0.969839394,0.94339633,1.15757215,1.230330944,1.349837184,1.409771919,1.442853808,1.363365769,1.289414167,1.113532305,0.851088226,0.724119902,0.609374464,0.516319215,0.470860332,0.529755592,0.461270213
490,0.059339769,0.035022538,0.015158534,0.03504099,0.039870512,0.054349646,0.025570432,0.049519923,0.066477925,0.075502127,0.044691674,0.051832441,0.061413869,0.056600977,0.032865208,0.021081734,0.068387136,0.047039077,0.032752696,0.039921135,0.035179388,0.075517334,0.042299394,0.032857414,0.0541787,0.054100029,0.049269427,0.067828186,0.030512501,0.042299394,0.051711757,0.049355328,0.056428544,0.056369368,0.056562219,0.070638441,0.082587764,0.049371447,0.039941102,0.070364513,0.070428528,0.075138956,0.051711068,0.049354881,0.046993557,0.058841445,0.05170941,0.058774635,0.061036028,0.046994504,0.061214875,0.087051079,0.077870883,0.075448982,0.066037588,0.068467125,0.054171197,0.096652232,0.070652634,0.094297051,0.08011587,0.077774055,0.084927969,0.05865331,0.12601462,0.089376159,0.10163179,0.119914308,0.081908703,0.086639807,0.112814292,0.077330083,0.110055134,0.10541153,0.112738132,0.121252388,0.110234812,0.140534207,0.119317263,0.121606529,0.109984919,0.09183903,0.154611096,0.152571857,0.117550135,0.114768758,0.121932894,0.128893256,0.098386608,0.150283396,0.121670023,0.149941519,0.126344189,0.198783308,0.182955265,0.151699677,0.17132318,0.181937858,0.260909975,0.193797946,0.225774407,0.303212315,0.285434902,0.321238101,0.40847674,0.558041215,0.969187617,4.399378777,32.51517105,76.98278046,109.7368698,88.75556946,45.56721497,10.67514706,1.670337081,0.917712867,0.858852565,0.788216174,0.68743062,0.7030617,0.745367229,0.771417856,0.673137248,0.752442598,0.702546239,0.706922591,0.804228127,0.795052648,0.757077277,0.784717619,0.754766166,0.850167572,0.85466224,0.816435814,0.836385787,0.840037405,0.837596416,0.714682519,0.742329538,0.762951612,0.749760628,0.796618581,0.753762603,0.754692733,0.682184279,0.74792105,0.715033829,0.705602825,0.683305562,0.660465062,0.680847883,0.642275035,0.664933801,0.784429252,0.879446268,0.973263085,1.065997958,1.246389151,1.250011921,1.301369429,1.084550261,1.022567034,0.72878319,0.724341333,0.564469278,0.434651315
