# Generated at 2020-02-19 09:45:36 (08:00) by AQUARIUS Time-Series 19.4.64.0,,,,,,
# UTC-06,,,,,,
# Period Selected: 2019-04-01 00:00 - 2019-12-01 23:59,,,,,,
#,,,,,,
# Comment: ,,,,,,
# Description: ,,,,,,
# ReportTitle: RBR profiles for Sandra 2019,,,,,,
# 09cad271-15d7-4829-8c0d-a189d7615fd3 Lake#.Lake#@RBR: None,,,,,,
# 6a5a398a-c73e-4f2a-8e24-aba615badaeb Depth.Depth AVG@RBR: None,,,,,,
# 2500a996-d39c-4c52-980b-b1124922697e Water Temp.Temperature AVG@RBR: None,,,,,,
# 1761bf4f-3cb5-42cb-a0a8-2ea573576136 O2 (Dis).Dissolved Oxygen@RBR: None,,,,,,
# b6d3c8c0-0566-44f0-9b57-78ab10134c00 Cond.Conductivity AVG@RBR: None,,,,,,
# 72f08125-81c2-4cf0-9827-565edb2f3ef0 Sp Cond.Specific Conductivity at 25C@RBR: None,,,,,,
#,,,,,,
# CSV data starts at line 17,,,,,,
#,,,,,,
TimeStamp,Lake#@RBR,Depth@RBR,Water Temp@RBR,O2 (Dis)@RBR,Cond@RBR,Sp Cond@RBR
9/24/2019 8:18,224,4.475,15.61,9.86,12.62,20.44419298
9/24/2019 8:19,224,4.749,15.44,9.81,12.57,20.24687019
9/24/2019 8:19,224,5.014,15.24,9.77,12.49,20.0247287
9/24/2019 8:20,224,5.245,15.17,9.72,12.47,19.94276151
9/24/2019 8:21,224,5.459,15.15,9.73,12.47,19.91646915
9/24/2019 8:21,224,5.809,15.07,9.67,12.45,19.82125359
9/24/2019 8:22,224,6.046,14.97,9.59,12.44,19.69467336
9/24/2019 8:23,224,6.99,14.67,9.29,12.38,19.32913284
9/24/2019 8:24,224,7.956,14.15,9.22,12.29,18.68630644
9/24/2019 8:26,224,8.25,13.58,9.23,12.31,17.92452955
9/24/2019 8:27,224,8.51,12.24,9.74,12.21,16.19666777
9/24/2019 8:28,224,8.77,11.22,9.68,12.02,14.91858601
9/24/2019 8:28,224,9.08,10.07,9.51,11.77,13.47505108
9/24/2019 8:29,224,9.24,9.97,9.49,11.75,13.34806038
9/24/2019 8:30,224,9.54,9.08,8.81,11.51,12.23157552
9/24/2019 8:31,224,9.78,8.8,8.7,11.47,11.8666032
9/24/2019 8:31,224,10.06,8.43,8.62,11.31,11.41470588
9/24/2019 8:32,224,10.26,8.13,8.41,11.21,11.03703312
9/24/2019 8:34,224,10.53,7.86,7.898,11.23,10.66495883
9/24/2019 8:34,224,10.75,7.658,7.649,11.17,10.40705473
9/24/2019 8:35,224,11.03,7.531,7.191,11.17,10.2344645
9/24/2019 8:36,224,12.1,6.913,6.179,11.06,9.421516438
9/24/2019 8:38,224,13.07,6.351,4.841,11.03,8.66234845
9/24/2019 8:40,224,14.05,5.81,3.563,10.95,7.941009643
9/24/2019 8:41,224,14.97,5.493,2.328,10.98,7.501864199
9/24/2019 8:42,224,16.06,5.381,1.263,11.13,7.320261794
9/24/2019 8:44,224,17.03,5.244,0.454,11.23,7.115400011
9/24/2019 8:45,224,18.02,5.145,0.175,11.72,6.893530131
9/24/2019 8:45,224,19.05,5.085,0.093,13.39,6.533898534
9/24/2019 8:46,224,19.91,5.013,0.072,15.91,6.06620917
9/24/2019 8:47,224,21.02,4.941,0.064,18.97,5.584142437
9/24/2019 8:47,224,22.06,4.923,0.062,19.67,5.48098023
9/24/2019 8:48,224,22.99,4.889,0.061,21.73,5.214694153
9/24/2019 8:48,224,24.07,4.865,0.055,22.98,5.060233946
9/24/2019 8:49,224,24.97,4.86,0.057,23.36,5.01715744
9/24/2019 8:49,224,26.11,4.851,0.052,25.78,4.779790678
9/24/2019 8:50,224,26.47,4.856,0.05,232.6,0.978014807
9/24/2019 9:40,223,0.229,16.79,9.17,15.3,20.6080542
9/24/2019 9:41,223,0.481,16.81,9.11,15.3,20.63260221
9/24/2019 9:41,223,0.502,16.79,9.1,15.29,20.61288655
9/24/2019 9:42,223,1.046,16.81,9.08,15.29,20.63744032
9/24/2019 9:43,223,2.053,16.8,9.07,15.28,20.63000093
9/24/2019 9:44,223,3.016,16.77,9.05,15.26,20.60282616
9/24/2019 9:46,223,3.238,16.75,9.08,15.22,20.5975883
9/24/2019 9:46,223,3.571,16.55,9.12,15.15,20.38516256
9/24/2019 9:47,223,3.737,15.85,9.28,15.07,19.55976341
9/24/2019 9:48,223,4.012,15.27,9.34,14.89,18.92430155
9/24/2019 9:49,223,4.177,15.18,9.39,14.86,18.82613236
9/24/2019 9:49,223,4.495,14.94,9.37,14.77,18.56807112
9/24/2019 9:50,223,4.762,14.76,9.37,14.71,18.37052452
9/24/2019 9:51,223,5.061,14.63,9.2,14.69,18.21738584
9/24/2019 9:52,223,6.039,13.97,8.62,14.64,17.41625983
9/24/2019 9:54,223,6.298,13.67,8.59,14.6,17.05850055
9/24/2019 9:54,223,6.5,13.55,8.52,14.61,16.90472596
9/24/2019 9:55,223,6.758,12.65,8.67,14.71,15.74438585
9/24/2019 9:57,223,6.987,11.6,8.29,15.33,14.22783922
9/24/2019 9:57,223,7.288,10.97,7.79,15.44,13.42053623
9/24/2019 9:59,223,7.584,10.04,6.254,15.43,12.2856587
9/24/2019 10:00,223,7.76,9.51,5.776,15.31,11.66984284
9/24/2019 10:02,223,8.06,8.87,4.485,15.3,10.88704233
9/24/2019 10:03,223,8.26,8.49,3.924,15.29,10.42307366
9/24/2019 10:04,223,8.5,8.39,3.604,15.26,10.30755584
9/24/2019 10:05,223,8.78,7.972,2.355,15.06,9.840201643
9/24/2019 10:07,223,9.07,7.694,1.393,14.74,9.569247072
9/24/2019 10:08,223,9.97,7.192,0.401,13.29,9.263994209
9/24/2019 10:09,223,11.02,6.632,0.141,28.07,6.26465918
9/24/2019 10:09,223,12.08,6.293,0.082,36.56,5.154833404
9/24/2019 10:10,223,12.99,6.192,0.073,39.65,4.838199271
9/24/2019 10:11,223,14.18,6.134,0.087,79.1,3.01675593
9/24/2019 10:11,223,14.19,6.146,0.086,79.31,3.016706744
9/24/2019 10:11,223,14.05,6.149,0.059,79.43,3.014787609
9/25/2019 9:18,626,0.512,15.99,8.86,14.55,19.97738645
9/25/2019 9:19,626,1.044,15.99,8.86,14.45,20.02517236
9/25/2019 9:20,626,2.018,15.99,8.86,14.41,20.04435079
9/25/2019 9:21,626,3.014,15.95,8.83,14.39,20.00378755
9/25/2019 9:22,626,3.25,15.77,9.09,14.36,19.79226282
9/25/2019 9:22,626,3.488,15.38,9.2,14.41,19.279682
9/25/2019 9:23,626,3.761,15.16,9.22,14.34,19.03580389
9/25/2019 9:24,626,4.016,15,9.2,14.28,18.86204052
9/25/2019 9:25,626,4.295,14.93,9.21,14.24,18.79207133
9/25/2019 9:25,626,4.495,14.83,9.24,14.24,18.66620347
9/25/2019 9:26,626,4.751,14.75,9.22,14.18,18.59232761
9/25/2019 9:27,626,5.013,14.68,9.18,14.15,18.51746735
9/25/2019 9:28,626,5.245,14.62,9.13,14.14,18.4462271
9/25/2019 9:28,626,5.528,14.56,9.09,14.12,18.37938278
9/25/2019 9:29,626,5.78,14.5,9.07,14.11,18.30805769
9/25/2019 9:30,626,6.034,14.43,9.03,14.1,18.22406891
9/25/2019 9:31,626,6.271,14.33,8.98,14.06,18.11525499
9/25/2019 9:31,626,6.523,14.23,8.96,14.08,17.98015739
9/25/2019 9:32,626,6.851,13.9,8.96,14.07,17.56742923
9/25/2019 9:33,626,6.991,13.68,8.85,14,17.31864793
9/25/2019 9:33,626,7.255,13.14,8.78,13.93,16.66322158
9/25/2019 9:35,626,7.661,11.93,8.16,14.17,15.04134795
9/25/2019 9:37,626,7.493,12.5,8.57,14.06,15.80186234
9/25/2019 9:38,626,7.745,11.7,8.07,14.16,14.75491704
9/25/2019 9:40,626,7.983,10.9,7.399,14.18,13.73941498
9/25/2019 9:41,626,8.24,10.28,6.142,14.14,12.97039772
9/25/2019 9:44,626,8.55,9.62,4.788,14.12,12.14352076
9/25/2019 9:45,626,8.74,9.16,3.91,14.06,11.57960473
9/25/2019 9:47,626,9,8.75,2.867,14.05,11.06397506
9/25/2019 9:49,626,9.27,8.33,1.617,14.05,10.53290426
9/25/2019 9:51,626,9.49,8.03,1.085,14,10.16584378
9/25/2019 9:52,626,9.78,7.893,0.34,13.78,10.04584459
9/25/2019 9:53,626,10.02,7.69,0.309,13.55,9.842507088
9/25/2019 9:54,626,10.32,7.446,0.13,14.22,9.376629199
9/25/2019 9:54,626,10.26,7.469,0.107,14.16,9.419185932
9/25/2019 9:55,626,10.52,7.305,0.061,14.45,9.148460541
9/25/2019 9:56,626,10.68,7.124,0.06,15.81,8.640692032
9/25/2019 9:57,626,11.05,6.847,0.05,25.41,6.79379777
9/30/2019 8:37,373,0.308,13.18,9.46,17.42,15.41120317
9/30/2019 8:38,373,0.558,13.19,9.45,17.38,15.43668618
9/30/2019 8:39,373,0.986,13.18,9.44,17.38,15.42498285
9/30/2019 8:40,373,1.959,13.19,9.44,17.39,15.43323633
9/30/2019 8:41,373,2.961,13.19,9.44,17.39,15.43323633
9/30/2019 8:42,373,3.74,13.19,9.43,17.4,15.42978803
9/30/2019 8:43,373,4.055,13.19,9.44,17.4,15.42978803
9/30/2019 8:44,373,5.043,13.2,9.45,17.41,15.43803675
9/30/2019 8:45,373,6.001,13.19,9.44,17.4,15.42978803
9/30/2019 8:46,373,6.033,13.19,9.43,17.41,15.42634127
9/30/2019 8:46,373,7.059,13.18,9.43,17.4,15.41808993
9/30/2019 8:48,373,7.804,13.15,9.45,17.41,15.37955934
9/30/2019 8:48,373,8.02,12.85,9.42,17.39,15.0354122
9/30/2019 8:49,373,8.32,12.52,9.49,17.46,14.62640744
9/30/2019 8:50,373,8.48,11.7,9.8,17.51,13.65321533
9/30/2019 8:51,373,8.73,11.63,10.14,17.55,13.5594406
9/30/2019 8:52,373,8.78,11.56,10.04,17.61,13.45984344
9/30/2019 8:53,373,8.82,11.4,10.41,17.64,13.26469822
9/30/2019 8:53,373,8.78,11.35,10.45,17.66,13.20065224
9/30/2019 8:54,373,9.07,10.76,10.5,17.54,12.54790009
9/30/2019 8:55,373,9.07,10.31,10.28,17.37,12.06882626
9/30/2019 8:58,373,9.56,8.78,8.89,16.86,10.39636435
9/30/2019 8:59,373,9.82,8.02,8.29,16.54,9.565679962
9/30/2019 9:00,373,10.05,7.708,7.982,16.42,9.218750374
9/30/2019 9:01,373,10.23,7.253,7.77,16.29,8.70040869
9/30/2019 9:02,373,10.54,6.971,7.307,16.17,8.385186932
9/30/2019 9:03,373,10.78,6.864,7.269,16.15,8.260275704
9/30/2019 9:03,373,10.95,6.754,7.174,16.11,8.135379264
9/30/2019 9:04,373,11.96,6.159,5.83,15.83,7.466784991
9/30/2019 9:06,373,12.98,5.825,4.454,16.03,7.029310717
9/30/2019 9:07,373,14.01,5.554,3.391,16.16,6.682259407
9/30/2019 9:08,373,14.96,5.33,1.811,16.8,6.31980839
9/30/2019 9:10,373,15.96,5.197,0.649,16.84,6.156532535
9/30/2019 9:11,373,16.96,5.136,0.181,16.62,6.11470792
9/30/2019 9:12,373,18.02,5.057,0.094,23.2,5.237049771
9/30/2019 9:12,373,19.01,5.016,0.075,30.64,4.528203776
9/30/2019 9:13,373,19.99,4.991,0.065,32.97,4.33161174
9/30/2019 9:14,373,20.31,4.968,0.055,97.4,2.084907086
10/2/2019 7:44,239,0.319,12.08,8.67,17.79,14.00922429
10/2/2019 7:45,239,0.553,12.09,8.66,17.76,14.0301445
10/2/2019 7:46,239,0.989,12.09,8.67,17.75,14.03325498
10/2/2019 7:47,239,1.958,12.08,8.67,17.76,14.01853975
10/2/2019 7:47,239,3.002,12.07,8.66,17.77,14.00383104
10/2/2019 7:48,239,3.966,12.09,8.67,17.79,14.02082133
10/2/2019 7:49,239,4.963,12.1,8.65,17.78,14.03552728
10/2/2019 7:50,239,5.996,12.09,8.67,17.79,14.02082133
10/2/2019 7:51,239,6.966,11.88,8.07,17.59,13.8385894
10/2/2019 7:53,239,7.546,10.35,5.452,18,11.94736235
10/2/2019 7:55,239,7.743,9.55,4.043,18.37,10.93469298
10/2/2019 7:55,239,7.905,9.25,4.003,18.24,10.6213916
10/2/2019 7:56,239,8.22,8.84,3.559,18.31,10.13504605
10/2/2019 7:57,239,8.44,7.974,3.477,18.1,9.184413909
10/2/2019 7:58,239,8.75,7.304,3.127,17.72,8.483632072
10/2/2019 7:58,239,8.95,7.154,3.108,17.7,8.313094809
10/2/2019 8:00,239,10.04,6.362,2.748,17.31,7.457324342
10/2/2019 8:01,239,11.07,6.093,3.14,17.06,7.182211032
10/2/2019 8:01,239,11.99,5.852,3.258,16.94,6.916816184
10/2/2019 8:02,239,12.98,5.648,3.558,16.78,6.699897271
10/2/2019 8:03,239,14.05,5.469,4.006,16.59,6.515608749
10/2/2019 8:04,239,14.97,5.343,4.216,16.51,6.377104964
10/2/2019 8:05,239,15.99,5.219,3.879,16.52,6.227685816
10/2/2019 8:06,239,16.95,5.123,3.844,16.49,6.1173144
10/2/2019 8:07,239,17.98,5.045,3.838,16.45,6.029676286
10/2/2019 8:07,239,19.06,4.889,3.861,16.38,5.85258057
10/2/2019 8:08,239,19.94,4.836,4.001,16.34,5.79443418
10/2/2019 8:09,239,20.97,4.76,3.751,16.34,5.703371939
10/2/2019 8:10,239,22.08,4.687,3.146,16.36,5.613334994
10/2/2019 8:12,239,22.97,4.64,2.422,16.46,5.544363271
10/2/2019 8:13,239,24.02,4.595,1.939,16.53,5.481834786
10/2/2019 8:14,239,25.07,4.564,1.507,16.71,5.422610766
10/2/2019 8:15,239,26.1,4.538,0.793,16.96,5.361303158
10/2/2019 8:16,239,27.07,4.534,0.617,17.09,5.340910028
10/2/2019 8:17,239,28.03,4.523,0.522,17.19,5.315991815
10/2/2019 8:18,239,29.07,4.517,0.481,17.2,5.307748349
10/2/2019 10:03,114,0.276,9.66,9.93,7.512,14.50495751
10/2/2019 10:03,114,0.47,9.66,9.85,7.511,14.50537352
10/2/2019 10:04,114,0.967,9.67,9.8,7.491,14.52872323
10/2/2019 10:04,114,2.034,9.67,9.79,7.473,14.53623182
10/2/2019 10:05,114,3.015,9.68,9.78,7.477,14.54959314
10/2/2019 10:06,114,4.066,9.67,9.78,7.473,14.53623182
10/2/2019 10:08,114,4.483,9.66,9.72,7.556,14.48667676
10/2/2019 10:08,114,4.483,9.66,9.72,7.551,14.48875179
10/7/2019 8:12,442,0.018,10.43,9.06,13.32,13.42494388
10/7/2019 8:12,442,0.507,10.46,9.04,13.31,13.46686906
10/7/2019 8:13,442,1.036,10.45,9.04,13.31,13.45399442
10/7/2019 8:14,442,2.01,10.45,9.02,13.32,13.45068682
10/7/2019 8:15,442,3.008,10.45,9,13.32,13.45068682
10/7/2019 8:16,442,4.027,10.44,9.03,13.31,13.44111978
10/7/2019 8:17,442,5.009,10.44,9.01,13.32,13.43781535
10/7/2019 8:17,442,6.008,10.43,8.99,13.33,13.42164424
10/7/2019 8:19,442,7.004,10.34,8.49,13.54,13.23750438
10/7/2019 8:20,442,7.246,10.19,7.32,13.97,12.90973196
10/7/2019 8:21,442,7.504,9.57,5.938,14.54,11.95930089
10/7/2019 8:23,442,7.753,9.26,4.878,14.81,11.4978066
10/7/2019 8:24,442,8.05,8.56,3.679,15.1,10.55604198
10/7/2019 8:25,442,8.26,7.825,2.489,15.22,9.622455429
10/7/2019 8:26,442,8.51,7.42,2.164,14.99,9.17398298
10/7/2019 8:27,442,8.74,7.07,1.837,14.99,8.741247934
10/7/2019 8:28,442,9.01,6.782,1.159,14.96,8.391113487
10/7/2019 8:30,442,10.03,5.885,0.107,14.04,7.443111107
10/7/2019 8:31,442,11.03,5.369,0.086,17.09,6.324513882
10/7/2019 8:31,442,12,5.133,0.081,20.5,5.615666539
10/7/2019 8:32,442,13.02,4.907,0.074,26.79,4.744780693
10/7/2019 8:33,442,13.86,4.846,0.075,28.14,4.571810252
10/7/2019 8:33,442,14.01,4.851,0.077,28.27,4.565831841
10/7/2019 8:34,442,14.96,4.816,0.074,29.11,4.465457148
10/7/2019 8:34,442,15.99,4.788,0.075,29.86,4.381301323
10/7/2019 8:35,442,17,4.772,0.078,34.56,4.035190378
10/7/2019 8:35,442,17.49,4.751,0.066,122.6,1.658776046
10/9/2019 8:14,224,0.043,11.27,9.73,11.22,15.29583253
10/9/2019 8:14,224,0.501,11.27,9.8,11.2,15.30376687
10/9/2019 8:15,224,1.008,11.27,9.81,11.2,15.30376687
10/9/2019 8:16,224,2.017,11.26,9.82,11.2,15.29018766
10/9/2019 8:17,224,3.032,11.25,9.81,11.2,15.27660846
10/9/2019 8:18,224,4.03,11.28,9.82,11.2,15.31734608
10/9/2019 8:18,224,5.009,11.26,9.79,11.2,15.29018766
10/9/2019 8:19,224,6.065,11.21,9.74,11.19,15.22624075
10/9/2019 8:20,224,7.015,11.16,9.72,11.17,15.16619623
10/9/2019 8:21,224,8.04,11.07,9.71,11.16,15.04779408
10/9/2019 8:22,224,9.02,10.96,9.59,11.16,14.89826767
10/9/2019 8:23,224,10.02,10.86,9.41,11.2,14.74701936
10/9/2019 8:25,224,10.27,10.73,9.15,11.2,14.57048967
10/9/2019 8:26,224,10.53,9.38,7.551,11.49,12.64220799
10/9/2019 8:27,224,10.75,8.64,6.973,11.44,11.65985609
10/9/2019 8:28,224,11.02,7.735,6.71,11.22,10.4980714
10/9/2019 8:29,224,11.26,7.495,6.324,11.14,10.19347889
10/9/2019 8:31,224,12,6.725,5.474,11.01,9.177241533
10/9/2019 8:32,224,11.52,7.233,6.151,11.09,9.8499426
10/9/2019 8:33,224,11.76,6.896,5.784,11.04,9.403243137
10/9/2019 8:34,224,12.02,6.703,5.384,11.01,9.14721933
10/9/2019 8:36,224,13,6.194,3.542,11.07,8.439416462
10/9/2019 8:37,224,14.02,5.816,2.661,11.04,7.930577449
10/9/2019 8:39,224,15.01,5.551,1.366,11.18,7.541730182
10/9/2019 8:40,224,16.01,5.39,0.785,11.21,7.317295017
10/9/2019 8:41,224,17,5.23,0.113,11.34,7.07623117
10/9/2019 8:42,224,18.01,5.167,0.079,12.91,6.718408074
10/9/2019 8:43,224,19,5.092,0.07,15.46,6.226567831
10/9/2019 8:44,224,20.04,5.023,0.074,16.98,5.931616947
10/9/2019 8:44,224,21,4.97,0.068,19.34,5.572411071
10/9/2019 8:45,224,21.99,4.941,0.067,20.38,5.419201148
10/9/2019 8:46,224,23.05,4.914,0.066,21.84,5.229640162
10/9/2019 8:46,224,24.05,4.898,0.063,22.97,5.095570557
10/9/2019 8:47,224,25.03,4.898,0.062,23.24,5.068378616
10/9/2019 8:48,224,26.01,4.889,0.06,25.49,4.84366811
10/9/2019 8:49,224,26.71,4.891,0.063,145.2,1.484000947
10/22/2019 9:31,626,0.014,8.84,8.92,12.53,11.60374523
10/22/2019 9:31,626,0.013,8.84,8.92,12.53,11.60374523
10/22/2019 9:31,626,0.508,8.85,8.85,12.52,11.61978488
10/22/2019 9:32,626,1.044,8.86,8.84,12.52,11.63291458
10/22/2019 9:34,626,2.027,8.88,8.82,12.54,11.6533292
10/22/2019 9:35,626,3.047,8.88,8.8,12.54,11.6533292
10/22/2019 9:35,626,4.018,8.88,8.8,12.53,11.65625086
10/22/2019 9:36,626,5.057,8.88,8.78,12.55,11.65040901
10/22/2019 9:37,626,6.001,8.88,8.79,12.54,11.6533292
10/22/2019 9:39,626,7.068,8.88,8.68,12.69,11.60967944
10/22/2019 9:39,626,7.998,8.86,8.53,13.08,11.4718099
10/22/2019 9:40,626,9.05,8.8,7.823,13.66,11.23300051
10/22/2019 9:41,626,10.02,8.69,7.663,14.85,10.77983216
10/22/2019 9:42,626,10.99,8.58,7.191,16.09,10.33960418
10/22/2019 10:37,114,0.277,7.41,10.4,7.249,11.21103541
10/22/2019 10:38,114,0.389,7.409,10.42,7.234,11.21438347
10/22/2019 10:38,114,0.956,7.408,10.43,7.23,11.21416667
10/22/2019 10:39,114,1.981,7.407,10.43,7.223,11.21492271
10/22/2019 10:40,114,2.904,7.41,10.43,7.221,11.22011395
10/22/2019 10:41,114,4.039,7.405,10.39,7.221,11.21254303
10/28/2019 13:16,442,0.046,6.764,8.51,13.02,8.770951604
10/28/2019 13:16,442,0.498,6.766,8.44,13.02,8.773545026
10/28/2019 13:17,442,1.029,6.763,8.43,13.01,8.771827427
10/28/2019 13:18,442,2.015,6.812,8.4,13.02,8.833193721
10/28/2019 13:18,442,3.013,6.813,8.39,13.02,8.834490432
10/28/2019 13:19,442,4.007,6.814,8.38,13.02,8.835787142
10/28/2019 13:20,442,4.993,6.813,8.38,13.02,8.834490432
10/28/2019 13:20,442,6.033,6.797,8.39,13.01,8.815926515
10/28/2019 13:21,442,7.031,6.795,8.39,13,8.815516347
10/28/2019 13:22,442,8.01,6.805,8.39,13.01,8.826302771
10/28/2019 13:22,442,8.99,6.8,8.38,13.01,8.819817611
10/28/2019 13:23,442,10,6.804,8.39,13.02,8.822820035
10/28/2019 13:27,442,10.28,6.802,8.33,13.02,8.820226613
10/28/2019 13:27,442,10.52,6.776,8.2,13.16,8.756151015
10/28/2019 13:29,442,10.75,6.508,5.842,15.52,7.946935765
10/28/2019 13:31,442,11.03,6.349,4.215,15.98,7.670486808
10/28/2019 13:32,442,11.26,6.273,2.985,16.41,7.504207883
10/28/2019 13:34,442,11.51,5.993,0.511,18.35,6.864951861
10/28/2019 13:35,442,11.75,5.7,0.27,22.4,5.9978534
10/28/2019 13:35,442,12.03,5.314,0.095,24.89,5.32518822
10/28/2019 13:36,442,13.01,5.024,0.071,27.71,4.776750612
10/28/2019 13:37,442,13.98,4.972,0.077,28.44,4.665460578
10/28/2019 13:37,442,15.05,4.928,0.07,29.3,4.553981499
10/28/2019 13:37,442,16.01,4.922,0.07,29.51,4.531639999
10/28/2019 13:38,442,17.04,4.89,0.071,34.18,4.160505318
10/28/2019 14:12,373,0.055,6.998,9.25,15.78,8.49376986
10/28/2019 14:13,373,0.515,6.983,9.24,15.77,8.477529024
10/28/2019 14:13,373,1.05,6.989,9.22,15.76,8.48678107
10/28/2019 14:14,373,2.01,7.006,9.21,15.76,8.507424264
10/28/2019 14:15,373,3.005,7.031,9.21,15.76,8.537781901
10/28/2019 14:15,373,4.012,7.036,9.21,15.75,8.545835484
10/28/2019 14:16,373,4.991,7.039,9.22,15.75,8.549479246
10/28/2019 14:17,373,6.018,7.04,9.22,15.75,8.550693833
10/28/2019 14:17,373,7.016,7.042,9.22,15.74,8.555107674
10/28/2019 14:18,373,8.01,7.042,9.22,15.74,8.555107674
10/28/2019 14:19,373,9.01,7.04,9.22,15.73,8.55466296
10/28/2019 14:19,373,9.99,7.015,9.2,15.79,8.512430089
10/28/2019 14:20,373,11.03,7.02,9.19,15.78,8.520472194
10/28/2019 14:21,373,12.01,7.024,9.2,15.78,8.525327164
10/28/2019 14:21,373,12.96,7.003,9.15,15.84,8.488032153
10/28/2019 14:22,373,13.95,6.97,9.09,16.01,8.41491698
10/28/2019 14:25,373,14.99,6.836,8.04,16.89,8.088993124
10/28/2019 14:26,373,15.25,6.643,7.357,17.83,7.697093921
10/28/2019 14:27,373,15.51,6.498,6.689,18.85,7.362880792
10/28/2019 14:31,373,15.75,6.118,4.471,18.95,6.917332338
10/28/2019 14:32,373,15.98,6.065,3.464,18.87,6.869275368
10/28/2019 14:32,373,15.98,6.059,3.467,18.87,6.862479712
10/28/2019 14:33,373,16.25,5.794,2.215,18.72,6.583701872
10/28/2019 14:35,373,16.51,5.198,0.18,21.31,5.592127558
10/28/2019 14:35,373,16.75,5.182,0.122,22.1,5.48586189
10/28/2019 14:36,373,17.05,5.169,0.085,23.1,5.36364674
10/28/2019 14:36,373,18.01,5.107,0.071,27.2,4.901057561
10/28/2019 14:37,373,19.02,5.071,0.069,30.92,4.555859819
10/28/2019 14:37,373,19.99,5.045,0.066,35.43,4.206925709
10/29/2019 8:37,223,0.375,6.557,9.46,12.42,8.630788631
10/29/2019 8:38,223,0.592,6.518,9.52,12.41,8.581611547
10/29/2019 8:39,223,1.079,6.548,9.53,12.41,8.621109606
10/29/2019 8:40,223,2.097,6.554,9.51,12.43,8.624671508
10/29/2019 8:41,223,2.988,6.543,9.52,12.43,8.610196167
10/29/2019 8:42,223,3.948,6.545,9.52,12.44,8.610663804
10/29/2019 8:42,223,4.946,6.541,9.51,12.45,8.603239532
10/29/2019 8:42,223,4.948,6.54,9.51,12.44,8.604085757
10/29/2019 8:43,223,5.921,6.553,9.51,12.45,8.619022879
10/29/2019 8:44,223,7.007,6.545,9.51,12.45,8.608500648
10/29/2019 8:45,223,8.02,6.541,9.49,12.46,8.601078784
10/29/2019 8:45,223,9.08,6.519,9.49,12.46,8.572149915
10/29/2019 8:46,223,9.95,6.521,9.5,12.46,8.574779812
10/29/2019 8:47,223,11.03,6.524,9.51,12.47,8.576570607
10/29/2019 8:48,223,12.07,6.486,9.51,12.46,8.528756611
10/29/2019 8:49,223,13.04,6.448,9.52,12.46,8.478788564
10/29/2019 8:51,223,14.1,6.449,9.41,94.4,2.773119362
10/30/2019 9:04,373,0.378,6.262,8.84,15.71,7.612809263
11/4/2019 9:29,373,0.332,5.257,8.83,14.91,6.511982816
11/4/2019 9:29,373,0.515,5.191,8.85,14.9,6.431748628
11/4/2019 9:30,373,1.085,5.202,8.89,14.92,6.44232865
11/4/2019 9:31,373,2.074,5.206,8.88,14.93,6.445757698
11/4/2019 9:32,373,3.091,5.209,8.87,14.94,6.447947278
11/4/2019 9:33,373,4.08,5.215,8.85,14.96,6.452323331
11/4/2019 9:34,373,5.067,5.23,8.87,14.96,6.470882267
11/4/2019 9:34,373,6.119,5.235,8.87,14.97,6.475538298
11/4/2019 9:35,373,6.109,5.22,8.86,14.97,6.456983747
11/4/2019 9:36,373,7.089,5.224,8.85,14.98,6.460405284
11/4/2019 9:37,373,8.08,5.206,8.85,14.99,6.436624716
11/4/2019 9:37,373,8.92,5.2,8.83,15,6.427688504
11/4/2019 9:38,373,10.09,5.199,8.83,15,6.42645241
11/4/2019 9:39,373,11.03,5.204,8.85,15.01,6.431114533
11/4/2019 9:40,373,12,5.193,8.82,15.02,6.416006286
11/4/2019 9:41,373,13.02,5.19,8.81,15.02,6.412299755
11/4/2019 9:41,442,0.057,4.855,8.37,12.56,6.368081679
11/4/2019 9:41,373,13.98,5.196,8.86,15.02,6.419712818
11/4/2019 9:42,373,15.06,5.197,8.83,15.03,6.419433454
11/4/2019 9:42,442,0.535,4.832,8.25,12.53,6.342680649
11/4/2019 9:43,373,16.04,5.201,8.8,15.03,6.424374331
11/4/2019 9:43,442,1.012,4.856,8.21,12.52,6.37578253
11/4/2019 9:44,373,17.08,5.204,8.8,15.04,6.426563789
11/4/2019 9:44,373,18.02,5.193,8.8,15.04,6.412979584
11/4/2019 9:45,373,18.99,5.154,8.79,15.03,6.366319035
11/4/2019 9:46,373,20,5.149,8.87,15.03,6.36014294
11/4/2019 9:46,442,2.012,4.849,8.17,12.54,6.363400148
11/4/2019 9:46,373,20,5.146,8.86,15.03,6.356437282
11/4/2019 9:47,442,3,4.886,8.15,12.55,6.410348922
11/4/2019 9:48,442,4.027,4.845,8.16,12.53,6.35974498
11/4/2019 9:49,442,4.059,4.845,8.14,12.54,6.3581509
11/4/2019 9:50,442,4.997,4.849,8.13,12.55,6.361805551
11/4/2019 9:51,442,5.987,4.846,8.14,12.56,6.356276791
11/4/2019 9:52,442,6.941,4.852,8.13,12.56,6.364146716
11/4/2019 9:53,442,7.986,4.861,8.14,12.57,6.374354664
11/4/2019 9:53,442,9,4.842,8.13,12.61,6.343084636
11/4/2019 9:54,442,10.02,4.841,8.14,12.58,6.346538573
11/4/2019 9:55,442,11.01,4.852,8.16,12.59,6.359367156
