Wavelength (nm),BLANK1,ELAFISH927,ELAFISH1013,ELAFISH1012,ELAFISH108,ELAFISH118,ELAFISH112,ELAFISH117,ELAFISH906,ELAFISH916,ELACTL3L224,ELACTL4L224,ELAFISH911,ELAFISH926,ELAFISH929,ELAFISH921,ELAFISH928,ELAFISH901,ELAFISH907,ELAFISH908,ELAFISH912,ELAFISH914,ELAFISH919,ELAFISH939,ELAFISH113,ELAFISH115,ELAFISH120,ELAFISH122,ELAFISH1001,ELAFISH1002,ELAFISH1005,ELAFISH1007,ELAFISH1008,BLANK2,ELAFISH109,ELAFISH930,ELAFISH903,ELAFISH1010,ELAFISH105,ELAFISH913,ELAFISH909,ELACTL2L222224,ELAFISH948,ELAFISH944,ELACTL1L239,ELACTL2L239,BLANK3,ELAFISH905,ELAFISH923,ELAFISH110,ELAFISH104,ELAFISH937,ELAFISH121,ELAPREFILTER1,ELAFISH915,BLANK4,ELAFISH946,ELAFISH1004,ELAFISH949,ELAFISH1015,ELAFISH932,ELAFISH922,ELAFISH1011,ELAFISH947,BLANK5,ELAFISH931,ELAFISH1009,ELAFISH902,ELAFISH1006,ELAFISH116,ELAFISH933,ELACTL1L222224,ELAFISH941,ELAFISH920,ELAFISH945,ELAFISH938,ELAFISH935,ELAFISH1003,ELAFISH934,ELAFISH943,ELAFISH1014,ELAFISH936,ELAFISH111,ELAFISH904,ELAFISH918,ELAFISH114,ELAFISH119,ELAFISH917,ELAFISH910,ELAFISH940,ELAFISH942
302.99646,-2.40E-05,0.045231242,0.043480054,0.045405596,0.046894029,0.044993762,0.056271974,0.047731992,0.045209382,0.050468203,0.042803314,0.04218182,0.044193015,0.044306174,0.048257273,0.04669844,0.045645371,0.045764461,0.049540628,0.045478079,0.041752428,0.041966271,0.043612432,0.055501241,0.044799283,0.048768938,0.048174169,0.046784952,0.044183012,0.046385404,0.044317096,0.04472097,0.051190145,-0.005034365,0.040795174,0.039977375,0.041271873,0.038311943,0.044345476,0.03956195,0.039329614,0.037537239,0.040826455,0.045670822,0.040396634,0.040673915,-0.000472162,0.042878021,0.040447805,0.044087794,0.04504174,0.043442372,0.04470209,0.042699568,0.041046873,-0.000298673,0.06372042,0.044611119,0.041531023,0.041448656,0.046562698,0.05317685,0.054671802,0.04728432,-0.001102274,0.051827911,0.042710021,0.044909701,0.048172172,0.052818473,0.054531634,0.041250549,0.051540624,0.04373689,0.048472494,0.047238082,0.044517037,0.059131715,0.052091718,0.073992983,0.047570046,0.046308156,0.046783943,0.048570011,0.065707386,0.052679811,0.057860732,0.044384986,0.045234375,0.053278387,0.052375488
302.0561523,1.08E-05,0.045857087,0.043960165,0.046197239,0.047717545,0.045858931,0.056564298,0.048294649,0.046072707,0.051271819,0.043530129,0.042761065,0.044542331,0.045137372,0.049187817,0.047601704,0.046585146,0.046325151,0.050334651,0.046192113,0.042636026,0.042592339,0.044568002,0.056393601,0.045237303,0.049486406,0.04885783,0.047671378,0.044707313,0.046993129,0.04495902,0.045479894,0.052065454,-0.005594629,0.0413558,0.040675733,0.041996438,0.039073925,0.044777617,0.040252198,0.039985973,0.0381286,0.041438293,0.046555437,0.04056906,0.041286759,-0.000413875,0.043839652,0.041610129,0.045131687,0.046086781,0.04433937,0.045740187,0.04365465,0.041924704,-0.000185666,0.064948536,0.045636863,0.042550195,0.042685032,0.047919262,0.054323334,0.055641305,0.048349649,-0.001335524,0.052653771,0.043213245,0.045471989,0.049260996,0.05365492,0.055750955,0.041958202,0.052808389,0.044618778,0.049444515,0.048051003,0.045175027,0.06019764,0.052996073,0.075214922,0.048358675,0.047020473,0.047787588,0.04937331,0.066615917,0.05349781,0.05876442,0.045136854,0.045825962,0.054451961,0.053051207
300.9590149,-3.69E-05,0.047114491,0.045144726,0.047329552,0.049020227,0.047168303,0.057561032,0.049651619,0.047504518,0.05256851,0.044855222,0.044253059,0.046161022,0.04599005,0.050440583,0.048947264,0.04780215,0.047644023,0.05181881,0.047478702,0.043762486,0.043653533,0.045702856,0.057935592,0.046669271,0.051095851,0.050158568,0.049034253,0.045914315,0.048299335,0.04635248,0.046796311,0.053469907,-0.005606742,0.042193718,0.041263416,0.042793743,0.040132936,0.045902804,0.040913198,0.040553968,0.038601615,0.042166844,0.047285244,0.041315682,0.041988596,-0.00082224,0.044594165,0.041947056,0.045750801,0.046628546,0.044858925,0.046399489,0.044576894,0.042551707,-0.000539129,0.065691516,0.04636547,0.043202523,0.043381296,0.04867262,0.054751545,0.056670904,0.048813105,-0.001429604,0.053523283,0.043990329,0.046026081,0.050109759,0.054183017,0.056573879,0.042559903,0.053628121,0.045381658,0.050115451,0.04878255,0.045851652,0.061199065,0.054058108,0.076203458,0.04912677,0.047960423,0.048684519,0.050237663,0.067689382,0.054292738,0.059496172,0.045753188,0.046632927,0.055341899,0.053936694
300.0184937,-0.000193946,0.04808576,0.045814943,0.047924437,0.049823023,0.047626488,0.058573067,0.05004219,0.048118148,0.053144608,0.045406286,0.044579506,0.046750154,0.046892069,0.051226582,0.049941376,0.048648674,0.048342764,0.052584667,0.048273817,0.044437885,0.044452369,0.046361785,0.058911711,0.047546566,0.051960554,0.050687518,0.049939636,0.046678696,0.048900273,0.046906602,0.047331687,0.054115839,-0.0055565,0.043180279,0.04224427,0.043699533,0.040600207,0.046555985,0.041855518,0.041504592,0.039768931,0.043061893,0.048108373,0.042310465,0.043036886,-0.000302657,0.045332201,0.042901397,0.046655495,0.047717143,0.045948122,0.047581252,0.045366369,0.043746166,-0.000484367,0.066898406,0.047501311,0.044202846,0.044099741,0.049562767,0.055744011,0.057546258,0.050071731,-0.001300736,0.054693528,0.045113076,0.046881717,0.050998464,0.055415209,0.05764341,0.043563236,0.054643236,0.046194851,0.051202875,0.050080679,0.046856083,0.062427592,0.055203106,0.077444173,0.050014015,0.0489293,0.049485043,0.051109042,0.06872575,0.05539589,0.060871292,0.047068473,0.047662653,0.056441795,0.055026509
299.0778809,-0.000323971,0.048619285,0.046507116,0.048747592,0.050406858,0.048324507,0.059280701,0.050954826,0.048836656,0.053816661,0.046067584,0.045024313,0.047308218,0.047568861,0.051747244,0.050547734,0.049233768,0.048940603,0.053048953,0.049107146,0.044872846,0.045094579,0.047002502,0.059840612,0.048105944,0.052496847,0.051561203,0.050462212,0.047241285,0.049585719,0.047569614,0.048097126,0.054861646,-0.005290218,0.044753052,0.044050202,0.045297753,0.042341653,0.048059333,0.043317225,0.043045744,0.041403323,0.044503644,0.049691353,0.043871269,0.044438519,-0.000413409,0.046930972,0.044023331,0.047980517,0.0490597,0.047186598,0.049115378,0.046749145,0.044776812,-0.000382633,0.068340681,0.048608977,0.045421433,0.045573521,0.051093202,0.057097215,0.058811486,0.051300656,-0.001186492,0.055917274,0.046236023,0.048229124,0.052632265,0.056761786,0.059201039,0.044944037,0.056148876,0.04769082,0.052440763,0.051392403,0.048171449,0.063959792,0.056580778,0.07887356,0.051534705,0.05019024,0.051065572,0.052320763,0.070137449,0.056923475,0.062267542,0.048127376,0.048807517,0.057987273,0.056457803
297.9803467,-0.00035232,0.049934581,0.047872379,0.050054476,0.05203528,0.049539641,0.060637843,0.051497109,0.050024617,0.055186704,0.047242209,0.046408791,0.048539992,0.048823535,0.0533894,0.051786203,0.050622538,0.050348688,0.05450296,0.050072748,0.046103217,0.046481244,0.048275236,0.060967136,0.049413044,0.053808164,0.052770387,0.05187184,0.048518889,0.050984751,0.048924726,0.049319077,0.056191418,-0.005175996,0.04581831,0.044611406,0.046487957,0.043366939,0.049336448,0.044370908,0.044014364,0.042188153,0.045487423,0.050426278,0.044712823,0.045366712,-0.000592953,0.047632091,0.044919722,0.048988931,0.04999987,0.048085589,0.050383512,0.047815327,0.045727648,-0.000373115,0.069456175,0.04960664,0.046462778,0.046406515,0.052069716,0.058103997,0.059843555,0.052355893,-0.001156493,0.056901403,0.047292516,0.049339898,0.053593125,0.05776282,0.060079817,0.045870982,0.057159543,0.048466735,0.053197593,0.051948883,0.048955988,0.064652979,0.057468332,0.07983952,0.052519165,0.050891433,0.051678281,0.053562287,0.071197741,0.057939705,0.062680274,0.04897847,0.04946404,0.059008904,0.057385426
297.0394897,-0.000382426,0.050996862,0.048924841,0.051043794,0.052861128,0.050619073,0.061068069,0.051912911,0.051048595,0.056036096,0.048170812,0.047414802,0.049744148,0.049727835,0.054123551,0.052738439,0.051574465,0.051369995,0.055709429,0.051116642,0.046799827,0.04745993,0.049216405,0.062147543,0.05026998,0.054802641,0.053908061,0.052846771,0.049519565,0.051752724,0.049898516,0.050376654,0.057057802,-0.005488104,0.046449583,0.045604602,0.047309373,0.04390214,0.050331105,0.045035396,0.044820979,0.04274958,0.046227932,0.051432963,0.045302149,0.046072274,-0.000537112,0.048764188,0.046019375,0.049962927,0.051019598,0.04912984,0.05161554,0.048513476,0.046586096,-0.000297845,0.070645235,0.05102909,0.047386423,0.047421586,0.053274963,0.05915672,0.061081626,0.053446691,-0.001212823,0.05833878,0.048383068,0.050419707,0.055521861,0.05915485,0.061319724,0.046847027,0.058416568,0.049602576,0.054649197,0.05332322,0.050137591,0.066176154,0.058844298,0.081480823,0.05371213,0.052139468,0.053319972,0.05476702,0.07218875,0.059021268,0.064269707,0.050047737,0.050782684,0.06023933,0.058497299
295.9417114,-0.000318229,0.052304909,0.050167345,0.052318662,0.05445959,0.051871955,0.061879616,0.053221907,0.052474294,0.057595819,0.049646948,0.0486333,0.050764967,0.051168159,0.055514947,0.053928547,0.052753113,0.052832477,0.05711738,0.052585047,0.048309781,0.048588019,0.050665297,0.063542455,0.051407672,0.056367546,0.055230621,0.054286111,0.050699331,0.053286463,0.051311057,0.051688429,0.058448963,-0.005948876,0.046874508,0.046244979,0.047919665,0.044730153,0.051050313,0.045638673,0.045153111,0.04355697,0.046975736,0.051836252,0.045929965,0.046874333,-0.00068125,0.049729779,0.046776909,0.051022395,0.051752463,0.049893782,0.052751154,0.049342103,0.047527909,-0.000238241,0.071624026,0.051884439,0.048299104,0.048293866,0.054199528,0.060322899,0.062199369,0.054656886,-0.00131204,0.058782972,0.049315222,0.051181089,0.05717599,0.060135737,0.062359631,0.047447141,0.059318267,0.050530225,0.055572428,0.054125514,0.051143084,0.067424089,0.059761148,0.082327016,0.054709438,0.052974932,0.054357629,0.055922516,0.073243305,0.059922978,0.065084919,0.050924409,0.051614285,0.061359435,0.05969283
295.0006409,-0.000328058,0.053677563,0.051340599,0.053377137,0.055615179,0.053410623,0.063653819,0.054611415,0.053859003,0.058893062,0.050755247,0.049760841,0.052001927,0.052303128,0.056800667,0.055405654,0.054061659,0.054184426,0.058406647,0.053743824,0.049548317,0.049729317,0.051963385,0.06488286,0.052894924,0.05776776,0.056421425,0.055735122,0.051963851,0.054560252,0.052538592,0.052854635,0.05987294,-0.005303106,0.047686085,0.047151163,0.048868548,0.04552298,0.051909294,0.046948247,0.046128608,0.044427648,0.047436658,0.052949023,0.046836533,0.04769735,-0.000669516,0.051088281,0.048001651,0.051976483,0.053232647,0.051192302,0.053829465,0.050477624,0.048731171,-0.000163103,0.073088385,0.052862324,0.049363621,0.049411189,0.055314731,0.06138454,0.063283429,0.055544864,-0.001287418,0.060093965,0.050401159,0.052524656,0.05895197,0.061364625,0.06354893,0.048633441,0.060350116,0.051775765,0.056674089,0.05541477,0.052253578,0.068770051,0.061165567,0.083525315,0.055778563,0.054361384,0.055303618,0.057124082,0.074785061,0.061304789,0.066198975,0.051970329,0.052704711,0.062474068,0.060974702
294.0594788,-0.000277823,0.054052159,0.05150241,0.053675629,0.055862132,0.05325041,0.063106664,0.054477576,0.053915065,0.059205372,0.05085098,0.049953341,0.052569795,0.052685656,0.05727182,0.055586785,0.054229062,0.05453724,0.059001725,0.054142024,0.049729638,0.049933188,0.052448269,0.06503927,0.053130507,0.058323324,0.057362206,0.056229394,0.052394062,0.055623624,0.052901503,0.053226531,0.060418535,-0.005531249,0.048792511,0.048041001,0.049921893,0.046498328,0.05315201,0.047502525,0.047084603,0.045108479,0.048787154,0.053803302,0.048108488,0.048928346,-0.000739088,0.051410761,0.04844271,0.052109551,0.053257726,0.05141481,0.054564949,0.050751351,0.048986759,-0.000244088,0.073058553,0.053520031,0.049755905,0.049913034,0.055763081,0.061848965,0.063861966,0.05612864,-0.001292167,0.059904911,0.050612066,0.052987594,0.059407476,0.061551034,0.063926198,0.049115811,0.060861405,0.051877674,0.056897476,0.055831872,0.052281257,0.068956792,0.061236259,0.084039681,0.056244981,0.054838795,0.055621445,0.057538513,0.074369982,0.061464515,0.066410519,0.052582301,0.052766643,0.062883586,0.06121644
292.9613037,-0.000323558,0.055478472,0.052941915,0.055017136,0.057111386,0.054667924,0.064884119,0.056079123,0.05552233,0.060796253,0.052254427,0.051320408,0.053940535,0.05387776,0.058379728,0.057065979,0.055408329,0.055787068,0.060416836,0.055407181,0.051117633,0.051889777,0.053558245,0.06637191,0.054475199,0.059771098,0.058261335,0.057509966,0.05347304,0.056664091,0.054322045,0.054698225,0.061842993,-0.005613283,0.050808147,0.049659312,0.051750422,0.048015933,0.054242466,0.048794802,0.048691731,0.046516538,0.050179373,0.055318523,0.048904967,0.04995764,-0.000516687,0.053017162,0.050028887,0.054174747,0.05465392,0.052972797,0.055796195,0.052265666,0.050642546,-0.000280462,0.075052984,0.055147849,0.051244438,0.051065426,0.057388794,0.063182853,0.065502264,0.057658959,-0.00127792,0.061940007,0.052531112,0.054846372,0.061744329,0.063383311,0.065971985,0.050646186,0.06249072,0.053928636,0.059032179,0.05726048,0.054059312,0.071041465,0.062827311,0.086112857,0.057908144,0.056320302,0.057073832,0.059267469,0.076630399,0.063400745,0.068174988,0.054215044,0.054553941,0.064323433,0.063181683
292.0198975,-0.000492176,0.056917455,0.054536626,0.056732994,0.058931336,0.056418095,0.067468718,0.057653077,0.05695039,0.062720142,0.053618222,0.053009175,0.055723291,0.055652872,0.059797656,0.058552302,0.056912381,0.057379309,0.061900362,0.057017449,0.052695386,0.053181883,0.055008203,0.068147093,0.057211131,0.061329115,0.060018674,0.058815666,0.055412859,0.058186799,0.055885922,0.056315057,0.063480586,-0.005577354,0.053185772,0.051385205,0.053471137,0.049629215,0.056220144,0.050604533,0.050281227,0.048434898,0.051874932,0.057081684,0.050515395,0.051395141,-0.000542335,0.054725148,0.051608719,0.055648398,0.056704234,0.05465031,0.057869695,0.054021232,0.052044004,-0.000303381,0.076874122,0.057435356,0.053018302,0.052804995,0.058666512,0.065069012,0.067114852,0.059272777,-0.00107666,0.063636735,0.054132376,0.056422427,0.063573711,0.065371834,0.067726776,0.052419383,0.064158842,0.055671174,0.060328223,0.058930092,0.05575069,0.072904944,0.064649314,0.087839939,0.059388809,0.058340054,0.059013914,0.061263714,0.078566208,0.065295525,0.070051365,0.055884242,0.056053266,0.066093922,0.065134928
291.0784302,-0.00017247,0.058497593,0.055871937,0.057927161,0.060536567,0.05767785,0.068432003,0.059239339,0.058463566,0.064580135,0.054993689,0.054225542,0.057175398,0.056668956,0.061041731,0.059677091,0.058086686,0.05880959,0.063042484,0.058409963,0.054123051,0.054163665,0.056307305,0.069338761,0.059860162,0.062813401,0.06101504,0.060246881,0.05670907,0.059730165,0.057330124,0.05750104,0.064906001,-0.005562838,0.054313656,0.052520595,0.054836504,0.050633647,0.057431132,0.051630348,0.051302202,0.049855281,0.052928817,0.058154777,0.05176089,0.052552439,-0.000620199,0.056033473,0.052860398,0.057239067,0.058114,0.055887569,0.058783595,0.055411004,0.05345076,-0.000421943,0.078275189,0.059152093,0.053987958,0.054120708,0.059582122,0.06651812,0.068522625,0.060444832,-0.001062044,0.065166898,0.055380657,0.057387553,0.065372221,0.066505574,0.068921112,0.053704366,0.065226696,0.056816012,0.061840694,0.060527552,0.057056535,0.074558586,0.06568712,0.089228027,0.060832221,0.059290521,0.060017783,0.062325597,0.080079041,0.066668913,0.071467571,0.057034127,0.057166569,0.067257263,0.066053897
289.9798889,-0.000276478,0.059963424,0.056693174,0.058926739,0.061164733,0.058633327,0.069097169,0.060223568,0.059502911,0.065769367,0.055950932,0.055371597,0.058146995,0.058511011,0.061943799,0.060603201,0.058984853,0.059877485,0.064092025,0.059605341,0.054969922,0.055308115,0.057270873,0.070295922,0.061593957,0.064226754,0.06228729,0.061264846,0.057654317,0.061067712,0.058195502,0.058878031,0.066237479,-0.005747368,0.054496184,0.052833177,0.054945186,0.051145326,0.05779665,0.052235626,0.05182514,0.050038237,0.053312626,0.058514506,0.051883187,0.053390805,-0.000544558,0.057326581,0.053717665,0.058118615,0.059049025,0.057123933,0.059704326,0.056410462,0.054396737,-0.000369598,0.078650124,0.060271982,0.054196861,0.054269891,0.060073663,0.067269385,0.069366246,0.061180588,-0.001427024,0.065306872,0.055678263,0.057571024,0.065614581,0.067283586,0.06911286,0.053819124,0.06560275,0.057016417,0.062010948,0.060647547,0.05750772,0.07509277,0.065861955,0.089547984,0.061215159,0.059595842,0.060369421,0.062588029,0.079782963,0.067254245,0.071917281,0.057229027,0.057456955,0.067954861,0.066651136
289.0381775,-0.000132102,0.060743075,0.058199883,0.060190741,0.062621094,0.059928861,0.070579693,0.061402518,0.060992695,0.067371637,0.057140645,0.056267083,0.059563328,0.059259783,0.063122168,0.061744716,0.060260858,0.061249644,0.065579779,0.060763501,0.05628214,0.056412965,0.058460187,0.07148625,0.063308135,0.065814361,0.063676775,0.062659614,0.05909894,0.062435064,0.059871394,0.060213428,0.067613937,-0.005515505,0.056281049,0.054691587,0.056945905,0.052587647,0.059160486,0.053562582,0.053186856,0.051490638,0.054824904,0.05996152,0.053497721,0.054648608,-0.000533544,0.058426514,0.054860882,0.059444848,0.060564183,0.058080234,0.060756832,0.057374585,0.055547189,-0.000449355,0.080225863,0.062228795,0.055844177,0.056043547,0.061560459,0.069152981,0.071128882,0.062589467,-0.001157939,0.06758941,0.057305668,0.059918877,0.066667072,0.069029823,0.071340643,0.055607293,0.067446008,0.05905208,0.064015165,0.062699981,0.059374176,0.07719373,0.067843966,0.091860004,0.06309852,0.06176668,0.062439784,0.064731307,0.082095452,0.068957731,0.073559701,0.059132602,0.059481714,0.06945885,0.06849774
287.9393616,-0.000387185,0.062471259,0.058985181,0.061149564,0.063809969,0.061465468,0.072374761,0.062697589,0.062240925,0.068900116,0.058418226,0.057626501,0.06096964,0.060421389,0.064304732,0.062954798,0.061032794,0.062632576,0.067004412,0.06199754,0.057886966,0.057782307,0.059724078,0.072772972,0.064898819,0.067411214,0.064940661,0.063994437,0.060616475,0.063659869,0.061120927,0.061283685,0.068995655,-0.005629893,0.057920508,0.056370612,0.058576595,0.054194104,0.061012805,0.05527604,0.054941956,0.053183697,0.056579188,0.061487239,0.055097561,0.056425612,-0.000441132,0.059645642,0.056163106,0.060784489,0.061429653,0.059180245,0.062201459,0.059004661,0.057114396,-0.000320247,0.081727341,0.063827842,0.057301149,0.057175044,0.062842928,0.070720717,0.072880633,0.064127877,-0.000967471,0.068701796,0.058938954,0.061300945,0.067259774,0.070488401,0.072676264,0.057216801,0.068808302,0.060791429,0.065544583,0.064314909,0.060711101,0.079125375,0.069151804,0.093015186,0.064487696,0.063244708,0.063751362,0.066579916,0.083563693,0.070426174,0.075344585,0.060608111,0.061002526,0.070865169,0.070178948
286.9974365,-0.000438028,0.064144053,0.060674515,0.063028179,0.065611869,0.062993944,0.073562987,0.064433858,0.064094663,0.071161844,0.060394198,0.059518527,0.06268838,0.062446419,0.065908507,0.064241461,0.062606029,0.064325355,0.068498194,0.063775256,0.059295181,0.059479903,0.061604399,0.074140005,0.066893548,0.069381975,0.066800825,0.065705635,0.062173471,0.065612987,0.062678687,0.062879011,0.070961781,-0.005129541,0.059881706,0.058252096,0.060648382,0.055939388,0.062851399,0.057084933,0.056862097,0.05523406,0.058253814,0.063051827,0.057109259,0.058263555,-0.000775937,0.061292,0.057918791,0.062399168,0.063200668,0.060900152,0.063819863,0.060385276,0.058591615,-0.000382012,0.083661571,0.06582626,0.058876432,0.058980823,0.064258389,0.072964534,0.07477922,0.065993503,-0.000953059,0.070424706,0.06061469,0.062881134,0.068553448,0.072406016,0.074328691,0.058697771,0.070467517,0.062408432,0.066898592,0.06631805,0.062305905,0.081241429,0.070700638,0.095059581,0.065986514,0.064753987,0.065432288,0.068323322,0.085337572,0.072268903,0.077203624,0.062594727,0.062503003,0.072463296,0.072029769
286.0554199,-0.000358062,0.064819023,0.061081029,0.063608296,0.066271462,0.063554503,0.074085385,0.064568482,0.064633787,0.071816452,0.060701992,0.060180422,0.062927209,0.062844425,0.066488951,0.064527936,0.063121058,0.064917453,0.069036558,0.064403951,0.060025539,0.059953377,0.061890513,0.074441291,0.067496933,0.070222884,0.067333944,0.066393539,0.062987775,0.066067852,0.063289687,0.063714728,0.071763225,-0.00576106,0.059834078,0.058928933,0.06141698,0.056790136,0.063613534,0.05806325,0.05760457,0.055836167,0.05905617,0.063911326,0.058057126,0.058876522,-0.000507896,0.062877394,0.05933705,0.063960902,0.064577311,0.062397346,0.065335482,0.061815951,0.059906963,-0.000230583,0.085050993,0.066942409,0.060200464,0.060021497,0.065437496,0.074482799,0.076414779,0.067119658,-0.001296503,0.071700476,0.06178217,0.063879594,0.070002422,0.073672533,0.075559497,0.05986768,0.071340062,0.063534662,0.068227626,0.06729009,0.06332206,0.082848296,0.071703009,0.096154474,0.067366593,0.065884009,0.066595696,0.069608659,0.086245596,0.073578499,0.078101449,0.063699707,0.063756488,0.07323081,0.072980426
284.9562683,-0.000305451,0.066734046,0.06302809,0.064905457,0.067972206,0.065524206,0.075917535,0.066952221,0.066691309,0.073589139,0.062470064,0.061486583,0.064983346,0.064878561,0.068094127,0.066250652,0.064561784,0.066764079,0.070922583,0.066446319,0.061589871,0.062002618,0.063718714,0.076350704,0.067963004,0.072223417,0.068966314,0.068528228,0.064729683,0.068215996,0.065291733,0.065430269,0.073878691,-0.005376031,0.060964815,0.060255893,0.062618226,0.058172386,0.065035544,0.058970623,0.058756713,0.057029288,0.060153663,0.064800896,0.058820792,0.060254913,-0.000746376,0.063603677,0.059764888,0.064243771,0.065336838,0.062878139,0.066155657,0.062721938,0.060681362,-0.000336077,0.085691631,0.06769976,0.060684014,0.060680561,0.066322722,0.075376615,0.07716912,0.068272941,-0.001281017,0.072263248,0.062477805,0.064659677,0.070310682,0.074292108,0.07683856,0.060944829,0.072087191,0.06452845,0.068660766,0.068191767,0.063856505,0.083811902,0.072219469,0.096850216,0.06819497,0.066580251,0.067020237,0.070555054,0.086862206,0.074394837,0.079247549,0.064732507,0.064131029,0.073977269,0.07397899
284.0140076,-0.000349579,0.068226442,0.064240679,0.066490911,0.06956809,0.06677293,0.077179603,0.067881703,0.06790828,0.075075164,0.063560978,0.063020013,0.066082381,0.066256292,0.069175936,0.067511022,0.065820716,0.068104029,0.072236896,0.067738183,0.062732704,0.063205071,0.06512209,0.077150501,0.0678453,0.073872954,0.07052701,0.069846794,0.066085212,0.069642231,0.066807434,0.066766344,0.075291172,-0.005453544,0.061667375,0.06121495,0.063748598,0.059752591,0.066167258,0.060273349,0.059970111,0.058291469,0.061307382,0.066064507,0.060032465,0.061309587,-0.000818157,0.064539857,0.061029814,0.065617472,0.066465959,0.064311184,0.067338295,0.063917145,0.061885856,-0.000191514,0.087473862,0.068647124,0.062080525,0.062004231,0.067617327,0.076929219,0.078359887,0.069479473,-0.001242611,0.073325463,0.063747369,0.065875515,0.071883343,0.076294139,0.077781878,0.062039196,0.073212087,0.065624334,0.070514955,0.0696887,0.065628976,0.085781321,0.073485628,0.098209873,0.069075011,0.068079658,0.068672203,0.072135963,0.088136517,0.076043002,0.080401234,0.065804154,0.065628104,0.075110093,0.075183742
283.0716553,-8.68E-05,0.070212267,0.065946922,0.067929044,0.071177699,0.068465918,0.080199115,0.069787726,0.069598414,0.076572716,0.065419257,0.06458158,0.068158753,0.067874596,0.070501521,0.068887591,0.06742657,0.069894254,0.073856227,0.069170199,0.064460069,0.064661033,0.06655053,0.078865804,0.068490103,0.075508483,0.072458714,0.071456008,0.067956403,0.07129842,0.068431281,0.068496585,0.076795705,-0.005469597,0.064125113,0.063854888,0.066315182,0.061813865,0.068611048,0.06243363,0.062054604,0.060454175,0.063695125,0.068101428,0.062414292,0.063307151,-0.000707301,0.066718981,0.063640118,0.068189614,0.068862505,0.06612204,0.069893196,0.066210009,0.063919634,-0.000345802,0.089679621,0.069850199,0.064262621,0.064188339,0.069458909,0.079498775,0.081063718,0.071717724,-0.000915036,0.076058179,0.066237718,0.068539873,0.074584462,0.078367949,0.080027558,0.064241819,0.075337172,0.068422459,0.072527565,0.072271474,0.068148971,0.088242128,0.075415008,0.100755513,0.071598656,0.070767179,0.071097322,0.074573338,0.091179997,0.078815982,0.082912833,0.068068936,0.067964733,0.077649377,0.077921733
281.9721375,-0.000439166,0.07159707,0.067377806,0.069695748,0.072895788,0.06996505,0.080927752,0.071127512,0.0711108,0.078275159,0.06670709,0.065924138,0.069212906,0.069596991,0.072173193,0.070229247,0.068678536,0.071428783,0.075267494,0.0708609,0.065790057,0.06632366,0.067946993,0.079993539,0.069808736,0.077416264,0.073972479,0.07312952,0.069381371,0.07293734,0.069755994,0.069879301,0.078503549,-0.005999175,0.064804561,0.064433046,0.06681519,0.062549278,0.069358349,0.063588001,0.062766708,0.061272834,0.064371616,0.068975993,0.063246988,0.064343967,-0.000634726,0.067964606,0.064457245,0.069082871,0.069820195,0.067449488,0.070900977,0.067381129,0.064954728,-0.000552779,0.090266168,0.070590049,0.065268807,0.065061346,0.069989532,0.08049532,0.081845783,0.072580859,-0.000918704,0.077128395,0.067366533,0.069648862,0.075890496,0.079428993,0.081119664,0.065430328,0.076440647,0.069380671,0.0735716,0.073134087,0.068799078,0.089822941,0.076499023,0.102246039,0.073064618,0.071816482,0.072391242,0.075876996,0.091717131,0.079541706,0.084267072,0.069469452,0.069411375,0.07832817,0.079351239
281.0296021,-0.000216612,0.072481714,0.068353131,0.07030344,0.073954128,0.071107842,0.08121936,0.072299294,0.072101399,0.079462685,0.067718789,0.06677404,0.069843516,0.07036075,0.07253442,0.070954561,0.069067694,0.072453022,0.076155707,0.072033621,0.066825032,0.067020454,0.068755105,0.080631621,0.070812419,0.078616738,0.074970193,0.07417246,0.070366688,0.073815547,0.071226925,0.071031287,0.07982894,-0.005512335,0.065786079,0.065439269,0.068281241,0.064215533,0.070332326,0.064760931,0.063930042,0.062661856,0.0655417,0.069746144,0.064247251,0.065708406,-0.00078617,0.068605527,0.065358862,0.070206881,0.070505299,0.06798771,0.071906649,0.06816408,0.065822437,-0.000117351,0.091315642,0.071281001,0.06617076,0.065836743,0.071195543,0.08156652,0.082775369,0.073649772,-0.001049494,0.077417754,0.067990765,0.070398197,0.076292969,0.080573343,0.081957594,0.065844603,0.077098846,0.070132859,0.074692301,0.073925182,0.069601573,0.090772212,0.077446744,0.102569446,0.073462419,0.072663166,0.072734259,0.076921679,0.092458636,0.080407307,0.084819756,0.069967873,0.069578938,0.07891643,0.080058806
