ID,Site name,Species code,Sampling method,Incub. Container,Vol. pre-filtered water (L),Incub. Start time (24h),Incub. End time (24h),Time elapsed (min),Wet mass (g),Dry mass (g),Comments,SRP (ug/L),P excretion (ug),P excretion rate (ug/h/ind),NH4 (ug/L),N excretion (ug),N excretion rate (ug/h/ind),Ambient historical DOC (mg C/L),Ambient DOC (mg C/L),DOC (mg C/L),C excretion (mg),C excretion (mg/h/ind),RamanArea,A254,SUVA,SUVA.excretion,A280,A350,A440,S275to295,S350to400,SR,SR.excretion,BA,BA.excretion,FI,FI.excretion,HIX,HIX.ohno,HIX.ohno.excretion,PeakA,PeakB,PeakC,PeakD,PeakE,PeakM,PeakN,PeakP,PeakT,Ambient.RamanArea,Ambient.A254,Ambient.SUVA,Ambient.A280,Ambient.A350,Ambient.A440,Ambient.S275to295,Ambient.S350to400,Ambient.SR,Ambient.BA,Ambient.FI,Ambient.HIX,Ambient.HIX.ohno,Ambient.PeakA,Ambient.PeakB,Ambient.PeakC,Ambient.PeakD,Ambient.PeakE,Ambient.PeakM,Ambient.PeakN,Ambient.PeakP,Ambient.PeakT
935,L224,PD,TN,1L WP,0.4,9.52,10.28,36,3.39,0.8475,,29.06549672,11.35937361,18.93228935,190.4866591,56.4701953,94.11699216,3.6,3.462,4.898,-0.2472,-0.412,7.172468014,1.934365351,0.394929635,0.056307542,0.376418182,0.020738645,0.019769334,1.049031049,0.406605576,1.91431526,0.58872296,4.721252615,0.324529615,0.825213102,0.010560416,0.835080172,0.241038986,0.059991225,1.137185247,0.158833056,0.037608849,1.06819648,0.244993958,NA,0.192032819,NA,-0.000587056,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
936,L224,PD,TN,1L WP,0.4,9.53,10.29,36,2.36,0.59,,29.06549672,11.35937361,18.93228935,227.4297775,71.24744266,118.7457378,3.6,3.462,5.059,-0.1828,-0.304666667,7.45380115,2.084859175,0.412108949,0.073486857,0.444502115,0.02085569,0.019126781,1.09039208,0.392682433,1.927210662,0.601618362,4.286582,-0.110141,0.810841863,-0.003810822,0.846445015,0.355335862,0.174288101,1.293431434,0.158012568,0.035894135,1.184151498,0.262483701,NA,0.226899696,NA,0.005790736,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
937,L224,PD,TN,1L WP,0.5,9.55,10.3,35,4.87,1.2175,,49.86402521,24.59848126,42.16882501,132.4331873,41.56100822,71.24744266,3.6,3.462,4.796,-0.36,-0.617142857,7.01852494,1.896490207,0.395431653,0.056809561,0.379374237,0.02064203,0.01938128,1.06504985,0.43694229,1.725716764,0.400124464,5.370482546,0.973759545,0.84302602,0.028373335,0.81386517,0.166763406,-0.014284355,0.957263903,0.163557723,0.033042736,0.971613345,0.278448781,NA,0.202279492,NA,-0.013424589,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
938,L224,PD,TN,1L WP,0.5,9.56,10.31,35,6.39,1.5975,,57.56718391,28.45006061,48.77153247,346.1755153,148.4321722,254.4551524,3.6,3.462,5.065,-0.2255,-0.386571429,7.549173005,2.116540716,0.417875758,0.079253666,0.467201674,0.020853099,0.019151484,1.08885031,0.384000224,1.946099284,0.620506984,4.541724648,0.145001647,0.81955076,0.004898075,0.833978401,0.279828218,0.098780457,1.330312483,0.155875888,0.033053586,1.199685492,0.256091984,NA,0.226384426,NA,0.004047358,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
939,L224,PD,TN,1L WP,0.3,9.57,10.31,34,1.71,0.4275,,44.47181412,13.14142543,23.19075075,237.9849542,56.602135,99.88612059,3.6,3.462,4.906,-0.183,-0.322941176,8.223762583,2.262314312,0.461132147,0.122510054,0.479294394,0.015684422,0.01962676,0.799134535,0.331855089,2.309293,0.9837007,4.829815696,0.433092696,0.828467991,0.013815305,1.08210394,0.267420276,0.086372515,2.453266683,0.182108509,0.039092478,2.010206296,0.320526356,NA,0.258199613,NA,0.014356861,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
940,L224,PD,TN,1L WP,0.3,9.58,10.32,34,1.61,0.4025,,39.07960303,11.5237621,20.33605076,164.0987174,34.43626395,60.76987756,3.6,3.462,5.123,-0.1179,-0.208058824,8.109430338,2.171944968,0.423959588,0.085337495,0.445682128,0.016790166,0.01893169,0.886881543,0.371381153,2.016640964,0.691048664,4.540582327,0.143859326,0.819513556,0.004860871,0.913128249,0.278284272,0.097236511,1.62225105,0.169245809,0.034420423,1.419199091,0.295577572,NA,0.242966167,NA,-0.002462815,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
941,L224,PD,TN,1L WP,0.3,9.59,10.33,34,1.82,0.455,,24.4436015,7.13296164,12.58757936,121.8780106,21.77005192,38.41773869,3.6,3.462,5.251,-0.0795,-0.140294118,7.837795308,2.140398291,0.407617271,0.068995179,0.464543724,0.017365731,0.01888671,0.919468322,0.391571481,1.859196401,0.533604101,4.756133131,0.35941013,0.82627226,0.011619575,0.794332839,0.214677595,0.033629834,1.182507872,0.156531176,0.029811459,1.02665578,0.254089756,NA,0.217150075,NA,0.010729503,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
942,L224,PD,TN,1L WP,0.4,10.05,10.34,29,2.88,0.72,,29.83581259,11.66749996,24.13965508,172.0150999,49.08157161,101.5480792,3.6,3.462,5.766,0.1,0.206896552,8.048366621,2.477099963,0.429604572,0.09098248,0.573498173,0.019921511,0.018127619,1.098959044,0.385190823,1.698241582,0.372649282,3.915911869,-0.480811132,0.796578941,-0.018073745,0.870418842,0.429019169,0.247971409,1.199868574,0.167141681,0.038222099,1.177574057,0.310790436,NA,0.300742554,NA,0.03695042,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
943,L224,PD,TN,1L WP,0.4,10.06,10.36,30,3.02,0.755,,45.24212999,17.83002692,35.66005383,119.2392164,27.97121823,55.94243646,3.6,3.462,5.039,-0.1908,-0.3816,9.738902921,3.323252873,0.659506424,0.320884332,1.209865827,0.015888347,0.012820526,1.239289845,0.381113411,1.763683869,0.438091569,4.21929069,-0.177432311,0.808403084,-0.006249601,0.919038306,0.277568272,0.096520511,1.46274513,0.173345945,0.037707271,1.327595628,0.332113161,NA,0.324241405,NA,0.045239151,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
944,L224,PD,TN,1L WP,0.4,10.07,10.37,30,4.42,1.105,,33.68739194,13.2081317,26.41626339,475.4764297,170.4661036,340.9322071,3.6,3.462,5.49,-0.0104,-0.0208,7.644082042,2.037421699,0.371115064,0.032492971,0.431322742,0.017621103,0.019158552,0.919751297,0.356336898,1.901983152,0.576390852,4.396397998,-0.000325003,0.814691207,3.85217E-05,0.861863629,0.256482195,0.075434435,1.582849429,0.161679258,0.033319281,1.329867878,0.27481177,NA,0.241623098,NA,0.004338677,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
945,L224,PD,TN,1L WP,0.4,10.18,10.49,31,5.25,1.3125,,19.0513904,7.353731083,14.2330279,274.9280726,90.24676071,174.6711498,3.6,3.462,5.106,-0.164,-0.317419355,7.600762334,2.097856465,0.410861039,0.072238947,0.501301671,0.019643767,0.018226639,1.077750326,0.462689228,1.623949964,0.298357664,4.832111806,0.435388806,0.828535523,0.013882838,0.860384971,0.245126176,0.064078415,0.908727766,0.163345454,0.037375621,0.947363915,0.286331272,NA,0.233669572,NA,0.00628,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
946,L224,PD,TN,1L WP,0.4,10.38,11.08,30,3.19,0.7975,,54.48592043,21.52754309,43.05508619,158.821129,43.80398327,87.60796653,3.6,3.462,5.207,-0.1236,-0.2472,8.819950236,2.872783391,0.55171565,0.213093558,0.902918509,0.017563532,0.014732692,1.192146777,0.404895081,1.712254938,0.386662638,4.341198224,-0.055524777,0.812776093,-0.001876592,0.844452554,0.262155806,0.081108046,1.09263591,0.169204476,0.036861783,1.191367207,0.28870227,NA,0.241047585,NA,0.012538684,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
947,L224,PD,TN,1L WP,0.4,10.4,11.1,30,3.04,0.76,,21.36233801,8.278110128,16.55622026,148.2659523,39.58191259,79.16382518,3.6,3.462,5.029,-0.1948,-0.3896,7.557805169,2.062718977,0.410164839,0.071542747,0.493479044,0.020436381,0.018016633,1.134306353,0.501390421,1.470767512,0.145175212,4.0086612,-0.3880618,0.800345849,-0.014306836,0.697830168,0.271475594,0.090427834,0.481626751,0.158951262,0.032619129,0.519629638,0.263952259,NA,0.252644134,NA,0.005731158,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
948,L224,PD,TN,1L WP,0.4,10.41,11.11,30,9.12,2.28,,48.32339347,19.06253231,38.12506462,222.1521892,69.13640732,138.2728146,3.6,3.462,4.992,-0.2096,-0.4192,7.12995865,1.914758763,0.383565457,0.044943365,0.454976081,0.020797167,0.018955387,1.097163941,0.501916232,1.42799383,0.10240153,4.159002023,-0.237720978,0.806164061,-0.008488624,0.73116993,0.254811336,0.073763575,0.539422837,0.160037127,0.033402719,0.758932549,0.274827662,NA,0.236758931,NA,-0.006929166,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
949,L224,PD,TN,1L WP,0.4,10.43,11.12,29,4,1,,29.83581259,11.66749996,24.13965508,285.4832493,94.46883138,195.4527546,3.6,3.462,4.94,-0.2304,-0.476689655,6.75459377,1.782434841,0.360816769,0.022194677,0.366287721,0.021324923,0.019566644,1.089861072,0.505022344,1.541465834,0.215873534,4.783481678,0.386758677,0.827093772,0.012441087,0.678055039,0.184707099,0.003659339,0.456725829,0.144498316,0.031922773,0.48188685,0.213824568,NA,0.177102436,NA,-0.015350156,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
950,L224,CTL3,TN,4L WP,3,10.44,11.14,30,NA,NA,,-0.206506349,-2.620707134,-5.241414268,50.63056793,3.958191259,7.916382518,3.6,3.462,6.25,2.202,4.404,7.007841793,1.861930179,0.297908829,-0.040713264,0.364255308,0.021035945,0.019362531,1.086425347,0.551350968,1.337484951,0.011892651,4.485078533,0.088355532,0.817687205,0.003034519,0.65384588,0.198133249,0.017085488,0.375664686,0.152352095,0.032502585,0.402137209,0.202136225,NA,0.169060328,NA,0.062935466,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
951,L224,CTL4,TN,1L WP,4,10.45,11.2,35,NA,NA,,1.334125391,2.668250783,4.574144199,47.99177376,-5.277588345,-9.047294306,3.6,3.462,4.782,-2.936,-5.033142857,6.935240573,1.813981673,0.379335356,0.040713264,0.338076729,0.021210612,0.019808881,1.070762782,0.582174874,1.313699649,-0.011892651,4.308367468,-0.088355532,0.811618166,-0.003034519,0.631114137,0.163962272,-0.017085488,0.359144825,0.150990227,0.049620177,0.366161328,0.193842879,NA,0.154897418,NA,0.065508925,131.8678669,6.625251698,1.913706441,4.587672918,1.339930868,0.267716712,0.02025905,0.018236676,1.110895973,0.592346839,1.259704311,3.054126256,0.753337726,0.332225151,0.120964472,0.177012894,0.071009197,0.016172544,0.182243347,0.135970982,NA,0.155283789
1001,L222,YP,SN,1L WP,0.6,11.46,12.16,30,9.48,2.37,,36.76865542,19.87414945,39.7482989,137.7107756,64.1226984,128.2453968,10.31,10.04,5.087,0.048,0.096,7.253868624,1.951816183,0.383687081,0.024005858,0.403364563,0.021817633,0.019632067,1.111326321,0.573025974,1.358378854,0.053417655,4.210768497,0.434926486,0.808089728,0.019539545,0.633983862,0.196145656,-0.065314913,0.407912065,0.132158865,0.030426845,0.514347599,0.246881092,NA,0.247879569,NA,0.020420967,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1002,L222,YP,SN,1L WP,0.6,11.47,12.17,30,10.16,2.54,,102.2455044,59.16025883,118.3205177,224.7909833,116.370823,232.741646,10.31,10.04,5.398,0.2346,0.4692,7.561314363,2.036830815,0.377330644,0.01764942,0.454421544,0.021503678,0.019001197,1.13170123,0.53864018,1.312521662,0.007560464,2.66508688,-1.110755132,0.727155172,-0.061395011,0.647235893,0.432052767,0.170592198,0.383838895,0.141540672,0.033968265,0.431141098,0.349914803,NA,0.439699215,NA,0.071407098,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1003,L222,YP,SN,1L WP,0.7,11.49,12.18,29,29.38,7.345,,91.4610822,61.47120644,127.1818064,586.305785,388.8263213,804.4682511,10.31,10.04,17.94,9.0531,18.73055172,9.146484512,2.627175526,0.146442337,-0.213238887,0.706171266,0.020341272,0.016271808,1.250092905,0.764611313,1.490653601,0.185692403,2.653058434,-1.122783577,0.726256774,-0.062293408,0.708368768,0.454005182,0.192544613,0.41127029,0.192681328,0.038105442,0.451821277,0.446257974,NA,0.533663021,NA,0.026767792,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1004,L222,YP,SN,1L WP,0.7,11.52,12.19,27,19.55,4.8875,,47.5530776,30.73560322,68.30134049,182.5702766,106.2114654,236.0254788,10.31,10.04,5.264,0.1799,0.399777778,7.301765263,1.847520928,0.350972821,-0.008708403,0.450919844,0.020186196,0.017035223,1.184968067,0.576395656,1.245675639,-0.059285559,3.267901404,-0.507940608,0.765692806,-0.022857376,0.628657935,0.264360473,0.002899904,0.36449048,0.136798893,0.032135234,0.44290334,0.304660882,NA,0.303293337,NA,0.028290796,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1005,L222,YP,SN,1L WP,0.7,11.53,12.24,31,19.65,4.9125,,59.10781565,38.82391985,75.14307069,301.3160143,189.3334819,366.4519004,10.31,10.04,5.602,0.4165,0.806129032,7.288676806,1.945528164,0.347291711,-0.012389513,0.433420631,0.021700721,0.018430504,1.177435018,0.558700423,1.307344333,0.002383135,3.167689453,-0.608152558,0.760058898,-0.028491285,0.676630592,0.32333737,0.061876801,0.395480342,0.156967868,0.038424501,0.438362565,0.291897231,NA,0.323903273,NA,0.039420777,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1006,L222,YP,SN,1L WP,0.7,11.55,12.25,30,23.84,5.96,,58.33749978,38.28469875,76.56939749,375.2022512,241.0538477,482.1076953,10.31,10.04,5.97,0.6741,1.3482,7.786340441,2.01860947,0.338125539,-0.021555684,0.464684037,0.018695937,0.017641477,1.05977164,0.545199631,1.26434599,-0.040615208,2.48378286,-1.292059151,0.712955704,-0.075594479,0.6950126,0.531676229,0.27021566,0.438194383,0.15102635,0.038137717,0.497335264,0.353909917,NA,0.456428271,NA,0.036263988,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1007,L222,YP,SN,1L WP,0.3,11.55,12.26,31,2.04,0.51,,33.68739194,9.012695681,17.44392712,145.6271581,34.43626395,66.65083346,10.31,10.04,5.772,0.2295,0.444193548,7.282468927,1.970474579,0.341385062,-0.018296161,0.434066667,0.021108518,0.020338951,1.037837084,0.568231574,1.352205981,0.047244783,3.66046044,-0.115381571,0.785428926,-0.003121256,0.629527857,0.23123347,-0.030227099,0.36269565,0.141378301,0.033806567,0.490096922,0.261575753,NA,0.228075088,NA,0.043179263,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1008,L222,YP,SN,1L WP,0.3,11.56,12.27,31,2.31,0.5775,,22.90296975,5.777369026,11.18200457,259.0953076,68.47670878,132.5355654,10.31,10.04,6.686,0.5037,0.974903226,8.110213094,2.279790655,0.340979757,-0.018701467,0.530209035,0.020386086,0.017943529,1.136124661,0.613681318,1.391494901,0.086533702,2.417864637,-1.357977375,0.707419659,-0.081130523,0.686973631,0.567096773,0.305636204,0.424170303,0.17208085,0.035316746,0.639370449,0.37852549,NA,0.42930774,NA,0.065959394,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1009,L222,YP,SN,1L WP,0.3,11.57,12.28,31,2.95,0.7375,,21.36233801,5.315179504,10.2874442,111.3228339,24.14496668,46.73219357,10.31,10.04,4.93,-0.0231,-0.044709677,7.057028935,1.841236017,0.373475865,0.013794642,0.365340189,0.021338699,0.01859372,1.147629377,0.517865414,1.337127131,0.032165933,3.603651456,-0.172190556,0.782781123,-0.00576906,0.627767429,0.251512555,-0.009948014,0.371072873,0.14057268,0.028154498,0.533527176,0.232395724,NA,0.202292557,NA,0.003835954,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1010,L222,YP,SN,1L WP,0.3,11.58,12.28,30,3.09,0.7725,,80.67666001,23.1094761,46.21895221,145.6271581,34.43626395,68.87252791,10.31,10.04,4.965,-0.0126,-0.0252,7.061320265,1.813972505,0.365351965,0.005670741,0.384748527,0.02179584,0.017922223,1.216134883,0.580361901,1.315770023,0.010808825,3.902143442,0.126301431,0.796007601,0.007457419,0.610100642,0.202553445,-0.058907124,0.345923417,0.136437197,0.033559367,0.368509436,0.217963126,NA,0.184193847,NA,0.007651043,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1011,L222,YP,SN,1L WP,0.5,11.58,12.29,31,11.54,2.885,,54.48592043,25.42042371,49.20082009,253.8177192,111.4890538,215.7852654,10.31,10.04,8.75,1.8715,3.622258065,8.261513061,2.305628796,0.263500434,-0.09618079,0.640160269,0.020221542,0.01723025,1.17360696,0.642368322,1.414182247,0.109221049,2.853009983,-0.922832028,0.74046265,-0.048087532,0.69562949,0.460500352,0.199039783,0.434836561,0.170264676,0.04295677,0.58195202,0.344314454,NA,0.356844706,NA,0.053363554,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1012,L222,YP,SN,1L WP,0.4,11.59,12.3,31,6.86,1.715,,503.5800727,199.9739999,387.0464514,177.2926882,58.58123063,113.383027,10.31,10.04,5.239,0.0928,0.179612903,7.208261598,1.899788962,0.362624349,0.002943125,0.40495541,0.020039676,0.018794725,1.066239371,0.393599854,1.286824351,-0.018136847,-9.00626441,-12.78210642,1.124902195,0.336352013,0.596298059,0.173472159,-0.08798841,0.329403698,0.137237892,0.031089096,0.333467527,0.014400266,NA,-0.35901513,NA,-0.016398076,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1013,L222,YP,SN,1L WP,0.4,12,12.31,31,6.83,1.7075,,35.99833955,12.94130662,25.04769023,190.4866591,63.85881898,123.5977142,10.31,10.04,4.907,-0.04,-0.077419355,7.016322292,1.817653519,0.370420526,0.010739302,0.359813795,0.020551436,0.019338708,1.0627099,0.392040716,1.231402763,-0.073558436,-8.236309035,-12.01215105,1.138191997,0.349641815,0.590694473,0.170370277,-0.091090292,0.335965382,0.134563627,0.029422608,0.333218727,0.009623907,NA,-0.385527335,NA,-0.026088904,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1014,L222,YP,SN,1L WP,0.4,12.01,12.31,30,7.6,1.9,,45.24212999,16.63882279,33.27764559,269.6504843,95.52434905,191.0486981,10.31,10.04,10.82,2.3252,4.6504,7.447860829,2.1040589,0.194460157,-0.165221067,0.557439109,0.019893023,0.017049618,1.166772357,0.571482181,1.266442527,-0.038518672,4.176956258,0.401114247,0.806836305,0.018286122,0.623469822,0.158616758,-0.102843811,0.350600905,0.138820755,0.033707078,0.379548633,0.211692668,NA,0.196658167,NA,0.027999075,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1015,L222,YP,SN,1L WP,0.4,12.02,12.32,30,4.41,1.1025,,123.0440329,47.75958395,95.5191679,153.5435407,49.08157161,98.16314322,10.31,10.04,4.96,-0.0188,-0.0376,6.84412387,1.837621383,0.370488182,0.010806958,0.380764391,0.020820559,0.019207363,1.083988406,0.595824795,1.215324583,-0.089636616,3.49997264,-0.275869371,0.777776427,-0.010773756,0.613280031,0.260885579,-0.00057499,0.347476884,0.14595794,0.035914573,0.377581168,0.243457929,NA,0.218589613,NA,-0.008874686,132.5166573,38.59458742,3.844082412,28.51380935,9.711345813,2.119792731,0.014885588,0.01775268,0.838498069,0.423811363,1.284469147,11.87728758,0.922343895,2.366479921,0.189187511,1.422353639,0.634986586,0.151229278,1.376757437,0.471579552,NA,0.269041335
1101,L378,WS,TN,1L WP,0.5,9.24,9.56,32,12.97,3.2425,,61.50386618,29.6802368,55.650444,307.3375547,153.6687773,288.1289575,7.70,7.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.6853537,22.12264322,3.053926452,15.67245674,4.646480674,0.902375314,0.018334854,0.018665697,0.982275329,0.48052262,1.25686728,8.167062776,0.890913805,1.348930773,0.166716507,0.769411274,0.343210765,0.07365778,0.758043982,0.324235695,NA,0.234967948
1102,L378,WS,TN,1L WP,0.5,9.24,9.56,32,9.06,2.265,dead after experiment,66.77386049,32.31523395,60.59106366,233.4997127,116.7498563,218.9059806,7.70,7.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.6853537,22.12264322,3.053926452,15.67245674,4.646480674,0.902375314,0.018334854,0.018665697,0.982275329,0.48052262,1.25686728,8.167062776,0.890913805,1.348930773,0.166716507,0.769411274,0.343210765,0.07365778,0.758043982,0.324235695,NA,0.234967948
1103,L378,WS,TN,1L WP,0.5,9.25,9.57,32,9.76,2.44,,54.72815922,26.29238332,49.29821872,190.4276382,95.21381909,178.5259108,7.70,7.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.6853537,22.12264322,3.053926452,15.67245674,4.646480674,0.902375314,0.018334854,0.018665697,0.982275329,0.48052262,1.25686728,8.167062776,0.890913805,1.348930773,0.166716507,0.769411274,0.343210765,0.07365778,0.758043982,0.324235695,NA,0.234967948
