Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_CTL1L239_EM_270.00,ELA_CTL1L239_EM_272.00,ELA_CTL1L239_EM_274.00,ELA_CTL1L239_EM_276.00,ELA_CTL1L239_EM_278.00,ELA_CTL1L239_EM_280.00,ELA_CTL1L239_EM_282.00,ELA_CTL1L239_EM_284.00,ELA_CTL1L239_EM_286.00,ELA_CTL1L239_EM_288.00,ELA_CTL1L239_EM_290.00,ELA_CTL1L239_EM_292.00,ELA_CTL1L239_EM_294.00,ELA_CTL1L239_EM_296.00,ELA_CTL1L239_EM_298.00,ELA_CTL1L239_EM_300.00,ELA_CTL1L239_EM_302.00,ELA_CTL1L239_EM_304.00,ELA_CTL1L239_EM_306.00,ELA_CTL1L239_EM_308.00,ELA_CTL1L239_EM_310.00,ELA_CTL1L239_EM_312.00,ELA_CTL1L239_EM_314.00,ELA_CTL1L239_EM_316.00,ELA_CTL1L239_EM_318.00,ELA_CTL1L239_EM_320.00,ELA_CTL1L239_EM_322.00,ELA_CTL1L239_EM_324.00,ELA_CTL1L239_EM_326.00,ELA_CTL1L239_EM_328.00,ELA_CTL1L239_EM_330.00,ELA_CTL1L239_EM_332.00,ELA_CTL1L239_EM_334.00,ELA_CTL1L239_EM_336.00,ELA_CTL1L239_EM_338.00,ELA_CTL1L239_EM_340.00,ELA_CTL1L239_EM_342.00,ELA_CTL1L239_EM_344.00,ELA_CTL1L239_EM_346.00,ELA_CTL1L239_EM_348.00,ELA_CTL1L239_EM_350.00,ELA_CTL1L239_EM_352.00,ELA_CTL1L239_EM_354.00,ELA_CTL1L239_EM_356.00,ELA_CTL1L239_EM_358.00,ELA_CTL1L239_EM_360.00,ELA_CTL1L239_EM_362.00,ELA_CTL1L239_EM_364.00,ELA_CTL1L239_EM_366.00,ELA_CTL1L239_EM_368.00,ELA_CTL1L239_EM_370.00,ELA_CTL1L239_EM_372.00,ELA_CTL1L239_EM_374.00,ELA_CTL1L239_EM_376.00,ELA_CTL1L239_EM_378.00,ELA_CTL1L239_EM_380.00,ELA_CTL1L239_EM_382.00,ELA_CTL1L239_EM_384.00,ELA_CTL1L239_EM_386.00,ELA_CTL1L239_EM_388.00,ELA_CTL1L239_EM_390.00,ELA_CTL1L239_EM_392.00,ELA_CTL1L239_EM_394.00,ELA_CTL1L239_EM_396.00,ELA_CTL1L239_EM_398.00,ELA_CTL1L239_EM_400.00,ELA_CTL1L239_EM_402.00,ELA_CTL1L239_EM_404.00,ELA_CTL1L239_EM_406.00,ELA_CTL1L239_EM_408.00,ELA_CTL1L239_EM_410.00,ELA_CTL1L239_EM_412.00,ELA_CTL1L239_EM_414.00,ELA_CTL1L239_EM_416.00,ELA_CTL1L239_EM_418.00,ELA_CTL1L239_EM_420.00,ELA_CTL1L239_EM_422.00,ELA_CTL1L239_EM_424.00,ELA_CTL1L239_EM_426.00,ELA_CTL1L239_EM_428.00,ELA_CTL1L239_EM_430.00,ELA_CTL1L239_EM_432.00,ELA_CTL1L239_EM_434.00,ELA_CTL1L239_EM_436.00,ELA_CTL1L239_EM_438.00,ELA_CTL1L239_EM_440.00,ELA_CTL1L239_EM_442.00,ELA_CTL1L239_EM_444.00,ELA_CTL1L239_EM_446.00,ELA_CTL1L239_EM_448.00,ELA_CTL1L239_EM_450.00,ELA_CTL1L239_EM_452.00,ELA_CTL1L239_EM_454.00,ELA_CTL1L239_EM_456.00,ELA_CTL1L239_EM_458.00,ELA_CTL1L239_EM_460.00,ELA_CTL1L239_EM_462.00,ELA_CTL1L239_EM_464.00,ELA_CTL1L239_EM_466.00,ELA_CTL1L239_EM_468.00,ELA_CTL1L239_EM_470.00,ELA_CTL1L239_EM_472.00,ELA_CTL1L239_EM_474.00,ELA_CTL1L239_EM_476.00,ELA_CTL1L239_EM_478.00,ELA_CTL1L239_EM_480.00,ELA_CTL1L239_EM_482.00,ELA_CTL1L239_EM_484.00,ELA_CTL1L239_EM_486.00,ELA_CTL1L239_EM_488.00,ELA_CTL1L239_EM_490.00,ELA_CTL1L239_EM_492.00,ELA_CTL1L239_EM_494.00,ELA_CTL1L239_EM_496.00,ELA_CTL1L239_EM_498.00,ELA_CTL1L239_EM_500.00,ELA_CTL1L239_EM_502.00,ELA_CTL1L239_EM_504.00,ELA_CTL1L239_EM_506.00,ELA_CTL1L239_EM_508.00,ELA_CTL1L239_EM_510.00,ELA_CTL1L239_EM_512.00,ELA_CTL1L239_EM_514.00,ELA_CTL1L239_EM_516.00,ELA_CTL1L239_EM_518.00,ELA_CTL1L239_EM_520.00,ELA_CTL1L239_EM_522.00,ELA_CTL1L239_EM_524.00,ELA_CTL1L239_EM_526.00,ELA_CTL1L239_EM_528.00,ELA_CTL1L239_EM_530.00,ELA_CTL1L239_EM_532.00,ELA_CTL1L239_EM_534.00,ELA_CTL1L239_EM_536.00,ELA_CTL1L239_EM_538.00,ELA_CTL1L239_EM_540.00,ELA_CTL1L239_EM_542.00,ELA_CTL1L239_EM_544.00,ELA_CTL1L239_EM_546.00,ELA_CTL1L239_EM_548.00,ELA_CTL1L239_EM_550.00,ELA_CTL1L239_EM_552.00,ELA_CTL1L239_EM_554.00,ELA_CTL1L239_EM_556.00,ELA_CTL1L239_EM_558.00,ELA_CTL1L239_EM_560.00,ELA_CTL1L239_EM_562.00,ELA_CTL1L239_EM_564.00,ELA_CTL1L239_EM_566.00,ELA_CTL1L239_EM_568.00,ELA_CTL1L239_EM_570.00,ELA_CTL1L239_EM_572.00,ELA_CTL1L239_EM_574.00,ELA_CTL1L239_EM_576.00,ELA_CTL1L239_EM_578.00,ELA_CTL1L239_EM_580.00,ELA_CTL1L239_EM_582.00,ELA_CTL1L239_EM_584.00,ELA_CTL1L239_EM_586.00,ELA_CTL1L239_EM_588.00,ELA_CTL1L239_EM_590.00,ELA_CTL1L239_EM_592.00,ELA_CTL1L239_EM_594.00,ELA_CTL1L239_EM_596.00,ELA_CTL1L239_EM_598.00,ELA_CTL1L239_EM_600.00
425,-0.076696515,-0.007879931,-0.064067662,-0.056781214,-0.064054817,-0.067668773,-0.080216184,-0.087503903,-0.110290751,-0.099524081,-0.090952136,-0.083852239,-0.060480949,-0.085633501,-0.089323319,-0.082097404,-0.095985346,-0.09403076,-0.081925929,-0.069474354,-0.090761177,-0.083627686,-0.07654117,-0.069474354,-0.083785087,-0.013999227,-0.058689058,-0.030151915,-0.012331802,-0.027088679,-0.062325001,-0.069474354,-0.035714101,-0.030213881,-0.038993873,0.031136312,-0.051667705,-0.006811321,-0.022984847,-0.03875855,-0.031809505,0.010569043,-0.021138452,-0.04981447,-0.017577153,0.000625528,-0.03737998,-0.000219449,0.003700994,0.00531131,-0.009348657,0.032989554,0.001136892,0.026553981,0.001117826,-0.012704559,0.019282147,-0.014295164,0.001323991,-0.021804191,0.006318077,0.036607124,0.036130443,0.066695809,0.050319456,0.072844014,0.091499269,0.140078068,0.167690426,0.296207607,0.302960515,0.595719993,0.634767234,0.911208212,2.696291208,17.39333344,67.32365417,138.6969147,150.8838196,83.13395691,31.23810387,5.935092926,1.651018023,1.33495307,1.276008487,1.317268848,1.344852448,1.485941172,1.540506482,1.41971314,1.633678794,1.893340111,1.914567828,2.110216856,2.268701553,2.057785273,2.255516291,2.379030228,2.567969799,2.63307023,2.71860671,2.903624058,3.040237188,2.984159946,3.25172925,3.320542097,3.452451944,3.605268478,4.033655643,4.29291296,5.132274628,5.670030594,6.090936184,6.399222374,6.07293272,5.547737122,4.829915524,4.281709194,3.935882807,3.715417147,3.637467861,3.537057638,3.515885353,3.378691196,3.557486057,3.229222298,3.312407017,3.245237112,3.139765739,2.912762642,3.012022734,2.939071178,2.831220627,2.75076437,2.777505636,2.778269053,2.595704794,2.425813675,2.350747108,2.402155161,2.293399334,2.146066427,2.016012907,2.140443087,1.95177424,1.838983297,1.832492352,1.774158597,1.637690902,1.634835005,1.401643038,1.459712982,1.407310247,1.368863583,1.189650774,1.217531562,1.212677002,1.11654985,1.048149943,1.073482037,0.979364753,0.916465402,0.874451518,0.882908285,0.853352904,0.847750127
430,-0.057699926,-0.017106246,-0.020324301,-0.093186662,-0.02947633,-0.057755835,-0.062490676,-0.062504031,-0.069474354,-0.0578508,-0.060153082,-0.069474354,-0.067134596,-0.0764281,-0.064798877,-0.048537549,-0.071767658,-0.076386496,-0.071784034,-0.067151941,-0.085708201,-0.083341993,-0.069474354,-0.036925904,-0.05785539,-0.043891888,-0.067146972,-0.0486627,-0.030115031,-0.027690362,-0.023371011,-0.03719569,-0.034377769,-0.036850438,-0.039489068,0.007352911,-0.023211043,-0.032544773,-0.018120598,-0.053122118,-0.032158747,0.004626818,0.038007051,-0.050875977,-0.001593955,-0.039321177,-0.016163271,-0.025334295,-0.007214602,0.017328426,0.01234252,-0.005493075,-0.046611305,-6.57E-05,-0.02572307,-0.005094253,0.026779756,0.005901836,-0.012035836,0.031245105,0.001809023,0.045157745,0.056051999,0.015420355,0.038012199,0.023817509,0.098960876,0.049798809,0.125107571,0.186074033,0.215207472,0.466278613,0.519307315,0.531592011,0.60267508,0.81111902,1.551587462,8.904766083,44.44126129,107.036377,163.8043365,109.9641724,49.15977478,11.71675491,2.41046524,1.390128732,1.258251071,1.363223195,1.271661401,1.257848024,1.331597209,1.407404542,1.47137177,1.704261065,1.768320918,1.801000953,1.86145699,1.926792502,2.209464788,2.275976658,2.329163551,2.515695572,2.392878056,2.510563374,2.673238277,2.613201857,2.943761826,2.979522467,3.018746138,3.151733637,3.224327087,3.431138754,3.865406752,4.269501686,5.008480072,5.402641773,5.566963196,5.310857296,5.139664173,4.441599369,4.023191929,3.539723873,3.38845253,3.167944908,2.956610203,3.055683851,2.950236797,2.945487499,2.852872133,2.797954798,2.720515966,2.703411102,2.674006701,2.553917646,2.573721647,2.397716045,2.333670378,2.199371099,2.233635902,2.084508896,2.057427645,1.935549855,1.88299787,1.80111897,1.785952926,1.778229594,1.718648076,1.592175603,1.568176508,1.478245854,1.434027791,1.3561517,1.350244284,1.302488446,1.206044674,1.112014771,1.117290139,1.130186439,1.035175323,0.905793488,1.027711511,0.888614893,0.857500672,0.793380022,0.825805426,0.740270197
435.0700073,-0.057091586,-0.039481327,-0.044690348,-0.067000546,-0.052148137,-0.054634806,-0.052358687,-0.057193596,-0.103306063,-0.074388131,-0.091687962,-0.096280605,-0.076868892,-0.034952909,-0.052241169,-0.079254977,-0.047802024,-0.052447528,-0.059760243,-0.052506469,-0.050027568,-0.05482123,-0.067021273,-0.04741288,-0.074389413,-0.047350839,-0.06207338,-0.076863095,-0.059817348,-0.052266456,-0.067044936,-0.037786823,-0.057288386,-0.042783424,-0.047458269,-0.010460909,-0.07674481,-0.064569533,-0.030358948,-0.025178108,-0.027709313,-0.037594028,-0.059716471,-0.042453501,-0.035338834,-0.012975652,-0.020488605,-0.006181516,0.009347454,-0.050089814,-0.074320443,-0.030657776,-0.001412749,-0.001133665,-0.025615454,-0.033062432,-0.006468341,-0.00659968,0.022665843,0.017410807,0.019767642,0.0052239,0.005046844,0.010324262,0.068506762,0.04673209,0.077008843,0.09171392,0.084681973,0.092091337,0.131305054,0.209776565,0.205030009,0.312262177,0.356252134,0.407583117,0.430810869,0.670590997,0.892353892,2.816070557,15.96026707,58.86008072,120.0617447,129.0654755,77.7271347,27.99456024,5.900798321,1.945190072,1.33504045,1.269132257,1.320736647,1.298815131,1.208652258,1.394580245,1.407859445,1.452907801,1.542840123,1.613791227,1.583778262,1.82618916,1.933029294,2.094497204,2.044239521,2.015002251,2.349709272,2.319840908,2.651393175,2.523563147,2.494223595,2.562689781,2.570420504,2.546245337,2.713577986,2.82443285,3.135050058,3.276168346,3.544635057,4.265119553,4.531400204,4.978070736,5.107631207,4.773550987,4.362029076,3.880087137,3.319014788,2.896770716,2.783041716,2.655301332,2.667976379,2.675115824,2.396628857,2.436543465,2.281168461,2.332175732,2.259135485,2.190687895,2.170126438,2.012055397,2.054675102,1.932192683,1.971043944,1.773877025,1.821085095,1.722874165,1.63657093,1.579796791,1.433365107,1.512245059,1.513919353,1.382516623,1.237305403,1.190176725,1.200165868,1.157122254,1.076552153,1.110339403,1.104151845,1.002762437,0.826682627,0.954988956,0.915847003,0.861399233,0.775445342,0.830264211,0.663873255,0.667757034
440,-0.080967441,-0.048396826,-0.032703057,-0.051126868,-0.048734255,-0.064861,-0.074026138,-0.078563608,-0.060390815,-0.060274448,-0.055720329,-0.078646921,-0.051052846,-0.083094254,-0.074049316,-0.055782381,-0.062756464,-0.069474354,-0.069474354,-0.080773383,-0.083034195,-0.069474354,-0.071752563,-0.067193627,-0.069474354,-0.058013614,-0.05566112,-0.051175378,-0.071736515,-0.051380582,-0.058142908,-0.024232958,-0.046948582,-0.044743359,-0.058181249,-0.012647778,-0.053489517,-0.046796151,-0.030620232,-0.042169236,-0.017099854,-0.007779669,-0.037664197,-0.033393867,-0.060428001,-0.039890982,-0.03067654,-0.046831839,-0.064980477,-0.051282696,-0.062756479,-0.040430762,0.000237912,-0.044659786,-0.017433561,0.002388924,-0.011236105,-0.008245278,0.00459972,-0.001506016,-0.031367671,0.00668148,0.014098033,0.020298705,0.033369958,0.029532649,0.023256876,0.035253085,0.006532513,0.035738379,0.03894607,0.138684571,0.146415114,0.101149589,0.15914467,0.251938224,0.237163469,0.34216398,0.369895935,0.478893757,0.726068795,1.038248897,6.101344585,33.23081589,87.43399048,128.0894012,109.5060501,67.93721008,12.26405811,2.244707108,1.474579811,1.248152256,1.153439283,1.20983851,1.139195919,1.146732092,1.180849552,1.286777616,1.376258016,1.42934072,1.546827078,1.648684263,1.8007375,1.854001045,1.724409819,1.934197545,1.992492795,2.043720245,2.204868078,2.224449873,2.320872784,2.266256332,2.370128632,2.343282223,2.538684368,2.434710264,2.446964502,2.695342779,2.712247849,3.178556442,3.64819932,4.113171101,4.456679821,4.747337818,4.403399467,4.140253067,3.55966568,2.968070745,2.874049187,2.527933836,2.32531929,2.260371685,2.260668278,2.138287783,2.15707469,1.956877351,1.930557132,1.862438679,1.90963757,1.813066006,1.840979815,1.790665627,1.618610859,1.68059814,1.61737144,1.484050274,1.488467574,1.423929811,1.41942966,1.367252707,1.173035264,1.230464697,1.097765446,1.06612277,1.151581645,1.041454434,0.964995146,0.969073892,0.963987708,0.904694259,0.81744957,0.767963171,0.735958636,0.572693467,0.629724503,0.685714185
445,-0.067309551,-0.047700766,-0.043626882,-0.060880005,-0.071638383,-0.067321949,-0.065189101,-0.078045554,-0.071604699,-0.08241342,-0.041637808,-0.048087183,-0.060891494,-0.04583659,-0.080208808,-0.065249518,-0.061039094,-0.098755464,-0.052501,-0.046108328,-0.054631993,-0.050352715,-0.050165359,-0.075877219,-0.037463974,-0.054502599,-0.054527726,-0.063075036,-0.050504781,-0.054629661,-0.052639302,-0.065206312,-0.029039446,-0.077935144,-0.056752678,-0.060974695,-0.039596852,-0.022846501,-0.050244734,-0.037528466,-0.015894815,-0.075880311,-0.037562855,-0.035302456,-0.05678805,-0.02913842,-0.052487701,-0.012723528,-0.033399932,0.004080862,-0.067373395,-0.023448095,-0.054759692,-0.014512923,-0.044231709,-0.018594667,-0.035578564,-0.00383769,0.018567838,-0.006358452,0.006003037,-0.004041344,-0.044182815,0.022811398,-0.02519438,-0.027378753,-0.01264457,0.019608349,-0.003630102,0.035859317,0.040280767,0.052752621,0.073895723,0.086678371,0.092736423,0.063596487,0.175156817,0.233034775,0.229974851,0.241962984,0.369822443,0.345894277,0.468492568,0.719055831,2.370794058,13.94554424,53.82735062,141.199295,124.5453491,81.19110107,31.25477791,5.820159912,1.643806934,1.197342634,1.152470946,1.006737113,1.024504542,1.059201002,1.137143731,1.127158165,1.23794055,1.365683079,1.389593124,1.541046262,1.517079473,1.708389401,1.76083529,1.761669397,1.793468118,1.91895318,2.011483669,2.074287176,2.040163517,2.068133354,2.022267103,2.113633394,2.121184349,2.305385828,2.211312056,2.437201977,2.336595058,2.638085842,2.755866051,3.071387053,3.576257706,3.765640974,3.914186716,4.018746376,3.857257605,3.352866411,3.067946672,2.652116776,2.242472172,1.995839715,2.059104204,1.827224016,1.835295558,1.881199121,1.737076283,1.68718791,1.635199428,1.615204334,1.565000653,1.454931855,1.476673365,1.347356439,1.314663887,1.305995345,1.342194676,1.225576997,1.095206022,1.056014419,1.054836631,1.041328788,0.99435544,0.914907992,0.918471038,0.806612313,0.787684619,0.805630565,0.816192091,0.71310252,0.665036023,0.668444633,0.627072036,0.605546355
450,-0.087134868,-0.049499124,-0.076102018,-0.05399321,-0.047464117,-0.087165058,-0.076090999,-0.080392554,-0.060780857,-0.069474354,-0.073869728,-0.095949925,-0.05414509,-0.047512598,-0.062916376,-0.067320086,-0.067315318,-0.062974393,-0.073809877,-0.060813326,-0.073834226,-0.084558576,-0.049763061,-0.03877677,-0.067280129,-0.049775444,-0.056467719,-0.0716502,-0.078127436,-0.049917556,-0.065131955,-0.05424352,-0.049759649,-0.030468229,-0.071639821,-0.027886759,-0.05851014,-0.049834635,-0.062881283,-0.045410074,-0.034562193,-0.08259961,-0.026419066,-0.06077959,-0.067311689,-0.067309283,-0.043480411,-0.024405528,-0.017453451,-0.039560273,-0.043695677,-0.078093275,-0.047995169,-0.058735847,-0.017652605,-0.007374261,-0.007188059,-0.032699466,-0.011245921,-0.01360843,-0.019922048,-0.041539472,-0.037198313,-0.023980223,-0.009491749,-0.032878302,-0.017468106,-0.002905749,0.001513846,0.025496304,0.023373745,0.055516757,0.033509165,0.046591274,0.091451555,0.082274333,0.044538952,0.099030018,0.151460394,0.158847943,0.19083418,0.205702707,0.252490044,0.328632891,0.380194962,0.555142045,0.978590012,6.879350185,38.84033966,98.08934784,138.1467896,104.135643,50.32981873,10.66752148,2.139466524,1.133359194,1.126916289,0.99582696,1.001318455,1.047709346,1.070516109,1.182290077,1.307673216,1.225635648,1.248484969,1.411082625,1.440029144,1.515608311,1.668770432,1.690213084,1.712067246,1.876294374,1.819187403,1.781662345,1.839403629,1.901970983,1.891727805,1.969009519,1.989940524,2.064695358,1.919564366,1.972474456,2.091235161,2.053977489,2.28633666,2.326621056,2.599556923,2.83491993,3.409416437,3.645801306,3.506115913,3.386922359,3.081829071,2.653987885,2.45483017,2.106229782,1.841680765,1.670380712,1.65177381,1.530905128,1.513060331,1.495217204,1.421816111,1.418118715,1.394685864,1.335603595,1.298736453,1.236364841,1.113560557,1.179037809,1.050851703,0.995511293,1.00330174,1.002121687,0.952762008,0.832465708,0.887471735,0.76795131,0.756527543,0.787102759,0.666417837,0.754851699,0.624611616,0.609711885,0.568320334,0.572611868
455,-0.08565563,-0.042245243,-0.058711484,-0.037347559,-0.04525939,-0.05868908,-0.064099066,-0.051072143,-0.072131701,-0.026829861,-0.056147061,-0.019079551,-0.090914719,-0.056084462,-0.05626484,-0.088093504,-0.072091028,-0.064192809,-0.085264906,-0.08783602,-0.077378266,-0.058886237,-0.106700867,-0.07743071,-0.056189977,-0.053490937,-0.074750006,-0.05886602,-0.053796604,-0.050990991,-0.029579677,-0.043047991,-0.066830836,-0.056340929,-0.066828363,-0.037820105,-0.082710415,-0.072122566,-0.021873567,-0.061486538,-0.048257686,-0.085375428,-0.06154345,-0.061531626,-0.035290726,-0.016558282,-0.037877697,-0.048466064,-0.030362558,-0.014411163,-0.04337294,-0.069474354,-0.04334873,-0.027541459,-0.024971738,0.005855016,-0.058988657,-0.027743459,-0.035614897,-0.053885892,-0.029966984,-0.030168857,0.000895873,-0.020296022,-0.025281549,-0.043326192,-0.009490892,0.014036223,0.054690838,0.001683511,0.039973326,0.069303602,0.035190292,0.008914597,0.055959448,0.129411355,0.111328572,0.070268512,0.068436936,0.129079863,0.125817299,0.129392102,0.108092204,0.209085897,0.283172727,0.315309167,0.352081001,0.683781087,0.795884252,3.04694891,17.85383606,72.0774765,125.7496719,121.3268814,70.64463043,24.11236,4.296936035,1.322638273,1.023020983,1.058529019,0.991546035,0.978269815,1.040848255,1.086140633,1.070517659,1.181175709,1.263775587,1.417510629,1.475369096,1.455868959,1.424887776,1.579836369,1.469233155,1.650162101,1.676944494,1.669705987,1.735376239,1.582470775,1.697703242,1.730627894,1.786788225,1.669791937,1.640123963,1.750544906,1.797235727,1.75288105,1.857953787,1.844087243,1.969039559,2.172207832,2.627509117,2.670337677,3.124786377,3.165681601,3.016703606,2.763379335,2.527751923,2.061354399,1.986295819,1.675730944,1.379472971,1.353342414,1.300499558,1.334467173,1.307669163,1.188155293,1.280166507,1.111911416,1.119109035,1.062106848,0.991714716,0.920199573,0.937105179,0.85373652,0.743038893,0.786756933,0.803650618,0.694744706,0.695446193,0.653595209,0.632765472,0.623909354,0.668073654,0.58302623,0.659749925,0.49769932
460,-0.030033819,-0.029890478,-0.059620049,-0.042540967,-0.032965209,-0.067015775,-0.0719174,-0.050318688,-0.076766364,-0.059747413,-0.062132604,-0.081654385,-0.086563364,-0.059704557,-0.064650394,-0.047758721,-0.040896803,-0.057438113,-0.06228976,-0.062262122,-0.064670436,-0.045485944,-0.03092673,-0.045312762,-0.050184228,-0.038043931,-0.05263314,-0.03830019,-0.035683803,-0.042990219,-0.038129717,-0.047792464,-0.064652756,-0.050315246,-0.07187181,-0.008852568,-0.040549003,-0.04540401,-0.045258582,-0.035690568,-0.045150377,-0.062183086,-0.052646622,-0.076689623,-0.040673822,-0.043050088,-0.045468669,-0.016967133,-0.055160593,-0.024318185,-0.071848989,-0.031078808,-0.040537216,-0.031217072,-0.019279309,-0.050373618,-0.03830722,-0.038514379,-0.026066028,-0.014508158,-0.01722353,-0.033735394,-0.009807345,-0.021863468,-0.012527015,-0.0100151,-0.014697451,0.025812291,0.044768378,0.054982938,0.047880799,0.025905222,0.039852411,0.018497929,0.059068605,0.044779807,0.028020732,0.070524842,0.061506718,0.110383049,0.092334092,0.114407122,0.096036926,0.127774611,0.087736994,0.147904485,0.216134354,0.41200763,0.359149098,0.461912334,0.609972656,1.250635862,5.768614769,33.46474838,95.06689453,132.4506836,108.3666153,52.04567337,11.04816723,1.754461408,1.107894421,1.103701115,1.016550183,1.004875422,0.978523493,0.994609356,1.059066772,1.126455665,1.131948352,1.164224505,1.254176021,1.420817256,1.256962419,1.385284781,1.465357065,1.5404284,1.417325854,1.516832948,1.495176911,1.505558372,1.523232222,1.659067988,1.532380939,1.523966551,1.588766336,1.627214909,1.614337444,1.449401021,1.571582675,1.556347847,1.730782628,1.873843193,1.851517677,2.07467103,2.317666769,2.653430223,2.778778791,2.66753602,2.601575375,2.484434128,2.230424881,1.887304902,1.519763589,1.373489261,1.186537504,1.198770165,1.263438582,1.010710239,1.084788322,0.957620025,0.858678997,0.889654934,0.883903146,0.848230183,0.798199415,0.704047859,0.684352994,0.756064892,0.646700025,0.708661497,0.607434511,0.650123835,0.580287397,0.525985837,0.512002707,0.475916982
465,-0.030585967,-0.087477177,-0.030575026,-0.087162986,-0.060544852,-0.114033796,-0.030893076,-0.1041779,-0.063611999,-0.063581169,-0.078322865,-0.069474354,-0.031175416,-0.060596354,-0.095851772,-0.066556625,-0.07808809,-0.0491319,-0.086868882,-0.046122283,-0.031805206,-0.054882757,-0.037485614,-0.031526014,-0.069474354,-0.051874608,-0.057839446,-0.014325161,-0.03742186,-0.046351165,-0.060828149,-0.037622146,-0.0230923,-0.066576518,-0.04342794,-0.02558763,-0.037417844,-0.046079736,-0.025468923,-0.05498118,-0.069474354,-0.063637443,-0.063639149,-0.054961409,-0.028682049,-0.07525038,-0.043243852,-0.075226903,0.01696454,-0.026466068,-0.009367879,-0.057971969,-0.008933987,-0.052207671,-0.034757759,-0.049291264,-0.032060727,-0.029127486,-0.014626369,-0.02936583,-0.003207207,-0.043579992,-0.055105381,-0.023406666,-0.026530467,-0.023260828,-0.009123631,0.005419061,0.031242169,0.063458249,0.109468669,0.147174209,0.058321178,0.022805028,0.04880432,0.077374011,0.060695559,0.040236183,0.097651899,0.074066043,0.109223172,0.042865455,0.094394088,0.051285401,0.090838939,0.108299866,0.184233978,0.281889915,0.26522857,0.313919544,0.402821064,0.357132137,0.541606784,0.770667672,3.728096008,19.09725952,67.93175507,111.3579712,119.4113235,66.91275024,22.46407509,4.079951286,1.250755429,1.120527387,0.891967237,0.978704453,0.993304014,1.081204176,1.134124398,1.030231357,1.059361935,1.15723753,1.061202049,1.106426597,1.253967285,1.188806534,1.226078749,1.185187697,1.300863743,1.295147419,1.384139061,1.367146254,1.483815551,1.286340952,1.34443748,1.528523326,1.383959413,1.25518918,1.448106766,1.333438039,1.417366982,1.337505341,1.403749228,1.298105955,1.460344195,1.482791066,1.631670952,1.877024293,2.076040268,2.365385056,2.45938015,2.546450615,2.074391842,1.921453953,1.575121164,1.356173515,1.234001398,1.027209878,1.040553212,0.939345717,0.858982742,0.897325456,0.726543844,0.837399006,0.652615845,0.700043499,0.700359643,0.630099058,0.651076019,0.616725028,0.579631209,0.596413076,0.508421719,0.508100271,0.42596221,0.459309876
470,-0.040729843,-0.040372863,-0.026301432,-0.048186891,-0.030164074,-0.058807649,-0.051732533,-0.079969734,-0.065964721,-0.073014215,-0.055277269,-0.076509103,-0.097763196,-0.041191414,-0.055329982,-0.05548007,-0.038281433,-0.062498324,-0.066029608,-0.07292974,-0.079952322,-0.072960414,-0.065967649,-0.097671464,-0.051867045,-0.069474354,-0.069474354,-0.079982564,-0.045095406,-0.052150238,-0.055451665,-0.052016679,-0.066008955,-0.06600906,-0.041453339,-0.052062035,-0.059044324,-0.076440498,-0.044996005,-0.062465049,-0.027680274,-0.080095403,-0.00338579,-0.076433249,-0.072941698,-0.003136814,-0.042086847,-0.021172009,-0.062543318,-0.020993702,-0.031326801,-0.00305263,-0.028143644,-0.041956469,-0.035084803,-0.027920227,-0.055675924,-0.00751606,0.006610721,-0.02437133,-0.014113523,-0.035189033,0.013232931,-0.014229741,-0.035063267,-0.021063108,-0.010973692,-0.028073486,0.026824005,0.05142583,0.135013983,0.158360898,0.089936793,0.050830737,0.017192774,0.069206044,0.040791005,0.085828736,0.064966217,-0.010296784,0.069236338,0.030135788,0.069222853,0.08520256,0.092195466,0.096443385,0.123475403,0.208616242,0.154505253,0.20008792,0.258660614,0.342988908,0.350371301,0.306287944,0.524807453,0.690188885,1.351454258,5.913072109,35.28959274,87.8419342,124.4401855,97.5345459,48.10823059,10.13254261,2.123250484,1.103968024,1.043374777,0.996576071,1.032427549,1.028741479,0.993986845,1.03931427,0.885721147,0.956510305,0.874780178,0.995249867,1.085199833,1.040857673,1.034194946,1.088923573,1.268142104,1.205586672,1.210140347,1.179751396,1.248912692,1.351254582,1.264234781,1.375817657,1.309456587,1.153019547,1.171228886,1.190062523,1.175748348,1.087309599,1.17305088,1.153817773,1.138629317,1.146764755,1.286375999,1.325906515,1.567299008,1.698002696,1.975885987,1.849970818,2.015404463,1.886369705,1.785077691,1.65945065,1.3238343,1.102159739,0.870430291,0.847303033,0.75060904,0.698035777,0.707454324,0.667935729,0.685765982,0.639808714,0.626650095,0.612219274,0.481300175,0.517031848,0.641340673,0.355739772,0.485397696,0.372073948
