Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_CTL2-L239_EM_270.00,ELA_CTL2-L239_EM_272.00,ELA_CTL2-L239_EM_274.00,ELA_CTL2-L239_EM_276.00,ELA_CTL2-L239_EM_278.00,ELA_CTL2-L239_EM_280.00,ELA_CTL2-L239_EM_282.00,ELA_CTL2-L239_EM_284.00,ELA_CTL2-L239_EM_286.00,ELA_CTL2-L239_EM_288.00,ELA_CTL2-L239_EM_290.00,ELA_CTL2-L239_EM_292.00,ELA_CTL2-L239_EM_294.00,ELA_CTL2-L239_EM_296.00,ELA_CTL2-L239_EM_298.00,ELA_CTL2-L239_EM_300.00,ELA_CTL2-L239_EM_302.00,ELA_CTL2-L239_EM_304.00,ELA_CTL2-L239_EM_306.00,ELA_CTL2-L239_EM_308.00,ELA_CTL2-L239_EM_310.00,ELA_CTL2-L239_EM_312.00,ELA_CTL2-L239_EM_314.00,ELA_CTL2-L239_EM_316.00,ELA_CTL2-L239_EM_318.00,ELA_CTL2-L239_EM_320.00,ELA_CTL2-L239_EM_322.00,ELA_CTL2-L239_EM_324.00,ELA_CTL2-L239_EM_326.00,ELA_CTL2-L239_EM_328.00,ELA_CTL2-L239_EM_330.00,ELA_CTL2-L239_EM_332.00,ELA_CTL2-L239_EM_334.00,ELA_CTL2-L239_EM_336.00,ELA_CTL2-L239_EM_338.00,ELA_CTL2-L239_EM_340.00,ELA_CTL2-L239_EM_342.00,ELA_CTL2-L239_EM_344.00,ELA_CTL2-L239_EM_346.00,ELA_CTL2-L239_EM_348.00,ELA_CTL2-L239_EM_350.00,ELA_CTL2-L239_EM_352.00,ELA_CTL2-L239_EM_354.00,ELA_CTL2-L239_EM_356.00,ELA_CTL2-L239_EM_358.00,ELA_CTL2-L239_EM_360.00,ELA_CTL2-L239_EM_362.00,ELA_CTL2-L239_EM_364.00,ELA_CTL2-L239_EM_366.00,ELA_CTL2-L239_EM_368.00,ELA_CTL2-L239_EM_370.00,ELA_CTL2-L239_EM_372.00,ELA_CTL2-L239_EM_374.00,ELA_CTL2-L239_EM_376.00,ELA_CTL2-L239_EM_378.00,ELA_CTL2-L239_EM_380.00,ELA_CTL2-L239_EM_382.00,ELA_CTL2-L239_EM_384.00,ELA_CTL2-L239_EM_386.00,ELA_CTL2-L239_EM_388.00,ELA_CTL2-L239_EM_390.00,ELA_CTL2-L239_EM_392.00,ELA_CTL2-L239_EM_394.00,ELA_CTL2-L239_EM_396.00,ELA_CTL2-L239_EM_398.00,ELA_CTL2-L239_EM_400.00,ELA_CTL2-L239_EM_402.00,ELA_CTL2-L239_EM_404.00,ELA_CTL2-L239_EM_406.00,ELA_CTL2-L239_EM_408.00,ELA_CTL2-L239_EM_410.00,ELA_CTL2-L239_EM_412.00,ELA_CTL2-L239_EM_414.00,ELA_CTL2-L239_EM_416.00,ELA_CTL2-L239_EM_418.00,ELA_CTL2-L239_EM_420.00,ELA_CTL2-L239_EM_422.00,ELA_CTL2-L239_EM_424.00,ELA_CTL2-L239_EM_426.00,ELA_CTL2-L239_EM_428.00,ELA_CTL2-L239_EM_430.00,ELA_CTL2-L239_EM_432.00,ELA_CTL2-L239_EM_434.00,ELA_CTL2-L239_EM_436.00,ELA_CTL2-L239_EM_438.00,ELA_CTL2-L239_EM_440.00,ELA_CTL2-L239_EM_442.00,ELA_CTL2-L239_EM_444.00,ELA_CTL2-L239_EM_446.00,ELA_CTL2-L239_EM_448.00,ELA_CTL2-L239_EM_450.00,ELA_CTL2-L239_EM_452.00,ELA_CTL2-L239_EM_454.00,ELA_CTL2-L239_EM_456.00,ELA_CTL2-L239_EM_458.00,ELA_CTL2-L239_EM_460.00,ELA_CTL2-L239_EM_462.00,ELA_CTL2-L239_EM_464.00,ELA_CTL2-L239_EM_466.00,ELA_CTL2-L239_EM_468.00,ELA_CTL2-L239_EM_470.00,ELA_CTL2-L239_EM_472.00,ELA_CTL2-L239_EM_474.00,ELA_CTL2-L239_EM_476.00,ELA_CTL2-L239_EM_478.00,ELA_CTL2-L239_EM_480.00,ELA_CTL2-L239_EM_482.00,ELA_CTL2-L239_EM_484.00,ELA_CTL2-L239_EM_486.00,ELA_CTL2-L239_EM_488.00,ELA_CTL2-L239_EM_490.00,ELA_CTL2-L239_EM_492.00,ELA_CTL2-L239_EM_494.00,ELA_CTL2-L239_EM_496.00,ELA_CTL2-L239_EM_498.00,ELA_CTL2-L239_EM_500.00,ELA_CTL2-L239_EM_502.00,ELA_CTL2-L239_EM_504.00,ELA_CTL2-L239_EM_506.00,ELA_CTL2-L239_EM_508.00,ELA_CTL2-L239_EM_510.00,ELA_CTL2-L239_EM_512.00,ELA_CTL2-L239_EM_514.00,ELA_CTL2-L239_EM_516.00,ELA_CTL2-L239_EM_518.00,ELA_CTL2-L239_EM_520.00,ELA_CTL2-L239_EM_522.00,ELA_CTL2-L239_EM_524.00,ELA_CTL2-L239_EM_526.00,ELA_CTL2-L239_EM_528.00,ELA_CTL2-L239_EM_530.00,ELA_CTL2-L239_EM_532.00,ELA_CTL2-L239_EM_534.00,ELA_CTL2-L239_EM_536.00,ELA_CTL2-L239_EM_538.00,ELA_CTL2-L239_EM_540.00,ELA_CTL2-L239_EM_542.00,ELA_CTL2-L239_EM_544.00,ELA_CTL2-L239_EM_546.00,ELA_CTL2-L239_EM_548.00,ELA_CTL2-L239_EM_550.00,ELA_CTL2-L239_EM_552.00,ELA_CTL2-L239_EM_554.00,ELA_CTL2-L239_EM_556.00,ELA_CTL2-L239_EM_558.00,ELA_CTL2-L239_EM_560.00,ELA_CTL2-L239_EM_562.00,ELA_CTL2-L239_EM_564.00,ELA_CTL2-L239_EM_566.00,ELA_CTL2-L239_EM_568.00,ELA_CTL2-L239_EM_570.00,ELA_CTL2-L239_EM_572.00,ELA_CTL2-L239_EM_574.00,ELA_CTL2-L239_EM_576.00,ELA_CTL2-L239_EM_578.00,ELA_CTL2-L239_EM_580.00,ELA_CTL2-L239_EM_582.00,ELA_CTL2-L239_EM_584.00,ELA_CTL2-L239_EM_586.00,ELA_CTL2-L239_EM_588.00,ELA_CTL2-L239_EM_590.00,ELA_CTL2-L239_EM_592.00,ELA_CTL2-L239_EM_594.00,ELA_CTL2-L239_EM_596.00,ELA_CTL2-L239_EM_598.00,ELA_CTL2-L239_EM_600.00
375.0700073,0.019048676,0.013555829,0.052529592,0.091963045,-0.019153483,0.096578293,0.041124392,0.008061746,0.05188679,0.073412612,0.018983562,0.0298324,0.078373045,0.030000132,0.03482756,0.061812684,0.002776424,0.062413905,0.045405835,0.045549516,-0.002492444,0.013555829,0.061023682,0.083193719,-0.007739908,0.130000457,0.076986812,0.02430043,0.142238706,0.11629796,0.110332623,0.126556858,0.110632211,0.130669922,0.124401264,0.102930263,0.238725618,0.201729134,0.237404212,0.22047323,0.268855959,0.2457311,0.268122107,0.464531064,0.454306722,0.606697619,0.941719174,0.933640659,1.187913537,2.787525177,17.36849976,69.24326324,151.7816772,184.1361389,129.9277344,49.46660995,12.47389698,2.914722681,2.418209553,2.250620604,2.011081696,2.171527624,2.582279921,2.745869637,2.99983716,3.4410882,3.904710054,4.167668819,4.454977989,5.061634064,5.321801662,5.763426304,6.3597579,6.91405201,7.370369434,8.490582466,9.869809151,11.57695961,14.31873608,15.64188385,16.56509399,16.09095001,14.26524734,12.55942631,11.98298264,11.60343742,11.45772076,12.14149666,12.38231087,12.11927891,12.68476963,12.99261475,13.5616169,13.15508938,13.37823963,12.32364941,13.12745476,12.87916374,13.0146389,12.75954247,12.51923847,13.17618465,13.50404644,12.83653164,12.77526283,12.54847813,12.2766428,12.76321793,12.23574257,12.39633465,12.41510868,12.02971935,11.75887966,11.60730839,11.11889267,10.93184853,10.5978899,10.40722466,10.17796993,9.676473618,9.533428192,9.182573318,9.289666176,9.165099144,8.871004105,8.495613098,8.171114922,7.537327766,7.555474758,7.175635815,7.043460846,6.828030586,6.758012772,6.32442522,5.726806641,5.851495743,5.71998024,5.658477783,5.254629135,4.970338345,4.920633793,4.573145866,4.603287697,4.159239769,4.23712492,3.951790571,3.884482145,3.88606739,3.649426699,3.244573593,3.045812845,2.95445013,2.981042147,2.715334892,2.744377136,2.543229818,2.243855715,2.357930422,2.305775881,2.188489437,1.917467475,1.828389168,1.861954689,1.818833828,1.809377313,1.51924789
380,0.065109715,0.022880752,0.117915697,0.055717502,0.079024427,0.055860594,0.0227198,0.013555829,0.027593741,0.041279186,0.036750581,0.092071973,0.013555829,0.036444049,0.008986427,-0.02331512,0.036543068,-0.004632355,0.068265162,0.054149397,-7.37E-05,0.081506312,0.031740457,0.054670494,-0.00028398,0.00897334,0.087252207,0.09576939,0.109103322,0.104839183,0.125186339,0.064020567,0.10429664,0.113487244,0.063131064,0.080890156,0.153042167,0.16132915,0.168392658,0.164187104,0.164213926,0.258359402,0.248733848,0.217503354,0.258676112,0.386869729,0.551190257,0.582245767,0.609235108,0.801834285,0.867086351,1.388466835,7.434301853,48.97404099,129.4671936,192.1366425,162.0841064,70.92893219,21.0297718,4.682609081,2.26081872,2.023028374,2.196325064,2.253684759,2.294755697,2.477664471,2.994993925,3.364188433,3.747080088,3.98250103,4.533560753,4.975858688,5.234825611,5.294913769,6.14122057,6.770126343,7.304007053,7.402820587,8.038832664,9.597512245,11.39687538,13.02732658,14.88716602,15.68153,14.98284531,13.45418358,12.34172535,11.36122799,11.01347446,11.21101379,11.13320827,11.53229904,11.86802673,11.86508846,11.67848301,11.64678288,11.51457119,11.59374905,12.09842205,12.10238934,11.76670742,12.020854,11.50110149,12.16060448,11.7506237,11.31710625,11.41986179,11.48750305,11.56023502,10.95685387,11.52168465,11.01305103,10.7680645,10.38994598,10.18295383,9.994129181,9.89407444,10.13485432,9.764328003,9.378237724,9.06152153,9.09901619,8.423828125,8.488481522,8.270581245,7.90354681,7.491465092,7.645700455,7.185621262,7.113613129,6.837042332,6.744903564,6.317854881,6.015918255,5.903605461,5.484897614,5.4526968,5.337372303,5.202591419,4.834283829,4.727859974,4.72340107,4.234160423,4.316203594,3.826129436,3.715845585,3.898934841,3.546797276,3.422430754,3.264748096,2.840558052,2.800867796,2.748981237,2.542477369,2.451250315,2.506666183,2.266130209,2.222560883,2.079272985,2.110414028,1.82812345,1.846089125,1.662245989,1.694821,1.578551888,1.336082458
385.0700073,0.041850775,0.104605637,0.06513074,-0.024427809,0.004016075,0.004033653,0.059407618,0.032411657,0.023040887,0.041243624,-0.052346062,-0.028186593,0.059977636,0.050333042,-0.004695094,0.074150309,0.02752205,0.004288374,0.027251646,0.036426879,0.013555829,0.040857349,0.050270423,0.031807587,0.059878934,0.059605248,0.068381146,-0.000266253,0.147369668,0.142963782,0.149457857,0.101138055,0.077893771,0.104293764,0.058752544,0.054470498,0.077957995,0.059176683,0.145603895,0.11022801,0.165837973,0.150959358,0.173212782,0.264181256,0.223369509,0.300083548,0.44868058,0.424074233,0.427962452,0.421891391,0.523842752,0.695110917,0.83792758,1.018281817,2.962853432,18.02434921,71.05526733,161.0793152,190.1300964,139.0021362,44.28030777,10.80186844,2.747556686,2.24260807,2.129558802,2.296899557,2.171241283,2.455704927,2.667796612,2.896455288,3.34001255,3.837314367,4.235177517,4.380084991,4.633223534,4.908878803,5.426095009,5.756649017,5.81228447,6.413125038,6.855305672,7.658752441,8.110964775,9.716380119,11.10373306,12.68368912,14.04732513,14.03252602,13.13378906,11.32279873,10.92293072,10.30738258,10.00481415,10.43649578,10.37928677,9.906047821,10.08379555,10.51691341,10.31622791,10.54884338,10.49699497,10.36136723,10.5477953,10.27427483,10.38597393,10.37171078,10.2501297,10.29602337,9.831564903,10.10821819,10.20968437,9.71025753,9.86299324,9.469603539,9.275559425,9.186044693,9.165302277,8.896167755,8.287733078,8.437735558,8.410682678,8.088715553,8.036841393,7.544665813,7.284607887,7.231979847,7.25041008,6.945755959,6.883363724,6.315486908,6.123375893,6.542849064,6.071389675,5.639286995,5.449422359,4.932054043,5.162005901,5.029771805,4.691679478,4.437002659,4.267102718,4.199710369,4.113758564,4.039078712,3.732237339,3.673525572,3.429089308,3.217378139,3.053392887,2.957282066,2.652968884,2.508787632,2.436417103,2.720698357,2.348815918,2.456309557,2.056015015,2.15120554,1.76964891,1.896065235,1.983875871,1.795362949,1.795099854,1.584665895,1.399971843,1.34284246
390,0.038649198,0.030315936,0.021838363,0.030231319,0.055867754,0.001018217,0.045953672,0.059148658,0.04245339,0.046127792,0.087386236,0.025919367,0.050655305,0.033966325,0.062376603,0.054326061,0.033978831,0.045896832,0.021657094,0.029815134,0.037885152,0.017653989,0.037735727,0.037933588,0.013555829,0.079553723,0.034103636,0.061868507,0.07081297,0.087153785,0.075186327,0.04201366,0.116108157,0.033573765,0.085814513,0.078165747,0.074673302,0.10336531,0.122864477,0.118696824,0.090427868,0.134960726,0.110615328,0.146906406,0.164620623,0.288167924,0.201720282,0.311022937,0.346410155,0.329912722,0.296288252,0.389964312,0.480636865,0.648768604,0.747475743,0.944151282,1.66622746,7.685240269,38.50798798,113.3696671,162.801239,154.2889252,76.57087708,23.64147377,5.135923862,2.337694645,2.291264772,2.291886568,2.18190527,2.404455662,2.734556198,2.919633865,3.291042805,3.760131598,4.213335514,4.113115311,4.344777584,4.636536121,4.719843388,4.997353554,5.336721897,6.077489376,5.902634144,6.124014378,6.796066761,7.226466179,8.556516647,9.924555779,11.89721489,12.84250736,12.99887371,12.64613056,11.41741371,10.41381645,9.107047081,8.711959839,8.884652138,9.0470047,9.130063057,8.837157249,9.31432724,9.288256645,9.487416267,9.188881874,9.297048569,9.174407005,9.26991272,9.302014351,8.844594002,9.249069214,8.971300125,8.654687881,8.862678528,8.69589901,8.480686188,8.223105431,8.318761826,8.435109138,7.899550438,7.998558521,7.449846745,7.462610722,7.538156986,6.948815823,6.770728111,6.610787868,6.485994816,6.234867573,6.250929356,5.870770931,5.824502468,5.604245663,5.741096497,5.240677834,5.297772408,5.296395302,4.721376419,4.445493221,4.723752022,4.226941586,4.055018902,3.633361816,3.618302822,3.722044706,3.636907339,3.421209574,3.353183508,3.226183176,3.139199018,2.775749207,2.626501322,2.722227097,2.58616662,2.306574106,2.257706404,2.248472214,2.075520992,1.96394074,1.886933684,1.885327458,1.622373939,1.662384033,1.583344221,1.582599878,1.480482817,1.358485103
395.0700073,0.046654407,-0.019877311,0.064429589,0.056864932,0.050379831,-0.00817464,-0.007814051,0.013555829,0.038712699,0.017122012,0.056799386,0.031463496,0.042124297,0.002893977,0.045453414,0.031391699,0.027851755,0.020629065,0.038344592,0.034812525,0.027603732,0.024218593,-0.014461949,0.00998449,0.080830805,0.035049956,0.05602378,0.062942207,0.045536838,0.074557044,0.070516817,0.085154451,0.109932773,0.101036936,0.024015352,0.097735643,0.066458046,0.122157812,0.155708298,0.122331195,0.118644945,0.098026589,0.112217553,0.105829015,0.18043375,0.173236176,0.2089995,0.203269139,0.257307023,0.192777574,0.287187666,0.280934542,0.299731046,0.332746744,0.462288946,0.571224868,0.58472693,0.708271027,1.072015405,2.349771738,16.32712173,70.05814362,153.7971191,176.5362549,119.1728287,42.39619827,9.207943916,2.740613222,2.133207798,2.196378708,2.390126944,2.440904856,2.675480604,2.98986268,3.116914034,3.460748672,3.621805191,3.671035051,3.900159359,3.979662895,4.313338757,4.68613863,4.825627804,5.06637001,5.318132877,5.610133171,5.499258995,6.260501385,6.678446293,7.636771679,9.072680473,10.46287251,11.58900738,12.24662209,12.00033855,10.04556847,9.033526421,8.524526596,8.444958687,8.118906975,8.051804543,8.349337578,8.351642609,8.192873001,8.188947678,8.313165665,8.0364151,8.157450676,8.271970749,8.04256916,8.080280304,7.681690693,7.976153374,7.69431591,7.411528111,7.673115253,7.320303917,7.329459667,7.084120274,7.035504818,7.138319492,6.959342957,6.857728004,6.624324322,6.254108906,6.284106731,5.724174976,5.784392357,5.944499969,5.414659977,5.534888744,5.018716812,4.928318501,4.952982903,4.583848953,4.629346848,4.427688122,4.445149422,4.18709898,4.102288723,3.897814035,3.6435256,3.597441673,3.637281656,3.286802769,3.087809086,3.131435633,2.957932472,2.730290174,2.599796295,2.422018051,2.350640297,2.340029478,2.222761631,2.052494526,2.025406837,2.108125925,1.932900786,1.634123325,1.838256121,1.568760395,1.578451157,1.583027005,1.399407387,1.469658732,1.271333098
400,-0.002945141,0.088300765,0.050522428,0.009519877,0.058958594,0.033970408,0.037552182,0.021516124,0.057819463,0.049299903,0.053711955,0.065154396,-0.042415515,0.021418545,-0.00629048,-0.002338695,0.045355998,-0.018140897,0.009611819,-0.002185508,-0.013950703,0.017511761,0.08425191,0.064877562,0.041067552,0.088684931,0.033242419,0.044970881,0.061432116,0.057366043,0.065115511,0.10414125,0.029215638,0.055886805,0.079249457,0.080126427,0.060509145,0.095221184,0.112132773,0.10083352,0.119121082,0.13132897,0.197562143,0.103581041,0.100034162,0.196131006,0.223871619,0.259320378,0.14830482,0.285537332,0.184206322,0.233445644,0.247501791,0.247502699,0.291234732,0.387860388,0.498609841,0.470853657,0.514915824,0.803631544,0.832556665,1.596934795,9.720912933,45.8447876,113.7117386,171.8664551,148.9776154,70.45761108,16.90568733,3.739256144,2.396179914,2.331859827,2.460457325,2.647866488,2.877362967,2.968785524,2.820645332,2.800322771,2.999421358,3.1898458,3.188146353,3.393754959,3.745758295,3.924376249,4.250195503,4.350022316,4.591890335,4.988310337,5.099828243,5.412959099,5.727640152,6.237426758,7.003079891,8.336228371,9.495950699,9.755358696,10.27272701,10.03045464,9.471158028,8.468608856,7.859720707,7.449542999,7.351315975,6.984708786,6.949021339,7.136874199,7.156127453,6.912760258,7.289708138,6.977338791,6.777471066,7.038424969,7.090991497,6.859585762,6.730739117,6.774013042,6.613295078,6.689405441,6.344805717,6.28971529,6.059784889,6.323329449,5.998250961,5.914025784,5.812512398,5.62130785,5.402371407,5.221601963,5.069955826,4.891355991,4.966043472,4.645608425,4.533154011,4.56108284,4.350143909,4.200030327,4.085645199,3.896707773,3.907488108,3.747396231,3.651196718,3.5484097,3.437166929,3.192976475,3.183171511,2.858077288,2.755097628,2.602327824,2.42459631,2.48093009,2.235261679,2.141862392,2.00518775,2.127011776,1.977321267,1.945688725,1.939694643,1.82417953,1.517173648,1.654869914,1.474153042,1.538572073,1.582461238,1.390531063,1.206966758,1.250149608
405,0.042995736,-0.015927475,0.009909721,0.07487233,0.017255025,-0.011939137,0.052633177,0.020634072,0.017157745,0.006408096,-0.018640727,0.02429416,0.013555829,0.062944472,0.006421813,0.010003734,0.024241721,0.051972233,0.024249606,0.038540751,0.027583975,0.006436795,0.010031426,-0.004165367,0.049165066,0.077470385,0.038357418,0.017092735,0.031192325,0.045687668,0.013555829,0.074093908,0.077071875,0.072923116,0.101595774,0.108109869,0.126039788,0.118047222,0.048711639,0.16758132,0.090513624,0.087933451,0.080548294,0.098532647,0.159565672,0.09175998,0.149264768,0.176279381,0.131278008,0.142347574,0.194169283,0.18826817,0.205122635,0.218397871,0.24283272,0.254775256,0.296197385,0.289364249,0.359508157,0.429104388,0.507036626,0.597219586,0.714965641,1.178019524,2.828809023,18.41231155,69.47949219,156.7293854,177.8742828,114.7542572,40.32927704,8.042838097,2.770243168,2.427406549,2.623026133,2.42765975,2.319617271,2.371853352,2.229499102,2.641569376,2.617070198,2.795013666,2.851070642,3.147028208,3.359751701,3.356278419,3.823954821,3.84765172,4.079214573,4.561614513,4.477396488,4.940067768,4.793895721,5.328695297,5.605437279,5.767026424,6.632931232,7.657793522,8.970121384,9.499580383,9.647467613,9.109718323,8.355932236,7.250598431,7.000489712,6.605501652,6.271050453,6.260652065,6.437791824,6.411549091,6.477839947,6.602813721,6.12931776,6.11223793,6.221724033,6.039941311,6.172199249,6.004111767,5.834113121,6.002989292,5.543864727,5.643727779,5.421262264,5.233559608,5.315531254,5.13161993,4.992089272,4.761096954,4.611829758,4.63847065,4.447862148,4.429853439,4.357487202,4.091339588,4.04967165,3.898838758,3.840342522,3.774873972,3.652884245,3.511866093,3.366430044,3.288800001,3.053285122,3.064157486,2.838513613,2.756589651,2.749481201,2.595798492,2.367962599,2.307246208,2.308520079,2.120725393,1.963602543,1.968910456,1.892463684,1.760210156,1.634221792,1.652241468,1.58779645,1.61834991,1.487679839,1.396418929,1.378274202,1.2345227,1.181920409,1.189116836
410,0.050152488,0.035540052,0.024381388,0.035120022,0.020960165,0.031592242,-0.011157933,0.013555829,-0.00072351,0.041741718,0.010019098,0.052493606,0.048724372,0.041386273,0.002914286,0.034709256,0.038186889,0.023984844,-0.011001698,0.031012587,0.04494983,-0.017969582,0.058894176,0.037928581,0.037976108,0.045027331,0.122125097,0.003064081,0.07271672,0.110520832,0.083252445,0.024049744,0.099985957,0.054542791,0.093456618,0.080035418,0.121065557,0.08594092,0.055619471,0.118470013,0.131363094,0.093989477,0.125430241,0.093974851,0.069814622,0.133014187,0.125948533,0.18945238,0.136472836,0.076831847,0.073030494,0.139132261,0.131771877,0.232876986,0.193898484,0.188711718,0.213367045,0.250183731,0.294870317,0.396764457,0.361842275,0.428429931,0.561877072,0.718602121,0.711123466,0.952391922,1.544045091,8.512503624,45.19719315,118.3349228,177.8278351,151.375,77.03159332,20.6807785,4.48537302,2.683237553,2.413036346,2.209803104,2.117046118,2.169077396,2.290907621,2.300816059,2.409026146,2.434821129,2.91078639,2.881070852,2.978945494,3.053749084,3.309737444,3.572623968,3.492077589,3.586719036,4.084136009,3.98868084,4.40053606,4.233909607,4.328610897,4.864429474,5.181033611,5.955219746,6.984269619,7.739564419,8.289701462,8.875817299,8.369868279,7.610620975,6.890706539,6.324373245,6.003857136,5.555029392,5.672269821,5.589809418,5.577451706,5.551936626,5.459670544,5.446131706,5.448376656,5.319793701,5.309656143,5.007287502,4.951845169,5.09806633,4.892716408,4.927526951,4.877932072,4.794649601,4.5070014,4.460708141,4.367447853,4.147596836,3.856697559,4.013250351,3.910362959,3.669729471,3.39245677,3.461107492,3.426017523,3.162931442,3.290079594,3.01932478,2.917108297,2.923699856,2.920089483,2.733492374,2.586255312,2.582340479,2.589986324,2.315135241,2.291977644,2.26148963,1.940637589,1.948014379,1.999729156,1.836501122,1.687672734,1.72593832,1.627265096,1.573510408,1.473638296,1.403086543,1.361627221,1.358587742,1.203966141,1.270125866,1.224724889,1.099061966
415.0700073,0.020397717,0.030744281,0.050682873,0.000193366,0.037579935,0.013555829,0.043209083,-0.04236412,0.020159999,0.043272432,-0.006390714,0.043326594,0.043225117,0.029827528,0.003643749,0.046522029,-0.022563629,0.006998001,0.029909328,-0.009395967,0.029890947,0.036469761,0.003710661,0.033222288,0.033265375,0.101330735,0.069190294,0.085995503,0.095473893,0.088846192,0.033288453,0.016816504,0.087651625,0.109994046,0.088231638,0.088854074,0.097874507,0.140048593,0.098284751,0.081691638,0.124220312,0.062356789,0.127446964,0.06265679,0.115213178,0.104780354,0.10542839,0.131237507,0.085986197,0.145985976,0.108275689,0.136394441,0.143853217,0.153274626,0.149494439,0.180665925,0.156459376,0.149364322,0.221296102,0.411209017,0.477906376,0.556877553,0.663023055,0.667625129,0.838929057,0.887710333,1.044746995,1.214264393,1.56534946,3.533091784,18.72247887,71.61985779,159.470993,177.6453552,136.0840454,51.36253738,10.99342823,3.452860594,2.698238611,2.63504529,2.358202457,2.219174623,2.155205727,2.400027752,2.166499138,2.337391138,2.422807455,2.609777927,2.67472744,2.933715343,2.845598936,3.12754941,3.210296154,3.570103168,3.708120823,3.523554802,3.537900209,3.824342251,3.665765285,3.869534016,4.228954315,4.623551369,5.111886024,5.889228344,6.90814352,7.353611469,7.88969326,7.8338027,7.232671261,6.438271999,5.93226862,5.318682671,5.055080414,4.977172375,5.011538506,4.785397053,4.695161343,4.558834553,4.52650547,4.574552536,4.583748817,4.630271435,4.49540472,4.220181942,4.179632664,4.076619148,4.254132271,4.130086422,3.908695936,3.86243391,3.619771242,3.700733423,3.591511488,3.332458973,3.412850142,3.205158949,3.251207829,3.02656126,3.014760256,2.936796427,2.830039263,2.709454536,2.666996241,2.667056322,2.356655836,2.522122383,2.221132755,2.343168736,2.10854578,2.099285841,1.792915344,1.786178827,1.754222631,1.678636789,1.677177548,1.495500565,1.460149765,1.536659002,1.380123973,1.428951859,1.208838463,1.222194195,1.133984089,1.031595349,1.121363044,0.938923478
420,0.064599566,0.024733886,0.015769208,0.017968737,0.051773705,0.002417219,0.009222342,0.030901283,0.01574431,-0.01048237,0.035415951,0.020063097,0.013555829,0.009290018,0.04380589,-0.01019396,0.024424616,0.020029899,0.026456308,0.013555829,0.03294912,-0.008064811,-0.003888528,0.013555829,0.020041067,0.076498471,0.091756687,0.059136067,0.065270387,0.054566063,0.078357503,0.067817077,0.115733929,0.071192227,0.058863074,0.058440957,0.10414277,0.08164876,0.108815372,0.08214426,0.101894483,0.104725406,0.082965329,0.122039706,0.129529566,0.109119922,0.089598648,0.146137148,0.102881029,0.141621247,0.142650828,0.10877414,0.166449502,0.094553553,0.114956893,0.153458118,0.136680871,0.112404674,0.14116092,0.145115763,0.228500038,0.244812578,0.318725437,0.392629236,0.423649311,0.480724722,0.536373258,0.547662973,0.6454584,0.729292095,1.026594639,1.512420416,5.971409321,32.02953339,124.1722336,184.5232544,174.2359467,88.89949036,23.81081963,3.793991566,2.085473776,1.759214997,1.725063801,1.613601327,1.63047874,1.623587251,1.864823699,1.948135495,2.023853302,2.190407038,2.241176844,2.4845047,2.637846231,2.683689833,2.975901127,2.804352999,2.92031908,3.213032961,3.262279749,3.438176155,3.36348629,3.77869153,3.841700077,3.845741987,4.067698479,4.343100071,5.182386875,5.751487732,6.728031158,7.235361576,7.454735279,7.073550701,6.365886688,5.602891922,5.09194088,4.740258217,4.420556545,4.272470951,4.31798172,4.332807064,4.226978779,4.242675304,4.148340225,4.087422848,3.834263086,3.910633087,3.892439365,3.749559402,3.72474885,3.43286705,3.373353004,3.533486128,3.375105858,3.156863689,3.280908108,3.135525942,3.010442495,2.844036341,2.92936039,2.782726288,2.700999498,2.394046545,2.613000631,2.311834097,2.462376833,2.219899416,2.112200499,2.019881725,1.924317122,1.949771881,1.75562644,1.80577898,1.57932353,1.59540987,1.606585145,1.424407721,1.451805592,1.256248951,1.342246056,1.317648292,1.191511631,1.170905709,1.139527798,0.968369246,1.049787164,0.984525561
