Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_CTL1-L224_EM_270.00,ELA_CTL1-L224_EM_272.00,ELA_CTL1-L224_EM_274.00,ELA_CTL1-L224_EM_276.00,ELA_CTL1-L224_EM_278.00,ELA_CTL1-L224_EM_280.00,ELA_CTL1-L224_EM_282.00,ELA_CTL1-L224_EM_284.00,ELA_CTL1-L224_EM_286.00,ELA_CTL1-L224_EM_288.00,ELA_CTL1-L224_EM_290.00,ELA_CTL1-L224_EM_292.00,ELA_CTL1-L224_EM_294.00,ELA_CTL1-L224_EM_296.00,ELA_CTL1-L224_EM_298.00,ELA_CTL1-L224_EM_300.00,ELA_CTL1-L224_EM_302.00,ELA_CTL1-L224_EM_304.00,ELA_CTL1-L224_EM_306.00,ELA_CTL1-L224_EM_308.00,ELA_CTL1-L224_EM_310.00,ELA_CTL1-L224_EM_312.00,ELA_CTL1-L224_EM_314.00,ELA_CTL1-L224_EM_316.00,ELA_CTL1-L224_EM_318.00,ELA_CTL1-L224_EM_320.00,ELA_CTL1-L224_EM_322.00,ELA_CTL1-L224_EM_324.00,ELA_CTL1-L224_EM_326.00,ELA_CTL1-L224_EM_328.00,ELA_CTL1-L224_EM_330.00,ELA_CTL1-L224_EM_332.00,ELA_CTL1-L224_EM_334.00,ELA_CTL1-L224_EM_336.00,ELA_CTL1-L224_EM_338.00,ELA_CTL1-L224_EM_340.00,ELA_CTL1-L224_EM_342.00,ELA_CTL1-L224_EM_344.00,ELA_CTL1-L224_EM_346.00,ELA_CTL1-L224_EM_348.00,ELA_CTL1-L224_EM_350.00,ELA_CTL1-L224_EM_352.00,ELA_CTL1-L224_EM_354.00,ELA_CTL1-L224_EM_356.00,ELA_CTL1-L224_EM_358.00,ELA_CTL1-L224_EM_360.00,ELA_CTL1-L224_EM_362.00,ELA_CTL1-L224_EM_364.00,ELA_CTL1-L224_EM_366.00,ELA_CTL1-L224_EM_368.00,ELA_CTL1-L224_EM_370.00,ELA_CTL1-L224_EM_372.00,ELA_CTL1-L224_EM_374.00,ELA_CTL1-L224_EM_376.00,ELA_CTL1-L224_EM_378.00,ELA_CTL1-L224_EM_380.00,ELA_CTL1-L224_EM_382.00,ELA_CTL1-L224_EM_384.00,ELA_CTL1-L224_EM_386.00,ELA_CTL1-L224_EM_388.00,ELA_CTL1-L224_EM_390.00,ELA_CTL1-L224_EM_392.00,ELA_CTL1-L224_EM_394.00,ELA_CTL1-L224_EM_396.00,ELA_CTL1-L224_EM_398.00,ELA_CTL1-L224_EM_400.00,ELA_CTL1-L224_EM_402.00,ELA_CTL1-L224_EM_404.00,ELA_CTL1-L224_EM_406.00,ELA_CTL1-L224_EM_408.00,ELA_CTL1-L224_EM_410.00,ELA_CTL1-L224_EM_412.00,ELA_CTL1-L224_EM_414.00,ELA_CTL1-L224_EM_416.00,ELA_CTL1-L224_EM_418.00,ELA_CTL1-L224_EM_420.00,ELA_CTL1-L224_EM_422.00,ELA_CTL1-L224_EM_424.00,ELA_CTL1-L224_EM_426.00,ELA_CTL1-L224_EM_428.00,ELA_CTL1-L224_EM_430.00,ELA_CTL1-L224_EM_432.00,ELA_CTL1-L224_EM_434.00,ELA_CTL1-L224_EM_436.00,ELA_CTL1-L224_EM_438.00,ELA_CTL1-L224_EM_440.00,ELA_CTL1-L224_EM_442.00,ELA_CTL1-L224_EM_444.00,ELA_CTL1-L224_EM_446.00,ELA_CTL1-L224_EM_448.00,ELA_CTL1-L224_EM_450.00,ELA_CTL1-L224_EM_452.00,ELA_CTL1-L224_EM_454.00,ELA_CTL1-L224_EM_456.00,ELA_CTL1-L224_EM_458.00,ELA_CTL1-L224_EM_460.00,ELA_CTL1-L224_EM_462.00,ELA_CTL1-L224_EM_464.00,ELA_CTL1-L224_EM_466.00,ELA_CTL1-L224_EM_468.00,ELA_CTL1-L224_EM_470.00,ELA_CTL1-L224_EM_472.00,ELA_CTL1-L224_EM_474.00,ELA_CTL1-L224_EM_476.00,ELA_CTL1-L224_EM_478.00,ELA_CTL1-L224_EM_480.00,ELA_CTL1-L224_EM_482.00,ELA_CTL1-L224_EM_484.00,ELA_CTL1-L224_EM_486.00,ELA_CTL1-L224_EM_488.00,ELA_CTL1-L224_EM_490.00,ELA_CTL1-L224_EM_492.00,ELA_CTL1-L224_EM_494.00,ELA_CTL1-L224_EM_496.00,ELA_CTL1-L224_EM_498.00,ELA_CTL1-L224_EM_500.00,ELA_CTL1-L224_EM_502.00,ELA_CTL1-L224_EM_504.00,ELA_CTL1-L224_EM_506.00,ELA_CTL1-L224_EM_508.00,ELA_CTL1-L224_EM_510.00,ELA_CTL1-L224_EM_512.00,ELA_CTL1-L224_EM_514.00,ELA_CTL1-L224_EM_516.00,ELA_CTL1-L224_EM_518.00,ELA_CTL1-L224_EM_520.00,ELA_CTL1-L224_EM_522.00,ELA_CTL1-L224_EM_524.00,ELA_CTL1-L224_EM_526.00,ELA_CTL1-L224_EM_528.00,ELA_CTL1-L224_EM_530.00,ELA_CTL1-L224_EM_532.00,ELA_CTL1-L224_EM_534.00,ELA_CTL1-L224_EM_536.00,ELA_CTL1-L224_EM_538.00,ELA_CTL1-L224_EM_540.00,ELA_CTL1-L224_EM_542.00,ELA_CTL1-L224_EM_544.00,ELA_CTL1-L224_EM_546.00,ELA_CTL1-L224_EM_548.00,ELA_CTL1-L224_EM_550.00,ELA_CTL1-L224_EM_552.00,ELA_CTL1-L224_EM_554.00,ELA_CTL1-L224_EM_556.00,ELA_CTL1-L224_EM_558.00,ELA_CTL1-L224_EM_560.00,ELA_CTL1-L224_EM_562.00,ELA_CTL1-L224_EM_564.00,ELA_CTL1-L224_EM_566.00,ELA_CTL1-L224_EM_568.00,ELA_CTL1-L224_EM_570.00,ELA_CTL1-L224_EM_572.00,ELA_CTL1-L224_EM_574.00,ELA_CTL1-L224_EM_576.00,ELA_CTL1-L224_EM_578.00,ELA_CTL1-L224_EM_580.00,ELA_CTL1-L224_EM_582.00,ELA_CTL1-L224_EM_584.00,ELA_CTL1-L224_EM_586.00,ELA_CTL1-L224_EM_588.00,ELA_CTL1-L224_EM_590.00,ELA_CTL1-L224_EM_592.00,ELA_CTL1-L224_EM_594.00,ELA_CTL1-L224_EM_596.00,ELA_CTL1-L224_EM_598.00,ELA_CTL1-L224_EM_600.00
325.0700073,-0.01832965,-0.068699285,-0.077658191,-0.005706295,-0.101135626,-0.085914031,-0.139392108,-0.037003383,-0.016717926,-0.013411149,-0.079528883,0.00778468,0.23285304,0.073062643,0.090852991,0.246152207,0.183343366,0.188265219,0.226021692,0.306175053,0.351095736,0.419817686,0.669392049,0.954399228,1.902949452,11.65572739,44.33579636,95.22412872,121.0076523,86.98010254,34.13477325,7.813787937,2.379071474,1.834029078,1.519627929,1.571637273,1.669088364,2.099959135,2.392696619,2.450612307,2.593808413,3.203565121,3.666805506,4.122929573,5.610251427,8.844983101,12.3999033,17.17094612,19.57051659,17.6544075,14.54932499,11.86216354,9.826863289,10.16879559,10.77239227,10.96382713,12.09097576,12.71828747,13.83767128,14.0682478,12.8900013,14.00926018,14.64196587,15.69474602,16.23581696,18.37637329,17.63063812,19.26453209,20.07983208,21.07356644,21.79507828,21.47261238,22.69498062,23.33546066,23.87107086,24.01380539,25.35797501,24.45451355,25.0884304,25.21567535,25.85680771,25.54752731,25.37420273,25.33208656,24.76989174,25.50377655,25.54345322,24.67798233,23.90060997,24.62038994,23.04483604,23.73006248,23.43646049,23.49850464,24.02893639,22.10374451,21.67676353,21.41672325,20.73500252,21.0657711,21.09449768,19.53078079,19.80589867,19.36090469,19.11696053,18.73583603,18.01768684,17.10565758,17.02623558,16.70697021,15.42688465,15.84214592,15.09163284,14.19168186,14.45931721,13.90909767,12.99304962,12.82153511,13.14896107,11.90472221,12.13439846,11.4055891,10.42901134,10.35146236,10.69302654,9.258161545,9.158830643,8.981355667,8.440711021,8.642292976,8.261820793,7.732374668,7.342989922,7.743416309,6.877643108,6.596934795,6.071451664,5.450565815,5.50957346,5.619268894,5.064236641,5.235116959,4.908477783,4.575668812,4.486424446,4.356118202,3.924583912,3.618136406,3.683418512,3.694048643,2.820210934,2.989006042,3.070300341,2.857384443,2.770501375,2.568985701,2.316478729,2.358592987,2.181124926,2.194274426,1.990353465,2.114434958,1.911098123,1.548039794,1.817832112,1.716858029
330,-0.140992403,-0.058384269,0.036837175,0.065076306,-0.003853813,-0.085499391,-0.055054933,-0.072317272,-0.089288048,-0.039085835,0.087054446,-0.079253942,0.122517899,-0.030869573,0.11406298,0.157731012,0.174968198,0.126428619,0.116474763,0.159495667,0.263222337,0.287980795,0.488769412,0.412472367,0.528652787,0.839604974,1.11451292,6.25363493,31.7488308,76.43126678,125.8060684,105.1407852,54.03325272,16.14730453,3.92374897,1.60346508,1.693894148,1.661796451,1.757078409,2.208363295,1.992000461,2.374816418,2.889049292,3.160267115,3.552953959,3.934390068,5.015366554,6.497562885,9.996048927,13.08706284,17.23046684,20.43964195,18.27799416,14.48726177,12.53507328,11.16728401,11.09674263,11.25600815,11.2264719,12.48150158,11.05418491,12.31327534,13.38887215,14.22697639,14.73491383,15.15228558,16.35066795,16.72922325,17.62971115,18.0683651,19.21730042,20.17443085,20.70546913,21.13167572,21.54018211,22.16202736,22.68870735,22.84916306,23.30757713,23.86266518,24.36978912,23.82328987,23.86128998,23.57209206,24.01870918,23.57902336,23.22730637,23.40916634,23.25512886,23.38542747,22.65978432,23.18139076,22.88089752,23.57888985,23.19362259,20.47628593,21.15197945,20.88859749,20.20625877,20.18455696,20.02855492,20.13171387,19.18206787,18.34078979,19.04357529,18.58363914,17.76996994,16.96498871,16.64399147,17.3592701,15.66534996,14.84656334,14.92984962,14.21262932,14.43495655,13.73595238,13.16322708,12.59212971,12.41481781,11.82201004,11.07143021,11.09195805,10.82393932,10.1634903,9.902245522,10.27558708,9.055041313,8.985574722,8.412685394,8.137664795,8.183987617,7.756119728,7.285411358,7.117471218,6.660116196,6.091279507,5.989866734,6.117341042,5.466565132,5.258103848,5.372802734,4.780364037,4.732023239,4.458481312,4.036467075,4.071063519,3.853504181,3.864037037,3.545490026,3.490964174,3.138183832,2.646110535,2.899458408,2.848607063,2.49042511,2.304689646,2.599631786,2.237437963,2.008510351,2.055675507,1.874387383,1.739908934,1.877759337,1.7241503,1.596577406,1.657796025
335.0700073,-0.017256349,-0.071636662,-0.096421614,-0.112222522,-0.026018754,-0.104368381,-0.074260458,-0.092194937,-0.040449426,0.017326444,-0.074772954,0.027834937,0.065990284,0.041143641,0.038854852,0.092792407,0.079464033,0.052011356,0.130733445,0.020805359,0.16471608,0.241388902,0.058148041,0.269228578,0.249186113,0.36049509,0.404801905,0.522924781,0.729816079,1.773823261,11.47769356,46.29721451,96.99745178,126.1724167,88.13898468,32.46854401,8.347717285,2.630783319,1.920454383,1.582468867,1.933350444,2.02449584,2.508660555,2.690505981,3.029303551,3.365198851,3.450739622,4.045836926,4.258936405,5.047151566,6.559282303,8.700567245,12.9917841,17.09055901,20.09807587,19.52268982,16.69178581,13.58346939,11.92130184,11.41560936,10.08159161,11.27181625,11.4673233,12.89505005,13.1378603,13.80866337,14.56051254,15.71039867,15.53816128,17.55363083,17.38399124,17.86226654,18.87595749,19.79573822,20.01932907,20.58187485,21.55509186,21.17463493,22.24875259,22.15714645,23.06137466,22.67460251,23.48853874,22.64702225,22.63371086,22.36503029,21.83373451,23.36232758,22.4566803,22.68402672,22.64695358,22.68718529,22.17634964,21.92755318,22.55456161,21.27196121,20.97311974,21.07243347,19.91117477,20.27136803,20.34132767,19.17185211,19.09988022,18.77592659,18.24067116,17.65361786,17.67454338,16.99513817,17.22562408,16.61875534,15.8701458,14.93220901,14.67866516,14.45474434,14.00209236,13.85403633,13.64230633,12.88826847,12.07809448,11.95833778,11.28395462,11.02542114,10.23764038,10.31339455,10.29346657,9.311818123,9.362498283,9.03976059,8.603939056,8.198501587,8.06096077,7.32800436,7.171904564,6.623223782,6.138578415,6.609181404,6.045716763,5.932271004,6.147331715,5.564397335,5.174847126,4.988963604,4.933172703,4.402887821,4.486281872,4.419836521,3.846064568,3.709344864,3.746391296,3.547543764,3.243228197,3.085376263,2.806997299,2.973516941,2.366923094,2.616394043,2.349390268,2.294673204,2.230735064,2.028420687,1.798857808,1.740463614,1.869302392,1.557177663,1.601510048,1.477532268
340,0.02970162,-0.094341062,0.024701223,-0.060042635,-0.073161036,-0.119059332,-0.112617068,-0.085602596,-0.106830023,-0.058756813,-0.008071154,-0.090443209,0.00166139,-0.000902906,-0.13606967,0.153108761,0.018571496,0.127044484,0.007157341,-0.047232866,0.097150967,0.210711136,0.178785905,0.164174691,0.202827081,0.224081412,0.319500268,0.407488346,0.434881628,0.479753852,0.713831365,1.093171477,4.798429012,29.01854706,77.55225372,123.1419067,110.7161789,60.50691605,18.22505379,4.191407204,2.430149794,1.800395608,1.968928456,2.202822924,2.348216534,2.763415813,2.926547527,3.381891012,3.517544508,3.886986256,4.53669405,4.689221859,5.582410812,6.735208035,8.998779297,12.75457191,16.90888214,19.5753994,18.97013474,17.58120537,12.02004242,10.5342617,10.91173267,11.47954464,11.56507397,12.09414005,12.80674744,14.07845974,14.44597912,14.96031666,16.00398636,16.49843788,16.82047272,17.45065498,17.98331451,18.75382233,18.8066349,19.60899353,19.52596092,20.24892616,20.3926506,21.6926899,20.49182129,20.94564819,20.67998505,21.48571968,21.40776443,21.55097961,21.51846313,21.63398552,21.60916901,21.39170456,21.62734032,21.51603317,21.5642662,20.1661129,20.01095772,20.05193901,19.29730225,19.77106476,19.30422401,18.6475563,18.39443207,18.43512154,18.06682777,17.24692154,17.08069801,17.20619774,16.54921913,15.7805624,15.38516808,15.10684872,14.8821106,15.1447649,13.58249092,13.53969193,13.25094604,12.49058151,12.26577091,11.94265747,11.30687428,11.08265018,10.42288589,10.18287659,10.23627186,9.213906288,9.101485252,8.789794922,8.697566032,8.402597427,7.825888157,7.434079647,7.489014626,6.802149773,6.873035431,6.749660015,6.180726051,5.688976288,5.714146137,5.554228306,5.002033234,4.742436886,4.789806843,4.578849792,4.337796688,3.821524143,3.789216995,3.69727397,3.618069887,3.535361052,3.313374043,2.884293795,2.891354084,2.800880194,2.524120331,2.599223375,2.396782637,2.082354069,2.200617075,1.93489182,2.109563351,1.848091483,1.622661352,1.470702648,1.720093846,1.39718318
345.0700073,-0.066096082,0.012969524,-0.065648705,-0.081171617,-0.108129986,-0.136311829,-0.121767156,-0.117679879,-0.043934196,-0.116727434,-0.074167699,-0.038879022,-0.096252203,-0.021437302,0.002307549,-0.06192036,0.136439607,-0.016660348,-0.001588017,-0.062155515,-0.049382359,-0.043294951,-0.019752905,0.055155709,0.033565268,0.106105998,0.076103255,0.153392449,0.161951497,0.379411399,0.186221585,0.382256806,0.636930525,0.649073243,1.926505208,13.84848309,51.79346466,109.5977478,133.2958679,95.65027618,36.61918259,9.108827591,2.795471668,2.394542217,1.974788308,2.228299856,2.464570045,2.520243406,2.63476944,3.357323408,3.306766748,3.747164965,4.151957989,4.756734371,5.359138966,5.542207241,6.858767033,8.825336456,12.18535709,16.11060524,16.50510025,17.51486969,15.79842758,13.79371548,11.26220703,11.15348339,11.07856178,12.28117085,12.59203434,13.12587833,14.31860733,14.81021214,15.3237896,16.18166161,16.41059303,16.8800354,17.53048134,18.07310867,18.4301796,19.27812767,18.95019341,18.64869308,19.55626678,19.35359573,20.67803383,19.80376434,20.08813858,21.17440987,20.26216316,19.85730934,20.17324448,20.98738098,20.5870533,20.77701569,20.63333321,19.23729324,18.82961655,18.89429092,19.2201519,18.63903999,18.24062347,17.96031952,17.58198738,17.35488319,17.75070572,16.7972126,17.27258492,17.07886887,16.13492393,15.7993145,14.7041254,14.36827278,14.57937717,14.54400826,13.75271797,12.81569672,12.67791748,12.10676765,12.37033653,11.87978268,11.37317467,10.62385273,10.25845337,10.19204235,10.39861107,9.548623085,9.175233841,8.779633522,8.262151718,8.210577011,7.99984026,7.34130764,7.406293869,7.490065575,6.821825504,6.766313076,6.217381477,6.064794064,5.499925613,5.351353645,5.332878113,4.928948879,4.696583271,4.185209274,4.164542675,4.145348549,3.81562233,3.6369524,3.875422478,3.252501726,2.929662943,3.086268902,2.829292536,2.574693918,2.724076509,2.675371647,2.128680229,2.525668383,2.239240408,2.06329298,1.902097821,1.63383913,1.629551172,1.552169323,1.740902424,1.453925848
350,-0.156689763,-0.134384155,-0.134787187,-0.178423956,-0.017431289,-0.093524791,-0.022991911,-0.102894478,-0.006519467,-0.121696666,-0.086899981,0.017287701,-0.009731069,-0.079219535,-0.002260879,-0.074375555,-0.062260941,-0.062981501,0.005964994,-0.014489785,-0.013470873,0.014828131,0.002700061,-0.0536744,-0.032094315,0.162188575,0.121826813,-0.016521439,-0.003023461,0.167666003,0.264390469,0.288626969,0.227757588,0.440498769,0.450811625,0.632117987,1.280697107,7.1971035,36.73888779,93.18556213,138.3187103,118.9990921,61.8949585,19.75552177,5.361443043,2.526108503,2.004262209,2.200055361,2.018539667,2.359915018,2.790747881,2.765246868,3.242494822,3.800740242,4.018729687,4.113425732,4.438575745,5.638154507,6.057253838,7.022779465,7.725091934,10.48344517,14.73190117,16.10456848,17.60716629,15.92570114,14.4776535,12.04728413,11.84998703,11.55266762,12.25257969,12.99296474,13.61939335,14.66713428,13.94451618,14.80765247,15.9600811,15.83094788,16.44583511,16.68914032,17.00095749,16.98395538,17.74163628,17.18229675,18.34746361,17.93343163,18.04953384,18.70445442,18.33668709,18.64913177,19.12894249,18.70665741,18.49586296,19.63479996,18.56887245,17.51280785,17.59020233,17.80402756,17.65903091,17.46468353,18.13593674,17.16576767,16.57110977,16.98693085,16.23934364,16.48854637,15.93217468,15.69429207,15.44071674,14.36170387,14.56630421,13.60354424,13.59197903,13.39651871,13.38438511,12.51473331,12.34027004,11.65765476,11.26614285,11.10503006,10.89642048,10.22731018,9.966919899,10.05831814,9.221798897,8.985024452,8.626070023,8.595844269,8.245404243,7.31362772,7.848348141,7.267698288,6.960855961,6.486855507,6.180728436,6.229587078,6.160645962,5.669512272,5.588069439,5.041297913,5.087315083,4.776532173,4.456269741,4.583704472,4.350812435,4.080862045,3.560349226,3.513757467,3.15844965,3.143896103,3.007053852,2.857122421,2.573625326,2.71380043,2.243191481,2.48669219,2.567064047,1.990654826,2.116606951,2.224690437,1.772821903,1.892520547,1.829493403,1.667600751,1.500486493,1.354116321
355.0700073,-0.087670386,-0.068782121,-0.104868837,-0.031369865,-0.072463363,-0.13594678,-0.153711438,-0.114132799,-0.143223226,-0.111574486,-0.135856241,-0.105344191,-0.124167487,-0.100468382,-0.041469961,-0.017071217,-0.022328436,-0.177706048,-0.10839729,-0.078513637,-0.114421181,0.00906086,-0.089020051,-0.124067932,0.006850421,-0.053173989,-0.00383912,-0.011328936,-0.006315619,-0.004309595,0.106912747,0.093285963,0.101076022,0.184091881,0.253212631,0.279794157,0.274716198,0.543964863,0.674630105,2.36045146,14.71646595,54.56217957,121.7926483,150.2581329,116.1824417,48.84238815,13.53438377,3.458065748,2.204713345,2.100122929,1.979435086,2.145209312,2.476480484,2.481765985,3.010600805,3.220073462,3.693867207,3.834321022,4.561589241,4.721417904,4.48266077,5.539844036,6.128145218,7.611258984,9.766982079,13.0566988,15.7052145,17.50978661,16.59211731,14.93929958,13.09845543,11.74851513,11.49248981,12.29326057,12.42161179,13.24014473,13.54820251,13.93274021,13.92043018,14.65194225,14.95453262,15.35081863,16.10773468,15.53680325,15.99367714,15.97808456,15.79887962,15.99957466,17.01572037,17.10939026,16.97472382,16.99672127,17.00799942,17.3258419,16.99237823,16.47725868,16.09679794,16.28319168,16.24394798,16.07084084,15.86612892,16.08006477,16.12901497,15.70573807,15.46877956,15.36791706,14.781003,14.16729832,14.37766266,13.91861057,13.52198792,13.53653049,13.00759792,12.53259277,12.20319176,11.62824917,11.71466541,11.6798172,10.85829449,10.13220692,10.46493435,9.92308712,9.563657761,9.219357491,9.148190498,8.333559036,8.263048172,7.877517223,7.658691406,7.71602726,7.02668047,6.873932362,6.743183136,6.566241741,6.344892025,6.101273537,5.869894028,5.770326138,5.253168106,5.008272648,4.891652584,4.686513901,4.505543709,3.952440739,3.969518661,3.715345383,3.710164785,3.856275082,3.301575899,3.153942823,3.025480747,2.699852705,2.764180899,2.481151104,2.393978357,2.128272772,1.968939662,1.952312827,1.935082316,1.777692914,1.767196417,1.667343259,1.676327825,1.499065161,1.66447401,1.446213126
360,-0.196234912,-0.131880611,-0.123978965,-0.196356118,-0.113839135,-0.213001624,-0.130114496,-0.062499329,-0.155626923,-0.140813261,-0.137875468,-0.136554539,-0.106803931,-0.133055151,-0.115964629,-0.088992149,-0.088782139,-0.143189296,-0.10117723,-0.150763288,-0.11648868,-0.167221516,-0.030303165,-0.088765241,-0.074587524,-0.076804742,0.04155387,-0.07696861,-0.021039814,-0.004619673,0.016746104,-0.003253356,0.115758553,0.099893466,0.137650266,0.070936248,0.111339763,0.193459406,0.395008981,0.484262466,0.514156282,1.29106915,5.505681515,29.92067909,89.59388733,151.6828461,147.587265,83.6876297,26.971241,5.416536808,2.113070488,1.804674745,1.981144547,1.958895802,2.160660028,2.461364031,2.417416096,2.826297998,3.29006505,3.647435188,3.443082571,3.912268639,4.3280797,4.926387787,5.124701023,6.083386898,7.12159586,9.545401573,12.71817493,15.56820202,17.15374184,16.98432159,15.28022385,13.57013988,12.71935844,11.58142757,11.84553337,12.20206356,12.50348282,12.85932732,13.22500229,13.86560154,13.95982933,14.20983791,14.43473434,14.83344936,14.87990189,14.61365986,14.69380569,15.2980957,14.88523579,15.34210205,16.03545952,15.50417328,15.76812553,14.45551109,14.9506855,14.68490887,15.01639366,14.93359089,14.81143856,14.25697803,15.16188049,14.04028225,13.88717461,14.00354004,13.94329071,13.52595901,13.37821484,13.02986717,13.21337032,12.2174139,12.01481247,11.63103294,11.71592045,11.20494461,10.99125957,10.62353039,10.29830837,10.13086414,10.07351208,9.494213104,9.250301361,9.003416061,8.54434967,8.217935562,8.166875839,7.752492428,7.345970154,7.266032696,7.031099319,7.142726421,6.48461771,6.048786163,5.867691994,5.797431946,5.50886631,5.318911552,5.156243801,4.839788914,4.541064262,4.576691151,4.363752842,4.232055664,4.038487434,3.911103249,3.418536425,3.371317387,3.313622713,3.1056602,2.842702389,2.678651571,2.557860613,2.402011156,2.454850674,2.233826876,2.222827435,2.059867382,1.971510053,1.945985198,1.739872813,1.650733948,1.694550395,1.496041059,1.568882585,1.286744237
365.0700073,-0.158177987,-0.144098476,-0.251547515,-0.183474228,-0.154981598,-0.174793005,-0.10996107,-0.129683226,-0.147329882,-0.137574196,-0.123904563,-0.13260898,-0.213001624,-0.103609465,-0.124513879,-0.076815829,-0.117946953,-0.114065595,-0.072301105,-0.133695841,-0.1468862,-0.075476989,-0.121001072,-0.102284178,-0.03131251,-0.12846148,-0.063354149,-0.060492858,-0.06351237,-0.042638913,0.001231879,-0.041485801,0.01033777,0.019270718,-0.023040041,0.043541268,0.066033944,0.144596502,0.135000125,0.209232643,0.227344111,0.404932082,0.493835568,0.726717889,2.230252743,17.2149868,69.83209229,146.1833954,162.9548035,103.8375397,38.87994766,10.41164207,2.529224634,1.993198037,1.84176743,1.919020057,2.060839176,2.187390327,2.464814901,2.676273108,2.414367199,2.974009514,3.100456238,3.80161047,4.246515274,4.330850601,4.732030392,5.627455711,6.267430305,7.506508827,9.558823586,12.47405148,15.47978401,16.36585808,16.44718742,15.28733635,13.1780386,11.74896622,11.49541378,11.48252106,11.80666828,11.8815012,11.71988583,12.19850826,12.78635502,12.60421181,13.01609516,13.41784763,13.54977417,13.42787266,13.83221149,13.19696808,13.8375473,13.89793968,13.9070673,13.11676598,13.08468246,13.69598293,13.33558083,13.53942204,13.56862259,13.62040806,13.22161007,13.14303303,12.89101601,13.08477116,12.56252289,12.2901659,11.95707226,12.07010651,11.75635242,11.9275074,11.00421047,11.31960201,10.76364422,10.78273296,10.05407619,10.10121632,9.554125786,9.563123703,9.167050362,9.066493034,8.771386147,8.254831314,7.994361401,7.758097649,7.560882568,7.23231411,7.261941433,6.907360077,6.442620754,6.47888279,6.028616428,5.853321075,5.434301376,5.631249428,5.210794926,5.186429977,4.946691036,4.737472534,4.408798218,4.191363335,3.995847225,3.925163746,3.482833624,3.668261528,3.405193329,3.172767162,3.190297604,2.989583492,2.576892376,2.321610451,2.308667421,2.278340816,2.139051437,2.184579849,2.150495052,1.980773568,1.792422175,1.73325038,1.725079417,1.507093549,1.481123567,1.45596683,1.157280445,1.380913854
370,-0.119393863,-0.189345583,-0.189461693,-0.189564034,-0.090812698,-0.195553571,-0.259899616,-0.148581833,-0.236262038,-0.195667103,-0.213001624,-0.18398416,-0.207222253,-0.161272138,-0.15492557,-0.148744032,-0.207205534,-0.224550962,-0.155122548,-0.213001624,-0.172481582,-0.142844647,-0.14334555,-0.172554851,-0.079621896,-0.120359704,-0.143569231,-0.114620857,-0.0735697,-0.13763538,-0.084933072,-0.166494325,-0.137910932,-0.12010745,-0.033296689,0.064821199,-0.055691049,0.056573346,0.036697865,-0.022136539,0.088587508,0.243224129,0.191866174,0.348539233,0.476357937,0.884364724,1.653207421,7.77561903,39.16947937,105.7753906,162.7591553,144.0075226,73.36615753,20.10367584,4.602268219,2.092275381,1.839850545,1.623249412,1.864388347,1.906185269,1.833117366,2.237493515,2.421291828,2.730877161,3.114940166,3.184855938,3.715595007,3.864853382,4.578713894,4.677116871,5.458032131,6.135257721,7.211789608,8.583632469,10.59080887,13.70053005,15.1676569,16.15839386,14.32205105,12.83522606,11.58706284,10.64924431,10.31863785,10.66550827,10.72242165,10.58190727,11.17289066,11.07373238,11.4174881,11.88800335,11.63713741,12.13274956,12.36543274,12.07463455,12.43812561,11.24971581,11.66584778,11.8561554,11.92117977,12.00460529,11.91356468,11.84876728,12.09537506,11.27590752,11.34973621,11.35449696,11.28461647,11.20029926,11.18307686,10.62966537,10.69396496,10.40362263,9.925188065,9.890424728,9.816262245,9.071268082,9.204522133,8.682088852,8.840429306,8.386347771,8.095288277,8.474459648,7.895452023,8.016153336,7.602931023,7.153685093,6.971722603,7.130040169,6.775443077,6.072511673,6.04624176,5.901314735,5.701655865,5.396449566,5.365572929,5.153568268,4.783904076,4.908030033,4.535386562,4.21807003,3.865292072,3.961281776,3.898430347,3.650428295,3.300260067,3.219399214,3.190006733,2.980725765,3.089608669,2.595445633,2.431959152,2.424355745,2.351850033,2.292178392,2.062996626,2.125386477,1.810518146,1.742829084,1.762032032,1.530948877,1.426209688,1.581165791,1.513188124,1.227016926,1.127378941,1.281618953
