Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MilliQBlank02_09_22_EM_270.00,MilliQBlank02_09_22_EM_272.00,MilliQBlank02_09_22_EM_274.00,MilliQBlank02_09_22_EM_276.00,MilliQBlank02_09_22_EM_278.00,MilliQBlank02_09_22_EM_280.00,MilliQBlank02_09_22_EM_282.00,MilliQBlank02_09_22_EM_284.00,MilliQBlank02_09_22_EM_286.00,MilliQBlank02_09_22_EM_288.00,MilliQBlank02_09_22_EM_290.00,MilliQBlank02_09_22_EM_292.00,MilliQBlank02_09_22_EM_294.00,MilliQBlank02_09_22_EM_296.00,MilliQBlank02_09_22_EM_298.00,MilliQBlank02_09_22_EM_300.00,MilliQBlank02_09_22_EM_302.00,MilliQBlank02_09_22_EM_304.00,MilliQBlank02_09_22_EM_306.00,MilliQBlank02_09_22_EM_308.00,MilliQBlank02_09_22_EM_310.00,MilliQBlank02_09_22_EM_312.00,MilliQBlank02_09_22_EM_314.00,MilliQBlank02_09_22_EM_316.00,MilliQBlank02_09_22_EM_318.00,MilliQBlank02_09_22_EM_320.00,MilliQBlank02_09_22_EM_322.00,MilliQBlank02_09_22_EM_324.00,MilliQBlank02_09_22_EM_326.00,MilliQBlank02_09_22_EM_328.00,MilliQBlank02_09_22_EM_330.00,MilliQBlank02_09_22_EM_332.00,MilliQBlank02_09_22_EM_334.00,MilliQBlank02_09_22_EM_336.00,MilliQBlank02_09_22_EM_338.00,MilliQBlank02_09_22_EM_340.00,MilliQBlank02_09_22_EM_342.00,MilliQBlank02_09_22_EM_344.00,MilliQBlank02_09_22_EM_346.00,MilliQBlank02_09_22_EM_348.00,MilliQBlank02_09_22_EM_350.00,MilliQBlank02_09_22_EM_352.00,MilliQBlank02_09_22_EM_354.00,MilliQBlank02_09_22_EM_356.00,MilliQBlank02_09_22_EM_358.00,MilliQBlank02_09_22_EM_360.00,MilliQBlank02_09_22_EM_362.00,MilliQBlank02_09_22_EM_364.00,MilliQBlank02_09_22_EM_366.00,MilliQBlank02_09_22_EM_368.00,MilliQBlank02_09_22_EM_370.00,MilliQBlank02_09_22_EM_372.00,MilliQBlank02_09_22_EM_374.00,MilliQBlank02_09_22_EM_376.00,MilliQBlank02_09_22_EM_378.00,MilliQBlank02_09_22_EM_380.00,MilliQBlank02_09_22_EM_382.00,MilliQBlank02_09_22_EM_384.00,MilliQBlank02_09_22_EM_386.00,MilliQBlank02_09_22_EM_388.00,MilliQBlank02_09_22_EM_390.00,MilliQBlank02_09_22_EM_392.00,MilliQBlank02_09_22_EM_394.00,MilliQBlank02_09_22_EM_396.00,MilliQBlank02_09_22_EM_398.00,MilliQBlank02_09_22_EM_400.00,MilliQBlank02_09_22_EM_402.00,MilliQBlank02_09_22_EM_404.00,MilliQBlank02_09_22_EM_406.00,MilliQBlank02_09_22_EM_408.00,MilliQBlank02_09_22_EM_410.00,MilliQBlank02_09_22_EM_412.00,MilliQBlank02_09_22_EM_414.00,MilliQBlank02_09_22_EM_416.00,MilliQBlank02_09_22_EM_418.00,MilliQBlank02_09_22_EM_420.00,MilliQBlank02_09_22_EM_422.00,MilliQBlank02_09_22_EM_424.00,MilliQBlank02_09_22_EM_426.00,MilliQBlank02_09_22_EM_428.00,MilliQBlank02_09_22_EM_430.00,MilliQBlank02_09_22_EM_432.00,MilliQBlank02_09_22_EM_434.00,MilliQBlank02_09_22_EM_436.00,MilliQBlank02_09_22_EM_438.00,MilliQBlank02_09_22_EM_440.00,MilliQBlank02_09_22_EM_442.00,MilliQBlank02_09_22_EM_444.00,MilliQBlank02_09_22_EM_446.00,MilliQBlank02_09_22_EM_448.00,MilliQBlank02_09_22_EM_450.00,MilliQBlank02_09_22_EM_452.00,MilliQBlank02_09_22_EM_454.00,MilliQBlank02_09_22_EM_456.00,MilliQBlank02_09_22_EM_458.00,MilliQBlank02_09_22_EM_460.00,MilliQBlank02_09_22_EM_462.00,MilliQBlank02_09_22_EM_464.00,MilliQBlank02_09_22_EM_466.00,MilliQBlank02_09_22_EM_468.00,MilliQBlank02_09_22_EM_470.00,MilliQBlank02_09_22_EM_472.00,MilliQBlank02_09_22_EM_474.00,MilliQBlank02_09_22_EM_476.00,MilliQBlank02_09_22_EM_478.00,MilliQBlank02_09_22_EM_480.00,MilliQBlank02_09_22_EM_482.00,MilliQBlank02_09_22_EM_484.00,MilliQBlank02_09_22_EM_486.00,MilliQBlank02_09_22_EM_488.00,MilliQBlank02_09_22_EM_490.00,MilliQBlank02_09_22_EM_492.00,MilliQBlank02_09_22_EM_494.00,MilliQBlank02_09_22_EM_496.00,MilliQBlank02_09_22_EM_498.00,MilliQBlank02_09_22_EM_500.00,MilliQBlank02_09_22_EM_502.00,MilliQBlank02_09_22_EM_504.00,MilliQBlank02_09_22_EM_506.00,MilliQBlank02_09_22_EM_508.00,MilliQBlank02_09_22_EM_510.00,MilliQBlank02_09_22_EM_512.00,MilliQBlank02_09_22_EM_514.00,MilliQBlank02_09_22_EM_516.00,MilliQBlank02_09_22_EM_518.00,MilliQBlank02_09_22_EM_520.00,MilliQBlank02_09_22_EM_522.00,MilliQBlank02_09_22_EM_524.00,MilliQBlank02_09_22_EM_526.00,MilliQBlank02_09_22_EM_528.00,MilliQBlank02_09_22_EM_530.00,MilliQBlank02_09_22_EM_532.00,MilliQBlank02_09_22_EM_534.00,MilliQBlank02_09_22_EM_536.00,MilliQBlank02_09_22_EM_538.00,MilliQBlank02_09_22_EM_540.00,MilliQBlank02_09_22_EM_542.00,MilliQBlank02_09_22_EM_544.00,MilliQBlank02_09_22_EM_546.00,MilliQBlank02_09_22_EM_548.00,MilliQBlank02_09_22_EM_550.00,MilliQBlank02_09_22_EM_552.00,MilliQBlank02_09_22_EM_554.00,MilliQBlank02_09_22_EM_556.00,MilliQBlank02_09_22_EM_558.00,MilliQBlank02_09_22_EM_560.00,MilliQBlank02_09_22_EM_562.00,MilliQBlank02_09_22_EM_564.00,MilliQBlank02_09_22_EM_566.00,MilliQBlank02_09_22_EM_568.00,MilliQBlank02_09_22_EM_570.00,MilliQBlank02_09_22_EM_572.00,MilliQBlank02_09_22_EM_574.00,MilliQBlank02_09_22_EM_576.00,MilliQBlank02_09_22_EM_578.00,MilliQBlank02_09_22_EM_580.00,MilliQBlank02_09_22_EM_582.00,MilliQBlank02_09_22_EM_584.00,MilliQBlank02_09_22_EM_586.00,MilliQBlank02_09_22_EM_588.00,MilliQBlank02_09_22_EM_590.00,MilliQBlank02_09_22_EM_592.00,MilliQBlank02_09_22_EM_594.00,MilliQBlank02_09_22_EM_596.00,MilliQBlank02_09_22_EM_598.00,MilliQBlank02_09_22_EM_600.00
425,-0.008726628,0.008698239,0.00182155,0.003522528,-0.006955083,-0.015817111,-0.005249013,-0.00689117,-0.008766332,-0.006955614,-0.006902836,-0.015644964,-0.010435981,-0.032873053,0.006941685,-0.015580395,-0.027841387,-0.017385621,-0.024229879,-0.018964503,-0.006815669,-0.017296551,0.006928759,-0.020651663,0.003467959,0.022372289,0,0.013959072,0.013814516,-0.003470077,0.006914709,0.022575244,0.022341376,0.036362249,0.031301137,0.019078342,0.043291766,0.038010921,0.053128678,0.013683728,0.037766103,0.029336393,0.005156783,0.041382592,0.032633487,0.038064063,0.018857284,0.032995738,0.020805232,0.043157246,0.030794552,0.031201249,0.043289367,0.086479306,0.022664588,0.056274522,0.040160362,0.040059499,0.050884511,0.040300325,0.05900944,0.036672637,0.059220966,0.053225651,0.139319241,0.081568763,0.162728801,0.187097877,0.229580492,0.246028036,0.499106139,0.494463205,0.518720627,0.715725601,1.839310408,13.23536015,48.20810318,122.3988113,119.4562683,63.01158524,21.98753166,3.994664669,0.902185559,0.604460359,0.484626651,0.4158113,0.368644178,0.262449741,0.238818675,0.214418784,0.264421016,0.205759168,0.169383869,0.175759465,0.153721988,0.108475812,0.099711008,0.055974294,0.108956777,0.086178392,0.096593924,0.072176874,0.045898363,0.064850502,0.043904245,0.084457383,0.13122052,0.254962593,0.575585425,1.038756609,1.628461361,2.333281755,2.688620567,2.772442818,2.624049664,1.913456917,1.329053521,0.688683629,0.319409072,0.157567993,0.105452597,0.087448053,0.054809246,0.06144242,0.033370331,0.04549161,0.059578985,0.028044837,0.033249337,0.03339896,-0.008843235,0.017752308,-0.014085772,-0.008848431,0.0035161,0.028181368,-0.005268195,-0.001757454,0.012349708,-0.014041443,0.01051322,-0.00526134,0,0.001751749,-0.005244114,-0.010495199,-0.00527685,-0.005278475,-0.00529517,0.008813663,0.001758879,0.019494213,-0.005291248,-0.007049999,-0.008796684,0.003508803,-0.003522615,0.015938118,-0.026342917,-0.017547399,-0.014073036,0.001751942,-0.001742968,0,0.008736615,-0.003536399
430,0.013642937,0.031962156,0.016327139,-0.00919369,0.022688547,-0.022867179,-0.00455334,0.002251056,-0.009201537,0.018191079,0.020213818,0.015855866,0.020226492,-0.013420177,0.017989455,0,0.020322127,-0.002244044,0.01573755,0.002251786,0,0,0.024689196,0.004423928,0.017844277,0.017809439,0.019916968,0.040650133,0.017953159,0.036080975,0.026972536,0.038125314,0.057763275,0.035931639,0.013614209,0.029292012,0.020098392,0.035922688,0.055216771,0.032850146,0.026414497,0.02659427,0.008883992,0.037930515,0.040695257,0.033686895,0.03762877,0.057646982,0.058062024,0.060097493,0.037588999,0.015632328,0.042628232,0.047300067,0.047130641,0.031512439,0.085589051,0.065670736,0.065371118,0.072207704,0.0587827,0.040519822,0.076895937,0.0834525,0.099509686,0.069977582,0.113058478,0.144354939,0.198411793,0.163790613,0.33544302,0.359490544,0.377459615,0.475263745,0.421976149,0.58069551,1.172020912,6.836261749,39.61442566,85.7409668,105.1789932,77.87447357,36.4851799,8.820466042,1.541289806,0.730346262,0.589858055,0.454887331,0.381601363,0.322409004,0.374521673,0.278944463,0.264735848,0.230905592,0.188767448,0.119650707,0.120646209,0.136195242,0.12838763,0.086231343,0.12436489,0.081604525,0.088848382,0.072449982,0.063348703,0.083326392,0.075303957,0.12144056,0.109017573,0.119952649,0.23387298,0.401396036,0.82130599,1.314448595,1.729311585,2.418026209,2.488518715,2.423336983,1.951193094,1.406819582,0.734024167,0.466405243,0.172318414,0.134119257,0.107661359,0.090565763,0.041103397,0.096109845,0.031612344,0.029592466,0.029821027,0.027201261,0.0182156,0.042920295,0.058790278,0.0363448,0.029585529,0.033752542,0.02498359,0.01132549,0.01364272,0.043260176,0.011401624,0.01129178,-0.009025739,0.024863983,0.049917523,0.049872372,-0.002264088,0.050380141,0.027203543,0.009077067,0.034038458,-0.022579327,0.036613941,0.006780473,-0.00682914,0.013572603,-0.002275561,0.015644521,-0.011440129,-0.002259872,0.017957149,-0.013504663,0.027148031,-0.006879898
435.0700073,-0.004818987,0.024346363,0.041420881,0.014789399,0.050646711,0.012191078,-0.002434749,0.00478612,0.002415307,0.036053013,0.023696851,-0.00242563,0.00960991,0.004730078,0.011962323,0.014219121,-0.00716726,-0.004744485,0.014317826,0.004764412,0.014194531,0.021370869,0.00478032,-0.002366248,0.002394498,0.040295053,0.02587937,0.01428296,0.007207744,0.016701141,0.028828414,-0.007147435,-0.011841495,0.011968336,0.023850013,0.033391055,0.045278631,0.021277251,0.039856702,0.006990628,0.042519819,0.049681328,0.030632418,0.04940049,0.057213694,0.047348935,0.038023446,0.026371181,0.035727557,0.058731079,0.025922609,0.040402118,0.047595933,0.057682324,0.028748987,0.062251594,0.04328838,0.038469125,0.069509193,0.069393598,0.0812736,0.035864402,0.078863971,0.06447915,0.128159568,0.067640036,0.100832105,0.118677735,0.138472423,0.128137887,0.245373636,0.251378983,0.228078887,0.286387831,0.237162396,0.339923531,0.30241406,0.532778978,0.715154111,2.981328726,13.27757645,45.79116821,91.56665039,107.3442383,60.02196884,19.21070671,4.830604076,0.955245137,0.666324675,0.545154572,0.522013187,0.474230647,0.296815455,0.309918821,0.253763556,0.141758427,0.135328144,0.132236332,0.145588905,0.15883635,0.173694462,0.129886374,0.094188794,0.115593016,0.08422187,0.093176387,0.084201813,0.088965617,0.098635934,0.104910024,0.038509768,0.096002229,0.149484754,0.17142719,0.265756339,0.507480502,0.983359873,1.417319775,1.900529385,2.161345482,2.275079012,2.014941931,1.632464886,1.127233505,0.585116267,0.259330511,0.14580518,0.109046765,0.053134061,0.099098928,0.096332148,0.071876943,0.01931392,0.065497577,0.038573366,0.031197352,0.004833603,0.026491534,0,0.042832974,0.031470828,0.028929116,0.048183948,0.01678504,-0.02167912,0.007226617,0.031351361,0.016839147,0.040960699,0.033774901,0.012082285,0.004839873,0.016811244,0.057976615,0.014397984,0.00965463,0.012032014,0.016895929,-0.021697935,0.01675868,0.011995269,0,0.026499767,0.021680843,0.007261514,0.017043572
440,0.013643898,-0.011218081,0.006847658,0.015842803,0.024743568,-0.002279244,-0.00449087,0,-0.006754931,-0.00447814,0.021862224,0.031324256,0.020085162,0.015445344,0.015571057,0.019909127,-0.011188661,-0.015587735,0.01113422,0.015552514,0.019840308,-0.008830139,0,0.044154398,0.002220791,0.028805098,-0.004418991,-0.004413062,0,0.017845871,0.024483019,0.033411518,0.02213702,0.024365662,0,0.020060224,0.019887263,0.02425782,-0.013066572,0.037087295,-0.008773181,0.0198435,0.033224653,0.043850031,0.011149888,0.028870283,0.015515319,0.004410221,0.013312772,0.026509611,0.039501578,0.044479337,0.042406075,0.037623271,0.037876423,0.057992995,0.038096774,0.033345561,0.066974901,0.042895202,0.040611058,0.062401798,0.03135379,0.060595181,0.080447286,0.064606391,0.066805325,0.105487123,0.116224498,0.08868216,0.210792586,0.16688472,0.131447032,0.147731975,0.119187675,0.191675067,0.153425053,0.278556496,0.35774067,0.377893031,0.410521775,1.020498633,5.524123669,27.39017868,66.74156952,88.86830902,90.33155823,35.69968033,8.689191818,1.790592551,1.041689992,0.688194215,0.451637864,0.40548411,0.294153303,0.230102286,0.177044705,0.149891153,0.116402708,0.178815708,0.136842787,0.14609006,0.139265761,0.15889889,0.112382278,0.091758519,0.112666659,0.100336686,0.108143911,0.097893722,0.082493909,0.098468371,0.085386731,0.067330547,0.087907925,0.081077427,0.124252506,0.223015159,0.378956199,0.698271215,1.132947564,1.556244731,1.994712234,2.196325302,2.045695543,1.710467696,1.182394505,0.757952332,0.390088588,0.163622603,0.119484276,0.112407796,0.038139425,0.093248367,0.055968605,0.046898659,0.036085285,0.022345269,0.029148832,0.022547254,0.015756715,-0.002240881,0.006759649,0.015702531,0,0.031629052,0.024735499,0.004454631,0.011264813,0.024703613,0.038307182,0.031605206,0.020244965,0.027164072,0.024831541,0.052365556,0.024785828,0.03135407,0.013443842,0.018000828,0.02939813,0.027030619,0.002237487,-0.008921203,0.002251122,0.029257271
445,-0.012681371,0.015031039,0.010680703,0.01691146,-0.008314521,0.002122349,-0.021046296,-0.008365803,0.008420361,-0.002096849,0.016483562,0,0.008352266,-0.01442166,0.018580722,0.002072453,-0.002083933,-0.00618512,0.010389092,-0.002071581,0.008281385,0,0.002074551,0.006150831,0,0.024836442,-0.002081213,0.018744884,0.010411613,0.018600307,0.016637795,0.020726332,0.020763775,0,0.016659761,0.004140084,0.039497506,0.004133632,0.018463509,0.01431768,0.018352441,0.018596999,0.049125165,0.028846053,0.034795851,0.014574892,0.018731931,0.053625826,0.033192817,0.018549701,0.004118625,0.031210402,0.031395137,0.018621087,0.033626441,0.035517078,0.02718289,0.043877885,0.039869145,0.052420132,0.050397824,0.06681338,0.068906903,0.052148193,0.068524152,0.043971967,0.068720646,0.069105461,0.104059786,0.072712615,0.127584353,0.128487021,0.086652428,0.113088213,0.095023647,0.136989713,0.157974601,0.22702834,0.227288842,0.216322348,0.214113176,0.256334901,0.37259841,0.445372194,1.92352283,10.21907043,46.36588287,75.52681732,90.53137207,67.02708435,29.90626907,4.632941246,0.969780803,0.576868176,0.445110381,0.301701486,0.262819767,0.240696549,0.21375224,0.206695259,0.164216742,0.123775624,0.150444433,0.125615522,0.178595811,0.11309801,0.134009242,0.098248467,0.113354407,0.119382232,0.069253244,0.128402948,0.079564489,0.082597896,0.079997979,0.061225351,0.031464547,0.058774386,0.063315988,0.096847408,0.144291088,0.329942852,0.549432039,0.871078312,1.259243965,1.585954785,1.915294766,1.940657496,1.719127774,1.270653486,0.866838515,0.523471713,0.252338916,0.159661189,0.103722796,0.096212968,0.0713403,0.027183572,0.07954783,0.044314921,0.031403221,0.035864297,-0.010461411,0.051031038,0.008394314,0.004205152,0.00840149,0.012600038,0.023164526,0.035819791,0.035484977,0.052560762,0.029494423,0.018963818,0.012659723,0.010506851,0.02737868,0.018934373,0.004200648,0.014684442,0.018867331,0.021135481,0.025260819,0.016649773,0.027048396,-0.006263127
450,0.021626437,0.008706838,0.021623679,-0.015074706,0.002125209,0,0.015032718,0.012755075,0.010734681,0.017055823,0.006265167,0,0.025422329,0.0209525,0.010464936,-0.010556652,0.017042926,0.010531348,0.012751469,0.010617492,-0.016839517,0.012632457,0.010500892,-0.002092462,-0.002118617,0.006304719,-0.01682896,0.019041574,0.010596229,0.012666298,0.010576951,0.019007351,0.02949113,0.014741249,0.02330005,-0.006297679,0.008441579,0.035437856,0.047730714,0.016728386,0.022963025,-0.004181625,0.020958254,0.052458849,0.020917788,0.042143412,0.008419582,0.037889794,0.050147519,0.018835584,0.006288662,0.029727589,0.027430153,0.016955188,0.025488097,0.02761803,0.010574424,0,0.021172222,0.012672987,0.008456535,0.008506222,0.023331925,0.052782703,0.029668497,0.066113733,0.072164774,0.046141811,0.056836363,0.031636223,0.068196833,0.079834282,0.042085681,0.050414447,0.052599795,0.128273338,0.092759289,0.1510555,0.183852673,0.154811233,0.146503344,0.17173861,0.232999504,0.269324571,0.29862985,0.374881268,0.877737641,4.016132355,30.1488266,80.72964478,147.1682587,114.5501099,37.2315979,7.985357285,1.349306583,0.574654579,0.469159186,0.338578105,0.377595991,0.22177583,0.211803377,0.18560119,0.112629607,0.165513039,0.123558044,0.135729238,0.106359445,0.156755075,0.117655367,0.110843472,0.083534315,0.078937203,0.05510132,0.076805085,0.083526261,0.057789113,0.074274026,0.051259272,0.057993926,0.038414668,0.053616315,0.06011951,0.100463197,0.141282246,0.232509032,0.503415108,0.778053284,1.075666547,1.412495613,1.584272385,1.747236013,1.642732263,1.283202887,0.948120594,0.653318048,0.340623379,0.178501531,0.098285556,0.069919698,0.057787016,0.068745203,0.036040008,0.046518315,0.044610895,0.040437922,0.036316328,0.046600793,0.002135274,0.012739016,0.014936265,0.008494138,0.008538307,0.038376912,0.019132083,0.006425923,0.04707443,0.027839227,-0.002125991,0.019344771,-0.008505951,0.025479492,0.031932488,-0.002108197,-0.004232822,0.01899199,0.012739097
455,0.010543908,0.018314347,0,0.008095155,0.013075758,-0.002662719,0.036547225,0.007756548,0.026236182,0.020880206,-0.012767316,0.002609283,0.020718841,0.010394471,0.012779161,-0.025648061,0.01560533,-0.005148178,0.002600652,0.012789457,0.023174971,0.010185477,0.020521399,0.007654136,0.020609047,0.015307098,0,0.015317846,0.025660632,0.002581864,0.051370829,0.030820124,0.038638182,0.002560708,0.033617444,0.01797176,0.028175075,0.025465576,0.002518746,0.022657126,0.027891811,0,0.056178197,0.01270322,0.076025203,0.079465576,0.035824411,0.03095041,0.025339935,0.030469459,0.03074747,0.018042399,0.038644657,0.002585155,0.033625357,0.02314041,0.043429613,0.048889186,0.051742692,0.002579494,0.033440515,0.023359876,0.072115138,0.048995338,0.038459271,0.018103573,0.061436228,0.046026271,0.084318109,0.092597835,0.111416571,0.076544866,0.071191207,0.043586947,0.04859795,0.096935064,0.160760224,0.11874216,0.115137808,0.146493778,0.092295386,0.149790674,0.189912066,0.164224684,0.208644584,0.242331743,0.368841887,0.291381299,0.65582037,2.410579681,18.34710884,86.07967377,107.9469986,97.50101471,53.11201477,16.94527626,2.530323744,0.688940704,0.521145046,0.462208003,0.394192725,0.23488903,0.224803299,0.231538698,0.186702624,0.150287867,0.151236221,0.174251825,0.145130351,0.127667665,0.134603098,0.157464862,0.148068488,0.080512583,0.07490018,0.069782771,0.036099222,0.054216076,0.070432641,0.03619919,0.038813852,0.070223801,0.051843554,0.06289012,0.062919632,0.101132162,0.114959948,0.190722033,0.347811639,0.556115687,0.799080551,1.193403959,1.387802005,1.542842388,1.552746058,1.315860868,1.083091617,0.669901967,0.41916427,0.217237264,0.101472922,0.087926634,0.005190464,0.069432475,0.056959845,0.025676116,0.005146296,0.057266016,0.049215149,0.023161968,0.036378566,0.012966435,0.002588193,-0.015503636,0.026057275,0.00773459,0.007781334,0.007755084,-0.010338321,0.036209583,-0.002580925,0.010368228,-0.005115312,0.033256758,0.017959725,0.012877305
460,-0.019320779,0.004845454,0.012168736,-0.024131389,-0.019240111,0.004875528,0.002422035,0.028694885,0.021466088,0.011905528,0.009393199,-0.014385832,-0.009520522,0.014185034,-0.011810781,0.016518667,-0.009567341,0.026001716,0,0.007026403,-0.021270512,0.02603692,0.002359214,-0.014154182,-0.007082337,0.007040353,0.0237082,0.026010508,0.035278678,-0.007087775,-0.021342035,0.040262129,0.002357384,0.018968537,0.030665945,-0.00706351,0.030681724,-0.006980884,0.030052176,-0.01866159,-0.025776155,0.009341625,-0.02113574,0.030329188,0.044898998,0.025876934,0.018862141,0.014091123,0.042161576,0.044954877,0.032836027,0.009492913,0.02838772,0.033196125,0.018931596,0.018819943,0.026074879,0.049997143,0.045348119,0.023771038,0.028456789,0.042782683,0.045067161,0.023590246,0.073316731,0.064382136,0.058439068,0.089775726,0.093811274,0.077906258,0.106746621,0.08913178,0.110608533,0.06556993,0.061513275,0.08030118,0.08723823,0.101782613,0.05684052,0.068162642,0.085392639,0.140126213,0.084952146,0.108596854,0.167668343,0.106422223,0.223438725,0.218005344,0.268573791,0.399746269,0.612808943,1.286979795,5.357459545,28.09309959,70.16292572,92.41738129,75.37148285,36.82040405,7.844963074,1.398511648,0.613156915,0.414249212,0.396954626,0.329291165,0.279383838,0.166264072,0.166181967,0.219432145,0.169729769,0.147756964,0.143051624,0.203320578,0.131768718,0.147360817,0.127325788,0.100099623,0.095834322,0.035903975,0.064432219,0.069150686,0.066889629,0.093432195,0.04798004,0.031111492,0.067177378,0.042948768,0.040798694,0.043230262,0.097665325,0.047439005,0.10782782,0.276863515,0.385164052,0.623292506,0.868759811,1.158199072,1.394664049,1.463566899,1.385487437,1.125476241,0.777552903,0.611254275,0.311045706,0.132997364,0.080729991,0.069084458,0.042758495,0.073645577,0.028848233,0.057049271,0.030983068,0.02372575,0.021442048,0.021495052,0.033612315,0.023956113,-0.0023879,0.030745508,-0.023888869,0.042815957,0.021244152,-0.016676435,0.007105014,0.007088545,-0.014271579,0.037927724
465,0.026361654,0.026174128,-0.00290317,0.032222819,0.031904496,0.046994276,-0.017287031,0.005742786,0.025887286,-0.005717095,-0.016813457,-0.037313111,-0.022752676,0.008499451,0.01978245,-0.028193953,0.014196359,0.031295519,0.022561777,0.019641459,-0.016939774,0.019600431,0.028114844,-0.002796225,0.00568353,-0.002795701,0.022484479,-0.011254576,-0.002809786,0.056475002,-0.01409495,0.011205769,0.002812006,0.048115704,-0.016968183,0.014053273,0.016924627,0.025079768,0.013900435,0.013891783,0.016705412,0.025306419,0.013976787,-0.011088718,0.014021705,0.02790311,0.011176025,0.016858527,0.038987115,0.047160521,-0.008437632,0.028255211,0.036677781,0.019765915,0.005644153,0.005628064,0.033786066,0.031145504,0.036903724,0.016940443,0.025388801,0.039663766,0.042292833,0.031016668,0.014148435,0.064769022,0.120106362,0.090793274,0.157824278,0.135359585,0.278727204,0.184818551,0.092367634,0.075366363,0.064360328,0.084285289,0.05342181,0.073174715,0.120512657,0.092854172,0.098340571,0.098810606,0.079102077,0.096175879,0.124303624,0.107443884,0.141777605,0.161621422,0.225371152,0.238566563,0.413131416,0.538019598,0.449221045,0.679707229,3.205019712,13.87649727,53.01117706,83.57929993,89.35530853,56.62594986,19.46263504,2.974072218,0.719576716,0.527218342,0.385031343,0.310537785,0.313294828,0.309019983,0.240762517,0.175728485,0.175583676,0.191133678,0.115874201,0.135760441,0.114015661,0.1133366,0.079668127,0.085648462,0.056677453,0.059884336,0.028287742,0.051354621,0.056962043,0.048587952,0.051114291,0.051208083,0.039672196,0.036868453,0.056966908,0.062755302,0.014290614,0.031358596,0.059467345,0.130939603,0.157787383,0.330804706,0.448863268,0.759884953,0.922350049,1.1216923,1.241759539,1.183324218,1.062614918,0.863039136,0.534722865,0.359132409,0.178812176,0.124037296,0.062452096,0.064797856,0.062345732,0.008499787,0.016978553,0.005693642,0.022748405,0.05096912,0.005674999,-0.019839976,0.014277107,0.019859508,0.011375594,0.022768347,-0.019929053,-0.014045851,0.005653327,-0.008429855
470,0.007108381,0.028431809,0,-0.010750377,-0.013943258,0.007109847,0.003489427,0.034753717,-0.003478224,0.003436816,0.01019219,0.013833029,0.024032766,0.01357764,-0.010142845,0.010195551,0.010188487,-0.00339809,0.003417833,-0.00337839,0.027286433,-0.013587696,-0.01012648,0.043939404,0.01692076,0.010234297,0.023853173,0.051153861,0.00685556,-0.017055184,0.010148541,-0.010176321,0.040632512,0.030852877,0.010166286,0,0.057764187,0.006725899,0.043717906,0.030114738,0.009975228,0,0.010119511,0.040417377,0.047275417,0.01352759,0.016840972,0.027135663,0.036759671,0.030303132,0.006783754,0.027194791,0.051297482,0.057924792,0.013624907,0.030679028,0.037350431,-0.027225146,0.01361781,0.013611369,0.030795552,0.034148455,0.074910194,0.057473596,0.033840146,0.047639787,0.026880365,0.09866026,0.164048031,0.095550098,0.225283653,0.216988876,0.101852357,0.115112983,0.094682559,0.091691084,0.091427483,0.081200957,0.07812129,0.06413047,0.09897881,0.112701841,0.111606762,0.122749597,0.139669552,0.129687965,0.122918501,0.112574197,0.169583514,0.224202305,0.250464529,0.32594192,0.221593425,0.267699003,0.392245114,0.433849841,0.976190507,4.525456429,28.42325211,81.41407013,120.7871857,71.82050323,35.88867188,7.917775631,1.427420139,0.534068108,0.472117692,0.4431687,0.389526516,0.337629288,0.205154851,0.315968633,0.160035416,0.137806058,0.068480954,0.089178838,0.085512474,0.064850397,0.133745313,0.134043649,0.119913116,0.047740836,0.051753584,0.017153895,0.085599147,0.068787858,0.037633985,0.037838135,0.136839613,0.105962619,0.027448492,0.044163007,0.058450177,0.006885416,0.088855468,0.057741623,0.061452534,0.102415994,0.219028071,0.4169873,0.562454641,0.804766953,1.036772728,1.122991323,1.115466118,1.092547536,1.033064961,0.611546397,0.442570478,0.263540208,0.129501447,0.085271262,0.071764939,0.051451974,0.078887612,0.030693468,-0.003405948,0.02719257,0.033911642,0.010246847,0.034088507,0.013607617,-0.030863987,-0.027086781,0.00676112,0.006819747
