Baseline 100%T,,BLANK,,ELA_109,,ELA_930,,ELA_903,,ELA_1010,,ELA_105,,ELA_913,,ELA_909,,ELA_CTL2_L222_224,,ELA_948,,ELA_944,,ELA_CTL1_L239,,ELA_CTL2_L239,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
734.9734497,0.01710830815,734.9734497,-0.004031811841,734.9734497,-0.004339104984,734.9734497,-0.004248267505,734.9734497,-0.003005498787,734.9734497,-0.003659722861,734.9734497,-0.003133245977,734.9734497,-0.003313159337,734.9734497,-0.004124284256,734.9734497,-0.003738262225,734.9734497,-0.003257769626,734.9734497,-0.003851374844,734.9734497,-0.00414741179,734.9734497,-0.003271232359,
733.9765015,0.01632312685,733.9765015,-0.00418269122,733.9765015,-0.004569086712,733.9765015,-0.004273747094,733.9765015,-0.00313992775,733.9765015,-0.003887345083,733.9765015,-0.003008994972,733.9765015,-0.003524376079,733.9765015,-0.004222530406,733.9765015,-0.004242986906,733.9765015,-0.003321944969,733.9765015,-0.004187049344,733.9765015,-0.004170435946,733.9765015,-0.003462696215,
732.979187,0.01537836529,732.979187,-0.004113668576,732.979187,-0.004235245287,732.979187,-0.004021963105,732.979187,-0.00314064743,732.979187,-0.003788714996,732.979187,-0.002971409354,732.979187,-0.003212908283,732.979187,-0.004082794301,732.979187,-0.004039608408,732.979187,-0.003262086073,732.979187,-0.004041249398,732.979187,-0.003940653522,732.979187,-0.003209054004,
731.9815674,0.01428710483,731.9815674,-0.004089153837,731.9815674,-0.004093974829,731.9815674,-0.004064382054,731.9815674,-0.003013776382,731.9815674,-0.00371773052,731.9815674,-0.002830189886,731.9815674,-0.003153599799,731.9815674,-0.003922234755,731.9815674,-0.003782864194,731.9815674,-0.003133708611,731.9815674,-0.00386425457,731.9815674,-0.004039608408,731.9815674,-0.003405373776,
730.9835815,0.01345621608,730.9835815,-0.004295329098,730.9835815,-0.004216839094,730.9835815,-0.004229913466,730.9835815,-0.002853592625,730.9835815,-0.00367363519,730.9835815,-0.002964210697,730.9835815,-0.00338857621,730.9835815,-0.003989594989,730.9835815,-0.004132591654,730.9835815,-0.003348968457,730.9835815,-0.004018577747,730.9835815,-0.003976257052,730.9835815,-0.003188651288,
729.9852295,0.01239328645,729.9852295,-0.004161821213,729.9852295,-0.004376264755,729.9852295,-0.004105257802,729.9852295,-0.002824840602,729.9852295,-0.003703563008,729.9852295,-0.002699369332,729.9852295,-0.003151029814,729.9852295,-0.003883496625,729.9852295,-0.004162539262,729.9852295,-0.003278323216,729.9852295,-0.003992006183,729.9852295,-0.004026015289,729.9852295,-0.003367000492,
728.9865723,0.01126095187,728.9865723,-0.004118745681,728.9865723,-0.004053457174,728.9865723,-0.003966253716,728.9865723,-0.002852255246,728.9865723,-0.003674559295,728.9865723,-0.002740065334,728.9865723,-0.003195537953,728.9865723,-0.003836185439,728.9865723,-0.004077101592,728.9865723,-0.003188959789,728.9865723,-0.004067510366,728.9865723,-0.003887960687,728.9865723,-0.003363764146,
727.9875488,0.01056007016,727.9875488,-0.004096693359,727.9875488,-0.004052687436,727.9875488,-0.004086435772,727.9875488,-0.00283553917,727.9875488,-0.003614286892,727.9875488,-0.002719589276,727.9875488,-0.003066009842,727.9875488,-0.004051969387,727.9875488,-0.003839982674,727.9875488,-0.003105129348,727.9875488,-0.003872208064,727.9875488,-0.003802212421,727.9875488,-0.003119213507,
726.9881592,0.009273749776,726.9881592,-0.003863638965,726.9881592,-0.003753865603,726.9881592,-0.003715882543,726.9881592,-0.002555333776,726.9881592,-0.003349071369,726.9881592,-0.002568869619,726.9881592,-0.002907387912,726.9881592,-0.003702074289,726.9881592,-0.003722658148,726.9881592,-0.002952178242,726.9881592,-0.003655205248,726.9881592,-0.003594365437,726.9881592,-0.002844540169,
725.9884644,0.008743619546,725.9884644,-0.00389150111,725.9884644,-0.003860714147,725.9884644,-0.003706232179,725.9884644,-0.002793514868,725.9884644,-0.003391042119,725.9884644,-0.002679920522,725.9884644,-0.003056550631,725.9884644,-0.00358122075,725.9884644,-0.003629689338,725.9884644,-0.003033878747,725.9884644,-0.003746577306,725.9884644,-0.0036459642,725.9884644,-0.003166294657,
724.9884033,0.00786355231,724.9884033,-0.004212583881,724.9884033,-0.004048789386,724.9884033,-0.003844447201,724.9884033,-0.002761775162,724.9884033,-0.003467370057,724.9884033,-0.002812804421,724.9884033,-0.002982515609,724.9884033,-0.003731743433,724.9884033,-0.003814272583,724.9884033,-0.003065392841,724.9884033,-0.003839880228,724.9884033,-0.003966663964,724.9884033,-0.00327102677,
723.9880371,0.007031091955,723.9880371,-0.004043557681,723.9880371,-0.003677844768,723.9880371,-0.003603966907,723.9880371,-0.002609526506,723.9880371,-0.003269279841,723.9880371,-0.002642100444,723.9880371,-0.002930786461,723.9880371,-0.003662597854,723.9880371,-0.003519086633,723.9880371,-0.002980304649,723.9880371,-0.003729125718,723.9880371,-0.003623220371,723.9880371,-0.003025447251,
722.9873047,0.006198622286,722.9873047,-0.003753917059,722.9873047,-0.003754481673,722.9873047,-0.003693552921,722.9873047,-0.002423915546,722.9873047,-0.0030475026,722.9873047,-0.002450892236,722.9873047,-0.002713260939,722.9873047,-0.003541836049,722.9873047,-0.003447287716,722.9873047,-0.002996861003,722.9873047,-0.003558011493,722.9873047,-0.0036544865,722.9873047,-0.002989456989,
721.9862061,0.005421370268,721.9862061,-0.003824895481,721.9862061,-0.003781991545,721.9862061,-0.0036876495,721.9862061,-0.00254601799,721.9862061,-0.003144913586,721.9862061,-0.002497994341,721.9862061,-0.00302585843,721.9862061,-0.003607868915,721.9862061,-0.003368695732,721.9862061,-0.002973774681,721.9862061,-0.003489814,721.9862061,-0.003503166605,721.9862061,-0.003043235512,
720.9848022,0.004921156447,720.9848022,-0.003940243274,720.9848022,-0.00376228313,720.9848022,-0.003745910013,720.9848022,-0.002517502988,720.9848022,-0.003282844787,720.9848022,-0.002643129788,720.9848022,-0.002978299279,720.9848022,-0.003797439625,720.9848022,-0.003520781407,720.9848022,-0.003042824334,720.9848022,-0.0036691688,720.9848022,-0.003737646155,720.9848022,-0.003110732185,
719.9830322,0.004320640583,719.9830322,-0.004026682116,719.9830322,-0.003706180956,719.9830322,-0.003575572511,719.9830322,-0.002659081249,719.9830322,-0.00317143416,719.9830322,-0.002633558353,719.9830322,-0.002891445532,719.9830322,-0.003629022045,719.9830322,-0.003456738312,719.9830322,-0.002872982295,719.9830322,-0.003648839192,719.9830322,-0.003543427913,719.9830322,-0.003094591666,
718.980957,0.0036606465,718.980957,-0.003975333646,718.980957,-0.003688727738,718.980957,-0.003411435056,718.980957,-0.002520231064,718.980957,-0.003156632185,718.980957,-0.002535157837,718.980957,-0.002791405655,718.980957,-0.003817916149,718.980957,-0.0035241195,718.980957,-0.002961279592,718.980957,-0.003611719701,718.980957,-0.00342165702,718.980957,-0.003054597182,
717.9785156,0.003233803203,717.9785156,-0.003936856985,717.9785156,-0.003774652258,717.9785156,-0.00367712602,717.9785156,-0.002619767096,717.9785156,-0.003005550243,717.9785156,-0.002521569375,717.9785156,-0.002937882906,717.9785156,-0.003627892584,717.9785156,-0.003445952199,717.9785156,-0.002891394077,717.9785156,-0.003487554146,717.9785156,-0.003551027738,717.9785156,-0.003047245555,
716.975769,0.00290279882,716.975769,-0.003934958484,716.975769,-0.003690575715,716.975769,-0.003665113356,716.975769,-0.002597072395,716.975769,-0.002918496029,716.975769,-0.002588426694,716.975769,-0.002960302634,716.975769,-0.00355857634,716.975769,-0.003444411326,716.975769,-0.002817279426,716.975769,-0.003626044141,716.975769,-0.003499006853,716.975769,-0.002968118526,
715.9726563,0.002403602237,715.9726563,-0.003813913325,715.9726563,-0.003467575414,715.9726563,-0.003476049751,715.9726563,-0.002371501876,715.9726563,-0.002870925004,715.9726563,-0.002526819473,715.9726563,-0.002765530488,715.9726563,-0.003477231134,715.9726563,-0.003330627689,715.9726563,-0.002834202023,715.9726563,-0.003511743154,715.9726563,-0.003390117316,715.9726563,-0.002959685633,
714.9691772,0.002391836839,714.9691772,-0.003865126986,714.9691772,-0.003571259324,714.9691772,-0.003551489906,714.9691772,-0.002531863749,714.9691772,-0.002795212436,714.9691772,-0.002618583618,714.9691772,-0.002831372898,714.9691772,-0.003363044932,714.9691772,-0.003545636078,714.9691772,-0.002871850738,714.9691772,-0.003556368174,714.9691772,-0.003501471831,714.9691772,-0.002992747584,
713.9653931,0.00247042533,713.9653931,-0.004029760137,713.9653931,-0.003644578159,713.9653931,-0.003460641718,713.9653931,-0.002601807006,713.9653931,-0.002960405545,713.9653931,-0.002541334135,713.9653931,-0.002799430396,713.9653931,-0.003582093632,713.9653931,-0.003482264234,713.9653931,-0.002909753704,713.9653931,-0.003600115888,713.9653931,-0.00325463526,713.9653931,-0.003063130891,
712.9613037,0.002451733686,712.9613037,-0.004089102615,712.9613037,-0.00367425126,712.9613037,-0.00367964129,712.9613037,-0.002552503021,712.9613037,-0.002964724787,712.9613037,-0.002678479766,712.9613037,-0.002887177048,712.9613037,-0.003446311923,712.9613037,-0.003345218254,712.9613037,-0.002973157447,712.9613037,-0.003546868451,712.9613037,-0.002104701707,712.9613037,-0.003142395057,
711.9567871,0.002477454487,711.9567871,-0.003733026562,711.9567871,-0.003511178074,711.9567871,-0.003404500661,711.9567871,-0.002515546978,711.9567871,-0.00262408983,711.9567871,-0.002368927468,711.9567871,-0.002631397219,711.9567871,-0.003155552782,711.9567871,-0.003026629798,711.9567871,-0.002585647395,711.9567871,-0.003283255966,711.9567871,-0.0005836468772,711.9567871,-0.002835950814,
710.9520264,0.002893678145,710.9520264,-0.003898633178,710.9520264,-0.003589282045,710.9520264,-0.003334840527,710.9520264,-0.002218137495,710.9520264,-0.002735229442,710.9520264,-0.002430042019,710.9520264,-0.002705852268,710.9520264,-0.003251603572,710.9520264,-0.003294508439,710.9520264,-0.002623884007,710.9520264,-0.003374295309,710.9520264,0.0001873253786,710.9520264,-0.002733325819,
709.9468994,0.003225223161,709.9468994,-0.003991339356,709.9468994,-0.003630459541,709.9468994,-0.003574956441,709.9468994,-0.002393436152,709.9468994,-0.002726329025,709.9468994,-0.002644210355,709.9468994,-0.002790171187,709.9468994,-0.003454067511,709.9468994,-0.003416520543,709.9468994,-0.002720206743,709.9468994,-0.003465007525,709.9468994,0.0006149421679,709.9468994,-0.002908982337,
708.9414063,0.003881682176,708.9414063,-0.0039800019,708.9414063,-0.003666550852,708.9414063,-0.003537984565,708.9414063,-0.002499023918,708.9414063,-0.002813473111,708.9414063,-0.002490272978,708.9414063,-0.002766096499,708.9414063,-0.003431929974,708.9414063,-0.003460231004,708.9414063,-0.002759460127,708.9414063,-0.003489043564,708.9414063,0.0006237818743,708.9414063,-0.003069248516,
707.9356079,0.004300587811,707.9356079,-0.003687700955,707.9356079,-0.003385340096,707.9356079,-0.003343368648,707.9356079,-0.002195988549,707.9356079,-0.002502935939,707.9356079,-0.002145092934,707.9356079,-0.002428600565,707.9356079,-0.003047759645,707.9356079,-0.003164444352,707.9356079,-0.002507156925,707.9356079,-0.003242662176,707.9356079,0.0005221749307,707.9356079,-0.002678171033,
706.9294434,0.005133667029,706.9294434,-0.004009293392,706.9294434,-0.003662238363,706.9294434,-0.003528124886,706.9294434,-0.002307958668,706.9294434,-0.002922352869,706.9294434,-0.002398327459,706.9294434,-0.002644673456,706.9294434,-0.003458125051,706.9294434,-0.00338436407,706.9294434,-0.002632580698,706.9294434,-0.003460384905,706.9294434,-0.0005836468772,706.9294434,-0.002912787721,
706.0668335,0.006174045615,706.0668335,-0.004267492797,706.0668335,-0.003933881409,706.0668335,-0.00376397674,706.0668335,-0.002617091173,706.0668335,-0.003108778968,706.0668335,-0.002817742294,706.0668335,-0.002855135594,706.0668335,-0.00378229958,706.0668335,-0.003677587956,706.0668335,-0.002808226505,706.0668335,-0.003817095188,706.0668335,-0.001798864687,706.0668335,-0.002791971667,
705.0600586,0.006819649599,705.0600586,-0.003968869802,705.0600586,-0.003556881798,705.0600586,-0.003501369152,705.0600586,-0.002295650542,705.0600586,-0.002889182651,705.0600586,-0.002587911906,705.0600586,-0.002610658528,705.0600586,-0.003256896278,705.0600586,-0.003315625479,705.0600586,-0.002600005828,705.0600586,-0.003322047647,705.0600586,-0.002691188594,705.0600586,-0.002885891125,
704.0529785,0.007674310356,704.0529785,-0.004016218241,704.0529785,-0.003746628528,704.0529785,-0.003564327257,704.0529785,-0.002314704703,704.0529785,-0.003172821831,704.0529785,-0.002424893668,704.0529785,-0.002576383762,704.0529785,-0.003459665924,704.0529785,-0.003526738379,704.0529785,-0.002734714886,704.0529785,-0.003593800589,704.0529785,-0.003289730055,704.0529785,-0.002732554218,
703.0455322,0.008560778573,703.0455322,-0.004115976393,703.0455322,-0.003750940086,703.0455322,-0.003544609062,703.0455322,-0.002237916226,703.0455322,-0.002885839669,703.0455322,-0.002587963361,703.0455322,-0.0027532354,703.0455322,-0.003505426226,703.0455322,-0.00341636641,703.0455322,-0.002681052312,703.0455322,-0.003325438593,703.0455322,-0.003372497391,703.0455322,-0.002698546275,
702.0377808,0.009521659464,702.0377808,-0.004202995915,702.0377808,-0.003655564506,702.0377808,-0.003556214273,702.0377808,-0.002459334908,702.0377808,-0.003109447192,702.0377808,-0.002404248342,702.0377808,-0.00265872106,702.0377808,-0.003460744629,702.0377808,-0.003498442005,702.0377808,-0.002591411583,702.0377808,-0.003493152093,702.0377808,-0.0034871432,702.0377808,-0.002866604831,
701.0297241,0.01025399566,701.0297241,-0.004119514953,701.0297241,-0.003740058746,701.0297241,-0.003480364103,701.0297241,-0.002461908851,701.0297241,-0.00292631262,701.0297241,-0.002375930082,701.0297241,-0.002537937136,701.0297241,-0.003409329103,701.0297241,-0.003351742867,701.0297241,-0.002614723984,701.0297241,-0.00351749477,701.0297241,-0.003407274373,701.0297241,-0.002867427887,
700.0213013,0.01121388003,700.0213013,-0.004071100615,700.0213013,-0.00383397867,700.0213013,-0.003485705238,700.0213013,-0.002456451999,700.0213013,-0.003194715595,700.0213013,-0.002446773695,700.0213013,-0.002649613423,700.0213013,-0.003600475378,700.0213013,-0.003436501371,700.0213013,-0.00266011036,700.0213013,-0.003639598144,700.0213013,-0.003489351599,700.0213013,-0.002798864618,
699.0125122,0.01253159903,699.0125122,-0.004484599922,699.0125122,-0.004090744071,699.0125122,-0.003822996747,699.0125122,-0.002708424814,699.0125122,-0.003447698662,699.0125122,-0.002724939957,699.0125122,-0.00284433458,699.0125122,-0.0036816434,699.0125122,-0.003648325801,699.0125122,-0.002874422353,699.0125122,-0.003941782285,699.0125122,-0.003439788707,699.0125122,-0.003007606603,
698.003479,0.01346006058,698.003479,-0.004328289535,698.003479,-0.003945373464,698.003479,-0.003698789049,698.003479,-0.002439926611,698.003479,-0.003344190773,698.003479,-0.002471638378,698.003479,-0.002871850738,698.003479,-0.003731948789,698.003479,-0.003685339587,698.003479,-0.002844745992,698.003479,-0.003672043793,698.003479,-0.002907696646,698.003479,-0.002932072151,
696.9940186,0.01444999967,696.9940186,-0.004438942764,696.9940186,-0.00423647603,696.9940186,-0.003908330575,696.9940186,-0.002474263776,696.9940186,-0.003496849909,696.9940186,-0.00259002205,696.9940186,-0.002733994741,696.9940186,-0.00368826557,696.9940186,-0.003700328991,696.9940186,-0.002667262685,696.9940186,-0.003909459338,696.9940186,-0.002648892812,696.9940186,-0.003143628594,
695.984314,0.01514196675,695.984314,-0.004311066587,695.984314,-0.003936036024,695.984314,-0.003623887897,695.984314,-0.002371913753,695.984314,-0.003445233218,695.984314,-0.002477403963,695.984314,-0.002641122788,695.984314,-0.003468397306,695.984314,-0.003463004483,695.984314,-0.002577413106,695.984314,-0.003598934971,695.984314,-0.00218774681,695.984314,-0.002866707742,
694.9742432,0.01590084657,694.9742432,-0.004089512862,694.9742432,-0.003830078756,694.9742432,-0.00355739519,694.9742432,-0.002211441519,694.9742432,-0.00319230021,694.9742432,-0.002292457502,694.9742432,-0.002584618283,694.9742432,-0.00338857621,694.9742432,-0.003401367227,694.9742432,-0.002474263776,694.9742432,-0.003648479935,694.9742432,-0.002006902592,694.9742432,-0.00284958072,
693.9638672,0.01687535271,693.9638672,-0.00450494187,693.9638672,-0.004154847469,693.9638672,-0.003891244531,693.9638672,-0.002481316216,693.9638672,-0.003327442333,693.9638672,-0.002431123285,693.9638672,-0.002543495968,693.9638672,-0.003557343967,693.9638672,-0.003633539891,693.9638672,-0.00252939295,693.9638672,-0.003639957635,693.9638672,-0.002162865829,693.9638672,-0.002756064991,
692.953125,0.01740044542,692.953125,-0.004178076051,692.953125,-0.003802263644,692.953125,-0.003677434055,692.953125,-0.002181410789,692.953125,-0.003087343415,692.953125,-0.00226619211,692.953125,-0.002311357297,692.953125,-0.003400134388,692.953125,-0.003413181519,692.953125,-0.002540922491,692.953125,-0.003386521479,692.953125,-0.001783706364,692.953125,-0.002715010196,
691.9420776,0.01841405407,691.9420776,-0.004248319194,691.9420776,-0.004064894747,691.9420776,-0.003738364903,691.9420776,-0.002514208667,691.9420776,-0.003380151698,691.9420776,-0.002342151711,691.9420776,-0.002802053699,691.9420776,-0.00362871401,691.9420776,-0.003517186735,691.9420776,-0.002618943807,691.9420776,-0.003776653903,691.9420776,-0.002365580527,691.9420776,-0.002824017545,
690.9307251,0.0191124808,690.9307251,-0.004511192907,690.9307251,-0.004203867167,690.9307251,-0.003873644862,690.9307251,-0.002327887574,690.9307251,-0.003447339172,690.9307251,-0.002377474681,690.9307251,-0.002646937501,690.9307251,-0.003749092342,690.9307251,-0.003482315689,690.9307251,-0.002725865925,690.9307251,-0.00367076043,690.9307251,-0.002715936396,690.9307251,-0.002765993588,
690.0635376,0.01980934851,690.0635376,-0.004266877659,690.0635376,-0.004178383853,690.0635376,-0.004085717723,690.0635376,-0.002361358143,690.0635376,-0.003464031732,690.0635376,-0.002433130983,690.0635376,-0.002778699854,690.0635376,-0.003734053345,690.0635376,-0.003535776399,690.0635376,-0.002760180505,690.0635376,-0.003836442018,690.0635376,-0.003327288199,690.0635376,-0.002855649916,
689.0515747,0.02032031678,689.0515747,-0.004226068035,689.0515747,-0.004008729011,689.0515747,-0.003860149533,689.0515747,-0.002521929564,689.0515747,-0.003162799869,689.0515747,-0.002308679512,689.0515747,-0.002457018476,689.0515747,-0.003775216872,689.0515747,-0.003483959008,689.0515747,-0.002689490793,689.0515747,-0.003611565568,689.0515747,-0.003380716778,689.0515747,-0.002671584953,
688.0393066,0.02098125592,688.0393066,-0.004367500544,688.0393066,-0.004079614766,688.0393066,-0.00404571183,688.0393066,-0.002563671442,688.0393066,-0.003493871074,688.0393066,-0.002436374547,688.0393066,-0.002869227901,688.0393066,-0.003855941817,688.0393066,-0.003893502289,688.0393066,-0.002451664535,688.0393066,-0.003838648554,688.0393066,-0.003572183661,688.0393066,-0.002880696906,
687.0266724,0.02139064111,687.0266724,-0.00444432348,687.0266724,-0.003802777035,687.0266724,-0.003725789255,687.0266724,-0.002560943831,687.0266724,-0.00323305279,687.0266724,-0.002252904233,687.0266724,-0.002681618324,687.0266724,-0.003462644992,687.0266724,-0.003671119688,687.0266724,-0.002384734573,687.0266724,-0.00357444305,687.0266724,-0.003506299341,687.0266724,-0.002726123203,
686.0136719,0.02208673768,686.0136719,-0.004399891943,686.0136719,-0.004081820138,686.0136719,-0.003870258341,686.0136719,-0.00243668328,686.0136719,-0.003548152279,686.0136719,-0.002392097376,686.0136719,-0.002743100747,686.0136719,-0.003708336735,686.0136719,-0.00379908178,686.0136719,-0.002825457836,686.0136719,-0.0037179871,686.0136719,-0.003627892584,686.0136719,-0.00298513798,
