monitoring_location,monitoring_sublocation,monitoring_station,depth_m,depth_bin_m,profile_no,cond_us_cm1,cond_spec_us_cm1,qa_level,data_set_name,collection_method,comments
114,LA,CB,1.760,1.8,1,10.030,12.060,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.010,2.0,1,10.010,12.050,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.240,2.3,1,9.940,12.000,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.500,2.5,1,9.910,11.970,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.640,,1,9.930,12.010,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.780,2.8,1,9.950,12.040,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.000,3.0,1,9.880,12.000,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.290,3.3,1,10.000,12.220,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.530,3.5,1,10.060,12.320,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.760,3.8,1,10.150,12.510,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.980,4.0,1,10.420,12.910,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.280,4.3,1,10.740,13.420,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.430,4.5,1,10.690,13.450,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.010,0.0,1,8.410,11.700,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.570,0.5,1,8.410,11.700,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.020,1.0,1,8.400,11.690,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.010,2.0,1,8.400,11.700,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.990,3.0,1,8.390,11.700,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.030,4.0,1,8.390,11.700,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.490,4.5,1,8.560,11.930,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.030,0.0,1,9.350,11.120,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.610,,1,9.290,11.110,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.990,1.0,1,9.200,11.080,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.980,2.0,1,9.170,11.090,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.320,2.3,1,9.150,11.090,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.470,2.5,1,9.140,11.080,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.490,2.5,1,9.150,11.090,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.620,,1,9.160,11.100,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.750,2.8,1,9.140,11.080,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.000,3.0,1,9.150,11.090,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.020,3.0,1,9.140,11.080,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.180,3.3,1,9.140,11.080,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.500,3.5,1,9.150,11.100,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.760,3.8,1,9.160,11.120,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.080,4.0,1,9.160,11.130,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.260,4.3,1,9.160,11.130,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.020,0.0,1,9.920,11.250,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.590,0.5,1,9.880,11.210,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.990,1.0,1,9.870,11.210,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.000,2.0,1,9.810,11.190,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.530,2.5,1,9.820,11.210,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.980,3.0,1,9.830,11.220,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.980,4.0,1,9.860,11.270,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.240,4.3,1,10.360,11.870,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.500,4.5,1,10.590,12.140,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.740,4.8,1,30.180,35.810,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.750,4.8,1,36.300,42.700,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.010,0.0,1,9.650,10.870,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.510,0.5,1,9.630,10.840,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.000,1.0,1,9.600,10.810,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.000,2.0,1,9.590,10.810,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.030,3.0,1,9.580,10.800,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.010,4.0,1,9.580,10.800,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.260,4.3,1,14.700,16.670,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.020,0.0,1,10.290,10.920,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,0.040,0.0,1,10.280,10.900,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,0.490,0.5,1,10.260,10.890,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,1.010,1.0,1,10.250,10.890,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,2.070,2.0,1,10.220,10.870,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,2.980,3.0,1,10.140,10.830,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.290,3.3,1,10.090,10.800,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.530,3.5,1,10.200,10.930,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.740,3.8,1,10.220,10.950,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.760,3.8,1,10.540,11.340,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,4.000,4.0,1,11.740,12.800,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,4.030,4.0,1,11.650,12.660,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,4.240,4.3,1,20.770,22.690,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,4.510,4.5,1,19.100,21.070,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,0.000,0.0,1,10.930,11.070,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,0.000,0.0,1,10.900,11.040,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,0.490,0.5,1,10.900,11.040,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,0.520,0.5,1,10.910,11.050,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,1.030,1.0,1,10.890,11.040,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,1.030,1.0,1,10.880,11.030,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,1.370,,1,10.860,11.020,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,1.460,1.5,1,10.850,11.010,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,2.020,2.0,1,10.870,11.030,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.030,3.0,1,10.880,11.070,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.260,3.3,1,10.930,11.140,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.510,3.5,1,11.740,12.040,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,3.740,3.8,1,13.300,13.760,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,4.010,4.0,1,21.410,22.460,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,4.250,4.3,1,24.230,25.870,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,4.500,4.5,1,51.320,55.610,preliminary,RBR PROBE,RBR-18018-249,Time is estimated from field book;timing between samples is correct to the minute
114,LA,CB,0.000,0.0,1,10.570,11.080,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.480,0.5,1,10.550,11.060,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.000,1.0,1,10.540,11.050,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.000,2.0,1,10.550,11.070,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.940,3.0,1,10.620,11.150,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.010,4.0,1,11.790,12.480,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.250,4.3,1,12.960,13.770,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.510,4.5,1,18.950,20.280,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.740,4.8,1,36.360,39.350,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.760,4.8,1,33.240,35.950,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.000,0.0,1,10.440,11.430,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.510,0.5,1,10.360,11.340,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.020,1.0,1,10.350,11.330,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.980,2.0,1,10.340,11.320,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.000,3.0,1,10.450,11.460,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.010,4.0,1,10.700,11.810,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.500,4.5,1,11.540,12.760,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.130,,1,10.080,11.490,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.510,0.5,1,10.070,11.480,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.000,1.0,1,10.070,11.480,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.990,2.0,1,10.060,11.460,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.990,3.0,1,10.060,11.470,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.990,4.0,1,10.060,11.470,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.480,4.5,1,24.090,27.600,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.540,0.5,1,8.920,11.210,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,0.980,1.0,1,8.930,11.220,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,2.000,2.0,1,8.920,11.210,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,2.980,3.0,1,8.920,11.210,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,3.980,4.0,1,9.630,12.090,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,0.030,0.0,1,7.040,11.050,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,0.500,0.5,1,6.910,10.830,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,0.960,1.0,1,6.920,10.860,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,1.950,2.0,1,6.900,10.840,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,2.980,3.0,1,6.890,10.830,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,4.050,4.0,1,6.890,10.830,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,4.740,4.8,1,18.890,29.620,preliminary,RBR PROBE,RBR-18033-138,
114,LA,CB,0.020,0.0,1,8.600,15.560,preliminary,RBR PROBE,RBR-18033-249,""
114,LA,CB,1.000,1.0,1,9.970,16.690,preliminary,RBR PROBE,RBR-18033-249,""
114,LA,CB,2.030,2.0,1,10.780,17.810,preliminary,RBR PROBE,RBR-18033-249,""
114,LA,CB,3.030,3.0,1,12.120,19.930,preliminary,RBR PROBE,RBR-18033-249,""
114,LA,CB,3.500,3.5,1,13.070,21.470,preliminary,RBR PROBE,RBR-18033-249,""
114,LA,CB,0.000,0.0,1,11.120,20.520,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.510,0.5,1,11.650,19.980,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.990,1.0,1,11.850,19.940,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.040,2.0,1,12.820,21.210,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.010,3.0,1,13.070,21.560,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.260,3.3,1,14.020,23.130,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.090,0.0,1,7.940,11.480,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.520,0.5,1,7.880,11.410,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.990,1.0,1,7.880,11.400,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.990,2.0,1,7.820,11.390,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.980,3.0,1,7.630,11.410,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.000,4.0,1,7.550,11.390,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.260,4.3,1,7.530,11.430,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.060,0.0,1,8.960,11.150,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.530,0.5,1,8.950,11.140,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.000,1.0,1,8.950,11.130,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.980,2.0,1,8.950,11.130,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.000,3.0,1,8.940,11.120,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.010,4.0,1,8.950,11.130,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.080,0.0,1,9.050,10.890,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.120,,1,9.080,10.940,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.570,0.5,1,8.960,10.840,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.000,1.0,1,8.880,10.810,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.250,1.3,1,8.790,10.760,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.350,,1,8.770,10.760,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.410,1.5,1,8.800,10.780,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.740,1.8,1,8.770,10.770,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.910,2.0,1,8.730,10.790,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.960,2.0,1,8.770,10.790,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.040,2.0,1,8.670,10.730,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.250,2.3,1,8.660,10.730,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.500,2.5,1,8.590,10.790,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.530,2.5,1,8.590,10.780,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.700,2.8,1,8.590,10.800,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.920,3.0,1,8.580,10.790,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.210,3.3,1,8.570,10.780,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.500,3.5,1,8.570,10.780,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.980,4.0,1,8.530,10.730,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.090,0.0,1,9.800,10.830,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.520,0.5,1,9.790,10.820,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.930,1.0,1,9.800,10.830,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.010,2.0,1,9.720,10.800,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.900,3.0,1,9.650,10.740,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.880,,1,9.650,10.750,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.240,4.3,1,37.280,41.550,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.270,4.3,1,9.690,10.800,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.280,4.3,1,9.690,10.800,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.500,4.5,1,9.910,11.050,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.020,0.0,1,9.260,10.350,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.510,0.5,1,9.240,10.330,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.010,1.0,1,9.220,10.310,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.000,2.0,1,9.180,10.280,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.010,3.0,1,9.170,10.280,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.000,4.0,1,9.140,10.250,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.250,4.3,1,9.470,10.630,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.120,,1,9.410,10.380,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.520,0.5,1,9.410,10.380,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.000,1.0,1,9.400,10.370,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.990,2.0,1,9.390,10.360,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.990,3.0,1,9.380,10.350,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.010,4.0,1,9.330,10.320,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.070,0.0,1,10.600,10.720,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.340,0.3,1,10.560,10.670,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.480,0.5,1,10.550,10.660,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.510,0.5,1,10.570,10.680,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.990,1.0,1,10.550,10.650,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.950,2.0,1,10.540,10.640,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.010,3.0,1,10.550,10.660,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.280,3.3,1,10.750,10.870,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.420,3.5,1,10.670,10.780,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.740,3.8,1,12.980,13.180,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.010,4.0,1,16.430,17.290,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.270,4.3,1,17.020,18.190,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.500,4.5,1,44.630,48.220,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.040,0.0,1,10.980,11.340,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.060,0.0,1,11.000,11.380,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.540,0.5,1,10.960,11.320,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.020,1.0,1,10.950,11.310,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.010,2.0,1,11.160,11.550,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.010,3.0,1,11.410,11.920,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.000,4.0,1,15.960,17.020,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.250,4.3,1,30.010,32.230,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.050,0.0,1,10.820,11.850,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.500,0.5,1,10.810,11.840,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.000,1.0,1,10.800,11.830,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.000,2.0,1,10.780,11.820,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.990,3.0,1,10.800,11.850,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.000,4.0,1,10.880,11.940,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.080,0.0,1,11.250,12.710,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.240,0.3,1,11.210,12.670,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.460,0.5,1,11.200,12.660,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.000,1.0,1,11.210,12.670,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.030,2.0,1,11.210,12.680,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.000,3.0,1,11.210,12.680,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.000,4.0,1,11.240,12.720,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.040,0.0,1,9.640,12.320,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.550,0.5,1,9.640,12.320,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.040,1.0,1,9.620,12.320,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.990,2.0,1,9.610,12.320,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.000,3.0,1,9.580,12.320,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,4.000,4.0,1,9.560,12.310,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.030,0.0,1,8.480,12.130,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.470,0.5,1,8.250,11.830,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,1.000,1.0,1,8.230,11.810,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,2.020,2.0,1,8.230,11.810,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,3.070,3.0,1,8.220,11.800,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.040,4.0,1,8.230,11.820,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,4.480,4.5,1,8.280,11.890,preliminary,RBR PROBE,RBR-18018-249,""
114,LA,CB,0.020,0.0,1,9.220,17.160,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,0.500,0.5,1,9.610,16.360,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,1.000,1.0,1,10.030,16.670,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,2.010,2.0,1,10.510,17.400,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.000,3.0,1,10.680,17.670,preliminary,RBR PROBE,RBR-18033-138,""
114,LA,CB,3.250,3.3,1,11.080,18.320,preliminary,RBR PROBE,RBR-18033-138,""
222,LA,CB,0.000,0.0,1,21.230,26.210,preliminary,RBR PROBE,RBR-18018-249,""
222,LA,CB,0.510,0.5,1,21.120,26.120,preliminary,RBR PROBE,RBR-18018-249,""
222,LA,CB,0.730,0.8,1,20.980,25.890,preliminary,RBR PROBE,RBR-18018-249,""
222,LA,CB,0.760,0.8,1,20.860,25.830,preliminary,RBR PROBE,RBR-18018-249,""
222,LA,CB,0.770,0.8,1,21.040,26.030,preliminary,RBR PROBE,RBR-18018-249,""
222,LA,CB,0.990,1.0,1,20.270,25.970,preliminary,RBR PROBE,RBR-18018-249,""
222,LA,CB,1.010,1.0,1,19.940,25.670,preliminary,RBR PROBE,RBR-18018-249,""
222,LA,CB,1.010,1.0,1,19.960,25.750,preliminary,RBR PROBE,RBR-18018-249,""
