# Generated at 2023-05-12 02:04:19 (05:00) by AQUARIUS Time-Series 22.3.301.0,,,,
# UTC-06,,,,
# Period Selected: 2022-01-01 00:00 - 2022-12-31 23:59,,,,
#,,,,
# Comment: ,,,,
# Description: ,,,,
# ReportTitle: [Untitled Report],,,,
# 654a3b08-b079-42e9-8594-4206b32530c0 Lake#.Lake#@RBR Logger 1: None,,,,
# a1e7b902-02d6-45a3-ab9c-ce708c7261da Depth.Depth AVG@RBR Logger 1: None,,,,
# 13121fbb-b10f-4351-a7d5-73d2554e6a33 Cond.Conductivity AVG@RBR Logger 1: None,,,,
# 457e375b-03d8-43f3-8837-b1ded67e52ae Sp Cond.Specific Conductivity at 25C@RBR Logger 1: None,,,,
#,,,,
# CSV data starts at line 15,,,,
#,,,,
TimeStamp,Lake,Depth@RBR Logger 1,Cond@RBR Logger 1,Sp Cond@RBR Logger 1
08/22/2022 08:52,626,3.015,16.32,27.07944743
08/22/2022 08:53,626,3.266,16.26,26.96064898
08/22/2022 08:55,626,3.48,16.24,26.92497994
08/22/2022 08:55,626,3.76,16.21,26.75123872
08/22/2022 08:56,626,4,16.16,26.63759872
08/22/2022 08:57,626,4.242,16.08,26.19246216
08/22/2022 08:58,626,4.478,15.8,25.14922114
08/22/2022 08:58,626,4.739,15.48,23.039278
08/22/2022 08:59,626,4.991,14.95,21.64483414
08/22/2022 09:01,626,5.272,14.23,19.58974837
08/22/2022 09:02,626,5.487,13.89,18.45648446
08/22/2022 09:04,626,5.759,13.45,17.07734846
08/22/2022 09:05,626,6.015,13.22,16.02576509
08/22/2022 09:06,626,6.269,12.92,14.78020778
08/22/2022 09:07,626,6.513,12.65,13.81990931
08/22/2022 09:09,626,6.771,12.47,12.73865254
08/22/2022 09:10,626,6.979,12.4,12.19480075
08/22/2022 09:10,626,7.267,12.33,11.55668249
08/22/2022 09:11,626,7.516,12.24,11.17305139
08/22/2022 09:12,626,7.714,12.16,10.78494242
08/22/2022 09:12,626,7.985,12.27,10.36523412
08/22/2022 09:14,626,8.26,12.46,9.913397485
08/22/2022 09:15,626,8.52,12.55,9.712610125
08/22/2022 09:16,626,8.75,12.61,9.400655793
08/22/2022 09:17,626,9.01,12.87,9.071776363
08/22/2022 09:17,626,10.03,13.45,8.344934212
08/22/2022 09:18,626,11.02,17.95,7.160149998
08/22/2022 09:19,626,12.08,31.32,5.266294998
08/22/2022 09:20,626,13.01,58.39,3.52434958
09/19/2022 14:15,626,0.074,15.24,22.67743712
09/19/2022 14:16,626,0.501,15,22.13844252
09/19/2022 14:17,626,0.964,14.74,21.51650303
09/19/2022 14:17,626,1.995,14.65,21.23854097
09/19/2022 14:19,626,2.995,14.62,21.12899162
09/19/2022 14:20,626,4.045,14.61,21.09659897
09/19/2022 14:20,626,5.02,14.6,21.00179695
09/19/2022 14:22,626,5.228,14.57,20.84199669
09/19/2022 14:23,626,5.517,14.52,20.55431641
09/19/2022 14:23,626,5.724,14.52,20.24175077
09/19/2022 14:25,626,6.01,14.34,19.57573764
09/19/2022 14:26,626,6.214,13.99,17.42413978
09/19/2022 14:28,626,6.586,13.34,15.02648933
09/19/2022 14:29,626,6.758,13.07,14.07781262
09/19/2022 14:30,626,6.925,12.88,13.4156053
09/19/2022 14:32,626,7.205,12.81,12.55261213
09/19/2022 14:33,626,7.509,12.66,11.77538839
09/19/2022 14:34,626,7.742,12.65,11.35954667
09/19/2022 14:36,626,8.01,12.97,10.84095987
09/19/2022 14:38,626,8.24,13.1,10.40493846
09/19/2022 14:38,626,8.24,13.1,10.40493846
09/19/2022 14:39,626,8.52,13.15,9.966846116
09/19/2022 14:40,626,8.79,13.34,9.663010392
09/19/2022 14:41,626,9.01,13.26,9.413921208
09/19/2022 14:42,626,9.25,13.17,9.224246073
09/19/2022 14:43,626,9.52,13.08,9.041495323
09/19/2022 14:43,626,9.76,12.97,9.025910543
09/19/2022 14:44,626,10.02,12.34,9.002972854
09/19/2022 14:45,626,10.97,19.28,7.189463238
09/19/2022 14:46,626,11.99,38.27,4.830640381
09/19/2022 14:46,626,13.01,59.16,3.551077911
10/25/2022 14:22,626,0.065,12.56,10.84738115
10/25/2022 14:22,626,0.486,12.56,10.88673078
10/25/2022 14:23,626,0.969,12.56,10.88673078
10/25/2022 14:24,626,2.006,12.55,10.88945887
10/25/2022 14:25,626,3.013,12.55,10.87633904
10/25/2022 14:26,626,4.013,12.54,10.87906521
10/25/2022 14:27,626,5.017,12.55,10.85009938
10/25/2022 14:28,626,6.007,12.57,10.83155102
10/25/2022 14:29,626,7.016,12.58,10.80261885
10/25/2022 14:30,626,7.981,12.58,10.71084903
10/25/2022 14:31,626,9.01,12.67,10.55596032
10/25/2022 14:32,626,9.97,12.67,10.52979933
10/25/2022 14:33,626,11.03,12.89,10.3967873
10/25/2022 14:37,626,11.27,13.48,10.08887544
10/25/2022 14:38,626,11.52,15.58,9.384473184
10/25/2022 14:39,626,11.78,22.61,7.804256505
10/25/2022 14:40,626,11.99,38.11,5.661383828
10/25/2022 14:41,626,12.24,49.69,4.340915438
10/25/2022 14:42,626,12.42,51.43,4.168624274
10/25/2022 14:43,626,12.77,56.92,3.820654146
10/25/2022 14:43,626,12.98,68.13,3.345244473
10/25/2022 14:44,626,13.16,91.4,2.68666455
