Wavelength (nm),BLANK,ELA_FISH931,ELA_FISH1009,ELA_FISH902,ELA_FISH1006,ELA_FISH116,ELA_FISH933,ELA_CTL1-L222-224,ELA_FISH941,ELA_FISH920,ELA_FISH945,ELA_FISH938,ELA_FISH935,ELA_FISH1003,ELA_FISH934,ELA_FISH943,ELA_FISH1014,ELA_FISH936,ELA_FISH111,ELA_FISH904,ELA_FISH918,ELA_FISH114,ELA_FISH119,ELA_FISH917,ELA_FISH910,ELA_FISH940,ELA_FISH942
372.9992371,-0.001306775,0.015845481,0.011033554,0.012027711,0.013719964,0.015559405,0.01571843,0.010687931,0.014078331,0.012426156,0.013941102,0.013608837,0.011802412,0.019528203,0.01270951,0.031571802,0.014880917,0.01307798,0.012988247,0.014807335,0.025171414,0.017140215,0.019028226,0.012749466,0.012126562,0.013792934,0.017224643
372.066925,-0.000969744,0.016115548,0.011336034,0.012298369,0.013951901,0.015855711,0.016135456,0.011050308,0.01448067,0.012776284,0.014334431,0.014035578,0.012187098,0.019966902,0.013204583,0.03192972,0.015332213,0.013616502,0.013221581,0.015029295,0.025392452,0.017244898,0.019381095,0.013243197,0.01233384,0.014217154,0.017496243
370.9790955,-0.001415001,0.016091291,0.011358247,0.012305639,0.013952836,0.01574162,0.016328072,0.011267966,0.014620478,0.012929226,0.014447644,0.014146012,0.012250012,0.019993356,0.013294921,0.032127552,0.015519564,0.013561108,0.013201647,0.015120952,0.025386414,0.017435959,0.019548321,0.013162102,0.012501492,0.01430757,0.017699441
370.0465088,-0.00113114,0.016677946,0.011869526,0.013031884,0.014552081,0.016454685,0.016879845,0.011666644,0.015252067,0.013350228,0.014960083,0.0146242,0.012723663,0.020641906,0.013743823,0.03269618,0.015928423,0.01421777,0.0137244,0.015758181,0.026423011,0.018057572,0.020238161,0.013793976,0.013186677,0.014716548,0.01840652
368.958313,-0.001118696,0.017010093,0.012270595,0.013197111,0.015020184,0.016849652,0.017413648,0.011926195,0.015592058,0.013707248,0.015372519,0.015099699,0.013313632,0.021002283,0.014214961,0.033119559,0.01628628,0.014505802,0.014291438,0.016255535,0.026628612,0.018649973,0.020786049,0.014137749,0.013502971,0.015207723,0.018788535
368.0254822,-0.001087866,0.016862784,0.012488678,0.013451089,0.015167753,0.016792741,0.017457949,0.012028855,0.015620045,0.013883662,0.015391105,0.015166976,0.013217632,0.021031382,0.014272016,0.033287831,0.016374117,0.01465282,0.014397175,0.016275691,0.026841499,0.018941229,0.020939909,0.014214025,0.013350174,0.015484422,0.01889421
366.9369812,-0.001086368,0.017350601,0.012861094,0.013715503,0.01550556,0.017390881,0.017884715,0.012335199,0.016087234,0.014170269,0.016014282,0.015593159,0.013641878,0.021498529,0.014626716,0.033777703,0.016865799,0.015090506,0.014846227,0.016707294,0.026990661,0.019074801,0.02136538,0.014694243,0.013880829,0.015801186,0.019277899
366.0038452,-0.001317511,0.017437225,0.012793479,0.013943856,0.015739258,0.017530793,0.01788822,0.012611378,0.016347827,0.01447355,0.01623565,0.015831361,0.0137862,0.02154137,0.014512492,0.03401411,0.017014937,0.015551544,0.014994433,0.017066844,0.027424475,0.01927192,0.021558072,0.014653463,0.013915896,0.015959172,0.019326368
365.0705872,-0.001136665,0.017756281,0.012951468,0.014066646,0.015994299,0.01776243,0.018253366,0.012844163,0.016490687,0.014704819,0.016300067,0.016207032,0.014152377,0.021919375,0.015084931,0.034405094,0.017143689,0.015728978,0.015291991,0.01747587,0.02760669,0.019503322,0.022012524,0.014931549,0.014243501,0.016401509,0.019660329
363.9815979,-0.001219741,0.017971013,0.013234391,0.014357467,0.01614623,0.018014776,0.018421482,0.012988754,0.01689769,0.014914404,0.016561354,0.016419655,0.014378043,0.02259467,0.015371581,0.034703471,0.017587397,0.015776677,0.015519189,0.017703701,0.02795404,0.020004036,0.022334116,0.015308212,0.014438733,0.01659435,0.020209523
363.0480652,-0.00131302,0.018165445,0.013723678,0.015058908,0.016424278,0.018593067,0.018579423,0.013304877,0.017170833,0.01533063,0.016834313,0.01687328,0.014906956,0.022763003,0.015471947,0.035045993,0.017929278,0.016254675,0.015960164,0.017805254,0.028527871,0.020656647,0.022647709,0.015594527,0.015032967,0.017237572,0.020427858
361.9588013,-0.001141571,0.018380135,0.013782139,0.014758029,0.016696507,0.018771155,0.01894269,0.013420465,0.017361162,0.015328513,0.017203771,0.017148079,0.014988833,0.022893388,0.015852408,0.035361998,0.018124446,0.016570389,0.01607383,0.01849819,0.028244535,0.020533688,0.023056103,0.015781241,0.015024017,0.017547047,0.020614462
361.0249939,-0.001233009,0.018595958,0.013932843,0.015177806,0.01699822,0.018866822,0.019309698,0.013751144,0.017732039,0.015476749,0.017439786,0.017407021,0.015024338,0.023198565,0.016025186,0.035854917,0.018311845,0.016876563,0.016311811,0.018665861,0.028635196,0.020878928,0.023320068,0.016002303,0.015101654,0.017359978,0.020970851
359.9353943,-0.001236984,0.019023087,0.014163984,0.015387565,0.017294379,0.01962856,0.019657973,0.013981333,0.018088849,0.015884064,0.017888086,0.017748596,0.015462425,0.023603898,0.016298374,0.036228653,0.018725369,0.017146545,0.016643597,0.019042127,0.028982678,0.021094177,0.023867182,0.016441377,0.015462908,0.017773405,0.021418652
359.0013123,-0.001221186,0.019448118,0.014611215,0.015806582,0.017718961,0.019597687,0.019824658,0.014460303,0.018481417,0.016251747,0.018146146,0.018067934,0.016022768,0.0240063,0.016657369,0.036444075,0.019006807,0.017567746,0.016755208,0.019398417,0.029645218,0.021610063,0.024186073,0.016724672,0.016158802,0.018180965,0.021748865
358.0671082,-0.001144927,0.019768899,0.014919333,0.016148325,0.01788725,0.020077581,0.020220641,0.014692662,0.018713694,0.016551564,0.018522097,0.018490113,0.016122829,0.024394123,0.01699464,0.036792371,0.019189851,0.017774457,0.017149102,0.019600775,0.030104471,0.021911616,0.024768481,0.016774634,0.016289746,0.018669212,0.021932662
356.9770508,-0.001263312,0.020033609,0.015151349,0.016268516,0.018249424,0.020419475,0.020668646,0.014899669,0.01911781,0.016722037,0.018780751,0.018685021,0.016484072,0.024739815,0.017210772,0.03737428,0.019587234,0.018088443,0.017456466,0.020182595,0.030241381,0.022093738,0.024924774,0.017201265,0.016553635,0.018932983,0.022299098
356.042572,-0.00127441,0.020270355,0.015332079,0.016522765,0.018494543,0.020518355,0.020805383,0.015098814,0.019295651,0.016868409,0.018948747,0.019073015,0.016833883,0.025032911,0.017553084,0.037649073,0.019511335,0.018198915,0.017825969,0.020533906,0.03030902,0.022431552,0.025464883,0.017308548,0.016877988,0.019194234,0.022583816
354.952179,-0.001190571,0.020708961,0.015781267,0.016861385,0.018925142,0.021335362,0.02125043,0.015566462,0.01977513,0.017330585,0.019479712,0.01943488,0.017075108,0.025689559,0.017852237,0.038175348,0.020041227,0.018795375,0.018188279,0.020806769,0.030959494,0.022750782,0.025951115,0.017735653,0.017022988,0.019514043,0.023203781
354.0174561,-0.001014528,0.021150785,0.016001066,0.017346587,0.019224213,0.021339577,0.021492191,0.015567615,0.019960344,0.0177013,0.019839533,0.019842377,0.017446253,0.025987308,0.018209226,0.038697168,0.020506822,0.019256197,0.018443899,0.021201828,0.031448163,0.023333451,0.02631931,0.018098645,0.017477404,0.020021899,0.023496524
352.9267578,-0.00127312,0.021434478,0.016404977,0.017572949,0.019351078,0.021842632,0.021916734,0.016171537,0.020338248,0.017920915,0.020169823,0.02014672,0.017677089,0.026289197,0.018484576,0.039022777,0.020746404,0.019411411,0.018779507,0.021426918,0.031507138,0.023361888,0.026788935,0.018585017,0.017757306,0.020465845,0.023604307
351.9917603,-0.001407054,0.021607641,0.016552882,0.017865185,0.019552682,0.022249343,0.02221485,0.016271284,0.020519631,0.018159425,0.020275237,0.020392587,0.018094219,0.026489755,0.018885911,0.039239872,0.020857038,0.019818859,0.019039072,0.021922478,0.032191832,0.023767373,0.027024267,0.018542925,0.018001959,0.020493932,0.024183938
351.0566406,-0.001090913,0.022224713,0.017015772,0.01826133,0.020041363,0.02259895,0.022637047,0.016772185,0.021259021,0.018573076,0.02072919,0.020920405,0.018604605,0.027139517,0.019160336,0.039779965,0.021371743,0.020210147,0.019509738,0.022318093,0.03237246,0.024293862,0.027759427,0.01907829,0.018559838,0.021007555,0.024959728
349.9655151,-0.001229963,0.022308744,0.017312562,0.018523961,0.02042642,0.023140598,0.023104204,0.017053247,0.021500325,0.018939039,0.021110103,0.021088008,0.018688291,0.027446011,0.019528501,0.040238198,0.021623502,0.020497134,0.019653667,0.022570755,0.033119503,0.024729403,0.028243899,0.019441919,0.018842004,0.02130858,0.025730152
349.0301208,-0.001053109,0.022714339,0.017777504,0.018840842,0.020708445,0.023409884,0.023609009,0.017515378,0.021962557,0.019331835,0.021603696,0.021513488,0.019162472,0.02780416,0.019967336,0.040717922,0.022306755,0.020797862,0.020190865,0.023101065,0.033272654,0.024962828,0.028804366,0.019819075,0.019095764,0.021784982,0.026306577
347.9386597,-0.001133619,0.023094758,0.018115431,0.01930063,0.021051977,0.023916412,0.023834366,0.01777567,0.022197632,0.019717861,0.021849927,0.022140017,0.019615669,0.028318467,0.020355392,0.041172903,0.022457259,0.021342322,0.020710727,0.02342114,0.033801343,0.025464801,0.029104454,0.020129854,0.019483583,0.022079712,0.026887955
347.0030212,-0.001344298,0.023526501,0.018384591,0.019717673,0.021422595,0.024325728,0.024197567,0.018033583,0.022478113,0.019982893,0.022199268,0.022243703,0.019981673,0.028803784,0.020881074,0.041457657,0.022740824,0.021667989,0.020899626,0.023734344,0.034165841,0.025809865,0.029691726,0.020450758,0.019928388,0.022544008,0.027127255
346.0672607,-0.001061269,0.024025368,0.018696317,0.01982436,0.021634929,0.024788624,0.024542281,0.018217623,0.022873687,0.020342616,0.022526722,0.02253959,0.020278247,0.0291168,0.020995274,0.041904692,0.023123397,0.021956131,0.021349609,0.024371944,0.034697555,0.026152452,0.03005065,0.02083607,0.020152956,0.02296434,0.027746761
344.9753723,-0.001213752,0.02420326,0.019183602,0.020308409,0.021993764,0.025367478,0.025159262,0.018665293,0.023261156,0.020771276,0.022934811,0.022929626,0.020651516,0.029538004,0.021464912,0.042280249,0.023633007,0.022272477,0.021717867,0.024645422,0.034826048,0.02664642,0.030638317,0.021214603,0.020673126,0.023384916,0.02812485
344.0393372,-0.001034,0.024558004,0.019249406,0.020597877,0.022329837,0.025639853,0.025239035,0.018761802,0.02353541,0.020945042,0.023424529,0.023290187,0.020776626,0.02987032,0.021720344,0.042724587,0.0238027,0.022612039,0.021771781,0.024828721,0.035166901,0.026885228,0.03090504,0.02145493,0.021093253,0.023529889,0.028366214
342.9471436,-0.001286386,0.025020078,0.019760311,0.020992503,0.02267299,0.026293734,0.025735727,0.019267211,0.024070976,0.021322148,0.023690274,0.023720428,0.021161005,0.030401377,0.022131408,0.043158721,0.024110679,0.023072155,0.022354964,0.025228418,0.035633549,0.027439641,0.031392898,0.021855725,0.021283351,0.024041289,0.028893055
342.0108643,-0.001194185,0.025430162,0.020220479,0.021484114,0.023109829,0.026680138,0.026322473,0.019657973,0.024423093,0.021726141,0.024192886,0.024239883,0.021881778,0.030772783,0.022645855,0.043670047,0.024835382,0.023456713,0.022753455,0.025798053,0.036116652,0.027874097,0.032005817,0.022299971,0.02170418,0.024467101,0.028785225
341.0744629,-0.001195889,0.02583514,0.020490566,0.021704752,0.023418518,0.027228776,0.026610641,0.019965004,0.024709756,0.021970617,0.024641477,0.024628792,0.022059638,0.031221464,0.022953751,0.044061489,0.025021942,0.023928802,0.023050644,0.026102392,0.036546052,0.028180476,0.032384649,0.022575364,0.022000734,0.024924114,0.028880799
339.9818115,-0.001017937,0.026253887,0.020990193,0.022211663,0.02390963,0.027887043,0.027173659,0.020349208,0.025344701,0.022480184,0.02510619,0.025049722,0.022666609,0.031875506,0.023513056,0.04460346,0.025482012,0.024216399,0.02360592,0.026750473,0.037184596,0.028881021,0.032984532,0.022956125,0.022551723,0.025405461,0.029195946
339.045166,-0.001338156,0.026467029,0.021112302,0.022367556,0.023993934,0.028121149,0.027459661,0.020598041,0.025352631,0.02263042,0.025212618,0.025081698,0.022845693,0.032124735,0.023694593,0.044802528,0.025689861,0.024394205,0.023781728,0.026965622,0.03729916,0.028904039,0.033264298,0.02328781,0.022819746,0.025641803,0.029202258
337.95224,-0.001444414,0.026925713,0.021492029,0.022774242,0.02439864,0.028766748,0.027963206,0.020927794,0.025733035,0.022997119,0.025615936,0.025637986,0.023057278,0.032566447,0.023997216,0.045491677,0.026112344,0.024720168,0.024374435,0.02716451,0.037821509,0.029338857,0.033610389,0.023576539,0.023322061,0.026060857,0.029743562
337.0153198,-0.001175908,0.027590802,0.02200147,0.023410076,0.025019776,0.029361181,0.028582526,0.021739475,0.026536586,0.023674063,0.026259633,0.02616884,0.023796931,0.03338591,0.02472543,0.046205848,0.026627181,0.025561159,0.024844565,0.027894773,0.038527153,0.030162128,0.034473158,0.024102826,0.023979872,0.02678252,0.030352768
335.9220886,-0.001014579,0.028068541,0.022523696,0.023904623,0.025540622,0.030229893,0.029111069,0.022061681,0.027052037,0.024346892,0.026873028,0.026803637,0.024436401,0.034083288,0.02530653,0.046815254,0.027200637,0.026072457,0.025534775,0.028540671,0.039040845,0.030906208,0.035062186,0.024827981,0.024641832,0.027201906,0.030763114
334.9849243,-0.001103565,0.028444396,0.022917401,0.024432596,0.025868217,0.030465849,0.029602401,0.022534901,0.027416313,0.024619833,0.027411379,0.027125767,0.024709728,0.034536473,0.02574957,0.047259208,0.027384551,0.026422707,0.02572139,0.028856289,0.039642852,0.031264331,0.035544876,0.025062857,0.024909064,0.027810453,0.031455345
334.0476379,-0.001105734,0.029058397,0.023130167,0.024744831,0.02632693,0.030975673,0.030161822,0.022945646,0.02785773,0.025104983,0.027469009,0.027803885,0.025268365,0.035150368,0.026157485,0.047822118,0.027996363,0.026977548,0.026235737,0.029345393,0.040130466,0.031518608,0.036000401,0.02571738,0.025609978,0.028151337,0.031856287
332.9539795,-0.001015922,0.029474197,0.023499502,0.025073115,0.026863556,0.031541597,0.030695876,0.023293983,0.028323689,0.025562696,0.028066168,0.02828045,0.025457637,0.035628099,0.026685506,0.048351876,0.028452577,0.027285941,0.026893159,0.029714372,0.040673006,0.032073926,0.036375504,0.025861239,0.025808409,0.028759778,0.032294627
332.016449,-0.001292425,0.029919431,0.023972021,0.025528928,0.027099507,0.031942956,0.031158883,0.023611659,0.028773911,0.02585165,0.028340654,0.028634062,0.025901161,0.036167346,0.027155636,0.04878895,0.028673355,0.027678527,0.027022395,0.030009098,0.040968351,0.03242353,0.036772985,0.026343212,0.026366014,0.029043976,0.032775033
330.9225159,-0.001298877,0.030469874,0.024479453,0.02595227,0.027449761,0.032420851,0.031690463,0.023896884,0.029310249,0.026363153,0.02877878,0.029201595,0.0263365,0.03673191,0.027593974,0.049285818,0.029000361,0.028229672,0.027606498,0.030491645,0.041701645,0.033118524,0.037375778,0.026775829,0.026909215,0.02987154,0.033459045
329.9847412,-0.001316066,0.030830333,0.02481477,0.026444688,0.02789651,0.032864902,0.032097112,0.02433794,0.029713374,0.026762147,0.029219231,0.029392008,0.026697645,0.037450407,0.027897561,0.049842943,0.029518358,0.028508769,0.028030932,0.031031748,0.042268407,0.033562478,0.03787706,0.02703975,0.027513215,0.030234637,0.033642776
329.0468445,-0.00131653,0.031402554,0.025279395,0.027033083,0.028452991,0.033469278,0.032710556,0.024962828,0.030304162,0.027067604,0.02967152,0.029858092,0.027285198,0.037881892,0.02836149,0.050332353,0.030022357,0.029059116,0.028571909,0.03147722,0.0426061,0.03380179,0.038424853,0.027442785,0.027771708,0.030708488,0.034283306
327.9524536,-0.001184995,0.031903394,0.025670307,0.027343996,0.028853245,0.034085333,0.033122491,0.02533249,0.030846341,0.027591988,0.030204194,0.030580875,0.027799966,0.03853615,0.028915107,0.051050868,0.030474927,0.029706083,0.029015498,0.032005731,0.043291401,0.034644004,0.039127175,0.027836092,0.028312968,0.031363707,0.034854349
327.0143127,-0.001201052,0.032603111,0.026396271,0.028042337,0.029650982,0.034656648,0.033863273,0.025921136,0.031602368,0.0283734,0.030848203,0.031157242,0.028472947,0.039498523,0.029809486,0.05174771,0.031137219,0.030229725,0.029834634,0.032714795,0.043901768,0.035204038,0.039826978,0.028798336,0.029149242,0.032155953,0.035551928
326.0760498,-0.001222064,0.033356726,0.026657622,0.028327558,0.02987018,0.035092633,0.034318883,0.026244922,0.032099314,0.028545674,0.031319331,0.031521361,0.028731402,0.039839998,0.030143842,0.052331861,0.031704888,0.0306614,0.03004613,0.033076037,0.044246983,0.03579782,0.040167972,0.029277323,0.029532241,0.032725237,0.036072318
324.9812927,-0.001068138,0.034252886,0.027590305,0.029209679,0.031048069,0.036061518,0.035144951,0.027119346,0.032988999,0.029683521,0.032083068,0.032250185,0.029618114,0.040754713,0.031072315,0.053209648,0.032368138,0.031479556,0.031109855,0.033923976,0.045279969,0.036604516,0.041293848,0.029946165,0.03036923,0.033391669,0.036844298
324.0427856,-0.001222322,0.034876537,0.027654111,0.029361928,0.030920189,0.036131389,0.035252519,0.027156683,0.033014555,0.029505474,0.032240175,0.032280158,0.029583335,0.040993813,0.031277377,0.053462323,0.032454576,0.031483676,0.031068757,0.034176145,0.045494407,0.036746673,0.041327555,0.029922342,0.030703211,0.033783186,0.037043054
322.9477234,-0.001304194,0.035852022,0.028126093,0.030062163,0.031462885,0.03681691,0.036099743,0.027632704,0.033912919,0.030074814,0.033023547,0.032928091,0.030163404,0.041734617,0.031895734,0.054303389,0.033234507,0.032073647,0.031474855,0.034851823,0.046045825,0.037336197,0.041671358,0.030600317,0.031273093,0.034511779,0.037634816
322.0089722,-0.001199967,0.036519811,0.028909879,0.03078023,0.032325611,0.037698448,0.036930308,0.028290506,0.034519851,0.030670956,0.033635952,0.033789594,0.0309732,0.042593338,0.032961182,0.055199962,0.033976626,0.03279385,0.032414883,0.035330322,0.0470994,0.038135469,0.042612467,0.031250589,0.031832274,0.035273209,0.038476694
321.0700989,-0.001190571,0.037244808,0.029397685,0.031360008,0.032889444,0.038132753,0.037517905,0.028890539,0.035219587,0.031182079,0.034314234,0.034337934,0.03147196,0.043002356,0.033537198,0.055732325,0.034226671,0.033360053,0.033074051,0.035921719,0.04768071,0.03867634,0.043237407,0.031874869,0.03255403,0.035842799,0.038901925
319.9746094,-0.001082082,0.03820949,0.030224508,0.032073647,0.033702526,0.03894785,0.038614798,0.02962191,0.036161747,0.03196441,0.035031091,0.035156459,0.032194231,0.043884899,0.03462093,0.056717712,0.035178296,0.034192473,0.033879474,0.036876846,0.048841842,0.03957868,0.044133868,0.032503642,0.033383366,0.036640987,0.039857674
319.0355225,-0.001266564,0.038571145,0.030336555,0.03215852,0.033897359,0.039132472,0.038950369,0.029878804,0.036382426,0.032071054,0.035519425,0.035254765,0.032358013,0.044231676,0.035028875,0.0571847,0.035497908,0.034261264,0.034024019,0.03674366,0.049265809,0.039505497,0.044199605,0.032727189,0.033738222,0.03698194,0.039989438
317.9397583,-0.00108358,0.039381336,0.030993493,0.033065364,0.035125189,0.040211674,0.039825898,0.030615984,0.037424248,0.033009388,0.036240023,0.036215514,0.033034693,0.045331828,0.03594416,0.058323383,0.036195144,0.035174366,0.034961283,0.037597302,0.050060343,0.040563233,0.045197632,0.03331821,0.034586702,0.038063914,0.040801432
317.0004272,-0.001200484,0.040298209,0.031890024,0.033906594,0.035742953,0.040817808,0.040794123,0.031587392,0.038130492,0.033641852,0.037030172,0.037014384,0.033885829,0.046158459,0.036996458,0.059187956,0.036744926,0.035868663,0.035684466,0.038173396,0.051108781,0.041479584,0.045945246,0.034125712,0.035211615,0.039118763,0.041850384
316.0609741,-0.00106788,0.040782437,0.032456417,0.03439736,0.036428478,0.041321691,0.041473862,0.032178257,0.038919933,0.034438804,0.037550107,0.037366863,0.034452423,0.046834543,0.037824642,0.059908774,0.037668694,0.036397316,0.036243033,0.038659643,0.052201994,0.04212654,0.046881285,0.034447182,0.03584218,0.039919138,0.042197168
314.9648132,-0.001190313,0.041500747,0.033115536,0.034875385,0.037399504,0.042257566,0.042490527,0.032440461,0.039787512,0.034994505,0.038330771,0.038111586,0.035080258,0.047546219,0.038710523,0.060921475,0.038293142,0.037096478,0.036962323,0.039300568,0.052751824,0.04292351,0.047421239,0.035306398,0.036442555,0.040814456,0.04289991
314.025116,-0.001178024,0.041515015,0.033165462,0.035380643,0.037629031,0.042383548,0.042995099,0.032803342,0.040045895,0.034963895,0.038501386,0.038495362,0.035417546,0.048153777,0.039434712,0.061315134,0.038774569,0.037384242,0.037159327,0.039713617,0.052972298,0.043099854,0.047735691,0.035492711,0.036596518,0.041205779,0.043135989
312.9286804,-0.001076298,0.042825423,0.034271516,0.036389381,0.038812809,0.043375835,0.044397198,0.033550706,0.041382875,0.036143657,0.039745897,0.039390832,0.036347751,0.049173903,0.040821679,0.062689997,0.039341632,0.038413908,0.038401209,0.040745359,0.054530375,0.044267848,0.049048714,0.036515474,0.037565831,0.042517364,0.04414444
311.9887695,-0.00104779,0.043598808,0.035360284,0.037268668,0.039982229,0.04452676,0.045399819,0.034326896,0.042546198,0.03694516,0.040704448,0.040379904,0.037165083,0.050307762,0.042042635,0.064056799,0.040358428,0.039292436,0.039225139,0.041337691,0.056202114,0.04513723,0.050030164,0.037417647,0.038522772,0.043609198,0.045158137
311.0487366,-0.001261143,0.044252083,0.03577837,0.037954375,0.040605836,0.045104831,0.046155725,0.035126902,0.043426383,0.037423149,0.041472666,0.04098966,0.03785314,0.050870333,0.042988639,0.065040566,0.040942524,0.03979693,0.039943177,0.042050477,0.056643859,0.045682296,0.05076639,0.037787817,0.039147742,0.044862282,0.04563551
309.9519043,-0.001132431,0.045289274,0.036791749,0.039237153,0.04158999,0.046029188,0.047368005,0.035918485,0.044485804,0.038376976,0.042312633,0.041641641,0.038483962,0.052004874,0.044132318,0.066291392,0.041601613,0.040559568,0.040870477,0.042876937,0.057804778,0.046619669,0.051745813,0.038797326,0.039669342,0.04573895,0.04667316
309.0116272,-0.001172706,0.046081025,0.03747154,0.039776932,0.042285413,0.046749521,0.048194561,0.036365706,0.045450576,0.039232619,0.04320344,0.042479169,0.039353363,0.052975602,0.045064166,0.067158751,0.042178884,0.041280583,0.041519828,0.04335624,0.058814242,0.047295664,0.052305695,0.03932457,0.040511597,0.046836965,0.047180943
308.0712585,-0.001333253,0.046693135,0.037900366,0.040249642,0.043013591,0.047589283,0.049113814,0.036999136,0.046279877,0.039498467,0.043851707,0.042825282,0.039625838,0.053704571,0.046019979,0.06804166,0.042803541,0.041915379,0.042359147,0.04410103,0.059789278,0.048001215,0.052954372,0.040005218,0.040942155,0.047454301,0.047804695
306.9740295,-0.001446994,0.04764694,0.038682595,0.041309536,0.04407917,0.048543438,0.050319478,0.03806321,0.047506105,0.040448058,0.044457328,0.043728791,0.040647138,0.054691091,0.047336623,0.069208659,0.043830633,0.042794742,0.043153632,0.045107733,0.060810722,0.048832599,0.053962398,0.040729947,0.04178369,0.048606865,0.048590969
306.0334167,-0.000998567,0.048746984,0.039786689,0.042205129,0.045206077,0.049501345,0.051293928,0.039019946,0.048494112,0.041200712,0.045833353,0.044664562,0.041685462,0.055930436,0.048736703,0.070415787,0.04494131,0.043663923,0.044032611,0.045888476,0.061932962,0.049901303,0.05473337,0.041648448,0.042768147,0.049926188,0.049704965
304.9359131,-0.001008639,0.050012417,0.040865075,0.043172874,0.046257045,0.050667506,0.052698631,0.039759599,0.050130356,0.042155836,0.04682396,0.045707572,0.042698685,0.057238534,0.049855832,0.071979567,0.045711484,0.044744272,0.044995457,0.046984043,0.06376791,0.050960243,0.055887274,0.042655788,0.043721318,0.051312659,0.050869606
303.9950867,-0.001109814,0.050808031,0.041582923,0.043745536,0.047134344,0.051427718,0.053660866,0.040348627,0.050700698,0.042930685,0.047620162,0.046501037,0.043088593,0.057977393,0.050865065,0.072889119,0.046592839,0.045219779,0.045886088,0.047468882,0.064491086,0.051854134,0.056759335,0.043592799,0.04427705,0.052218255,0.051388584
303.0541382,-0.001102274,0.051827911,0.042710021,0.044909701,0.048172172,0.052818473,0.054531634,0.041250549,0.051540624,0.04373689,0.048472494,0.047238082,0.044517037,0.059131715,0.052091718,0.073992983,0.047570046,0.046308156,0.046783943,0.048570011,0.065707386,0.052679811,0.057860732,0.044384986,0.045234375,0.053278387,0.052375488
301.9562683,-0.001335524,0.052653771,0.043213245,0.045471989,0.049260996,0.05365492,0.055750955,0.041958202,0.052808389,0.044618778,0.049444515,0.048051003,0.045175027,0.06019764,0.052996073,0.075214922,0.048358675,0.047020473,0.047787588,0.04937331,0.066615917,0.05349781,0.05876442,0.045136854,0.045825962,0.054451961,0.053051207
301.0151062,-0.001429604,0.053523283,0.043990329,0.046026081,0.050109759,0.054183017,0.056573879,0.042559903,0.053628121,0.045381658,0.050115451,0.04878255,0.045851652,0.061199065,0.054058108,0.076203458,0.04912677,0.047960423,0.048684519,0.050237663,0.067689382,0.054292738,0.059496172,0.045753188,0.046632927,0.055341899,0.053936694
300.073822,-0.001300736,0.054693528,0.045113076,0.046881717,0.050998464,0.055415209,0.05764341,0.043563236,0.054643236,0.046194851,0.051202875,0.050080679,0.046856083,0.062427592,0.055203106,0.077444173,0.050014015,0.0489293,0.049485043,0.051109042,0.06872575,0.05539589,0.060871292,0.047068473,0.047662653,0.056441795,0.055026509
298.9755554,-0.001186492,0.055917274,0.046236023,0.048229124,0.052632265,0.056761786,0.059201039,0.044944037,0.056148876,0.04769082,0.052440763,0.051392403,0.048171449,0.063959792,0.056580778,0.07887356,0.051534705,0.05019024,0.051065572,0.052320763,0.070137449,0.056923475,0.062267542,0.048127376,0.048807517,0.057987273,0.056457803
298.0340576,-0.001156493,0.056901403,0.047292516,0.049339898,0.053593125,0.05776282,0.060079817,0.045870982,0.057159543,0.048466735,0.053197593,0.051948883,0.048955988,0.064652979,0.057468332,0.07983952,0.052519165,0.050891433,0.051678281,0.053562287,0.071197741,0.057939705,0.062680274,0.04897847,0.04946404,0.059008904,0.057385426
296.9355164,-0.001212823,0.05833878,0.048383068,0.050419707,0.055521861,0.05915485,0.061319724,0.046847027,0.058416568,0.049602576,0.054649197,0.05332322,0.050137591,0.066176154,0.058844298,0.081480823,0.05371213,0.052139468,0.053319972,0.05476702,0.07218875,0.059021268,0.064269707,0.050047737,0.050782684,0.06023933,0.058497299
295.9938049,-0.00131204,0.058782972,0.049315222,0.051181089,0.05717599,0.060135737,0.062359631,0.047447141,0.059318267,0.050530225,0.055572428,0.054125514,0.051143084,0.067424089,0.059761148,0.082327016,0.054709438,0.052974932,0.054357629,0.055922516,0.073243305,0.059922978,0.065084919,0.050924409,0.051614285,0.061359435,0.05969283
295.0519714,-0.001287418,0.060093965,0.050401159,0.052524656,0.05895197,0.061364625,0.06354893,0.048633441,0.060350116,0.051775765,0.056674089,0.05541477,0.052253578,0.068770051,0.061165567,0.083525315,0.055778563,0.054361384,0.055303618,0.057124082,0.074785061,0.061304789,0.066198975,0.051970329,0.052704711,0.062474068,0.060974702
293.953064,-0.001292167,0.059904911,0.050612066,0.052987594,0.059407476,0.061551034,0.063926198,0.049115811,0.060861405,0.051877674,0.056897476,0.055831872,0.052281257,0.068956792,0.061236259,0.084039681,0.056244981,0.054838795,0.055621445,0.057538513,0.074369982,0.061464515,0.066410519,0.052582301,0.052766643,0.062883586,0.06121644
293.0110168,-0.00127792,0.061940007,0.052531112,0.054846372,0.061744329,0.063383311,0.065971985,0.050646186,0.06249072,0.053928636,0.059032179,0.05726048,0.054059312,0.071041465,0.062827311,0.086112857,0.057908144,0.056320302,0.057073832,0.059267469,0.076630399,0.063400745,0.068174988,0.054215044,0.054553941,0.064323433,0.063181683
